name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant
"BHAGWAN MAHAVIR HOSPITAL, MADHUBAN CHOWK",40,40,0,Private,2021-04-22-07-55,10,10,0,,,,1,1,0,11,11,0
"BHAGWAN MAHAVIR HOSPITAL, MADHUBAN CHOWK",40,40,0,Private,2021-04-22-07-55,10,10,0,,,,1,1,0,11,11,0
"BHAGWATI HOSPITAL, ROHINI",80,80,0,Private,2021-04-21-19-48,13,13,0,,,,2,2,0,15,15,0
"BHAGWATI HOSPITAL, ROHINI",80,80,0,Private,2021-04-22-08-59,13,13,0,,,,2,2,0,15,15,0
"BHAGWATI HOSPITAL, ROHINI",90,90,0,Private,2021-04-22-14-31,13,13,0,,,,2,2,0,15,15,0
"BHAGWATI HOSPITAL, ROHINI",90,90,0,Private,2021-04-22-14-31,13,13,0,,,,2,2,0,15,15,0
"BHATIA GLOBAL HOSPITAL, PASCHIM VIHAR",47,47,0,Private,2021-04-22-06-30,6,6,0,,,,,,,6,6,0
"BHATIA GLOBAL HOSPITAL, PASCHIM VIHAR",42,42,0,Private,2021-04-22-16-13,6,6,0,,,,,,,6,6,0
"BHATIA GLOBAL HOSPITAL, PASCHIM VIHAR",42,42,0,Private,2021-04-22-16-13,6,6,0,,,,,,,6,6,0
"BLK HOSPITAL, PUSA ROAD",372,282,90,Private,2021-04-22-07-36,68,68,0,69,67,2,7,7,0,75,75,0
"BLK HOSPITAL, PUSA ROAD",372,282,90,Private,2021-04-22-07-36,68,68,0,69,67,2,7,7,0,75,75,0
"BLK HOSPITAL, PUSA ROAD",372,278,94,Private,2021-04-22-17-28,68,68,0,69,65,4,7,7,0,75,75,0
"BRAHM SHAKTI HOSPITAL, BUDH VIHAR",80,80,0,Private,2021-04-21-15-12,10,10,0,2,2,0,1,1,0,11,11,0
"BRAHM SHAKTI HOSPITAL, BUDH VIHAR",80,80,0,Private,2021-04-22-09-18,10,10,0,2,2,0,1,1,0,11,11,0
"BRAHM SHAKTI HOSPITAL, BUDH VIHAR",80,80,0,Private,2021-04-22-15-14,10,10,0,2,2,0,1,1,0,11,11,0
"BRAHM SHAKTI HOSPITAL, BUDH VIHAR",80,80,0,Private,2021-04-22-15-14,10,10,0,2,2,0,1,1,0,11,11,0
BURARI HOSPITAL,320,320,0,Delhi Government,2021-04-22-08-02,20,20,0,,,,30,30,0,50,50,0
BURARI HOSPITAL,320,320,0,Delhi Government,2021-04-22-08-02,20,20,0,,,,30,30,0,50,50,0
"CD GLOBAL HOSPITAL, NAJAFGARH ROAD",40,40,0,Private,2021-04-21-18-38,5,5,0,,,,1,1,0,6,6,0
"CD GLOBAL HOSPITAL, NAJAFGARH ROAD",40,40,0,Private,2021-04-22-12-21,5,5,0,,,,1,1,0,6,6,0
"CD GLOBAL HOSPITAL, NAJAFGARH ROAD",40,40,0,Private,2021-04-22-12-21,5,5,0,,,,1,1,0,6,6,0
"CYGNUS MLS, RAMA VIHAR",68,68,0,Private,2021-04-21-09-52,4,4,0,3,3,0,5,5,0,9,9,0
"CYGNUS MLS, RAMA VIHAR",68,68,0,Private,2021-04-22-11-01,4,4,0,3,3,0,5,5,0,9,9,0
"CYGNUS MLS, RAMA VIHAR",68,68,0,Private,2021-04-22-11-01,4,4,0,3,3,0,5,5,0,9,9,0
"CYGNUS SONIA HOSPITAL, NANGLOI",56,56,0,Private,2021-04-22-07-38,14,14,0,18,18,0,5,5,0,19,19,0
"CYGNUS SONIA HOSPITAL, NANGLOI",56,56,0,Private,2021-04-22-09-24,14,14,0,18,18,0,5,5,0,19,19,0
"CYGNUS SONIA HOSPITAL, NANGLOI",56,56,0,Private,2021-04-22-14-14,14,14,0,18,18,0,5,5,0,19,19,0
"CYGNUS SONIA HOSPITAL, NANGLOI",56,56,0,Private,2021-04-22-14-14,14,14,0,18,18,0,5,5,0,19,19,0
"CYGNUS SONIA HOSPITAL, NANGLOI",56,56,0,Private,2021-04-22-17-07,14,14,0,18,18,0,5,5,0,19,19,0
DEEN DAYAL UPADHYAY HOSPITAL,315,315,0,Delhi Government,2021-04-22-07-24,130,130,0,33,22,11,34,34,0,164,164,0
DEEN DAYAL UPADHYAY HOSPITAL,300,300,0,Delhi Government,2021-04-22-14-32,130,130,0,33,22,11,34,34,0,164,164,0
DEEN DAYAL UPADHYAY HOSPITAL,300,300,0,Delhi Government,2021-04-22-14-32,130,130,0,33,22,11,34,34,0,164,164,0
DEEN DAYAL UPADHYAY HOSPITAL,300,300,0,Delhi Government,2021-04-22-17-07,130,130,0,33,22,11,34,34,0,164,164,0
DEEP CHAND BANDHU,230,230,0,Delhi Government,2021-04-22-06-33,67,67,0,,,,14,14,0,81,81,0
DEEP CHAND BANDHU,230,230,0,Delhi Government,2021-04-22-08-42,67,67,0,,,,14,14,0,81,81,0
DEEP CHAND BANDHU,230,230,0,Delhi Government,2021-04-22-13-49,67,67,0,,,,14,14,0,81,81,0
DEEP CHAND BANDHU,230,226,4,Delhi Government,2021-04-22-15-38,67,67,0,,,,14,14,0,81,81,0
DEEP CHAND BANDHU,230,230,0,Delhi Government,2021-04-22-16-42,67,67,0,,,,14,14,0,81,81,0
DEEP CHAND BANDHU,230,230,0,Delhi Government,2021-04-22-16-42,67,67,0,,,,14,14,0,81,81,0
"DELHI HEART & LUNG INSTITUTE, PACHKUIAN ROAD",73,73,0,Private,2021-04-21-17-15,24,24,0,12,12,0,3,3,0,27,27,0
"DELHI HEART & LUNG INSTITUTE, PACHKUIAN ROAD",73,72,1,Private,2021-04-22-10-00,24,24,0,12,12,0,3,3,0,27,27,0
"DELHI HEART & LUNG INSTITUTE, PACHKUIAN ROAD",73,73,0,Private,2021-04-22-14-49,24,24,0,12,12,0,3,3,0,27,27,0
"DELHI HEART & LUNG INSTITUTE, PACHKUIAN ROAD",73,73,0,Private,2021-04-22-14-49,24,24,0,12,12,0,3,3,0,27,27,0
"DHARAMSHILA NARAYANA HOSP., VASUNDHRA ENCLAVE",142,119,23,Private,2021-04-21-18-37,11,11,0,23,7,16,3,3,0,14,14,0
"DHARAMSHILA NARAYANA HOSP., VASUNDHRA ENCLAVE",142,122,20,Private,2021-04-22-10-37,11,11,0,23,7,16,3,3,0,14,14,0
"DHARAMSHILA NARAYANA HOSP., VASUNDHRA ENCLAVE",142,122,20,Private,2021-04-22-10-37,11,11,0,23,7,16,3,3,0,14,14,0
"DHARAMSHILA NARAYANA HOSP., VASUNDHRA ENCLAVE",142,125,17,Private,2021-04-22-17-20,11,11,0,23,7,16,3,3,0,14,14,0
"DHARAMVIR SOLANKI HOSPITAL, ROHINI",30,30,0,Private,2021-04-21-14-37,10,10,0,,,,2,2,0,12,12,0
"DHARAMVIR SOLANKI HOSPITAL, ROHINI",25,25,0,Private,2021-04-22-10-44,10,10,0,,,,2,2,0,12,12,0
"DHARAMVIR SOLANKI HOSPITAL, ROHINI",23,23,0,Private,2021-04-22-14-51,10,10,0,,,,2,2,0,12,12,0
"DHARAMVIR SOLANKI HOSPITAL, ROHINI",23,23,0,Private,2021-04-22-14-51,10,10,0,,,,2,2,0,12,12,0
"DIVYA PRASTHA HOSPITAL, RZ-37, OPPOSITE BAGH WALA SCHOOL, MAIN ROAD, PALAM COLONY, NEW DELHI 45",75,75,0,Private,2021-04-21-21-22,10,10,0,,,,2,2,0,12,12,0
"DIVYA PRASTHA HOSPITAL, RZ-37, OPPOSITE BAGH WALA SCHOOL, MAIN ROAD, PALAM COLONY, NEW DELHI 45",75,75,0,Private,2021-04-22-11-26,10,10,0,,,,2,2,0,12,12,0
"DIVYA PRASTHA HOSPITAL, RZ-37, OPPOSITE BAGH WALA SCHOOL, MAIN ROAD, PALAM COLONY, NEW DELHI 45",75,75,0,Private,2021-04-22-16-15,10,10,0,,,,2,2,0,12,12,0
"DIVYA PRASTHA HOSPITAL, RZ-37, OPPOSITE BAGH WALA SCHOOL, MAIN ROAD, PALAM COLONY, NEW DELHI 45",75,75,0,Private,2021-04-22-16-15,10,10,0,,,,2,2,0,12,12,0
DR BABA SAHEB AMBEDKAR HOSPITAL,305,305,0,Delhi Government,2021-04-22-08-24,26,26,0,12,8,4,30,30,0,56,56,0
DR BABA SAHEB AMBEDKAR HOSPITAL,305,305,0,Delhi Government,2021-04-22-09-58,26,26,0,12,8,4,30,30,0,56,56,0
DR BABA SAHEB AMBEDKAR HOSPITAL,317,317,0,Delhi Government,2021-04-22-14-50,32,32,0,12,8,4,30,30,0,62,62,0
DR BABA SAHEB AMBEDKAR HOSPITAL,317,317,0,Delhi Government,2021-04-22-15-25,32,32,0,12,8,4,30,30,0,62,62,0
DR BABA SAHEB AMBEDKAR HOSPITAL,317,317,0,Delhi Government,2021-04-22-16-33,32,32,0,12,8,4,30,30,0,62,62,0
DR BABA SAHEB AMBEDKAR HOSPITAL,317,317,0,Delhi Government,2021-04-22-16-33,32,32,0,12,8,4,30,30,0,62,62,0
"DR. CHAUDHARY MORAL HOSPITAL, YAMUNA VIHAR",20,20,0,Private,2021-04-21-18-11,,,,,,,,,,,,
"DR. CHAUDHARY MORAL HOSPITAL, YAMUNA VIHAR",20,20,0,Private,2021-04-22-08-41,,,,,,,,,,,,
"DR. CHAUDHARY MORAL HOSPITAL, YAMUNA VIHAR",20,20,0,Private,2021-04-22-12-29,,,,,,,,,,,,
"DR. CHAUDHARY MORAL HOSPITAL, YAMUNA VIHAR",20,20,0,Private,2021-04-22-15-46,,,,,,,,,,,,
"DR. CHAUDHARY MORAL HOSPITAL, YAMUNA VIHAR",20,20,0,Private,2021-04-22-15-46,,,,,,,,,,,,
EAST DELHI MEDICAL CENTRE MANSAROVER PARK,40,40,0,Private,2021-04-22-00-34,10,10,0,,,,,,,10,10,0
EAST DELHI MEDICAL CENTRE MANSAROVER PARK,40,40,0,Private,2021-04-22-00-34,10,10,0,,,,,,,10,10,0
ESIC HOSPITAL JHILMIL,200,88,112,Central Government,2021-04-21-14-19,,,,,,,5,5,0,5,5,0
ESIC HOSPITAL JHILMIL,200,104,96,Central Government,2021-04-22-15-54,,,,,,,5,5,0,5,5,0
ESIC HOSPITAL JHILMIL,200,104,96,Central Government,2021-04-22-15-54,,,,,,,5,5,0,5,5,0
ESIC HOSPITAL OKHLA,198,198,0,Central Government,2021-04-21-23-14,,,,,,,10,10,0,10,10,0
ESIC HOSPITAL OKHLA,198,198,0,Central Government,2021-04-22-10-54,,,,,,,10,10,0,10,10,0
ESIC HOSPITAL OKHLA,198,182,16,Central Government,2021-04-22-14-08,,,,,,,10,10,0,10,10,0
ESIC HOSPITAL OKHLA,198,182,16,Central Government,2021-04-22-15-32,,,,,,,10,10,0,10,10,0
ESIC HOSPITAL OKHLA,198,192,6,Central Government,2021-04-22-15-42,,,,,,,10,10,0,10,10,0
ESIC HOSPITAL OKHLA,198,192,6,Central Government,2021-04-22-15-45,,,,,,,10,10,0,10,10,0
ESIC HOSPITAL OKHLA,198,192,6,Central Government,2021-04-22-15-45,,,,,,,10,10,0,10,10,0
"FORTIS ESCORTS HEART INSTITUTE, OKHLA",92,84,8,Private,2021-04-22-07-09,55,55,0,16,11,5,5,5,0,60,60,0
"FORTIS ESCORTS HEART INSTITUTE, OKHLA",92,87,5,Private,2021-04-22-08-59,55,55,0,16,11,5,5,5,0,60,60,0
"FORTIS ESCORTS HEART INSTITUTE, OKHLA",92,87,5,Private,2021-04-22-14-05,55,55,0,16,11,5,5,5,0,60,60,0
"FORTIS ESCORTS HEART INSTITUTE, OKHLA",92,87,5,Private,2021-04-22-16-43,55,55,0,16,11,5,5,5,0,60,60,0
"FORTIS ESCORTS HEART INSTITUTE, OKHLA",92,87,5,Private,2021-04-22-16-43,55,55,0,16,11,5,5,5,0,60,60,0
"FORTIS HOSPITAL, SHALIMAR BAGH",205,205,0,Private,2021-04-21-23-27,35,35,0,8,8,0,15,15,0,50,50,0
"FORTIS HOSPITAL, SHALIMAR BAGH",211,211,0,Private,2021-04-22-09-34,35,35,0,8,8,0,15,15,0,50,50,0
"FORTIS HOSPITAL, SHALIMAR BAGH",211,211,0,Private,2021-04-22-09-34,35,35,0,8,8,0,15,15,0,50,50,0
"FORTIS SS HOSPITAL, VASANT KUNJ",90,90,0,Private,2021-04-22-08-02,28,28,0,,,,4,4,0,32,32,0
"FORTIS SS HOSPITAL, VASANT KUNJ",90,90,0,Private,2021-04-22-08-02,28,28,0,,,,4,4,0,32,32,0
"FORTIS SS HOSPITAL, VASANT KUNJ",90,90,0,Private,2021-04-22-17-11,28,28,0,,,,4,4,0,32,32,0
"GANDHI NURSING HOME, UTTAM NAGAR",93,93,0,Private,2021-04-22-07-35,17,17,0,8,8,0,3,3,0,20,20,0
"GANDHI NURSING HOME, UTTAM NAGAR",92,92,0,Private,2021-04-22-16-42,19,19,0,8,8,0,1,1,0,20,20,0
"GANDHI NURSING HOME, UTTAM NAGAR",92,92,0,Private,2021-04-22-16-42,19,19,0,8,8,0,1,1,0,20,20,0
"GARG HOSPITAL, KARKARDOOMA",36,36,0,Private,2021-04-22-01-25,3,3,0,4,1,3,,,,3,3,0
"GARG HOSPITAL, KARKARDOOMA",36,36,0,Private,2021-04-22-10-44,3,3,0,4,1,3,,,,3,3,0
"GARG HOSPITAL, KARKARDOOMA",36,36,0,Private,2021-04-22-14-40,3,3,0,4,0,4,,,,3,3,0
"GARG HOSPITAL, KARKARDOOMA",36,36,0,Private,2021-04-22-14-40,3,3,0,4,0,4,,,,3,3,0
"GOYAL HOSPITAL & UROLOGY CENTRE, KRISHNA NAGAR",70,70,0,Private,2021-04-22-08-09,12,12,0,8,8,0,5,5,0,17,17,0
"GOYAL HOSPITAL & UROLOGY CENTRE, KRISHNA NAGAR",70,70,0,Private,2021-04-22-14-44,12,12,0,8,8,0,5,5,0,17,17,0
"GOYAL HOSPITAL & UROLOGY CENTRE, KRISHNA NAGAR",70,70,0,Private,2021-04-22-15-36,12,12,0,8,8,0,5,5,0,17,17,0
"GOYAL HOSPITAL & UROLOGY CENTRE, KRISHNA NAGAR",70,70,0,Private,2021-04-22-15-36,12,12,0,8,8,0,5,5,0,17,17,0
"GOYAL HOSPITAL, PASCHIM VIHAR",21,21,0,Private,2021-04-21-19-42,7,7,0,,,,,,,7,7,0
"GOYAL HOSPITAL, PASCHIM VIHAR",21,21,0,Private,2021-04-22-08-45,7,7,0,,,,,,,7,7,0
"GOYAL HOSPITAL, PASCHIM VIHAR",21,21,0,Private,2021-04-22-08-45,7,7,0,,,,,,,7,7,0
GTB HOSPITAL,900,590,310,Delhi Government,2021-04-22-06-13,272,272,0,,,,128,128,0,400,400,0
GTB HOSPITAL,900,590,310,Delhi Government,2021-04-22-12-20,272,272,0,,,,128,128,0,400,400,0
GTB HOSPITAL,900,599,301,Delhi Government,2021-04-22-15-06,272,272,0,,,,128,128,0,400,400,0
GTB HOSPITAL,900,599,301,Delhi Government,2021-04-22-15-06,272,272,0,,,,128,128,0,400,400,0
"GUPTA MULTISPECIALTY HOSPITAL, VIVEK VIHAR",26,26,0,Private,2021-04-20-09-48,3,3,0,,,,,,,3,3,0
"GUPTA MULTISPECIALTY HOSPITAL, VIVEK VIHAR",26,26,0,Private,2021-04-20-09-48,3,3,0,,,,,,,3,3,0
"HAHC HOSPITAL, HAMDARD NAGAR",376,90,286,Private,2021-04-22-02-09,19,19,0,6,2,4,5,5,0,24,24,0
"HAHC HOSPITAL, HAMDARD NAGAR",376,95,281,Private,2021-04-22-14-48,19,19,0,6,2,4,5,5,0,24,24,0
"HAHC HOSPITAL, HAMDARD NAGAR",376,95,281,Private,2021-04-22-15-03,19,19,0,6,2,4,5,5,0,24,24,0
"HAHC HOSPITAL, HAMDARD NAGAR",376,95,281,Private,2021-04-22-15-03,19,19,0,6,2,4,5,5,0,24,24,0
"HAHC HOSPITAL, HAMDARD NAGAR",376,92,284,Private,2021-04-22-17-14,19,19,0,6,2,4,5,5,0,24,24,0
"HOLY FAMILY HOSPITAL, OKHLA",375,375,0,Private,2021-04-21-09-25,24,24,0,18,18,0,30,30,0,54,54,0
"HOLY FAMILY HOSPITAL, OKHLA",385,385,0,Private,2021-04-22-11-08,24,24,0,18,18,0,30,30,0,54,54,0
"HOLY FAMILY HOSPITAL, OKHLA",385,385,0,Private,2021-04-22-16-47,24,24,0,18,18,0,30,30,0,54,54,0
"HOLY FAMILY HOSPITAL, OKHLA",385,385,0,Private,2021-04-22-16-47,24,24,0,18,18,0,30,30,0,54,54,0
"HOLY FAMILY HOSPITAL, OKHLA",385,385,0,Private,2021-04-22-17-02,20,20,0,18,18,0,34,34,0,54,54,0
"IBS HOSPITAL, LAJPAT NAGAR",34,34,0,Private,2021-04-22-08-23,6,6,0,4,3,1,,,,6,6,0
