name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Bara Hindurao Hospital,250,15,235,Central Government,2021-06-09-09-45,,,,10,3,7,10,3,7,13,0,,,
Base Hospital Delhi Cantt,500,183,317,Central Government,2021-05-27-06-42,,,,50,48,2,50,48,2,2,12,,,
Batra Hospital,300,6,294,Private,2021-06-09-08-48,18,0,18,15,0,15,33,0,33,0,23,12,12,0
"Bensups Hospital, Dwarka",30,2,28,Private,2021-06-09-11-04,12,1,11,3,0,3,15,1,14,1,10,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-06-09-10-07,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",10,2,8,Private,2021-06-09-10-46,5,-1,6,2,1,1,7,0,7,1,16,10,2,8
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,6,34,Private,2021-06-09-09-16,10,6,4,1,0,1,11,6,5,0,18,,,
"Bhagwati Hospital, Rohini",130,4,126,Private,2021-06-09-09-00,13,2,11,2,0,2,15,2,13,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",33,2,31,Private,2021-06-09-09-37,3,2,1,,,,3,2,1,0,14,3,3,0
Bimla Devi Hospital,10,0,10,Private,2021-06-09-11-25,,,,,,,,,,4,0,,,
"BLK Hospital, Pusa Road",317,13,304,Private,2021-06-09-11-30,68,2,66,7,4,3,75,6,69,1,16,43,43,0
"Brahm Shakti Hospital, Budh Vihar",80,0,80,Private,2021-06-09-07-42,9,0,9,2,0,2,11,0,11,0,20,2,2,0
Burari Hospital,700,30,670,Delhi Government,2021-06-09-09-48,85,0,85,30,7,23,115,7,108,1,14,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-06-09-09-39,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-08-10-30,,,,,,,,,,7,0,,,
CAREWELL MEDICAL CENTRE,8,0,8,Private,2021-06-08-17-16,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-06-08-11-27,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,0,40,Private,2021-06-09-09-47,4,0,4,1,0,1,5,0,5,1,1,3,0,3
Central Hospital,16,2,14,Private,2021-06-09-10-18,,,,4,2,2,4,2,2,0,3,4,0,4
Covid care and treatment centre Gurdwara Rakab ganj,400,94,306,Delhi Government,2021-06-09-08-30,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,800,14,786,Delhi Government,2021-05-29-11-02,,,,,,,,,,19,0,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,31,565,Delhi Government,2021-06-09-11-03,,,,,,,,,,2,6,,,
Covid Care Center -CWG AKSHARDHAM,460,7,453,Delhi Government,2021-06-09-08-58,,,,,,,,,,5,23,,,
Cronus Multi speciality Hospital,10,0,10,Private,2021-06-09-00-16,5,0,5,,,,5,0,5,1,16,,,
"Cygnus MLS, Rama Vihar",60,3,57,Private,2021-06-09-11-38,19,0,19,5,1,4,24,1,23,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,2,66,Private,2021-06-09-10-55,26,0,26,5,1,4,31,1,30,0,17,,,
Deen Dayal Upadhyay hospital,500,78,422,Delhi Government,2021-06-09-09-43,120,15,105,130,50,80,250,65,185,1,2,33,0,33
Deep Chand Bandhu,250,50,200,Delhi Government,2021-06-09-10-02,100,17,83,30,20,10,130,37,93,0,8,,,
Delhi global hospital,14,3,11,Private,2021-06-09-10-50,3,0,3,,,,3,0,3,1,23,3,0,3
Delhi Golden Hospital,15,0,15,Private,2021-06-09-09-52,,,,,,,,,,1,1,,,
"Delhi Heart & Lung Institute, Pachkuian Road",73,25,48,Private,2021-06-09-09-21,22,10,12,5,3,2,27,13,14,1,16,12,12,0
Delhi multi speciality hospital,11,0,11,Private,2021-06-09-11-05,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",160,0,160,Private,2021-06-09-09-59,13,0,13,5,0,5,18,0,18,0,18,5,5,0
"Dharamvir Solanki Hospital, Rohini",34,2,32,Private,2021-06-09-10-38,9,2,7,2,0,2,11,2,9,0,6,,,
Divine Multispeciality Hospital and Cancer Centre,35,9,26,Private,2021-06-07-11-53,17,7,10,9,2,7,26,9,17,0,20,9,4,5
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,0,20,Private,2021-06-09-09-15,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,400,100,300,Delhi Government,2021-06-09-11-11,58,6,52,142,30,112,200,36,164,0,17,,,
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-06-09-10-28,5,0,5,1,0,1,6,0,6,,,,,
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",36,0,36,Private,2021-06-09-10-25,,,,,,,,,,1,16,,,
East Delhi Medical Centre Mansarover Park,30,0,30,Private,2021-06-09-07-58,6,0,6,,,,6,0,6,1,15,4,4,0
Eden Hospital,8,5,3,Private,2021-06-09-11-38,,,,,,,,,,0,23,,,
Ekansh Hospital,8,0,8,Private,2021-06-09-11-12,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,65,6,59,Central Government,2021-06-09-11-07,,,,5,3,2,5,3,2,10,12,,,
ESIC hospital Okhla,230,7,223,Central Government,2021-06-09-09-56,,,,15,2,13,15,2,13,2,15,,,
"Fortis Escorts Heart Institute, Okhla",112,3,109,Private,2021-06-09-11-29,55,0,55,5,2,3,60,2,58,2,1,16,12,4
"Fortis Hospital, Shalimar Bagh",200,11,189,Private,2021-06-09-09-30,30,3,27,20,5,15,50,8,42,3,23,18,18,0
"Fortis SS Hospital, Vasant Kunj",106,11,95,Private,2021-06-09-10-29,20,4,16,12,4,8,32,8,24,2,23,,,
Galaxy Hospital,8,0,8,Private,2021-06-09-09-21,2,0,2,,,,2,0,2,3,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",20,1,19,Private,2021-06-09-08-51,7,1,6,1,0,1,8,1,7,1,12,15,15,0
"Garg Hospital, Karkardooma",36,1,35,Private,2021-06-08-19-24,4,0,4,,,,4,0,4,0,12,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",70,0,70,Private,2021-06-09-11-10,12,0,12,5,0,5,17,0,17,1,23,8,8,0
"Goyal Hospital, Paschim Vihar",24,2,22,Private,2021-06-09-09-40,7,1,6,,,,7,1,6,0,12,,,
GTB Hospital,1800,239,1561,Delhi Government,2021-06-09-09-54,672,111,561,228,128,100,900,239,661,2,0,,,
Gupta Multispecialty Hospital,14,1,13,Private,2021-06-09-11-32,,,,,,,,,,1,0,,,
"Gupta Multispecialty Hospital, Vivek Vihar",40,0,40,Private,2021-06-09-10-11,6,0,6,,,,6,0,6,2,20,,,
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,0,198,Delhi Government,2021-06-09-08-16,,,,,,,,,,,,,,
"HAHC Hospital, Hamdard Nagar",376,4,372,Private,2021-06-09-11-27,9,2,7,16,1,15,25,3,22,1,4,6,0,6
HANDA NURSING HOME,12,0,12,Private,2021-06-09-11-05,,,,,,,,,,1,18,,,
Hardik Hospital,10,0,10,Private,2021-06-09-10-44,4,0,4,,,,4,0,4,1,20,6,0,6
Highland Care Multispeciality Hospital,30,2,28,Private,2021-06-09-10-15,5,0,5,,,,5,0,5,0,17,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-06-09-08-07,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",275,50,225,Private,2021-06-09-08-51,4,4,0,44,34,10,48,38,10,0,20,18,18,0
"IBS Hospital, Lajpat Nagar",39,0,39,Private,2021-06-09-09-30,9,0,9,4,0,4,13,0,13,0,6,3,3,0
"Indian spinal injury centre,Vasant Kunj",160,14,146,Private,2021-06-09-11-27,,,,19,10,9,19,8,11,0,21,10,10,0
"Indira Gandhi Hospital, Dwarka",320,2,318,Delhi Government,2021-06-09-08-17,,,,15,0,15,15,0,15,8,0,,,
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",470,70,400,Private,2021-06-09-10-04,88,38,50,12,12,0,100,50,50,2,15,65,65,0
"Irene Hospital, Kalkaji",34,0,34,Private,2021-06-09-10-05,3,0,3,2,0,2,5,0,5,3,6,,,
"Ishan Hospital, Rohini",13,0,13,Private,2021-06-09-11-02,5,0,5,,,,5,0,5,0,15,,,
"Jain Hospital, Vikas Marg Extn.",42,1,41,Private,2021-06-09-11-03,13,0,13,,,,13,0,13,0,20,2,2,0
"Jaipur Golden Hospital, Rohini",200,19,181,Private,2021-06-09-11-09,50,13,37,15,2,13,65,15,50,0,16,11,11,0
Janakpuri Super Speciality Hospital Society,100,3,97,Delhi Government,2021-06-09-11-27,50,2,48,,,,50,2,48,3,0,10,0,10
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,2,58,Private,2021-06-09-10-48,8,0,8,2,0,2,10,0,10,0,18,10,3,7
"Jeewan Mala Hospital, Rohtak Road",60,8,52,Private,2021-06-09-10-21,28,-1,29,8,2,6,36,1,35,0,12,6,6,0
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-06-09-09-33,4,-1,5,1,1,0,5,0,5,1,23,,,
"Jeewan Nursing Home, Pusa Road",37,0,37,Private,2021-06-09-10-43,7,0,7,,,,7,0,7,0,9,7,7,0
Jivisha Advanced Medical Centre,22,0,22,Private,2021-06-09-09-11,,,,,,,,,,1,23,,,
Jivodaya Hospital,20,0,20,Private,2021-06-09-10-46,,,,,,,,,,1,23,20,0,20
Jyoti Nursing Home,22,3,19,Private,2021-06-09-10-46,,,,,,,,,,1,11,,,
K K Surgical & Maternity Centre,40,0,40,Private,2021-06-09-06-38,,,,,,,,,,,,,,
Kalawati Saran Children's Hospital (LHMC),60,41,19,Central Government,2021-06-09-11-10,,,,15,8,7,15,8,7,5,12,15,15,0
"Kalra Hospital, Dwarka",30,0,30,Private,2021-06-09-10-30,,,,,,,,,,5,0,6,5,1
"Kalra Hospital, Kirti Nagar",93,5,88,Private,2021-06-09-11-37,29,3,26,3,0,3,32,3,29,0,12,29,29,0
Kalyani Hospital,25,1,24,Private,2021-06-09-09-18,8,0,8,1,0,1,9,0,9,13,3,,,
"Kapil Multispecialty Hospital, Nathupura",40,0,40,Private,2021-06-09-09-10,4,0,4,1,0,1,5,0,5,5,0,,,
Khandelwal Hospital And Urology Center,30,0,30,Private,2021-06-09-10-38,6,0,6,,,,6,0,6,0,10,,,
khanna hospital,50,1,49,Private,2021-06-09-09-11,7,0,7,1,0,1,8,0,8,0,15,1,0,1
"Konark Hospital, Nangloi",43,1,42,Private,2021-06-09-09-54,14,1,13,1,0,1,15,1,14,1,4,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-06-09-10-33,6,0,6,,,,6,0,6,0,18,3,3,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,2,94,Private,2021-06-09-09-35,26,2,24,,,,26,2,24,0,23,10,10,0
"Lalita Hospital, Begumpur",40,2,38,Private,2021-06-08-12-27,3,0,3,1,0,1,4,0,4,,,,,
LHMC,309,49,260,Central Government,2021-06-09-09-40,28,4,24,16,2,14,44,6,38,1,11,27,25,2
Life RAYS HOSPITAL,12,0,12,Private,2021-06-09-09-29,,,,,,,,,,,,,,
Lifeline Hospital,19,1,18,Private,2021-06-08-18-36,2,1,1,2,0,2,4,1,3,1,0,3,1,2
Lok Nayak Hospital,2000,217,1783,Delhi Government,2021-06-09-11-08,700,50,650,300,79,221,1000,129,871,0,15,,,
Lotus Hospital,15,5,10,Private,2021-06-09-08-40,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-06-09-07-56,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-06-09-09-49,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,96,10,86,Private,2021-06-09-08-10,14,1,13,6,1,5,20,2,18,6,12,10,6,4
"Maharaja Agarsain Multispecialty Hospital, Narela",35,0,35,Private,2021-06-09-08-51,4,0,4,,,,4,0,4,2,5,,,
"Maharaja Agrasen Hospital, Dwarka",47,5,42,Private,2021-06-09-10-36,,,,12,3,9,12,3,9,0,19,4,4,0
"Maharaja Agrasen Hospital, Punjabi Bagh",250,15,235,Private,2021-06-09-09-53,64,7,57,8,4,4,72,11,61,3,5,20,20,0
Makkar Multispeciality Hospital,12,0,12,Private,2021-06-09-10-00,4,0,4,,,,4,0,4,2,0,,,
Malik Radix Hospital,47,0,47,Private,2021-06-09-10-51,13,0,13,1,0,1,14,0,14,3,6,,,
"MANIPAL HOSPITAL, DWARKA",200,27,173,Private,2021-06-09-09-37,26,0,26,14,9,5,40,9,31,0,16,20,20,0
"Mansaram Hospital, Nangloi",42,2,40,Private,2021-06-09-11-23,9,0,9,1,0,1,10,0,10,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",200,19,181,Private,2021-06-09-09-31,36,6,30,12,6,6,48,12,36,3,22,7,7,0
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,10,70,Private,2021-06-09-11-13,1,0,1,7,5,2,8,5,3,0,4,8,8,0
Max East/West Block,255,2,253,Private,2021-06-09-10-30,47,1,46,1,1,0,48,2,46,0,19,10,10,0
"Max Smart Gujarmal Modi hospital ,Saket",250,13,237,Private,2021-06-09-11-18,,,,50,5,45,50,5,45,1,18,,,
"MAX SS HOSPITAL, PATPARGANJ",346,10,336,Private,2021-06-09-10-44,30,2,28,40,3,37,70,5,65,1,6,61,61,0
"Max SS Hospital, Shalimar Bagh",224,45,179,Private,2021-06-09-10-08,61,6,55,30,25,5,91,31,60,1,21,,,
"Medeor Hospital, Qutab Instl. Area",55,3,52,Private,2021-06-09-09-42,8,0,8,4,1,3,12,1,11,0,23,8,8,0
"Medstar Hospital, Paschim Vihar",32,0,32,Private,2021-06-09-09-30,14,0,14,,,,14,0,14,2,23,,,
"Metro Hospital, Lajpat Nagar",33,0,33,Private,2021-06-09-10-45,14,0,14,,,,14,0,14,2,7,,,
"Metro Hospital, Preet Vihar",110,13,97,Private,2021-06-09-09-06,33,6,27,6,1,5,39,7,32,0,22,16,16,0
"MGS Hospital, Punjabi Bagh",60,0,60,Private,2021-06-09-11-28,21,0,21,5,0,5,26,0,26,0,9,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",112,10,102,Private,2021-06-09-10-35,6,0,6,10,5,5,16,5,11,0,19,9,9,0
"National Heart Institute, East of Kailash",10,10,0,Private,2021-06-09-10-50,8,8,0,2,2,0,10,10,0,0,8,10,10,0
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-06-08-09-03,,,,,,,,,,3,0,6,4,2
"Navjeevan Hospital, Pitampura",80,3,77,Private,2021-06-09-09-55,7,1,6,1,0,1,8,1,7,1,10,2,2,0
Nestiva Hospital,20,0,20,Private,2021-06-09-10-09,,,,2,0,2,2,0,2,2,0,,,
Newlife Medical Centre,7,0,7,Private,2021-06-09-11-01,,,,,,,,,,1,20,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-06-09-11-13,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-06-08-10-55,5,0,5,2,0,2,7,0,7,0,23,,,
Nijhara Hospital,7,0,7,Private,2021-06-09-08-31,,,,,,,,,,1,23,,,
Nirmal Hospital,20,2,18,Private,2021-06-09-09-18,,,,,,,,,,0,20,,,
Nirmala Hospital,13,0,13,Private,2021-06-09-11-16,1,0,1,1,0,1,2,0,2,6,0,1,1,0
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-06-09-10-08,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",82,0,82,Private,2021-06-09-10-11,23,0,23,2,0,2,25,0,25,0,7,10,10,0
Northern Railway,55,18,37,Central Government,2021-06-09-09-57,,,,14,8,6,14,8,6,0,12,12,9,3
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,0,15,Private,2021-06-09-10-26,2,-1,3,3,1,2,5,0,5,3,0,5,2,3
Oncoplus Hospital,43,7,36,Private,2021-06-08-18-54,17,5,12,5,1,4,22,6,16,0,23,,,
"Panchsheel Hospital, Yamuna Vihar",40,0,40,Private,2021-06-09-10-26,8,0,8,,,,8,0,8,4,0,,,
"Park Hospital, Meera Bagh",110,0,110,Private,2021-06-09-09-56,35,0,35,5,0,5,40,0,40,1,0,10,10,0
Parmeshwari Devi Hospital,18,1,17,Private,2021-06-09-10-07,,,,,,,,,,,,,,
Patel Hospital,10,6,4,Private,2021-06-09-09-36,,,,,,,,,,0,12,,,
Pentagram,11,0,11,Private,2021-05-28-22-56,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,6,0,6,Private,2021-06-09-10-45,1,0,1,1,0,1,2,0,2,2,0,6,6,0
"PGH Hospital, Vikas Nagar",44,1,43,Private,2021-06-09-11-36,6,1,5,1,0,1,7,1,6,1,23,2,0,2
"Primus Super Specialty Hospital, Chanakyapuri",111,30,81,Private,2021-06-09-10-22,59,20,39,2,2,0,61,22,39,2,0,,,
Pt.RRM Hospital,15,2,13,Private,2021-06-08-15-59,1,0,1,1,0,1,2,0,2,3,18,,,
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,2,33,Private,2021-06-09-11-18,9,1,8,1,1,0,10,2,8,0,22,5,4,1
"Pushpawati Singhania Hospital, Saket",168,4,164,Private,2021-06-09-10-14,28,2,26,10,2,8,38,4,34,0,12,9,9,0
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-06-09-08-00,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,9,91,Central Government,2021-06-09-11-25,,,,,,,,,,1,0,,,
Rajeev Gandhi Super Speciality Hospital,650,24,626,Delhi Government,2021-06-09-10-53,150,0,150,175,24,151,325,24,301,2,1,,,
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,10,220,Private,2021-06-09-09-41,35,2,33,5,3,2,40,5,35,1,23,11,11,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-06-08-11-56,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,29,294,Central Government,2021-06-09-02-58,,,,28,11,17,28,11,17,6,1,,,
"Rathi Hospital, Najafgarh",80,2,78,Private,2021-06-09-09-46,21,2,19,4,0,4,25,2,23,0,3,11,5,6
Rescue Hospital,38,7,31,Private,2021-06-09-10-46,18,6,12,,,,18,6,12,1,18,4,2,2
"Revive Hospital,tilak nagar",28,0,28,Private,2021-06-09-10-20,14,0,14,1,0,1,15,0,15,0,18,2,2,0
"RLKC Metro Hospital, Naraina",70,3,67,Private,2021-06-09-09-31,17,0,17,1,0,1,18,0,18,7,10,12,2,10
ROSEWOOD HOSPITAL,25,0,25,Private,2021-06-09-09-18,4,0,4,,,,4,0,4,2,0,,,
Royal Kalindi Hospital,26,1,25,Private,2021-06-09-11-14,2,0,2,1,0,1,3,0,3,0,11,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-06-09-08-17,4,0,4,,,,4,0,4,2,0,,,
Safdarjung Hospital,421,32,389,Central Government,2021-06-09-09-57,,,,80,17,63,80,17,63,3,0,,,
Sai Charitable Dispensary,25,0,25,Private,2021-06-09-10-18,,,,,,,,,,0,12,,,
SAMA HOSPITAL,32,9,23,Private,2021-06-09-11-30,,,,4,4,0,4,4,0,0,22,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-06-09-08-30,6,0,6,,,,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,150,35,115,Delhi Government,2021-06-09-09-38,,,,70,13,57,70,13,57,0,10,6,4,2
"Sanjeevan Medical Res. , Daryaganj",40,0,40,Private,2021-06-09-10-10,,,,4,0,4,4,0,4,1,16,,,
Sant Nirankari Covid Care and Treatment centre burari,722,30,692,Delhi Government,2021-06-09-10-36,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,1,59,Private,2021-06-09-10-37,15,1,14,,,,15,1,14,0,16,6,3,3
Sant Soham Hospital,15,1,14,Private,2021-06-09-10-54,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,2,40,Private,2021-06-09-10-18,16,1,15,4,0,4,20,1,19,1,16,15,14,1
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,29,471,Central Government,2021-06-09-10-58,,,,128,7,121,128,7,121,27,6,,,
Saroj Super Speciality Hospital,150,11,139,Private,2021-06-09-10-35,3,-2,5,30,13,17,33,11,22,2,0,30,30,0
SATYA MULTISPECIALITY HOSPITAL,16,1,15,Private,2021-06-09-11-08,3,0,3,,,,3,0,3,2,0,,,
"Satyabhama Hospital, Nangloi",42,4,38,Private,2021-06-09-11-30,29,3,26,3,1,2,32,4,28,0,4,5,5,0
Satyawati Harishchand Hsopital,225,16,209,Delhi Government,2021-06-09-10-13,20,1,19,5,1,4,25,2,23,3,0,,,
Savitri Hospital,25,0,25,Private,2021-06-09-11-14,13,0,13,,,,13,0,13,0,23,,,
"Sehgal Neo Hospital, Paschim Vihar",80,0,80,Private,2021-06-09-09-51,5,0,5,,,,5,0,5,0,10,8,8,0
"Shakuntala Nursing Home, West Sagarpur",30,1,29,Private,2021-06-09-09-43,5,0,5,,,,5,0,5,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,5,105,Private,2021-06-09-11-35,16,1,15,8,0,8,24,1,23,1,5,30,19,11
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-09-09-15,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",175,9,166,Private,2021-06-09-10-55,25,-1,26,25,5,20,50,4,46,14,7,16,16,0
Shree Hospital,20,0,20,Private,2021-06-09-10-18,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",50,2,48,Private,2021-06-09-09-51,7,0,7,1,0,1,8,0,8,3,0,8,3,5
Shrine Hospital,17,0,17,Private,2021-06-09-10-19,3,0,3,,,,3,0,3,2,23,,,
SINGHAL HOSPITAL,27,1,26,Private,2021-06-09-07-46,7,0,7,,,,7,0,7,2,20,,,
Singhal Medical  Centre,10,0,10,Private,2021-06-09-11-25,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,96,1,95,Private,2021-06-09-10-27,,,,13,1,12,13,1,12,5,9,,,
Sir Ganga Ram Hospital,98,48,50,Private,2021-06-09-11-32,,,,66,54,12,66,32,34,3,0,108,86,22
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,2,48,Private,2021-06-09-11-32,6,0,6,,,,6,0,6,3,9,2,2,0
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-06-09-10-09,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",220,8,212,Private,2021-06-09-11-30,91,4,87,4,2,2,95,6,89,1,8,40,40,0
"St. Stephens Hospital, Tis Hazari",336,20,316,Private,2021-06-09-11-00,24,5,19,8,1,7,32,6,26,1,5,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-06-09-10-02,,,,,,,,,,2,0,,,
Sunrise Hospital,14,1,13,Private,2021-06-09-10-32,,,,,,,,,,2,23,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-06-07-10-45,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-06-09-10-54,5,0,5,,,,5,0,5,0,8,3,0,3
