name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Base Hospital Delhi Cantt,500,162,338,Central Government,2021-02-01-07-57,,,,50,8,42,2,12,,,,50,8,42
Batra Hospital,200,21,179,Private,2021-02-01-10-17,39,7,32,44,9,35,0,23,66,37,29,5,2,3
"Bensups Hospital, Dwarka",25,0,25,Private,2021-02-01-11-45,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-02-01-09-11,5,0,5,7,0,7,4,20,5,0,5,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",34,4,30,Private,2021-02-01-16-02,6,4,2,7,4,3,2,17,3,3,0,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",20,0,20,Private,2021-02-01-08-57,5,0,5,5,0,5,0,20,6,3,3,,,
"Bhagwati Hospital, Rohini",40,5,35,Private,2021-02-01-17-16,7,2,5,8,2,6,0,10,10,10,0,1,0,1
"Bhatia Global Hospital, Paschim Vihar",20,1,19,Private,2021-02-01-17-17,2,0,2,2,0,2,6,12,4,2,2,,,
Bimla Devi Hospital,10,0,10,Private,2021-02-01-07-58,5,0,5,7,0,7,4,0,7,0,7,2,0,2
"BLK Hospital, Pusa Road",186,42,144,Private,2021-02-01-13-30,37,13,24,47,23,24,3,0,80,80,0,10,10,0
"Brahm Shakti Hospital, Budh Vihar",40,1,39,Private,2021-02-01-13-46,4,1,3,5,1,4,2,12,7,5,2,1,0,1
Burari Hospital,800,4,796,Delhi Government,2021-02-01-07-28,145,2,143,195,2,193,7,12,,,,50,0,50
C M PATEL HOSPITAL,3,0,3,Private,2021-02-01-12-28,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-02-01-14-14,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,10,0,10,Private,2021-02-01-14-31,2,0,2,4,0,4,0,3,4,1,3,2,0,2
"Cygnus MLS, Rama Vihar",34,0,34,Private,2021-02-01-14-52,8,0,8,9,0,9,15,0,15,6,9,1,0,1
"Cygnus Sonia Hospital, Nangloi",28,3,25,Private,2021-02-01-17-22,7,3,4,8,3,5,0,17,18,12,6,1,0,1
Deen Dayal Upadhyay hospital,150,21,129,Delhi Government,2021-02-01-15-47,50,11,39,100,21,79,3,0,43,0,43,50,10,40
Deep Chand Bandhu,150,12,138,Delhi Government,2021-02-01-15-46,50,0,50,75,4,71,3,12,10,2,8,25,4,21
Delhi global hospital,3,0,3,Private,2021-02-01-07-38,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",42,6,36,Private,2021-02-01-12-32,13,5,8,15,5,10,5,5,24,19,5,2,0,2
Delhi multi speciality hospital,2,0,2,Private,2021-02-01-10-55,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",80,7,73,Private,2021-02-01-16-01,13,5,8,18,5,13,1,8,8,0,8,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-02-01-11-28,4,0,4,5,0,5,3,23,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,2,8,Private,2021-02-01-12-16,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",22,3,19,Private,2021-02-01-11-49,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,150,16,134,Delhi Government,2021-02-01-09-32,,,,75,6,69,4,0,12,12,0,75,6,69
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-02-01-09-40,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-02-01-14-10,,,,,,,0,21,,,,,,
East Delhi Medical Centre Mansarover Park,20,4,16,Private,2021-02-01-11-14,2,1,1,2,1,1,2,20,5,4,1,,,
Eden Hospital,5,1,4,Private,2021-02-01-12-46,,,,,,,1,23,,,,,,
ESIC Hospital Jhilmil,18,0,18,Central Government,2021-02-01-12-44,,,,,,,1,21,5,5,0,,,
ESIC hospital Okhla,48,1,47,Central Government,2021-02-01-09-43,,,,2,0,2,14,0,15,3,12,2,0,2
"Fortis Escorts Heart Institute, Okhla",123,13,110,Private,2021-02-01-16-08,21,3,18,27,4,23,2,3,16,13,3,6,1,5
"Fortis Hospital, Shalimar Bagh",105,20,85,Private,2021-02-01-16-36,26,12,14,32,15,17,4,23,46,46,0,6,3,3
"Fortis SS Hospital, Vasant Kunj",64,12,52,Private,2021-02-01-12-31,18,8,10,22,9,13,2,23,33,22,11,4,1,3
Galaxy Hospital,8,1,7,Private,2021-02-01-08-37,2,0,2,2,0,2,5,0,1,0,1,,,
"Gandhi Nursing Home, Uttam Nagar",30,6,24,Private,2021-02-01-10-50,10,4,6,12,4,8,1,12,15,6,9,2,0,2
"Garg Hospital, Karkardooma",22,1,21,Private,2021-02-01-15-18,2,0,2,2,0,2,10,0,2,1,1,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",40,2,38,Private,2021-02-01-10-25,7,0,7,8,0,8,1,23,10,2,8,1,0,1
"Goyal Hospital, Paschim Vihar",12,2,10,Private,2021-02-01-14-24,7,0,7,7,0,7,0,12,,,,,,
GTB Hospital,750,29,721,Delhi Government,2021-02-01-16-57,410,4,406,550,5,545,4,16,8,6,2,140,1,139
Gupta Multispecialty Hospital,14,4,10,Private,2021-02-01-11-15,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-02-01-09-30,2,0,2,2,0,2,3,23,4,2,2,,,
"HAHC Hospital, Hamdard Nagar",230,0,230,Private,2021-02-01-08-30,11,0,11,16,0,16,1,4,29,6,23,5,0,5
HANDA NURSING HOME,4,0,4,Private,2021-02-01-16-16,,,,,,,1,18,6,0,6,,,
Hardik Hospital,10,0,10,Private,2021-02-01-07-15,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",138,30,108,Private,2021-02-01-09-31,,,,23,15,8,1,0,18,18,0,23,15,8
"IBS Hospital, Lajpat Nagar",20,3,17,Private,2021-02-01-09-57,8,0,8,10,0,10,0,6,10,0,10,2,0,2
"Indian spinal injury centre,Vasant Kunj",80,18,62,Private,2021-02-01-16-37,6,1,5,12,7,5,1,10,10,4,6,6,6,0
"Indira Gandhi Hospital, Dwarka",1241,2,1239,Delhi Government,2021-02-01-09-22,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",280,36,244,Private,2021-02-01-12-14,45,18,27,55,21,34,18,0,110,90,20,10,3,7
"Irene Hospital, Kalkaji",14,0,14,Private,2021-02-01-09-52,2,0,2,3,0,3,1,0,4,0,4,1,0,1
"Ishan Hospital, Rohini",13,0,13,Private,2021-02-01-09-02,5,0,5,5,0,5,0,23,1,0,1,,,
"Jain Hospital, Vikas Marg Extn.",21,12,9,Private,2021-02-01-09-46,7,1,6,7,1,6,0,23,6,3,3,,,
"Jaipur Golden Hospital, Rohini",97,17,80,Private,2021-02-01-11-35,28,7,21,34,10,24,0,12,53,32,21,6,3,3
Janakpuri Super Speciality Hospital Society,100,0,100,Delhi Government,2021-02-01-11-19,50,0,50,50,0,50,5,0,10,10,0,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",40,2,38,Private,2021-02-01-11-18,1,0,1,2,0,2,2,22,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",30,1,29,Private,2021-02-01-10-41,7,0,7,7,0,7,0,12,8,8,0,,,
"Jeewan Moti Khera Hospital, Nangloi",20,0,20,Private,2021-02-01-17-34,2,0,2,3,0,3,1,23,4,0,4,1,0,1
"Jeewan Nursing Home, Pusa Road",23,2,21,Private,2021-02-01-10-21,,,,3,0,3,0,23,4,4,0,3,0,3
Jivodaya Hospital,4,0,4,Private,2021-02-01-08-32,,,,,,,1,23,,,,,,
Jyoti Nursing Home,3,0,3,Private,2021-02-01-09-20,,,,,,,1,11,,,,,,
Kalawati Saran Children's Hospital (LHMC),40,17,23,Central Government,2021-02-01-09-38,,,,5,5,0,4,12,35,34,1,5,5,0
"Kalra Hospital, Dwarka",20,0,20,Private,2021-02-01-08-18,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",46,7,39,Private,2021-02-01-17-22,16,7,9,17,7,10,1,12,26,26,0,1,0,1
Kalyani Hospital,25,0,25,Private,2021-02-01-10-56,8,0,8,9,0,9,13,1,,,,1,0,1
"Kapil Multispecialty Hospital, Nathupura",20,0,20,Private,2021-02-01-10-35,1,0,1,2,0,2,13,0,3,0,3,1,0,1
KAPOOR MEDICAL CENTRE,5,0,5,Private,2021-02-01-09-31,,,,,,,0,6,,,,,,
Khandelwal Hospital And Urology Center,28,1,27,Private,2021-02-01-07-16,3,0,3,3,0,3,0,16,4,2,2,,,
khanna hospital,4,0,4,Private,2021-02-01-08-34,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",32,0,32,Private,2021-02-01-17-26,5,0,5,5,0,5,5,23,,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",22,0,22,Private,2021-02-01-16-56,2,0,2,2,0,2,0,18,6,0,6,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",48,4,44,Private,2021-02-01-17-20,14,4,10,14,4,10,0,23,32,13,19,,,
"Kukreja Hospital, Mayur Vihar",20,1,19,Private,2021-02-01-07-34,1,0,1,2,0,2,0,10,,,,1,0,1
"Lalita Hospital, Begumpur",20,0,20,Private,2021-02-01-09-52,4,0,4,5,0,5,,,,,,1,0,1
LHMC,516,23,493,Central Government,2021-02-01-10-09,,,,86,6,80,1,11,27,22,5,86,6,80
Lifeline Hospital,19,0,19,Private,2021-02-01-10-40,2,0,2,4,0,4,5,10,3,0,3,2,0,2
Lok Nayak Hospital,750,75,675,Delhi Government,2021-02-01-16-58,400,18,382,500,27,473,3,0,98,73,25,100,9,91
Maa Bharti Hospital,2,0,2,Private,2021-02-01-07-46,,,,,,,2,4,,,,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",53,1,52,Private,2021-02-01-11-39,17,0,17,18,0,18,1,12,40,30,10,1,0,1
Maha Durga Charitable Trust Hospital,66,3,63,Private,2021-02-01-09-46,11,1,10,20,1,19,3,22,10,2,8,9,0,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-02-01-09-51,3,0,3,4,0,4,4,3,,,,1,0,1
"Maharaja Agrasen Hospital, Dwarka",21,4,17,Private,2021-02-01-08-30,,,,5,3,2,1,0,11,7,4,5,3,2
"Maharaja Agrasen Hospital, Punjabi Bagh",120,15,105,Private,2021-02-01-17-21,30,8,22,36,11,25,3,9,54,54,0,6,3,3
Makkar Multispeciality Hospital,16,0,16,Private,2021-02-01-10-56,8,0,8,8,0,8,,,8,2,6,,,
Malik Radix Hospital,23,0,23,Private,2021-02-01-15-12,3,0,3,5,0,5,3,6,8,8,0,2,0,2
"MANIPAL HOSPITAL, DWARKA",89,37,52,Private,2021-02-01-14-02,12,9,3,19,16,3,3,0,38,33,5,7,7,0
"Mansaram Hospital, Nangloi",21,1,20,Private,2021-02-01-17-03,4,0,4,5,0,5,1,7,,,,1,0,1
"Mata Chanan Devi Hospital, Janakpuri",88,19,69,Private,2021-02-01-15-16,18,4,14,26,7,19,6,3,29,29,0,8,3,5
"Mata Roop Rani Maggo Hospital, Uttam Nagar",40,2,38,Private,2021-02-01-10-08,8,2,6,8,2,6,0,4,6,6,0,,,
Max East/West Block,180,26,154,Private,2021-02-01-11-11,27,11,16,32,13,19,0,21,60,60,0,5,2,3
"Max Smart Gujarmal Modi hospital ,Saket",100,14,86,Private,2021-02-01-12-51,,,,20,7,13,2,4,30,27,3,20,7,13
"MAX SS HOSPITAL, PATPARGANJ",160,8,152,Private,2021-02-01-11-03,42,2,40,52,4,48,2,4,79,79,0,10,2,8
"Max SS Hospital, Shalimar Bagh",111,31,80,Private,2021-02-01-10-28,40,17,23,45,17,28,3,5,45,45,0,5,0,5
"Medeor Hospital, Dwarka",45,0,45,Private,2021-02-01-09-03,,,,8,0,8,0,23,,,,8,0,8
"Medeor Hospital, Qutab Instl. Area",44,0,44,Private,2021-02-01-08-15,18,0,18,20,0,20,0,23,8,0,8,2,0,2
"Medstar Hospital, Paschim Vihar",26,2,24,Private,2021-02-01-17-15,14,0,14,14,0,14,2,20,,,,,,
"Metro Hospital, Lajpat Nagar",15,4,11,Private,2021-02-01-09-19,5,3,2,5,3,2,4,8,13,7,6,,,
"Metro Hospital, Preet Vihar",64,21,43,Private,2021-02-01-08-50,11,11,0,14,13,1,0,20,25,21,4,3,2,1
"MGS Hospital, Punjabi Bagh",40,0,40,Private,2021-02-01-17-14,7,0,7,10,0,10,3,0,24,0,24,3,0,3
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",56,10,46,Private,2021-02-01-10-19,8,0,8,13,2,11,2,23,20,12,8,5,2,3
"National Heart Institute, East of Kailash",30,10,20,Private,2021-02-01-16-59,13,3,10,15,5,10,1,16,11,11,0,2,2,0
National Institute of TB and Respiratory Diseases (LRS TB),15,8,7,Central Government,2021-02-01-10-45,,,,,,,4,0,6,4,2,,,
"Navjeevan Hospital, Pitampura",3,1,2,Private,2021-02-01-10-29,,,,,,,6,10,7,7,0,,,
Nestiva Hospital,4,0,4,Private,2021-02-01-10-44,1,0,1,1,0,1,4,0,4,0,4,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-02-01-12-14,4,0,4,4,0,4,,,,,,,,
Nidaan Hospital,20,0,20,Private,2021-02-01-09-17,5,0,5,7,0,7,,,,,,2,0,2
Nijhara Hospital,7,0,7,Private,2021-02-01-07-33,,,,,,,1,23,,,,,,
Nirmal Hospital,20,0,20,Private,2021-02-01-17-26,,,,,,,0,20,,,,,,
Nirmala Hospital,19,0,19,Private,2021-02-01-16-24,2,0,2,3,0,3,1,0,,,,1,0,1
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-02-01-17-01,5,0,5,5,0,5,3,20,,,,,,
"NKS Hospital, Gulabi Bagh",24,0,24,Private,2021-02-01-10-30,8,0,8,10,0,10,4,23,20,18,2,2,0,2
Northern Railway,55,1,54,Central Government,2021-02-01-09-19,,,,14,1,13,0,12,12,7,5,14,1,13
Nulife Hospital,10,0,10,Private,2021-02-01-11-00,,,,5,0,5,3,0,,,,5,0,5
Oncoplus Hospital,30,0,30,Private,2021-02-01-10-02,4,0,4,9,0,9,3,0,,,,5,0,5
"Panchsheel Hospital, Yamuna Vihar",20,0,20,Private,2021-02-01-16-28,3,0,3,3,0,3,2,0,,,,,,
"Park Hospital, Meera Bagh",70,1,69,Private,2021-02-01-17-16,15,0,15,20,0,20,1,0,30,18,12,5,0,5
Parmeshwari Devi Hospital,2,0,2,Private,2021-02-01-12-10,1,0,1,1,0,1,,,,,,,,
Patel Hospital,18,0,18,Private,2021-02-01-12-25,3,0,3,3,0,3,,,,,,,,
Pentagram,7,0,7,Private,2021-02-01-09-50,,,,,,,1,23,,,,,,
Pentamed Hospital,12,6,6,Private,2021-02-01-07-50,1,0,1,2,1,1,2,20,6,6,0,1,1,0
"PGH Hospital, Vikas Nagar",22,0,22,Private,2021-02-01-12-55,3,0,3,4,0,4,10,23,5,0,5,1,0,1
"Primus Super Specialty Hospital, Chanakyapuri",52,6,46,Private,2021-02-01-17-17,5,2,3,8,2,6,10,0,21,15,6,3,0,3
Pt.RRM Hospital,6,0,6,Private,2021-02-01-09-32,1,0,1,2,0,2,8,10,,,,1,0,1
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",20,3,17,Private,2021-02-01-11-56,3,1,2,3,1,2,0,23,5,3,2,,,
"Pushpawati Singhania Hospital, Saket",80,12,68,Private,2021-02-01-16-08,10,8,2,14,8,6,0,23,30,22,8,4,0,4
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,50,3,47,Central Government,2021-02-01-10-58,,,,,,,4,0,,,,,,
Rajeev Gandhi Super Speciality Hospital,300,2,298,Delhi Government,2021-02-01-16-02,,,,300,2,298,5,8,,,,300,2,298
"Rajiv Gandhi Cancer Institute & RC, Rohini*",220,8,212,Private,2021-02-01-10-23,18,3,15,20,3,17,1,20,10,10,0,2,0,2
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,17,0,17,Private,2021-02-01-11-00,3,0,3,3,0,3,1,20,,,,,,
Ram Manohar Lohia Hospital,405,29,376,Central Government,2021-02-01-03-45,,,,30,7,23,4,11,65,0,65,30,7,23
"Rathi Hospital, Najafgarh",41,0,41,Private,2021-02-01-17-18,17,0,17,20,0,20,1,23,11,3,8,3,0,3
Rescue Hospital,25,0,25,Private,2021-02-01-15-33,6,0,6,6,0,6,4,7,2,2,0,,,
"Revive Hospital,tilak nagar",28,3,25,Private,2021-02-01-13-25,14,0,14,15,0,15,0,18,2,2,0,1,0,1
"RLKC Metro Hospital, Naraina",40,5,35,Private,2021-02-01-16-22,16,0,16,16,0,16,7,10,16,16,0,,,
ROSEWOOD HOSPITAL,25,0,25,Private,2021-02-01-10-15,4,0,4,4,0,4,3,0,4,0,4,,,
Royal Kalindi Hospital,26,0,26,Private,2021-02-01-00-16,3,0,3,4,0,4,0,23,,,,1,0,1
RS Grover Memorial Hospital,24,0,24,Private,2021-02-01-10-42,,,,,,,4,0,4,0,4,,,
Safdarjung Hospital,229,42,187,Central Government,2021-02-01-11-14,,,,37,12,25,6,0,67,67,0,37,12,25
Sai Charitable Dispensary,20,0,20,Private,2021-02-01-10-22,,,,,,,,,,,,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-02-01-09-23,8,0,8,10,0,10,,,,,,2,0,2
Sanjay Gandhi Memorial Hospital,100,7,93,Delhi Government,2021-02-01-11-05,,,,50,6,44,0,22,26,15,11,50,6,44
"Sanjeevan Medical Res. , Daryaganj",20,0,20,Private,2021-02-01-10-35,,,,2,0,2,1,20,4,2,2,2,0,2
"Sant Parmanand Hospital, Civil Lines",15,0,15,Private,2021-02-01-13-41,2,0,2,2,0,2,1,12,6,4,2,,,
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-02-01-11-22,9,0,9,10,0,10,2,20,26,19,7,1,0,1
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,128,0,128,52,8,,,,128,0,128
Saroj Super Speciality Hospital,54,14,40,Private,2021-02-01-16-32,19,8,11,22,8,14,3,16,33,31,2,3,0,3
SATYA MULTISPECIALITY HOSPITAL,3,0,3,Private,2021-02-01-13-23,1,0,1,1,0,1,3,0,2,0,2,,,
"Satyabhama Hospital, Nangloi",19,10,9,Private,2021-02-01-17-11,,,,1,0,1,5,18,10,0,10,1,0,1
Savitri Hospital,28,1,27,Private,2021-02-01-08-38,,,,,,,,,13,0,13,,,
"Sehgal Neo Hospital, Paschim Vihar",40,4,36,Private,2021-02-01-14-33,4,0,4,4,0,4,0,22,9,8,1,,,
"Shakuntala Nursing Home, West Sagarpur",30,1,29,Private,2021-02-01-12-21,5,1,4,5,1,4,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",80,3,77,Private,2021-02-01-14-38,14,1,13,20,2,18,6,5,34,32,2,6,1,5
"Shree Agarsain International Hospital, Rohini- 22",40,11,29,Private,2021-02-01-10-42,5,5,0,12,8,4,37,5,20,20,0,7,3,4
Shree Hospital,20,0,20,Private,2021-02-01-04-48,,,,,,,2,0,,,,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,0,52,Private,2021-02-01-10-47,6,0,6,7,0,7,5,0,8,4,4,1,0,1
Shrine Hospital,12,0,12,Private,2021-02-01-16-13,2,0,2,3,0,3,5,23,,,,1,0,1
SINGHAL HOSPITAL,28,0,28,Private,2021-02-01-16-03,8,0,8,8,0,8,2,12,6,0,6,,,
Singhal Medical  Centre,10,0,10,Private,2021-02-01-14-46,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,48,0,48,Private,2021-02-01-16-25,,,,6,0,6,9,20,10,0,10,6,0,6
Sir Ganga Ram Hospital,243,53,190,Private,2021-02-01-16-11,46,24,22,58,31,27,11,0,134,97,37,12,7,5
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",28,2,26,Private,2021-02-01-15-16,,,,6,0,6,1,17,2,1,1,6,0,6
"SMS Hospital, Gagan Vihar",20,1,19,Private,2021-02-01-16-27,1,0,1,2,0,2,0,23,,,,1,0,1
"Sri Balaji Action Medical Inst., Paschim Vihar",100,29,71,Private,2021-02-01-17-27,33,18,15,38,23,15,5,16,67,56,11,5,5,0
"St. Stephens Hospital, Tis Hazari",238,9,229,Private,2021-02-01-16-17,11,3,8,16,4,12,2,18,24,0,24,5,1,4
Sunrise Hospital,14,0,14,Private,2021-02-01-11-19,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-02-01-10-30,1,0,1,4,0,4,0,8,,,,3,0,3
"Surya Hospital, Krishna Nagar",40,1,39,Private,2021-02-01-09-55,5,0,5,5,0,5,0,20,3,0,3,,,
SURYA KIRAN HOSPITAL,40,3,37,Private,2021-02-01-17-16,20,0,20,20,0,20,1,0,8,5,3,,,
Sushila Hospial,45,0,45,Private,2021-02-01-09-59,5,0,5,5,0,5,2,20,,,,,,
Swasthik Hospital,22,0,22,Private,2021-02-01-10-33,,,,,,,3,5,,,,,,
"Tarak Hospital, Uttam Nagar",30,1,29,Private,2021-02-01-10-45,8,0,8,10,0,10,0,8,6,6,0,2,0,2
"Tirath Ram Shah Charitable Hospital, Civil Lines",80,11,69,Private,2021-02-01-08-18,14,5,9,16,5,11,11,6,24,8,16,2,0,2
Triton Hospital,20,0,20,Private,2021-02-01-11-14,,,,,,,0,10,12,5,7,,,
Tulsi Multispeciality Hospital & Critical Care Unit,25,0,25,Private,2021-02-01-09-42,1,0,1,1,0,1,2,2,,,,,,
TYAGI NURSING HOME,15,0,15,Private,2021-02-01-09-18,7,0,7,10,0,10,,,2,2,0,3,0,3
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-02-01-01-58,8,0,8,10,0,10,2,20,10,0,10,2,0,2
"Venkateshwar Hospital, Dwarka",100,25,75,Private,2021-02-01-08-18,25,13,12,28,16,12,0,18,43,43,0,3,3,0
"Vikas Hospital, Najafgarh",25,0,25,Private,2021-02-01-09-11,5,0,5,8,0,8,1,20,8,5,3,3,0,3
VIMHANS,36,3,33,Private,2021-02-01-09-18,20,1,19,26,1,25,0,15,,,,6,0,6
World Brain Center Hospital,20,1,19,Private,2021-02-01-12-41,4,0,4,4,0,4,1,0,1,0,1,,,
All,15426,1429,13997,,2021-02-01-17-35,2498,310,2188,4462,553,3909,,,2652,1804,848,1964,243,1721
Swami Dayanand,,,,Central Government,2021-02-01-12-55,,,,,,,15,20,24,11,13,,,
Acharyashree Bhikshu Govt. Hospital,,,,,,,,,,,,12,0,,,,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,,,,,,,,,,,,1,20,,,,,,
Balaji Hospital,,,,,,,,,,,,0,4,,,,,,
CAREWELL MEDICAL CENTRE,,,,,,,,,,,,0,12,,,,,,
Cronus Multi speciality Hospital,,,,,,,,,,,,1,23,,,,,,
Jivisha Advanced Medical Centre,,,,,,,,,,,,1,23,,,,,,
SAMA HOSPITAL,,,,,,,,,,,,0,23,,,,,,
Satyawati Harishchand Hsopital,,,,,,,,,,,,9,0,,,,,,
