name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
K K Surgical & Maternity Centre,40,0,40,Private,2021-05-26-10-19,,,,,,,,,,,,,,
Kalawati Saran Children's Hospital (LHMC),90,42,48,Central Government,2021-05-26-10-14,,,,15,14,1,15,14,1,2,3,14,14,0
"Kalra Hospital, Dwarka",30,5,25,Private,2021-05-26-14-37,,,,,,,,,,4,0,,,
"Kalra Hospital, Kirti Nagar",93,47,46,Private,2021-05-26-17-30,29,29,0,3,3,0,32,32,0,0,9,29,29,0
Kalyani Hospital,35,9,26,Private,2021-05-26-15-24,8,2,6,1,1,0,9,3,6,2,22,,,
"Kapil Multispecialty Hospital, Nathupura",40,3,37,Private,2021-05-26-15-40,4,1,3,1,0,1,5,1,4,2,0,,,
KAPOOR MEDICAL CENTRE,20,2,18,Private,2021-05-26-09-12,,,,,,,,,,0,21,,,
Khandelwal Hospital And Urology Center,30,3,27,Private,2021-05-26-15-52,6,2,4,,,,6,2,4,0,7,,,
khanna hospital,50,9,41,Private,2021-05-26-09-32,7,3,4,1,0,1,8,3,5,0,10,,,
"Konark Hospital, Nangloi",43,7,36,Private,2021-05-26-17-32,,,,,,,,,,1,4,16,16,0
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-05-26-16-48,6,0,6,,,,6,0,6,0,18,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,21,75,Private,2021-05-26-17-08,26,19,7,,,,26,19,7,0,20,10,10,0
"Kukreja Hospital, Mayur Vihar",20,2,18,Private,2021-05-26-07-39,4,2,2,,,,4,2,2,0,10,,,
"Lalita Hospital, Begumpur",40,5,35,Private,2021-05-26-14-51,3,1,2,1,0,1,4,1,3,,,,,
LHMC,280,81,199,Central Government,2021-05-26-16-12,28,20,8,16,11,5,44,31,13,1,10,27,25,2
Life RAYS HOSPITAL,12,0,12,Private,2021-05-26-17-12,,,,,,,,,,3,20,,,
Lifeline Hospital,50,5,45,Private,2021-05-26-16-06,5,0,5,2,0,2,7,0,7,0,6,,,
Lok Nayak Hospital,1900,414,1486,Delhi Government,2021-05-26-16-45,600,190,410,300,203,97,900,393,507,0,12,,,
Lotus Hospital,15,3,12,Private,2021-05-26-14-41,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-05-26-11-08,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,11,60,Private,2021-05-26-13-58,24,1,23,2,2,0,26,3,23,0,10,20,19,1
Maha Durga Charitable Trust Hospital,160,61,99,Private,2021-05-26-15-34,21,11,10,9,9,0,30,20,10,1,8,,,
"Maharaja Agarsain Multispecialty Hospital, Narela",35,3,32,Private,2021-05-26-10-52,4,4,0,,,,4,4,0,2,5,,,
"Maharaja Agrasen Hospital, Dwarka",47,22,25,Private,2021-05-26-17-32,,,,12,10,2,12,10,2,0,10,4,4,0
"Maharaja Agrasen Hospital, Punjabi Bagh",250,70,180,Private,2021-05-26-17-12,64,48,16,8,8,0,72,56,16,0,14,20,20,0
Makkar Multispeciality Hospital,44,2,42,Private,2021-05-26-16-59,11,2,9,,,,11,2,9,2,0,,,
Malik Radix Hospital,47,9,38,Private,2021-05-26-16-57,13,4,9,1,1,0,14,5,9,1,0,,,
"MANIPAL HOSPITAL, DWARKA",200,119,81,Private,2021-05-26-12-12,26,26,0,14,14,0,40,40,0,0,12,20,20,0
"Mansaram Hospital, Nangloi",42,3,39,Private,2021-05-26-17-31,9,0,9,1,1,0,10,1,9,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",200,57,143,Private,2021-05-26-15-56,36,29,7,12,6,6,48,35,13,0,15,,,
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,52,28,Private,2021-05-26-16-02,9,9,0,7,7,0,16,16,0,0,6,,,
Max East/West Block,255,25,230,Private,2021-05-26-17-00,45,16,29,3,3,0,48,19,29,0,5,10,10,0
"Max Smart Gujarmal Modi hospital ,Saket",250,80,170,Private,2021-05-26-15-42,,,,50,35,15,50,35,15,1,15,,,
"MAX SS HOSPITAL, PATPARGANJ",346,60,286,Private,2021-05-26-08-45,30,9,21,40,26,14,70,35,35,0,12,61,61,0
"Max SS Hospital, Shalimar Bagh",280,119,161,Private,2021-05-26-17-30,62,44,18,30,30,0,92,74,18,1,18,,,
"Medeor Hospital, Qutab Instl. Area",55,16,39,Private,2021-05-26-16-52,8,5,3,4,4,0,12,9,3,0,20,8,4,4
"Medstar Hospital, Paschim Vihar",32,7,25,Private,2021-05-26-17-32,13,6,7,1,1,0,14,7,7,2,8,,,
"Metro Hospital, Lajpat Nagar",33,15,18,Private,2021-05-26-16-02,14,8,6,,,,14,8,6,0,22,,,
"Metro Hospital, Preet Vihar",110,36,74,Private,2021-05-26-16-44,33,22,11,6,4,2,39,26,13,0,10,16,16,0
"MGS Hospital, Punjabi Bagh",60,14,46,Private,2021-05-26-14-30,21,5,16,5,2,3,26,7,19,0,18,8,6,2
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",112,52,60,Private,2021-05-26-17-33,6,2,4,19,18,1,25,20,5,0,7,9,9,0
"National Heart Institute, East of Kailash",41,41,0,Private,2021-05-26-16-15,28,28,0,4,4,0,32,32,0,0,9,10,10,0
National Institute of TB and Respiratory Diseases (LRS TB),77,12,65,Central Government,2021-05-26-09-56,,,,,,,,,,2,0,6,6,0
"Navjeevan Hospital, Pitampura",80,38,42,Private,2021-05-26-16-02,7,7,0,3,3,0,10,10,0,0,6,,,
Nestiva Hospital,20,5,15,Private,2021-05-26-17-35,,,,2,1,1,2,1,1,0,10,,,
Newlife Medical Centre,7,3,4,Private,2021-05-26-17-18,,,,,,,,,,1,23,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-05-26-13-06,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,1,19,Private,2021-05-26-15-34,5,0,5,2,0,2,7,0,7,0,23,,,
Nijhara Hospital,7,2,5,Private,2021-05-26-16-46,,,,,,,,,,1,23,,,
Nirmal Hospital,20,3,17,Private,2021-05-26-17-05,,,,,,,,,,0,22,,,
Nirmala Hospital,23,6,17,Private,2021-05-26-15-03,2,2,0,1,1,0,3,3,0,3,14,,,
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-05-26-16-40,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",82,6,76,Private,2021-05-26-16-50,23,2,21,2,0,2,25,2,23,0,7,,,
Northern Railway,120,50,70,Central Government,2021-05-26-16-00,,,,14,10,4,14,10,4,0,12,12,11,1
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,15,0,Private,2021-05-26-15-47,,,,5,5,0,5,5,0,1,8,,,
Oncoplus Hospital,43,19,24,Private,2021-05-26-11-49,17,17,0,5,2,3,22,19,3,0,9,,,
"Panchsheel Hospital, Yamuna Vihar",40,3,37,Private,2021-05-26-17-02,8,3,5,,,,8,3,5,3,0,,,
"Park Hospital, Meera Bagh",110,32,78,Private,2021-05-26-16-00,35,27,8,5,5,0,40,32,8,0,14,10,10,0
Parmeshwari Devi Hospital,18,5,13,Private,2021-05-26-09-53,1,1,0,,,,1,1,0,,,,,
Patel Hospital,10,3,7,Private,2021-05-26-11-53,,,,,,,,,,0,2,,,
Pentagram,11,0,11,Private,2021-05-26-12-08,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,19,11,8,Private,2021-05-26-11-32,1,1,0,3,3,0,4,4,0,2,0,4,4,0
"PGH Hospital, Vikas Nagar",44,2,42,Private,2021-05-26-14-42,6,0,6,1,0,1,7,0,7,0,12,2,0,2
"Primus Super Specialty Hospital, Chanakyapuri",111,62,49,Private,2021-05-26-16-35,59,48,11,2,2,0,61,50,11,1,0,,,
Pt.RRM Hospital,15,0,15,Private,2021-05-26-11-48,1,0,1,1,0,1,2,0,2,4,18,,,
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,5,30,Private,2021-05-26-16-48,9,3,6,1,1,0,10,4,6,0,12,5,4,1
"Pushpawati Singhania Hospital, Saket",168,42,126,Private,2021-05-26-16-31,28,11,17,10,7,3,38,18,20,0,20,9,9,0
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,2,98,Delhi Government,2021-05-26-07-28,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,11,89,Central Government,2021-05-26-09-22,,,,,,,,,,1,0,,,
Rajeev Gandhi Super Speciality Hospital,650,80,570,Delhi Government,2021-05-26-16-46,150,0,150,175,64,111,325,64,261,1,12,,,
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,48,182,Private,2021-05-26-16-22,35,29,6,5,5,0,40,34,6,0,16,11,11,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,1,14,Private,2021-05-26-14-19,3,0,3,,,,3,0,3,2,23,,,
Ram Manohar Lohia Hospital,323,95,228,Central Government,2021-05-26-17-09,,,,28,24,4,28,24,4,2,6,,,
"Rathi Hospital, Najafgarh",80,13,67,Private,2021-05-26-16-56,21,7,14,4,1,3,25,8,17,0,16,,,
Rescue Hospital,38,16,22,Private,2021-05-26-16-41,18,12,6,,,,18,12,6,0,17,4,2,2
"Revive Hospital,tilak nagar",28,12,16,Private,2021-05-26-14-14,14,4,10,1,0,1,15,4,11,0,16,2,0,2
"RLKC Metro Hospital, Naraina",70,20,50,Private,2021-05-26-13-46,17,8,9,1,1,0,18,9,9,1,18,12,2,10
ROSEWOOD HOSPITAL,25,1,24,Private,2021-05-26-09-44,4,0,4,,,,4,0,4,2,0,,,
Royal Kalindi Hospital,26,7,19,Private,2021-05-26-14-45,2,0,2,1,0,1,3,0,3,0,21,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-05-26-12-02,4,0,4,,,,4,0,4,2,0,,,
Safdarjung Hospital,421,99,322,Central Government,2021-05-26-08-59,,,,80,38,42,80,38,42,1,0,,,
Sai Charitable Dispensary,25,4,21,Private,2021-05-26-11-07,,,,,,,,,,0,12,,,
SAMA HOSPITAL,32,15,17,Private,2021-05-26-16-23,,,,4,4,0,4,4,0,0,16,,,
"Samar Hospital, Dwarka",35,4,31,Private,2021-05-26-14-23,5,1,4,1,1,0,6,2,4,,,,,
Sanjay Gandhi Memorial Hospital,150,63,87,Delhi Government,2021-05-26-15-53,,,,70,39,31,70,39,31,0,23,6,4,2
"Sanjeevan Medical Res. , Daryaganj",40,7,33,Private,2021-05-26-16-18,,,,4,2,2,4,2,2,1,14,,,
Sant Nirankari Covid Care and Treatment centre burari,1044,57,987,Delhi Government,2021-05-26-17-05,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,8,52,Private,2021-05-26-16-26,15,7,8,,,,15,7,8,0,16,6,6,0
Sant Soham Hospital,15,3,12,Private,2021-05-26-13-04,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",63,38,25,Private,2021-05-26-16-56,27,18,9,8,8,0,35,26,9,0,10,,,
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,115,385,Central Government,2021-05-26-09-04,,,,128,53,75,128,53,75,6,0,,,
Saroj Super Speciality Hospital,150,75,75,Private,2021-05-26-15-30,33,18,15,30,25,5,63,43,20,0,15,,,
SATYA MULTISPECIALITY HOSPITAL,16,4,12,Private,2021-05-26-16-22,3,2,1,,,,3,2,1,0,20,,,
"Satyabhama Hospital, Nangloi",42,17,25,Private,2021-05-26-17-27,29,14,15,3,3,0,32,17,15,0,10,5,5,0
Satyawati Harishchand Hsopital,225,45,180,Delhi Government,2021-05-26-17-00,20,13,7,5,5,0,25,18,7,1,0,,,
Savitri Hospital,25,5,20,Private,2021-05-26-16-53,13,3,10,,,,13,3,10,0,23,,,
"Sehgal Neo Hospital, Paschim Vihar",80,25,55,Private,2021-05-26-17-33,11,11,0,,,,11,11,0,0,8,2,2,0
"Shakuntala Nursing Home, West Sagarpur",30,5,25,Private,2021-05-26-12-37,5,5,0,,,,5,5,0,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,21,89,Private,2021-05-26-16-53,16,6,10,8,4,4,24,10,14,0,16,25,16,9
SHEHNAI LNH EXTENSION,100,4,96,Delhi Government,2021-05-26-12-37,,,,,,,,,,1,16,,,
"Shree Agarsain International Hospital, Rohini- 22",175,54,121,Private,2021-05-26-15-24,25,16,9,25,20,5,50,36,14,8,8,16,9,7
Shree Hospital,20,1,19,Private,2021-05-26-10-53,,,,,,,,,,0,15,,,
"Shri Ram Singh Hospital, Krishna Nagar",50,11,39,Private,2021-05-26-11-38,6,4,2,1,1,0,7,5,2,1,0,9,0,9
Shrine Hospital,17,0,17,Private,2021-05-26-16-42,3,0,3,,,,3,0,3,1,22,,,
SINGHAL HOSPITAL,27,2,25,Private,2021-05-26-14-20,5,-1,6,1,1,0,6,0,6,0,20,,,
Singhal Medical  Centre,10,2,8,Private,2021-05-26-15-27,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,96,35,61,Private,2021-05-26-16-27,1,1,0,15,15,0,16,16,0,1,15,,,
Sir Ganga Ram Hospital,321,243,78,Private,2021-05-26-16-30,71,33,38,74,74,0,145,107,38,2,0,95,57,38
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",44,9,35,Private,2021-05-26-17-06,6,4,2,,,,6,4,2,0,11,3,3,0
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-05-26-17-02,4,0,4,1,0,1,5,0,5,0,15,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",220,87,133,Private,2021-05-26-17-21,87,59,28,8,8,0,95,67,28,1,12,40,40,0
"St. Stephens Hospital, Tis Hazari",336,79,257,Private,2021-05-26-17-10,24,20,4,8,8,0,32,28,4,0,22,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-05-26-16-45,,,,,,,,,,2,0,,,
Sunrise Hospital,14,5,9,Private,2021-05-26-16-51,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,1,21,Private,2021-05-26-17-05,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,2,38,Private,2021-05-26-16-42,5,0,5,,,,5,0,5,0,10,3,1,2
