name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours
"Bhatia Global Hospital, Paschim Vihar",36,34,2,Private,2021-05-08-17-09,8,8,0,,,,,,,8,8,0,0,6
Bimla Devi Hospital,27,23,4,Private,2021-05-08-16-03,,,,6,3,3,,,,,,,1,0
"BLK Hospital, Pusa Road",270,235,35,Private,2021-05-08-16-05,68,68,0,69,52,17,7,7,0,75,75,0,1,10
"Brahm Shakti Hospital, Budh Vihar",80,80,0,Private,2021-05-08-16-58,10,10,0,,,,1,1,0,11,11,0,0,6
Burari Hospital,370,328,42,Delhi Government,2021-05-08-16-13,40,40,0,,,,30,30,0,70,70,0,0,9
C M PATEL HOSPITAL,15,5,10,Private,2021-05-08-15-51,,,,,,,,,,,,,2,23
CAREWELL MEDICAL CENTRE,8,3,5,Private,2021-05-08-15-57,,,,,,,,,,,,,0,15
CBR Hospital,25,18,7,Private,2021-05-07-13-15,2,2,0,,,,1,1,0,3,3,0,1,8
"CD Global Hospital, Najafgarh Road",40,18,22,Private,2021-05-08-14-05,8,8,0,,,,1,1,0,9,9,0,1,0
Cronus Multi speciality Hospital,12,12,0,Private,2021-05-08-15-53,2,2,0,,,,,,,2,2,0,1,20
"Cygnus MLS, Rama Vihar",66,66,0,Private,2021-05-08-10-40,19,19,0,,,,5,5,0,24,24,0,0,3
"Cygnus Sonia Hospital, Nangloi",68,68,0,Private,2021-05-08-17-20,26,26,0,,,,5,5,0,31,31,0,0,4
Deen Dayal Upadhyay hospital,400,390,10,Delhi Government,2021-05-08-16-08,130,130,0,33,22,11,50,50,0,180,180,0,0,11
Deep Chand Bandhu,230,220,10,Delhi Government,2021-05-08-16-21,67,67,0,,,,14,14,0,81,81,0,0,6
Delhi global hospital,14,7,7,Private,2021-05-08-17-39,,,,,,,,,,,,,1,18
"Delhi Heart & Lung Institute, Pachkuian Road",73,73,0,Private,2021-05-08-16-03,24,24,0,12,12,0,3,3,0,27,27,0,,
Delhi multi speciality hospital,11,1,10,Private,2021-05-08-06-18,,,,,,,,,,,,,1,20
"Dharamshila Narayana Hosp., Vasundhra Enclave",159,111,48,Private,2021-05-08-14-45,11,11,0,23,13,10,3,3,0,14,14,0,0,17
"Dharamvir Solanki Hospital, Rohini",23,23,0,Private,2021-05-08-15-17,10,10,0,,,,1,1,0,11,11,0,0,12
Divine Multispeciality Hospital and Cancer Centre,35,28,7,Private,2021-05-08-15-04,23,23,0,,,,7,5,2,30,28,2,0,7
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",90,90,0,Private,2021-05-08-11-19,10,10,0,,,,2,2,0,12,12,0,1,1
Dr Baba Saheb Ambedkar Hospital,378,372,6,Delhi Government,2021-05-08-16-27,150,150,0,,,,50,50,0,200,200,0,0,23
Dr Rakesh Multispeciality Hospital,15,11,4,Private,2021-05-08-11-50,5,5,0,,,,1,1,0,6,6,0,1,0
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",36,32,4,Private,2021-05-08-16-39,,,,,,,,,,,,,0,15
East Delhi Medical Centre Mansarover Park,40,40,0,Private,2021-05-08-10-12,10,10,0,,,,,,,10,10,0,0,6
Ekansh Hospital,8,4,4,Private,2021-05-08-11-24,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,55,49,6,Central Government,2021-05-08-17-21,,,,,,,5,5,0,5,5,0,1,0
ESIC hospital Okhla,233,168,65,Central Government,2021-05-08-13-24,,,,,,,10,10,0,10,10,0,1,4
"Fortis Escorts Heart Institute, Okhla",112,112,0,Private,2021-05-08-16-34,55,55,0,16,11,5,5,5,0,60,60,0,0,8
"Fortis Hospital, Shalimar Bagh",230,223,7,Private,2021-05-08-12-22,33,33,0,8,8,0,27,27,0,60,60,0,0,7
"Fortis SS Hospital, Vasant Kunj",106,106,0,Private,2021-05-08-15-18,8,8,0,,,,12,12,0,20,20,0,1,23
"Gandhi Nursing Home, Uttam Nagar",93,93,0,Private,2021-05-08-17-01,35,35,0,8,6,2,1,1,0,36,36,0,1,9
"Garg Hospital, Karkardooma",36,20,16,Private,2021-05-08-16-00,4,2,2,,,,,,,4,2,2,0,6
"Goyal Hospital & Urology Centre, Krishna Nagar",70,70,0,Private,2021-05-08-15-19,12,12,0,8,8,0,5,5,0,17,17,0,1,20
"Goyal Hospital, Paschim Vihar",24,22,2,Private,2021-05-08-16-21,7,7,0,,,,,,,7,7,0,0,4
GTB Hospital,750,693,57,Delhi Government,2021-05-08-15-44,272,272,0,,,,128,128,0,400,400,0,0,10
"Gupta Multispecialty Hospital, Vivek Vihar",50,50,0,Private,2021-05-08-16-46,6,6,0,,,,,,,6,6,0,0,8
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,38,160,Delhi Government,2021-05-08-14-48,,,,,,,,,,,,,2,6
"HAHC Hospital, Hamdard Nagar",376,93,283,Private,2021-05-08-16-00,19,19,0,6,2,4,10,10,0,29,29,0,0,10
HANDA NURSING HOME,12,8,4,Private,2021-05-08-16-35,,,,,,,,,,,,,1,2
Hardik Hospital,15,5,10,Private,2021-05-08-14-45,,,,,,,,,,,,,1,1
Highland Care Multispeciality Hospital,30,21,9,Private,2021-05-08-08-56,5,5,0,,,,1,1,0,6,6,0,,
Hira’s Multispeciality Hospital,15,3,12,Private,2021-05-08-11-34,,,,,,,,,,,,,0,6
"Holy Family Hospital, Okhla",385,385,0,Private,2021-05-08-15-45,10,10,0,18,18,0,44,44,0,54,54,0,0,5
"IBS Hospital, Lajpat Nagar",39,34,5,Private,2021-05-08-16-11,10,10,0,,,,3,3,0,13,13,0,0,4
"Indian spinal injury centre,Vasant Kunj",175,175,0,Private,2021-05-08-17-36,10,10,0,9,4,5,4,4,0,14,14,0,0,4
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",470,470,0,Private,2021-05-08-17-15,88,88,0,65,65,0,12,12,0,100,100,0,0,18
"Irene Hospital, Kalkaji",35,35,0,Private,2021-05-08-12-04,5,5,0,,,,2,2,0,7,7,0,0,6
"Ishan Hospital, Rohini",13,13,0,Private,2021-05-08-17-32,5,5,0,,,,,,,5,5,0,0,10
"Jain Hospital, Vikas Marg Extn.",42,40,2,Private,2021-05-08-16-56,13,13,0,2,2,0,,,,13,13,0,0,10
"Jaipur Golden Hospital, Rohini",220,220,0,Private,2021-05-08-17-39,59,59,0,10,10,0,6,6,0,65,65,0,0,12
Janakpuri Super Speciality Hospital Society,19,19,0,Delhi Government,2021-05-08-15-36,18,18,0,,,,,,,18,18,0,1,7
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,50,10,Private,2021-05-08-17-19,8,8,0,,,,2,2,0,10,10,0,0,4
"Jeewan Mala Hospital, Rohtak Road",60,60,0,Private,2021-05-08-17-33,28,28,0,6,6,0,8,8,0,36,36,0,0,7
"Jeewan Moti Khera Hospital, Nangloi",30,11,19,Private,2021-05-08-17-34,3,3,0,,,,1,1,0,4,4,0,1,23
"Jeewan Nursing Home, Pusa Road",37,33,4,Private,2021-05-08-16-36,7,7,0,7,7,0,,,,7,7,0,0,7
K K Surgical & Maternity Centre,40,0,40,Private,2021-05-08-10-39,,,,,,,,,,,,,,
"Kalra Hospital, Dwarka",30,25,5,Private,2021-05-08-15-52,,,,6,0,6,,,,,,,0,2
"Kalra Hospital, Kirti Nagar",93,93,0,Private,2021-05-08-15-53,29,29,0,29,29,0,3,3,0,32,32,0,0,12
Kalyani Hospital,35,35,0,Private,2021-05-08-17-24,8,8,0,,,,1,1,0,9,9,0,1,2
"Kapil Multispecialty Hospital, Nathupura",40,36,4,Private,2021-05-08-13-30,3,3,0,,,,1,1,0,4,4,0,1,0
Khandelwal Hospital And Urology Center,30,26,4,Private,2021-05-08-16-54,6,6,0,,,,,,,6,6,0,0,4
"Konark Hospital, Nangloi",43,23,20,Private,2021-05-08-13-56,,,,16,16,0,,,,,,,1,4
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,23,3,Private,2021-05-08-17-11,6,6,0,,,,,,,6,6,0,0,5
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,70,26,Private,2021-05-08-17-30,26,26,0,10,10,0,,,,26,26,0,0,16
"Kukreja Hospital, Mayur Vihar",27,19,8,Private,2021-05-08-16-53,5,5,0,,,,,,,5,5,0,0,3
"Lalita Hospital, Begumpur",40,39,1,Private,2021-05-08-10-42,3,3,0,,,,1,1,0,4,4,0,,
LHMC,370,316,54,Central Government,2021-05-08-09-58,34,34,0,27,23,4,16,16,0,50,50,0,0,16
Life RAYS HOSPITAL,12,5,7,Private,2021-05-08-10-41,,,,,,,,,,,,,2,20
Lok Nayak Hospital,1500,1458,42,Delhi Government,2021-05-08-16-23,200,200,0,,,,200,200,0,400,400,0,0,11
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,28,43,Private,2021-05-08-09-51,24,19,5,26,14,12,2,2,0,26,21,5,0,2
Maha Durga Charitable Trust Hospital,130,130,0,Private,2021-05-08-08-54,24,24,0,6,0,6,6,6,0,30,30,0,2,0
"Maharaja Agarsain Multispecialty Hospital, Narela",35,32,3,Private,2021-05-08-16-10,4,4,0,,,,,,,4,4,0,2,5
"Maharaja Agrasen Hospital, Dwarka",47,47,0,Private,2021-05-08-16-38,,,,4,4,0,12,12,0,12,12,0,0,16
"Maharaja Agrasen Hospital, Punjabi Bagh",250,232,18,Private,2021-05-08-16-11,64,64,0,20,20,0,8,8,0,72,72,0,0,15
Makkar Multispeciality Hospital,44,39,5,Private,2021-05-08-14-58,11,11,0,,,,,,,11,11,0,,
Malik Radix Hospital,47,47,0,Private,2021-05-08-17-10,13,13,0,,,,1,1,0,14,14,0,1,0
"MANIPAL HOSPITAL, DWARKA",231,231,0,Private,2021-05-08-10-34,26,26,0,20,20,0,14,14,0,40,40,0,0,12
"Mansaram Hospital, Nangloi",42,26,16,Private,2021-05-08-16-41,9,9,0,,,,1,1,0,10,10,0,1,5
"Mata Chanan Devi Hospital, Janakpuri",200,174,26,Private,2021-05-08-16-57,39,39,0,,,,9,9,0,48,48,0,0,12
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,80,0,Private,2021-05-08-14-21,9,9,0,,,,7,7,0,16,16,0,0,8
Max East/West Block,255,217,38,Private,2021-05-08-17-21,32,32,0,10,10,0,16,16,0,48,48,0,0,5
"Max Smart Gujarmal Modi hospital ,Saket",250,239,11,Private,2021-05-08-16-16,,,,,,,50,50,0,50,50,0,0,18
"MAX SS HOSPITAL, PATPARGANJ",346,322,24,Private,2021-05-08-10-04,100,100,0,18,18,0,40,40,0,140,140,0,0,12
"Max SS Hospital, Shalimar Bagh",280,280,0,Private,2021-05-08-17-20,62,62,0,,,,30,30,0,92,92,0,1,23
"Medeor Hospital, Qutab Instl. Area",55,39,16,Private,2021-05-08-17-26,8,8,0,8,2,6,4,4,0,12,12,0,0,12
"Medstar Hospital, Paschim Vihar",32,32,0,Private,2021-05-08-16-01,13,13,0,,,,1,1,0,14,14,0,0,4
"Metro Hospital, Lajpat Nagar",33,33,0,Private,2021-05-08-16-58,14,14,0,,,,,,,14,14,0,0,15
"Metro Hospital, Preet Vihar",110,98,12,Private,2021-05-08-15-04,18,18,0,16,16,0,4,4,0,22,22,0,2,10
"MGS Hospital, Punjabi Bagh",88,88,0,Private,2021-05-08-16-37,27,27,0,,,,7,7,0,34,34,0,0,17
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",129,129,0,Private,2021-05-08-16-07,18,18,0,9,9,0,12,12,0,30,30,0,0,7
"National Heart Institute, East of Kailash",94,94,0,Private,2021-05-08-16-01,25,25,0,10,7,3,7,7,0,32,32,0,0,15
National Institute of TB and Respiratory Diseases (LRS TB),77,47,30,Central Government,2021-05-08-13-16,,,,6,2,4,,,,,,,2,0
"Navjeevan Hospital, Pitampura",90,90,0,Private,2021-05-08-08-46,6,6,0,,,,4,4,0,10,10,0,0,5
Nestiva Hospital,20,16,4,Private,2021-05-08-15-25,2,2,0,,,,2,2,0,4,4,0,0,12
Nidaan Hospital,20,19,1,Private,2021-05-08-17-13,5,5,0,,,,2,2,0,7,7,0,0,23
Nirmala Hospital,23,23,0,Private,2021-05-08-12-29,2,2,0,,,,1,1,0,3,3,0,1,9
"NKS Hospital, Gulabi Bagh",82,47,35,Private,2021-05-08-17-03,38,28,10,,,,2,2,0,40,30,10,0,4
Northern Railway,200,192,8,Central Government,2021-05-08-15-29,,,,12,12,0,18,18,0,18,18,0,0,12
Oncoplus Hospital,40,40,0,Private,2021-05-08-16-28,15,15,0,,,,5,5,0,20,20,0,0,3
"Panchsheel Hospital, Yamuna Vihar",32,27,5,Private,2021-05-08-16-21,8,8,0,,,,,,,8,8,0,0,6
"Park Hospital, Meera Bagh",110,63,47,Private,2021-05-08-17-25,35,35,0,10,10,0,5,5,0,40,40,0,0,12
Parmeshwari Devi Hospital,18,17,1,Private,2021-05-08-11-04,1,1,0,,,,,,,1,1,0,,
"PGH Hospital, Vikas Nagar",44,16,28,Private,2021-05-08-11-18,6,6,0,2,0,2,1,1,0,7,7,0,0,12
"Primus Super Specialty Hospital, Chanakyapuri",111,111,0,Private,2021-05-08-16-25,59,59,0,21,10,11,2,2,0,61,61,0,0,13
Pt.RRM Hospital,15,10,5,Private,2021-05-08-13-25,1,1,0,,,,1,1,0,2,2,0,0,18
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,35,0,Private,2021-05-08-16-47,9,9,0,5,4,1,1,1,0,10,10,0,0,8
"Pushpawati Singhania Hospital, Saket",168,138,30,Private,2021-05-08-16-43,28,28,0,9,9,0,10,10,0,38,38,0,0,1
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,87,13,Delhi Government,2021-05-08-11-24,,,,,,,,,,,,,0,9
Rajeev Gandhi Super Speciality Hospital,350,324,26,Delhi Government,2021-05-08-17-03,125,125,0,,,,200,200,0,325,325,0,0,17
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,230,0,Private,2021-05-08-17-31,35,35,0,11,11,0,5,5,0,40,40,0,0,16
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,4,11,Private,2021-05-07-12-02,,,,,,,,,,,,,1,23
Ram Manohar Lohia Hospital,293,285,8,Central Government,2021-05-08-07-04,,,,,,,28,28,0,28,28,0,0,23
"Rathi Hospital, Najafgarh",80,61,19,Private,2021-05-08-17-17,19,19,0,,,,6,6,0,25,25,0,0,7
Rescue Hospital,38,38,0,Private,2021-05-08-17-05,18,18,0,4,3,1,,,,18,18,0,0,13
"Revive Hospital,tilak nagar",28,28,0,Private,2021-05-08-13-57,14,14,0,2,2,0,1,1,0,15,15,0,0,6
"RLKC Metro Hospital, Naraina",70,70,0,Private,2021-05-08-17-37,17,17,0,15,15,0,1,1,0,18,18,0,2,23
ROSEWOOD HOSPITAL,25,23,2,Private,2021-05-08-12-40,4,4,0,,,,,,,4,4,0,0,12
Royal Kalindi Hospital,26,26,0,Private,2021-05-08-12-31,3,3,0,,,,1,1,0,4,4,0,0,3
RS Grover Memorial Hospital,24,13,11,Private,2021-05-08-13-49,4,4,0,,,,,,,4,4,0,0,16
Safdarjung Hospital,376,306,70,Central Government,2021-05-08-14-21,,,,,,,65,65,0,65,65,0,0,11
Sai Charitable Dispensary,25,11,14,Private,2021-05-08-16-18,,,,,,,,,,,,,0,8
SAMA HOSPITAL,32,29,3,Private,2021-05-08-09-15,,,,,,,4,3,1,4,3,1,0,14
"Samar Hospital, Dwarka",30,30,0,Private,2021-05-08-09-13,5,5,0,,,,1,1,0,6,6,0,,
Sanjay Gandhi Memorial Hospital,150,106,44,Delhi Government,2021-05-08-15-08,16,16,0,6,2,4,10,10,0,26,26,0,0,6
"Sanjeevan Medical Res. , Daryaganj",40,35,5,Private,2021-05-08-15-51,,,,,,,4,4,0,4,4,0,1,10
"Sant Parmanand Hospital, Civil Lines",78,62,16,Private,2021-05-08-15-53,15,15,0,6,0,6,,,,15,15,0,0,12
Sant Soham Hospital,15,12,3,Private,2021-05-08-16-15,,,,,,,,,,,,,0,5
"Santom Hospital, Prashant Vihar",105,105,0,Private,2021-05-08-15-06,42,42,0,,,,8,8,0,50,50,0,0,8
Sardar Patel Covid hospital (DRDO),500,475,25,Central Government,2021-05-08-15-08,,,,,,,128,128,0,128,128,0,2,0
Saroj Super Speciality Hospital,150,150,0,Private,2021-05-08-17-41,47,47,0,,,,16,16,0,63,63,0,0,15
SATYA MULTISPECIALITY HOSPITAL,18,15,3,Private,2021-05-08-11-25,3,3,0,,,,,,,3,3,0,0,18
"Satyabhama Hospital, Nangloi",42,42,0,Private,2021-05-08-16-52,29,29,0,5,5,0,3,3,0,32,32,0,0,6
Satyawati Harishchand Hsopital,200,145,55,Delhi Government,2021-05-08-16-19,12,12,0,,,,3,3,0,15,15,0,0,9
Savitri Hospital,25,25,0,Private,2021-05-08-09-52,13,13,0,,,,,,,13,13,0,0,8
SCI International Hospital,12,12,0,Private,2021-05-08-16-02,,,,,,,,,,,,,1,12
"Sehgal Neo Hospital, Paschim Vihar",80,80,0,Private,2021-05-08-16-48,13,13,0,,,,,,,13,13,0,0,5
"Shakuntala Nursing Home, West Sagarpur",30,30,0,Private,2021-05-08-09-18,5,5,0,,,,,,,5,5,0,,
"Shanti Mukand Hospital, Vikas Marg Extn.",115,115,0,Private,2021-05-08-16-37,19,19,0,25,19,6,5,5,0,24,24,0,0,3
"Shree Agarsain International Hospital, Rohini- 22",208,208,0,Private,2021-05-08-17-01,59,59,0,16,16,0,15,15,0,74,74,0,3,0
Shree Hospital,20,15,5,Private,2021-05-08-14-46,,,,,,,,,,,,,1,0
"Shri Ram Singh Hospital, Krishna Nagar",52,14,38,Private,2021-05-08-17-06,7,4,3,,,,,,,7,4,3,0,18
Shrine Hospital,8,8,0,Private,2021-05-07-10-52,3,3,0,,,,,,,3,3,0,0,12
SINGHAL HOSPITAL,27,14,13,Private,2021-05-08-15-29,7,6,1,,,,,,,7,6,1,0,1
Sir Ganga Ram City Hospital,96,89,7,Private,2021-05-08-17-06,1,1,0,,,,15,15,0,16,16,0,0,10
Sir Ganga Ram Hospital,584,584,0,Private,2021-05-08-17-07,83,83,0,427,427,0,74,74,0,157,157,0,0,10
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",33,33,0,Private,2021-05-08-16-12,9,9,0,1,1,0,,,,9,9,0,1,3
"SMS Hospital, Gagan Vihar",36,20,16,Private,2021-05-08-16-09,4,4,0,,,,1,1,0,5,5,0,0,7
"Sri Balaji Action Medical Inst., Paschim Vihar",260,260,0,Private,2021-05-08-16-10,97,97,0,30,29,1,8,8,0,105,105,0,1,16
"St. Stephens Hospital, Tis Hazari",336,282,54,Private,2021-05-08-16-09,24,24,0,8,8,0,8,8,0,32,32,0,0,10
Sunrise Hospital,14,7,7,Private,2021-05-08-17-33,,,,,,,,,,,,,,
"Surya Hospital, Krishna Nagar",40,40,0,Private,2021-05-08-17-22,5,5,0,5,0,5,,,,5,5,0,0,10
SURYA KIRAN HOSPITAL,40,25,15,Private,2021-05-08-17-26,9,9,0,5,5,0,1,1,0,10,10,0,0,7
Sushila Hospial,50,50,0,Private,2021-05-08-17-09,10,10,0,,,,,,,10,10,0,0,12
Swami Dayanand,70,70,0,Central Government,2021-05-08-14-50,,,,,,,,,,,,,0,16
"Tarak Hospital, Uttam Nagar",72,70,2,Private,2021-05-08-16-21,25,25,0,6,6,0,5,5,0,30,30,0,0,4
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,136,0,Private,2021-05-08-13-53,14,14,0,23,4,19,2,2,0,16,16,0,1,10
Triton Hospital,10,10,0,Private,2021-05-08-00-13,,,,12,10,2,,,,,,,0,10
Tulsi Multispeciality Hospital & Critical Care Unit,40,15,25,Private,2021-05-08-16-30,1,1,0,,,,1,1,0,2,2,0,0,6
"Universal Centre of Health services, Kalkaji",30,20,10,Private,2021-05-08-17-27,,,,,,,,,,,,,1,23
"Venkateshwar Hospital, Dwarka",245,245,0,Private,2021-05-08-15-13,48,48,0,,,,8,8,0,56,56,0,0,14
"Vikas Hospital, Najafgarh",40,32,8,Private,2021-05-08-15-51,8,8,0,,,,3,3,0,11,11,0,0,20
VIMHANS,180,180,0,Private,2021-05-08-08-55,72,72,0,,,,48,48,0,120,120,0,0,6
World Brain Center Hospital,45,22,23,Private,2021-05-08-17-39,9,9,0,,,,2,2,0,11,11,0,0,12
All,22395,19970,2425,,2021-05-08-17-42,3676,3649,27,1328,1135,193,1979,1971,8,5655,5620,35,,
