name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
"Ayushman Hospital, Dwarka",60,25,35,Private,2021-06-02-09-37,27,12,15,3,3,0,30,15,15,1,1,,,
"B.M. Gupta Hospital, Uttam Nagar",70,6,64,Private,2021-06-02-11-38,19,4,15,1,0,1,20,4,16,0,10,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-06-02-08-02,,,,,,,,,,2,0,,,
"Bansal Global Hospital, Jahangirpuri",60,0,60,Private,2021-06-02-10-34,9,0,9,1,0,1,10,0,10,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,1,39,Private,2021-06-02-07-11,8,0,8,2,0,2,10,0,10,,,,,
Bara Hindurao Hospital,250,25,225,Central Government,2021-06-02-09-59,,,,10,2,8,10,2,8,10,14,,,
Base Hospital Delhi Cantt,500,183,317,Central Government,2021-05-27-06-42,,,,50,48,2,50,48,2,2,12,,,
Batra Hospital,300,21,279,Private,2021-06-02-09-26,18,0,18,15,9,6,33,9,24,0,23,12,12,0
"Bensups Hospital, Dwarka",30,2,28,Private,2021-06-02-09-37,12,1,11,3,0,3,15,1,14,0,18,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-06-02-08-51,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,15,66,Private,2021-06-02-10-09,23,3,20,5,3,2,28,6,22,1,20,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,10,30,Private,2021-06-02-10-26,10,10,0,1,1,0,11,11,0,0,12,,,
"Bhagwati Hospital, Rohini",130,3,127,Private,2021-06-02-11-39,13,1,12,2,0,2,15,1,14,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",36,4,32,Private,2021-06-02-11-53,6,2,4,,,,6,2,4,0,6,,,
Bimla Devi Hospital,10,0,10,Private,2021-06-02-10-12,,,,,,,,,,4,0,3,2,1
"BLK Hospital, Pusa Road",317,48,269,Private,2021-06-02-11-30,67,19,48,8,8,0,75,27,48,2,5,43,43,0
"Brahm Shakti Hospital, Budh Vihar",80,0,80,Private,2021-06-02-11-08,9,0,9,2,0,2,11,0,11,1,20,2,2,0
Burari Hospital,700,54,646,Delhi Government,2021-06-02-11-14,85,24,61,30,30,0,115,54,61,1,11,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-06-02-09-25,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,2,25,Central Government,2021-06-02-11-53,,,,,,,,,,7,0,,,
CAREWELL MEDICAL CENTRE,8,1,7,Private,2021-06-02-11-01,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-06-02-11-41,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,0,40,Private,2021-06-02-09-35,4,0,4,1,0,1,5,0,5,0,20,3,1,2
Central Hospital,16,4,12,Private,2021-06-02-10-45,,,,4,2,2,4,2,2,0,3,4,0,4
Covid care and treatment centre Gurdwara Rakab ganj,400,78,322,Delhi Government,2021-06-02-10-42,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,800,14,786,Delhi Government,2021-05-29-11-02,,,,,,,,,,19,0,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,56,540,Delhi Government,2021-06-02-12-03,,,,,,,,,,2,8,,,
Covid Care Center -CWG AKSHARDHAM,460,14,446,Delhi Government,2021-06-02-08-27,,,,,,,,,,5,23,,,
Cronus Multi speciality Hospital,10,0,10,Private,2021-06-02-12-03,5,0,5,,,,5,0,5,1,17,,,
"Cygnus MLS, Rama Vihar",60,8,52,Private,2021-06-02-10-46,19,5,14,5,1,4,24,6,18,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,8,60,Private,2021-06-02-11-31,26,2,24,5,3,2,31,5,26,0,17,,,
Deen Dayal Upadhyay hospital,500,132,368,Delhi Government,2021-06-02-11-25,120,30,90,130,70,60,250,100,150,0,10,33,2,31
Deep Chand Bandhu,250,62,188,Delhi Government,2021-06-02-12-02,100,27,73,30,20,10,130,47,83,0,9,,,
Delhi global hospital,14,3,11,Private,2021-06-02-10-17,3,1,2,,,,3,1,2,1,16,3,2,1
Delhi Golden Hospital,15,0,15,Private,2021-06-02-11-43,,,,,,,,,,1,1,,,
"Delhi Heart & Lung Institute, Pachkuian Road",73,40,33,Private,2021-06-02-11-24,22,17,5,5,3,2,27,20,7,2,1,12,12,0
Delhi multi speciality hospital,11,0,11,Private,2021-06-02-12-06,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",160,5,155,Private,2021-06-02-11-59,13,0,13,5,3,2,18,3,15,1,0,5,5,0
"Dharamvir Solanki Hospital, Rohini",34,3,31,Private,2021-06-02-10-35,9,2,7,2,1,1,11,3,8,0,8,,,
Divine Multispeciality Hospital and Cancer Centre,18,3,15,Private,2021-06-02-11-07,8,1,7,5,2,3,13,3,10,0,20,12,0,12
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,3,17,Private,2021-06-02-10-16,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,400,148,252,Delhi Government,2021-06-02-08-24,58,50,8,142,69,73,200,119,81,0,17,,,
Dr Rakesh Multispeciality Hospital,15,2,13,Private,2021-06-02-12-04,5,0,5,1,0,1,6,0,6,1,0,,,
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",36,0,36,Private,2021-06-02-11-39,,,,,,,,,,1,0,,,
East Delhi Medical Centre Mansarover Park,30,2,28,Private,2021-06-02-10-15,6,0,6,,,,6,0,6,1,12,4,2,2
Eden Hospital,8,3,5,Private,2021-06-02-09-36,,,,,,,,,,0,23,,,
Ekansh Hospital,8,1,7,Private,2021-06-02-09-01,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,65,6,59,Central Government,2021-06-02-11-33,,,,5,4,1,5,4,1,10,0,,,
ESIC hospital Okhla,230,19,211,Central Government,2021-06-02-09-38,,,,15,8,7,15,8,7,2,10,,,
"Fortis Escorts Heart Institute, Okhla",112,9,103,Private,2021-06-02-10-41,55,1,54,5,4,1,60,5,55,2,2,16,12,4
"Fortis Hospital, Shalimar Bagh",200,39,161,Private,2021-06-02-09-48,38,21,17,20,12,8,58,33,25,1,23,8,8,0
"Fortis SS Hospital, Vasant Kunj",106,22,84,Private,2021-06-02-11-26,20,7,13,12,12,0,32,19,13,1,23,,,
Galaxy Hospital,8,1,7,Private,2021-06-02-10-44,2,0,2,,,,2,0,2,3,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",20,4,16,Private,2021-06-02-11-51,7,2,5,1,0,1,8,2,6,1,10,15,15,0
"Garg Hospital, Karkardooma",36,4,32,Private,2021-06-02-11-35,4,1,3,,,,4,1,3,0,12,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",70,3,67,Private,2021-06-02-11-48,12,3,9,5,0,5,17,3,14,1,23,8,2,6
"Goyal Hospital, Paschim Vihar",24,2,22,Private,2021-06-02-11-12,7,2,5,,,,7,2,5,0,12,,,
GTB Hospital,1800,300,1500,Delhi Government,2021-06-02-12-14,672,172,500,228,128,100,900,300,600,1,4,,,
Gupta Multispecialty Hospital,14,1,13,Private,2021-06-02-12-11,,,,,,,,,,1,0,,,
"Gupta Multispecialty Hospital, Vivek Vihar",40,3,37,Private,2021-06-02-12-15,6,0,6,,,,6,0,6,2,22,,,
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,0,198,Delhi Government,2021-06-02-09-20,,,,,,,,,,,,,,
"HAHC Hospital, Hamdard Nagar",376,13,363,Private,2021-06-02-09-53,9,3,6,16,5,11,25,8,17,1,4,6,0,6
HANDA NURSING HOME,12,0,12,Private,2021-06-02-10-35,,,,,,,,,,1,18,,,
Hardik Hospital,10,0,10,Private,2021-06-02-10-59,4,0,4,,,,4,0,4,1,20,6,0,6
Highland Care Multispeciality Hospital,30,2,28,Private,2021-06-02-10-14,5,0,5,,,,5,0,5,0,8,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-06-02-09-11,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",275,90,185,Private,2021-06-02-09-03,10,10,0,44,44,0,54,54,0,0,20,18,18,0
"IBS Hospital, Lajpat Nagar",39,0,39,Private,2021-06-02-10-16,9,0,9,4,0,4,13,0,13,0,6,3,3,0
"Indian spinal injury centre,Vasant Kunj",160,32,128,Private,2021-06-02-11-56,20,0,20,19,13,6,39,13,26,0,11,12,10,2
"Indira Gandhi Hospital, Dwarka",255,10,245,Delhi Government,2021-06-02-08-41,5,1,4,,,,5,1,4,6,0,,,
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",470,160,310,Private,2021-06-02-10-10,88,88,0,12,12,0,100,100,0,2,0,65,65,0
"Irene Hospital, Kalkaji",34,3,31,Private,2021-06-02-10-23,3,1,2,2,0,2,5,1,4,3,6,,,
"Ishan Hospital, Rohini",13,1,12,Private,2021-06-02-10-01,5,0,5,,,,5,0,5,0,15,,,
"Jain Hospital, Vikas Marg Extn.",42,2,40,Private,2021-06-02-11-48,13,2,11,,,,13,2,11,0,20,2,2,0
"Jaipur Golden Hospital, Rohini",200,35,165,Private,2021-06-02-11-20,50,16,34,15,5,10,65,21,44,0,16,11,11,0
Janakpuri Super Speciality Hospital Society,100,4,96,Delhi Government,2021-06-02-10-16,50,3,47,,,,50,3,47,2,12,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,4,56,Private,2021-06-02-10-58,8,1,7,2,1,1,10,2,8,0,20,,,
"Jeewan Mala Hospital, Rohtak Road",60,8,52,Private,2021-06-02-10-36,28,-1,29,8,2,6,36,1,35,0,12,6,6,0
"Jeewan Moti Khera Hospital, Nangloi",30,2,28,Private,2021-06-02-11-30,4,-1,5,1,1,0,5,0,5,1,23,,,
"Jeewan Nursing Home, Pusa Road",37,1,36,Private,2021-06-02-11-29,7,1,6,,,,7,1,6,0,15,7,7,0
Jivisha Advanced Medical Centre,22,0,22,Private,2021-06-02-09-30,,,,,,,,,,1,23,,,
Jivodaya Hospital,20,0,20,Private,2021-06-02-12-07,,,,,,,,,,1,23,20,0,20
Jyoti Nursing Home,22,3,19,Private,2021-06-02-09-28,,,,,,,,,,1,11,,,
K K Surgical & Maternity Centre,40,0,40,Private,2021-06-02-08-22,,,,,,,,,,,,,,
Kalawati Saran Children's Hospital (LHMC),60,51,9,Central Government,2021-06-02-11-25,,,,15,13,2,15,13,2,3,12,14,13,1
"Kalra Hospital, Dwarka",30,0,30,Private,2021-06-02-11-50,,,,,,,,,,4,12,6,5,1
"Kalra Hospital, Kirti Nagar",93,19,74,Private,2021-06-02-11-11,29,17,12,3,1,2,32,18,14,0,12,29,29,0
Kalyani Hospital,25,2,23,Private,2021-06-02-09-37,8,0,8,1,0,1,9,0,9,4,0,,,
"Kapil Multispecialty Hospital, Nathupura",40,1,39,Private,2021-06-02-11-58,4,0,4,1,0,1,5,0,5,4,0,,,
KAPOOR MEDICAL CENTRE,20,0,20,Private,2021-06-02-08-44,,,,,,,,,,0,23,,,
Khandelwal Hospital And Urology Center,30,1,29,Private,2021-06-02-12-01,6,0,6,,,,6,0,6,0,10,,,
khanna hospital,50,0,50,Private,2021-06-02-11-36,7,0,7,1,0,1,8,0,8,1,10,,,
"Konark Hospital, Nangloi",43,4,39,Private,2021-06-02-11-55,14,4,10,1,0,1,15,4,11,1,4,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-06-02-11-40,6,0,6,,,,6,0,6,0,18,3,3,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,5,91,Private,2021-06-02-11-40,26,5,21,,,,26,5,21,0,23,10,10,0
"Kukreja Hospital, Mayur Vihar",20,0,20,Private,2021-06-02-08-12,4,0,4,,,,4,0,4,0,12,,,
"Lalita Hospital, Begumpur",40,0,40,Private,2021-06-02-11-33,3,0,3,1,0,1,4,0,4,,,,,
LHMC,309,62,247,Central Government,2021-06-02-09-41,28,-4,32,16,14,2,44,10,34,1,10,27,26,1
Life RAYS HOSPITAL,12,0,12,Private,2021-06-02-09-16,,,,,,,,,,,,,,
Lifeline Hospital,19,0,19,Private,2021-06-02-11-10,,,,,,,,,,2,0,7,2,5
Lok Nayak Hospital,2000,285,1715,Delhi Government,2021-06-02-11-25,700,100,600,300,109,191,1000,209,791,0,15,,,
Lotus Hospital,15,3,12,Private,2021-06-02-08-06,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-06-02-08-02,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-06-01-19-24,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,96,23,73,Private,2021-06-02-08-16,14,3,11,6,2,4,20,5,15,2,15,10,4,6
"Maharaja Agarsain Multispecialty Hospital, Narela",35,2,33,Private,2021-06-02-09-02,4,2,2,,,,4,2,2,2,5,,,
"Maharaja Agrasen Hospital, Dwarka",47,11,36,Private,2021-06-02-09-46,,,,12,6,6,12,6,6,0,8,4,4,0
"Maharaja Agrasen Hospital, Punjabi Bagh",250,28,222,Private,2021-06-02-10-24,64,14,50,8,6,2,72,20,52,3,13,20,20,0
Makkar Multispeciality Hospital,12,0,12,Private,2021-06-02-09-26,4,0,4,,,,4,0,4,2,0,,,
Malik Radix Hospital,47,1,46,Private,2021-06-02-10-19,13,1,12,1,0,1,14,1,13,3,6,,,
"MANIPAL HOSPITAL, DWARKA",200,80,120,Private,2021-06-02-12-04,26,26,0,14,14,0,40,40,0,0,11,20,20,0
"Mansaram Hospital, Nangloi",42,1,41,Private,2021-06-02-11-01,9,0,9,1,0,1,10,0,10,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",200,39,161,Private,2021-06-02-11-52,36,18,18,12,5,7,48,23,25,2,9,,,
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,28,52,Private,2021-06-02-10-48,9,9,0,7,5,2,16,14,2,0,4,,,
Max East/West Block,255,13,242,Private,2021-06-02-12-17,46,8,38,2,2,0,48,10,38,0,20,10,10,0
"Max Smart Gujarmal Modi hospital ,Saket",250,41,209,Private,2021-06-02-11-50,,,,50,28,22,50,28,22,1,18,,,
"MAX SS HOSPITAL, PATPARGANJ",346,15,331,Private,2021-06-02-11-49,30,2,28,40,6,34,70,8,62,1,13,61,61,0
"Max SS Hospital, Shalimar Bagh",224,64,160,Private,2021-06-02-10-58,61,17,44,30,27,3,91,44,47,1,23,,,
"Medeor Hospital, Qutab Instl. Area",55,8,47,Private,2021-06-02-11-49,8,-1,9,4,4,0,12,3,9,0,20,8,4,4
"Medstar Hospital, Paschim Vihar",32,0,32,Private,2021-06-02-11-54,14,0,14,,,,14,0,14,2,23,,,
"Metro Hospital, Lajpat Nagar",33,3,30,Private,2021-06-02-11-02,14,3,11,,,,14,3,11,0,22,,,
"Metro Hospital, Preet Vihar",110,20,90,Private,2021-06-02-08-54,33,6,27,6,2,4,39,8,31,0,15,16,16,0
"MGS Hospital, Punjabi Bagh",60,10,50,Private,2021-06-02-11-21,21,3,18,5,2,3,26,5,21,0,19,8,6,2
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",112,18,94,Private,2021-06-02-11-57,6,1,5,10,6,4,16,7,9,0,10,9,9,0
"National Heart Institute, East of Kailash",21,21,0,Private,2021-06-02-12-02,19,19,0,2,2,0,21,21,0,2,0,10,10,0
National Institute of TB and Respiratory Diseases (LRS TB),35,3,32,Central Government,2021-06-02-09-09,,,,,,,,,,3,0,6,5,1
"Navjeevan Hospital, Pitampura",80,14,66,Private,2021-06-02-12-10,7,5,2,1,0,1,8,5,3,1,0,2,0,2
Nestiva Hospital,20,0,20,Private,2021-06-02-10-47,,,,2,0,2,2,0,2,0,10,,,
Newlife Medical Centre,7,0,7,Private,2021-06-02-12-14,,,,,,,,,,1,20,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-06-01-13-05,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-06-02-09-41,5,0,5,2,0,2,7,0,7,0,23,,,
Nijhara Hospital,7,0,7,Private,2021-06-02-06-51,,,,,,,,,,1,23,,,
Nirmal Hospital,20,4,16,Private,2021-06-02-10-00,,,,,,,,,,0,20,,,
Nirmala Hospital,23,3,20,Private,2021-06-02-10-08,2,1,1,1,0,1,3,1,2,6,0,1,1,0
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-06-02-10-08,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",82,2,80,Private,2021-06-02-11-55,23,0,23,2,0,2,25,0,25,0,7,,,
Northern Railway,90,31,59,Central Government,2021-06-02-09-42,,,,14,11,3,14,11,3,0,12,12,12,0
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,4,11,Private,2021-06-02-10-23,,,,5,1,4,5,0,5,2,0,5,2,3
Oncoplus Hospital,43,13,30,Private,2021-06-02-11-47,17,8,9,5,1,4,22,9,13,0,23,,,
"Panchsheel Hospital, Yamuna Vihar",40,0,40,Private,2021-06-02-11-10,8,0,8,,,,8,0,8,4,0,,,
"Park Hospital, Meera Bagh",110,8,102,Private,2021-06-02-11-43,35,3,32,5,5,0,40,8,32,1,0,10,10,0
Parmeshwari Devi Hospital,18,5,13,Private,2021-06-02-10-22,1,1,0,,,,1,1,0,,,,,
Patel Hospital,10,4,6,Private,2021-06-02-09-23,,,,,,,,,,0,12,,,
Pentagram,11,0,11,Private,2021-05-28-22-56,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,6,0,6,Private,2021-06-02-10-43,1,0,1,1,0,1,2,0,2,2,23,6,4,2
"PGH Hospital, Vikas Nagar",44,2,42,Private,2021-06-02-09-58,6,0,6,1,0,1,7,0,7,0,23,2,0,2
"Primus Super Specialty Hospital, Chanakyapuri",111,45,66,Private,2021-06-02-10-34,59,33,26,2,2,0,61,35,26,1,0,,,
Pt.RRM Hospital,15,3,12,Private,2021-06-01-16-16,1,0,1,1,0,1,2,0,2,4,0,,,
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,2,33,Private,2021-06-02-10-47,9,1,8,1,1,0,10,2,8,0,23,5,4,1
"Pushpawati Singhania Hospital, Saket",168,13,155,Private,2021-06-02-10-52,28,4,24,10,4,6,38,8,30,0,18,9,9,0
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,1,99,Delhi Government,2021-06-02-07-42,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,7,93,Central Government,2021-06-02-10-57,,,,,,,,,,1,0,,,
Rajeev Gandhi Super Speciality Hospital,650,32,618,Delhi Government,2021-06-02-09-56,150,1,149,175,31,144,325,32,293,0,1,,,
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,24,206,Private,2021-06-02-09-53,35,14,21,5,5,0,40,19,21,0,20,11,11,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-06-02-12-04,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,62,261,Central Government,2021-06-02-07-10,,,,28,14,14,28,14,14,3,8,,,
"Rathi Hospital, Najafgarh",80,9,71,Private,2021-06-02-11-35,21,4,17,4,1,3,25,5,20,0,7,,,
Rescue Hospital,38,8,30,Private,2021-06-02-10-55,18,7,11,,,,18,7,11,0,23,4,2,2
"Revive Hospital,tilak nagar",28,8,20,Private,2021-06-02-10-17,14,3,11,1,0,1,15,3,12,0,14,2,1,1
"RLKC Metro Hospital, Naraina",70,8,62,Private,2021-06-02-10-09,17,0,17,1,0,1,18,0,18,5,20,12,5,7
ROSEWOOD HOSPITAL,25,2,23,Private,2021-06-02-09-45,4,0,4,,,,4,0,4,2,0,,,
Royal Kalindi Hospital,26,1,25,Private,2021-06-02-06-28,2,-1,3,1,1,0,3,0,3,0,10,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-06-02-08-10,4,0,4,,,,4,0,4,2,0,,,
Safdarjung Hospital,421,40,381,Central Government,2021-06-02-09-27,,,,80,26,54,80,26,54,2,0,,,
Sai Charitable Dispensary,25,1,24,Private,2021-06-02-11-19,,,,,,,,,,0,12,,,
SAMA HOSPITAL,32,13,19,Private,2021-06-02-10-10,,,,4,4,0,4,4,0,0,22,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-06-02-12-09,6,0,6,,,,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,150,48,102,Delhi Government,2021-06-02-12-03,,,,70,26,44,70,26,44,0,20,6,3,3
"Sanjeevan Medical Res. , Daryaganj",40,4,36,Private,2021-06-02-12-00,,,,4,2,2,4,2,2,1,16,,,
Sant Nirankari Covid Care and Treatment centre burari,1044,36,1008,Delhi Government,2021-06-02-10-53,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,4,56,Private,2021-06-02-10-19,15,3,12,,,,15,3,12,0,12,6,6,0
Sant Soham Hospital,15,2,13,Private,2021-06-02-11-08,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,9,33,Private,2021-06-02-10-56,16,1,15,4,2,2,20,3,17,1,0,15,15,0
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,50,450,Central Government,2021-06-02-09-50,,,,128,24,104,128,24,104,26,3,,,
Saroj Super Speciality Hospital,150,23,127,Private,2021-06-02-12-00,3,-2,5,30,19,11,33,17,16,0,23,30,29,1
SATYA MULTISPECIALITY HOSPITAL,16,1,15,Private,2021-06-02-10-45,3,0,3,,,,3,0,3,0,16,,,
"Satyabhama Hospital, Nangloi",42,8,34,Private,2021-06-02-11-36,28,7,21,4,1,3,32,8,24,0,15,5,5,0
Satyawati Harishchand Hsopital,225,28,197,Delhi Government,2021-06-02-12-16,20,6,14,5,5,0,25,11,14,2,0,,,
Savitri Hospital,25,3,22,Private,2021-06-02-11-51,13,2,11,,,,13,2,11,0,23,,,
"Sehgal Neo Hospital, Paschim Vihar",80,3,77,Private,2021-06-02-11-38,1,1,0,,,,1,1,0,0,8,12,12,0
"Shakuntala Nursing Home, West Sagarpur",30,1,29,Private,2021-06-02-08-39,5,0,5,,,,5,0,5,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,13,97,Private,2021-06-02-10-49,16,2,14,8,1,7,24,3,21,1,10,28,28,0
SHEHNAI LNH EXTENSION,100,3,97,Delhi Government,2021-06-02-08-31,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",175,25,150,Private,2021-06-02-10-11,25,14,11,25,8,17,50,22,28,11,2,16,16,0
Shree Hospital,20,1,19,Private,2021-06-02-09-47,,,,,,,,,,0,18,,,
"Shri Ram Singh Hospital, Krishna Nagar",50,2,48,Private,2021-06-02-11-02,15,2,13,1,0,1,16,2,14,1,0,,,
Shrine Hospital,17,0,17,Private,2021-06-02-10-23,3,0,3,,,,3,0,3,2,23,,,
SINGHAL HOSPITAL,27,0,27,Private,2021-06-02-10-47,7,0,7,,,,7,0,7,2,20,,,
Singhal Medical  Centre,10,2,8,Private,2021-06-02-10-37,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,96,17,79,Private,2021-06-02-11-53,,,,13,10,3,13,10,3,1,21,,,
Sir Ganga Ram Hospital,182,118,64,Private,2021-06-02-11-58,28,-9,37,74,74,0,102,65,37,2,0,108,86,22
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,5,45,Private,2021-06-02-12-02,6,3,3,,,,6,3,3,0,11,3,3,0
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-06-02-09-59,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",220,38,182,Private,2021-06-02-11-30,87,18,69,8,8,0,95,26,69,2,0,40,40,0
"St. Stephens Hospital, Tis Hazari",336,47,289,Private,2021-06-02-11-01,24,16,8,8,4,4,32,20,12,0,15,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-06-02-10-49,,,,,,,,,,2,0,,,
Sunrise Hospital,14,2,12,Private,2021-06-02-10-38,,,,,,,,,,2,23,,,
