name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
"Jain Hospital, Vikas Marg Extn.",42,0,42,Private,2021-06-11-14-51,13,0,13,,,,13,0,13,0,20,2,2,0
"Jaipur Golden Hospital, Rohini",200,21,179,Private,2021-06-11-16-56,50,14,36,15,2,13,65,16,49,0,16,11,11,0
Janakpuri Super Speciality Hospital Society,100,1,99,Delhi Government,2021-06-11-17-02,50,1,49,,,,50,1,49,2,18,10,0,10
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,0,60,Private,2021-06-11-17-18,8,0,8,2,0,2,10,0,10,0,18,10,3,7
"Jeewan Mala Hospital, Rohtak Road",60,5,55,Private,2021-06-11-13-53,28,0,28,8,1,7,36,1,35,0,12,6,6,0
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-06-11-15-57,4,-1,5,1,1,0,5,0,5,1,23,,,
"Jeewan Nursing Home, Pusa Road",37,0,37,Private,2021-06-11-16-17,7,0,7,,,,7,0,7,0,21,7,7,0
Jivisha Advanced Medical Centre,22,0,22,Private,2021-06-11-14-32,,,,,,,,,,1,23,,,
Jivodaya Hospital,20,0,20,Private,2021-06-11-16-16,,,,,,,,,,1,23,20,0,20
Jyoti Nursing Home,22,3,19,Private,2021-06-11-16-46,,,,,,,,,,1,11,,,
K K Surgical & Maternity Centre,40,0,40,Private,2021-06-11-07-45,,,,,,,,,,,,,,
Kalawati Saran Children's Hospital (LHMC),60,48,12,Central Government,2021-06-11-10-46,,,,15,13,2,15,13,2,5,10,15,15,0
"Kalra Hospital, Dwarka",30,0,30,Private,2021-06-11-17-17,,,,,,,,,,6,0,6,4,2
"Kalra Hospital, Kirti Nagar",93,0,93,Private,2021-06-11-17-30,29,0,29,3,0,3,32,0,32,0,12,29,29,0
Kalyani Hospital,25,0,25,Private,2021-06-11-15-12,8,0,8,1,0,1,9,0,9,12,3,,,
"Kapil Multispecialty Hospital, Nathupura",40,0,40,Private,2021-06-11-09-07,4,0,4,1,0,1,5,0,5,5,0,,,
Khandelwal Hospital And Urology Center,30,0,30,Private,2021-06-11-15-18,6,0,6,,,,6,0,6,0,10,,,
khanna hospital,50,0,50,Private,2021-06-11-09-31,7,0,7,1,0,1,8,0,8,0,15,1,0,1
"Konark Hospital, Nangloi",43,2,41,Private,2021-06-11-15-03,14,2,12,1,0,1,15,2,13,1,4,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-06-11-17-06,6,0,6,,,,6,0,6,0,18,3,3,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,2,94,Private,2021-06-11-16-35,26,2,24,,,,26,2,24,0,23,10,10,0
"Lalita Hospital, Begumpur",40,0,40,Private,2021-06-11-10-09,3,0,3,1,0,1,4,0,4,,,,,
LHMC,309,76,233,Central Government,2021-06-11-16-14,28,2,26,16,1,15,44,3,41,1,11,27,24,3
Life RAYS HOSPITAL,12,0,12,Private,2021-06-11-10-14,,,,,,,,,,,,,,
Lifeline Hospital,19,1,18,Private,2021-06-11-11-23,2,1,1,2,0,2,4,1,3,1,6,3,0,3
Lok Nayak Hospital,2000,220,1780,Delhi Government,2021-06-11-17-02,700,42,658,300,72,228,1000,114,886,0,20,,,
Lotus Hospital,15,5,10,Private,2021-06-11-08-02,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-06-11-07-42,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-06-11-10-36,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,96,12,84,Private,2021-06-11-17-12,14,0,14,6,2,4,20,2,18,5,17,10,6,4
"Maharaja Agarsain Multispecialty Hospital, Narela",35,0,35,Private,2021-06-11-12-09,4,0,4,,,,4,0,4,2,5,,,
"Maharaja Agrasen Hospital, Dwarka",47,5,42,Private,2021-06-11-14-40,,,,12,3,9,12,3,9,0,19,4,4,0
"Maharaja Agrasen Hospital, Punjabi Bagh",250,9,241,Private,2021-06-11-16-00,64,2,62,8,4,4,72,6,66,4,4,20,20,0
Makkar Multispeciality Hospital,12,0,12,Private,2021-06-11-10-09,4,0,4,,,,4,0,4,2,0,,,
Malik Radix Hospital,47,0,47,Private,2021-06-11-16-00,13,0,13,1,0,1,14,0,14,3,6,,,
"MANIPAL HOSPITAL, DWARKA",200,34,166,Private,2021-06-11-17-27,26,5,21,14,14,0,40,19,21,0,10,20,20,0
"Mansaram Hospital, Nangloi",42,3,39,Private,2021-06-11-13-59,9,0,9,1,0,1,10,0,10,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",200,15,185,Private,2021-06-11-15-02,36,4,32,12,5,7,48,9,39,3,20,7,7,0
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,8,72,Private,2021-06-11-16-41,1,-2,3,7,5,2,8,3,5,0,4,8,8,0
Max East/West Block,255,0,255,Private,2021-06-11-16-41,48,0,48,,,,48,0,48,0,21,10,10,0
"Max Smart Gujarmal Modi hospital ,Saket",250,11,239,Private,2021-06-11-17-24,,,,50,5,45,50,5,45,1,18,,,
"MAX SS HOSPITAL, PATPARGANJ",346,5,341,Private,2021-06-11-10-24,30,1,29,40,1,39,70,2,68,1,16,61,61,0
"Max SS Hospital, Shalimar Bagh",224,44,180,Private,2021-06-11-17-15,61,8,53,30,22,8,91,30,61,1,21,,,
"Medeor Hospital, Qutab Instl. Area",55,2,53,Private,2021-06-11-17-26,8,0,8,4,1,3,12,1,11,0,23,8,8,0
"Medstar Hospital, Paschim Vihar",32,0,32,Private,2021-06-11-14-24,14,0,14,,,,14,0,14,2,23,,,
"Metro Hospital, Lajpat Nagar",33,0,33,Private,2021-06-11-16-01,14,0,14,,,,14,0,14,2,5,,,
"Metro Hospital, Preet Vihar",110,12,98,Private,2021-06-11-09-20,33,6,27,6,1,5,39,7,32,0,18,16,16,0
"MGS Hospital, Punjabi Bagh",60,1,59,Private,2021-06-11-17-26,21,0,21,5,0,5,26,0,26,0,13,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",112,8,104,Private,2021-06-11-13-47,11,3,8,5,1,4,16,4,12,0,19,9,9,0
"National Heart Institute, East of Kailash",8,8,0,Private,2021-06-11-16-22,5,5,0,3,3,0,8,8,0,1,6,10,10,0
National Institute of TB and Respiratory Diseases (LRS TB),15,1,14,Central Government,2021-06-11-09-05,,,,,,,,,,3,0,6,5,1
"Navjeevan Hospital, Pitampura",80,0,80,Private,2021-06-11-13-55,7,0,7,1,0,1,8,0,8,2,20,2,2,0
Nestiva Hospital,20,0,20,Private,2021-06-11-14-26,,,,2,0,2,2,0,2,2,0,,,
Newlife Medical Centre,12,0,12,Private,2021-06-11-13-00,,,,,,,,,,1,12,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-06-11-11-12,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-06-11-11-24,5,0,5,2,0,2,7,0,7,,,,,
Nijhara Hospital,7,0,7,Private,2021-06-11-07-42,,,,,,,,,,1,23,,,
Nirmal Hospital,20,1,19,Private,2021-06-11-09-36,,,,,,,,,,0,20,,,
Nirmala Hospital,13,0,13,Private,2021-06-11-13-47,1,0,1,1,0,1,2,0,2,6,0,1,1,0
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-06-11-17-00,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",82,0,82,Private,2021-06-11-16-11,23,0,23,2,0,2,25,0,25,0,7,10,10,0
Northern Railway,55,21,34,Central Government,2021-06-11-16-02,,,,14,9,5,14,9,5,0,12,12,10,2
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,0,15,Private,2021-06-11-12-56,2,-1,3,3,1,2,5,0,5,3,0,5,2,3
Oncoplus Hospital,43,0,43,Private,2021-06-11-12-01,17,0,17,5,0,5,22,0,22,0,23,,,
"Panchsheel Hospital, Yamuna Vihar",40,0,40,Private,2021-06-11-16-07,8,0,8,,,,8,0,8,4,0,,,
"Park Hospital, Meera Bagh",110,0,110,Private,2021-06-11-16-06,35,0,35,5,0,5,40,0,40,1,0,10,10,0
Parmeshwari Devi Hospital,18,0,18,Private,2021-06-11-08-56,,,,,,,,,,,,,,
Patel Hospital,10,2,8,Private,2021-06-11-12-52,,,,,,,,,,0,12,,,
Pentagram,11,0,11,Private,2021-05-28-22-56,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,6,0,6,Private,2021-06-11-11-23,1,0,1,1,0,1,2,0,2,1,18,6,5,1
"PGH Hospital, Vikas Nagar",44,2,42,Private,2021-06-11-17-27,6,1,5,1,0,1,7,1,6,1,23,2,0,2
"Primus Super Specialty Hospital, Chanakyapuri",111,26,85,Private,2021-06-11-15-48,59,16,43,2,2,0,61,18,43,2,0,,,
Pt.RRM Hospital,15,2,13,Private,2021-06-11-12-20,1,1,0,1,0,1,2,1,1,3,18,1,1,0
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,0,35,Private,2021-06-11-16-07,9,-1,10,1,1,0,10,0,10,0,22,5,5,0
"Pushpawati Singhania Hospital, Saket",168,2,166,Private,2021-06-11-17-06,28,1,27,10,0,10,38,1,37,2,4,9,9,0
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-06-11-07-33,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,5,95,Central Government,2021-06-11-11-23,,,,,,,,,,4,0,,,
Rajeev Gandhi Super Speciality Hospital,650,20,630,Delhi Government,2021-06-11-17-20,150,0,150,175,20,155,325,20,305,1,10,,,
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,12,218,Private,2021-06-11-14-55,35,4,31,5,3,2,40,7,33,1,12,11,11,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-06-11-12-28,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,24,299,Central Government,2021-06-11-16-59,,,,28,7,21,28,7,21,5,11,,,
"Rathi Hospital, Najafgarh",80,0,80,Private,2021-06-11-17-30,21,0,21,4,0,4,25,0,25,0,5,11,3,8
Rescue Hospital,38,7,31,Private,2021-06-11-16-15,18,6,12,,,,18,6,12,1,7,4,2,2
"Revive Hospital,tilak nagar",28,0,28,Private,2021-06-11-13-44,14,0,14,1,0,1,15,0,15,0,18,2,2,0
"RLKC Metro Hospital, Naraina",70,4,66,Private,2021-06-11-13-54,17,0,17,1,0,1,18,0,18,7,10,12,2,10
ROSEWOOD HOSPITAL,25,0,25,Private,2021-06-11-10-15,4,0,4,,,,4,0,4,2,0,,,
Royal Kalindi Hospital,26,1,25,Private,2021-06-11-07-20,2,0,2,1,0,1,3,0,3,0,8,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-06-11-08-16,4,0,4,,,,4,0,4,2,0,,,
Safdarjung Hospital,421,27,394,Central Government,2021-06-11-09-54,,,,80,14,66,80,14,66,5,0,,,
Sai Charitable Dispensary,25,0,25,Private,2021-06-11-17-18,,,,,,,,,,0,12,,,
SAMA HOSPITAL,32,8,24,Private,2021-06-11-11-50,,,,3,3,0,3,3,0,0,23,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-06-11-16-32,6,0,6,,,,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,150,48,102,Delhi Government,2021-06-11-15-45,,,,70,36,34,70,36,34,0,10,6,4,2
"Sanjeevan Medical Res. , Daryaganj",40,0,40,Private,2021-06-11-16-02,,,,4,0,4,4,0,4,1,15,,,
Sant Nirankari Covid Care and Treatment centre burari,722,18,704,Delhi Government,2021-06-11-17-10,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,1,59,Private,2021-06-11-16-44,15,1,14,,,,15,1,14,0,21,6,6,0
Sant Soham Hospital,15,0,15,Private,2021-06-11-10-47,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,3,39,Private,2021-06-11-13-58,16,1,15,4,0,4,20,1,19,1,23,15,10,5
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,22,478,Central Government,2021-06-11-09-41,,,,128,5,123,128,5,123,43,8,,,
Saroj Super Speciality Hospital,150,4,146,Private,2021-06-11-16-31,,,,30,10,20,30,4,26,3,14,33,28,5
SATYA MULTISPECIALITY HOSPITAL,16,0,16,Private,2021-06-11-14-13,3,0,3,,,,3,0,3,3,0,,,
"Satyabhama Hospital, Nangloi",42,3,39,Private,2021-06-11-16-34,29,2,27,3,1,2,32,3,29,0,7,5,5,0
Satyawati Harishchand Hsopital,225,14,211,Delhi Government,2021-06-11-16-08,20,0,20,5,0,5,25,0,25,3,3,,,
Savitri Hospital,25,0,25,Private,2021-06-11-16-51,13,0,13,,,,13,0,13,0,23,,,
"Sehgal Neo Hospital, Paschim Vihar",80,0,80,Private,2021-06-11-17-15,2,0,2,,,,2,0,2,0,10,11,11,0
"Shakuntala Nursing Home, West Sagarpur",30,1,29,Private,2021-06-11-13-37,5,0,5,,,,5,0,5,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,4,106,Private,2021-06-11-14-46,16,0,16,8,0,8,24,0,24,1,5,30,21,9
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-11-07-57,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",175,6,169,Private,2021-06-11-15-11,25,2,23,25,2,23,50,4,46,16,6,16,16,0
Shree Hospital,20,0,20,Private,2021-06-11-13-51,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,2,50,Private,2021-06-11-11-51,7,0,7,1,0,1,8,0,8,5,0,8,5,3
Shrine Hospital,17,0,17,Private,2021-06-11-16-29,3,0,3,,,,3,0,3,2,23,,,
SINGHAL HOSPITAL,27,0,27,Private,2021-06-11-16-47,7,0,7,,,,7,0,7,2,15,,,
Singhal Medical  Centre,10,0,10,Private,2021-06-09-11-25,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,96,0,96,Private,2021-06-11-16-34,,,,13,0,13,13,0,13,5,1,,,
Sir Ganga Ram Hospital,98,40,58,Private,2021-06-11-10-59,,,,66,38,28,66,38,28,3,0,108,85,23
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-06-11-17-15,6,0,6,,,,6,0,6,1,9,2,2,0
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-06-11-16-32,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",220,5,215,Private,2021-06-11-17-30,91,4,87,4,0,4,95,4,91,2,0,40,40,0
"St. Stephens Hospital, Tis Hazari",336,17,319,Private,2021-06-11-17-01,24,6,18,8,1,7,32,7,25,0,23,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-06-11-15-38,,,,,,,,,,2,0,,,
Sunrise Hospital,14,1,13,Private,2021-06-11-16-29,,,,,,,,,,2,23,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-06-11-10-40,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-06-11-12-36,5,0,5,,,,5,0,5,0,8,3,0,3
