name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant
GTB Hospital,700,700,0,Delhi Government,2021-04-26-13-21,272,272,0,,,,128,128,0,400,400,0
"Gupta Multispecialty Hospital, Vivek Vihar",26,26,0,Private,2021-04-26-10-16,3,3,0,,,,,,,3,3,0
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,51,147,Delhi Government,2021-04-26-10-51,,,,,,,,,,,,
"HAHC Hospital, Hamdard Nagar",376,121,255,Private,2021-04-26-01-48,21,21,0,6,2,4,6,6,0,27,27,0
"Holy Family Hospital, Okhla",385,385,0,Private,2021-04-26-10-26,16,16,0,18,18,0,38,38,0,54,54,0
"IBS Hospital, Lajpat Nagar",33,33,0,Private,2021-04-26-13-21,9,9,0,,,,3,3,0,12,12,0
"Indian spinal injury centre,Vasant Kunj",160,160,0,Private,2021-04-26-04-38,10,10,0,9,5,4,4,4,0,14,14,0
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",440,440,0,Private,2021-04-26-07-43,78,78,0,81,79,2,12,12,0,90,90,0
"Irene Hospital, Kalkaji",34,34,0,Private,2021-04-25-10-45,3,3,0,,,,2,2,0,5,5,0
"Ishan Hospital, Rohini",14,14,0,Private,2021-04-26-08-08,5,5,0,,,,,,,5,5,0
"Jain Hospital, Vikas Marg Extn.",42,42,0,Private,2021-04-25-17-15,7,7,0,6,6,0,,,,7,7,0
"Jaipur Golden Hospital, Rohini",220,184,36,Private,2021-04-26-09-41,59,59,0,10,10,0,6,6,0,65,65,0
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,58,2,Private,2021-04-26-07-54,8,8,0,,,,2,2,0,10,10,0
"Jeewan Mala Hospital, Rohtak Road",40,40,0,Private,2021-04-26-12-38,1,1,0,,,,2,2,0,3,3,0
"Jeewan Moti Khera Hospital, Nangloi",30,17,13,Private,2021-04-26-11-15,3,3,0,,,,1,1,0,4,4,0
"Jeewan Nursing Home, Pusa Road",37,37,0,Private,2021-04-26-05-19,7,7,0,7,7,0,,,,7,7,0
K K Surgical & Maternity Centre,40,0,40,Private,2021-04-26-11-04,,,,,,,,,,,,
"Kalra Hospital, Dwarka",30,28,2,Private,2021-04-26-07-57,,,,6,6,0,,,,,,
"Kalra Hospital, Kirti Nagar",143,93,50,Private,2021-04-26-05-44,29,29,0,29,29,0,3,3,0,32,32,0
"Kapil Multispecialty Hospital, Nathupura",40,40,0,Private,2021-04-26-09-19,3,3,0,,,,1,1,0,4,4,0
Khandelwal Hospital And Urology Center,30,28,2,Private,2021-04-26-08-13,6,6,0,,,,,,,6,6,0
"Konark Hospital, Nangloi",43,28,15,Private,2021-04-26-11-00,,,,16,13,3,1,1,0,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",34,34,0,Private,2021-04-26-08-40,10,10,0,,,,,,,10,10,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",146,96,50,Private,2021-04-26-12-46,26,26,0,20,20,0,,,,26,26,0
"Kukreja Hospital, Mayur Vihar",20,20,0,Private,2021-04-26-11-57,5,5,0,,,,,,,5,5,0
"Lalita Hospital, Begumpur",30,30,0,Private,2021-04-19-03-48,3,3,0,,,,1,1,0,4,4,0
LHMC,268,236,32,Central Government,2021-04-26-09-36,10,10,0,27,24,3,16,16,0,26,26,0
Lok Nayak Hospital,1500,1500,0,Delhi Government,2021-04-26-11-43,200,200,0,,,,200,200,0,400,400,0
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,27,44,Private,2021-04-26-08-18,24,13,11,26,14,12,2,2,0,26,15,11
Maha Durga Charitable Trust Hospital,130,130,0,Private,2021-04-26-09-48,24,24,0,6,0,6,6,6,0,30,30,0
"Maharaja Agarsain Multispecialty Hospital, Narela",40,27,13,Private,2021-04-26-13-13,3,3,0,1,0,1,1,1,0,4,4,0
"Maharaja Agrasen Hospital, Dwarka",35,35,0,Private,2021-04-26-12-34,10,10,0,3,3,0,2,2,0,12,12,0
"Maharaja Agrasen Hospital, Punjabi Bagh",350,258,92,Private,2021-04-26-12-47,64,64,0,20,20,0,8,8,0,72,72,0
Malik Radix Hospital,47,45,2,Private,2021-04-26-08-07,13,13,0,,,,1,1,0,14,14,0
"MANIPAL HOSPITAL, DWARKA",222,222,0,Private,2021-04-24-13-27,17,17,0,33,33,0,10,10,0,27,27,0
"Mansaram Hospital, Nangloi",42,35,7,Private,2021-04-26-09-17,9,9,0,,,,1,1,0,10,10,0
"Mata Chanan Devi Hospital, Janakpuri",200,200,0,Private,2021-04-26-08-04,39,39,0,,,,9,9,0,48,48,0
"Mata Roop Rani Maggo Hospital, Uttam Nagar",55,55,0,Private,2021-04-26-11-10,14,14,0,,,,2,2,0,16,16,0
Max East/West Block,255,231,24,Private,2021-04-26-08-02,40,40,0,12,12,0,8,8,0,48,48,0
"Max Smart Gujarmal Modi hospital ,Saket",370,314,56,Private,2021-04-26-08-34,,,,,,,50,50,0,50,50,0
"MAX SS HOSPITAL, PATPARGANJ",276,246,30,Private,2021-04-26-10-14,52,52,0,18,18,0,20,20,0,72,72,0
"Max SS Hospital, Shalimar Bagh",242,242,0,Private,2021-04-26-10-33,61,61,0,,,,30,30,0,91,91,0
"Medeor Hospital, Qutab Instl. Area",55,30,25,Private,2021-04-26-01-53,8,8,0,8,5,3,4,4,0,12,12,0
"Medstar Hospital, Paschim Vihar",32,32,0,Private,2021-04-26-08-30,13,13,0,,,,1,1,0,14,14,0
"Metro Hospital, Lajpat Nagar",33,33,0,Private,2021-04-26-06-57,14,14,0,,,,,,,14,14,0
"Metro Hospital, Preet Vihar",160,96,64,Private,2021-04-26-09-40,18,18,0,16,16,0,4,4,0,22,22,0
"MGS Hospital, Punjabi Bagh",82,82,0,Private,2021-04-26-11-46,31,31,0,3,2,1,3,3,0,34,34,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",180,160,20,Private,2021-04-26-12-42,12,12,0,9,9,0,4,4,0,16,16,0
"National Heart Institute, East of Kailash",80,80,0,Private,2021-04-26-07-37,25,25,0,14,14,0,2,2,0,27,27,0
"Navjeevan Hospital, Pitampura",80,80,0,Private,2021-04-26-09-57,8,8,0,,,,1,1,0,9,9,0
Nestiva Hospital,20,20,0,Private,2021-04-26-11-19,,,,,,,4,4,0,4,4,0
"NKS Hospital, Gulabi Bagh",54,54,0,Private,2021-04-26-12-56,21,21,0,,,,3,3,0,24,24,0
Northern Railway,200,200,0,Central Government,2021-04-26-11-26,,,,12,12,0,14,14,0,14,14,0
"Panchsheel Hospital, Yamuna Vihar",32,32,0,Private,2021-04-26-07-13,8,8,0,,,,,,,8,8,0
"Park Hospital, Meera Bagh",110,64,46,Private,2021-04-26-13-03,35,35,0,10,10,0,5,5,0,40,40,0
"PGH Hospital, Vikas Nagar",44,15,29,Private,2021-04-26-11-28,5,5,0,2,0,2,2,2,0,7,7,0
"Primus Super Specialty Hospital, Chanakyapuri",111,111,0,Private,2021-04-26-08-04,34,34,0,31,9,22,2,2,0,36,36,0
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,35,0,Private,2021-04-26-07-44,9,9,0,5,0,5,1,1,0,10,10,0
"Pushpawati Singhania Hospital, Saket",282,156,126,Private,2021-04-26-09-42,28,28,0,9,3,6,10,10,0,38,38,0
Rajeev Gandhi Super Speciality Hospital,350,350,0,Delhi Government,2021-04-26-12-37,150,150,0,,,,200,200,0,350,350,0
"Rajiv Gandhi Cancer Institute & RC, Rohini*",212,212,0,Private,2021-04-26-10-16,35,35,0,11,11,0,5,5,0,40,40,0
Ram Manohar Lohia Hospital,233,233,0,Central Government,2021-04-26-04-11,,,,,,,28,28,0,28,28,0
"Rathi Hospital, Najafgarh",80,80,0,Private,2021-04-26-09-56,15,15,0,,,,6,6,0,21,21,0
"Revive Hospital,tilak nagar",28,28,0,Private,2021-04-26-10-45,14,14,0,2,2,0,1,1,0,15,15,0
"RLKC Metro Hospital, Naraina",70,70,0,Private,2021-04-26-09-38,17,17,0,15,15,0,1,1,0,18,18,0
Safdarjung Hospital,275,275,0,Central Government,2021-04-26-08-34,,,,,,,65,65,0,65,65,0
"Samar Hospital, Dwarka",30,30,0,Private,2021-04-26-12-02,5,5,0,,,,1,1,0,6,6,0
Sanjay Gandhi Memorial Hospital,118,118,0,Delhi Government,2021-04-26-13-28,10,10,0,6,6,0,10,10,0,20,20,0
"Sanjeevan Medical Res. , Daryaganj",30,30,0,Private,2021-04-26-08-27,4,4,0,,,,,,,4,4,0
"Sant Parmanand Hospital, Civil Lines",78,76,2,Private,2021-04-26-09-46,15,15,0,6,0,6,,,,15,15,0
"Santom Hospital, Prashant Vihar",105,105,0,Private,2021-04-25-10-49,20,20,0,,,,8,8,0,28,28,0
Sardar Patel Covid Army  hospital,442,422,20,Central Government,2021-04-25-20-19,,,,,,,96,96,0,96,96,0
Saroj Super Speciality Hospital,140,114,26,Private,2021-04-26-07-50,41,41,0,,,,12,12,0,53,53,0
SATYA MULTISPECIALITY HOSPITAL,16,11,5,Private,2021-04-26-11-27,3,3,0,,,,,,,3,3,0
"Satyabhama Hospital, Nangloi",44,44,0,Private,2021-04-26-13-15,31,31,0,5,5,0,3,3,0,34,34,0
Satyawati Harishchand Hsopital,122,122,0,Delhi Government,2021-04-26-12-17,12,12,0,,,,3,3,0,15,15,0
Savitri Hospital,25,25,0,Private,2021-04-26-08-08,12,12,0,,,,1,1,0,13,13,0
"Sehgal Neo Hospital, Paschim Vihar",130,130,0,Private,2021-04-26-07-50,13,13,0,,,,,,,13,13,0
"Shakuntala Nursing Home, West Sagarpur",30,30,0,Private,2021-04-26-09-19,5,5,0,,,,,,,5,5,0
"Shanti Mukand Hospital, Vikas Marg Extn.",120,120,0,Private,2021-04-26-07-30,19,19,0,19,14,5,5,5,0,24,24,0
"Shree Agarsain International Hospital, Rohini- 22",230,230,0,Private,2021-04-26-09-50,61,61,0,16,6,10,15,15,0,76,76,0
Shree Hospital,20,20,0,Private,2021-04-25-16-19,,,,,,,,,,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,52,0,Private,2021-04-26-09-13,7,7,0,,,,,,,7,7,0
Sir Ganga Ram City Hospital,96,86,10,Private,2021-04-26-09-06,2,2,0,,,,10,10,0,12,12,0
Sir Ganga Ram Hospital,516,516,0,Private,2021-04-26-12-35,100,100,0,108,73,35,42,42,0,142,142,0
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",28,27,1,Private,2021-04-26-13-28,6,6,0,,,,,,,6,6,0
"SMS Hospital, Gagan Vihar",36,30,6,Private,2021-04-26-09-56,4,4,0,,,,1,1,0,5,5,0
"Sri Balaji Action Medical Inst., Paschim Vihar",260,222,38,Private,2021-04-26-12-40,76,76,0,58,34,24,5,5,0,81,81,0
"St. Stephens Hospital, Tis Hazari",336,304,32,Private,2021-04-26-12-14,24,24,0,8,8,0,8,8,0,32,32,0
"Surya Hospital, Krishna Nagar",40,40,0,Private,2021-04-26-13-01,5,5,0,5,0,5,,,,5,5,0
SURYA KIRAN HOSPITAL,40,20,20,Private,2021-04-25-17-28,9,9,0,5,5,0,1,1,0,10,10,0
Sushila Hospial,5,5,0,Private,2021-04-26-07-49,,,,,,,,,,,,
Swami Dayanand,70,70,0,Central Government,2021-04-26-06-33,,,,,,,,,,,,
"Tarak Hospital, Uttam Nagar",67,67,0,Private,2021-04-26-12-20,21,21,0,9,8,1,4,4,0,25,25,0
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,124,12,Private,2021-04-26-13-11,14,14,0,30,5,25,2,2,0,16,16,0
Tulsi Multispeciality Hospital & Critical Care Unit,40,17,23,Private,2021-04-26-10-32,1,1,0,,,,1,1,0,2,2,0
"Universal Centre of Health services, Kalkaji",50,50,0,Private,2021-04-26-06-56,,,,,,,,,,,,
"Venkateshwar Hospital, Dwarka",290,258,32,Private,2021-04-26-10-18,48,48,0,,,,8,8,0,56,56,0
"Vikas Hospital, Najafgarh",40,35,5,Private,2021-04-26-11-43,8,8,0,,,,3,3,0,11,11,0
VIMHANS,100,97,3,Private,2021-04-26-08-11,10,10,0,,,,20,20,0,30,30,0
World Brain Center Hospital,45,45,0,Private,2021-04-26-10-21,8,8,0,,,,3,3,0,11,11,0
All,20383,18771,1612,,2021-04-26-13-32,3088,3077,11,1150,854,296,1584,1583,1,4672,4660,12
