name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
"Bensups Hospital, Dwarka",25,0,25,Private,2021-02-08-10-57,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-02-08-08-29,5,0,5,7,0,7,4,20,7,0,7,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",34,0,34,Private,2021-02-08-16-04,6,0,6,7,0,7,2,15,3,3,0,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",20,0,20,Private,2021-02-08-08-45,5,0,5,5,0,5,0,20,6,0,6,,,
"Bhagwati Hospital, Rohini",40,2,38,Private,2021-02-08-16-38,7,2,5,8,2,6,0,10,10,10,0,1,0,1
"Bhatia Global Hospital, Paschim Vihar",20,1,19,Private,2021-02-08-17-16,2,1,1,2,1,1,6,12,4,4,0,,,
Bimla Devi Hospital,10,0,10,Private,2021-02-08-09-22,5,0,5,7,0,7,4,0,7,0,7,2,0,2
"BLK Hospital, Pusa Road",186,22,164,Private,2021-02-08-17-19,43,11,32,47,15,32,3,0,80,80,0,4,4,0
"Brahm Shakti Hospital, Budh Vihar",40,0,40,Private,2021-02-08-10-14,4,0,4,5,0,5,2,12,7,6,1,1,0,1
Burari Hospital,800,2,798,Delhi Government,2021-02-08-08-48,145,1,144,195,1,194,7,12,,,,50,0,50
C M PATEL HOSPITAL,3,0,3,Private,2021-02-08-10-51,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-02-08-17-02,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,10,2,8,Private,2021-02-08-17-26,2,1,1,4,1,3,0,3,4,2,2,2,0,2
"Cygnus MLS, Rama Vihar",34,3,31,Private,2021-02-08-11-20,8,0,8,9,0,9,15,0,15,6,9,1,0,1
"Cygnus Sonia Hospital, Nangloi",28,2,26,Private,2021-02-08-17-16,7,2,5,8,2,6,0,17,18,9,9,1,0,1
Deen Dayal Upadhyay hospital,150,9,141,Delhi Government,2021-02-08-16-06,50,3,47,100,7,93,4,4,43,43,0,50,4,46
Deep Chand Bandhu,150,4,146,Delhi Government,2021-02-08-14-37,50,0,50,75,4,71,3,15,10,2,8,25,4,21
Delhi global hospital,3,0,3,Private,2021-02-08-06-43,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",42,2,40,Private,2021-02-08-11-47,13,2,11,15,2,13,4,14,24,19,5,2,0,2
Delhi multi speciality hospital,2,0,2,Private,2021-02-08-11-29,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",80,6,74,Private,2021-02-08-16-03,13,3,10,18,3,15,1,8,8,0,8,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,1,20,Private,2021-02-08-11-35,4,1,3,5,1,4,3,16,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,2,8,Private,2021-02-08-12-36,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",22,1,21,Private,2021-02-08-12-43,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,150,7,143,Delhi Government,2021-02-08-11-19,,,,75,1,74,4,0,12,7,5,75,1,74
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-02-08-09-52,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-02-08-15-25,,,,,,,0,14,,,,,,
East Delhi Medical Centre Mansarover Park,20,1,19,Private,2021-02-08-11-38,2,0,2,2,0,2,2,20,5,3,2,,,
Eden Hospital,5,0,5,Private,2021-02-08-10-38,,,,,,,1,23,,,,,,
ESIC Hospital Jhilmil,18,0,18,Central Government,2021-02-08-11-27,,,,,,,3,19,5,5,0,,,
ESIC hospital Okhla,48,1,47,Central Government,2021-02-08-09-50,,,,2,0,2,15,0,15,3,12,2,0,2
"Fortis Escorts Heart Institute, Okhla",123,6,117,Private,2021-02-08-16-11,21,2,19,27,3,24,2,3,16,13,3,6,1,5
"Fortis Hospital, Shalimar Bagh",105,6,99,Private,2021-02-08-15-41,26,3,23,32,5,27,3,23,46,44,2,6,2,4
"Fortis SS Hospital, Vasant Kunj",64,5,59,Private,2021-02-08-16-51,18,4,14,22,5,17,2,23,33,25,8,4,1,3
Galaxy Hospital,8,0,8,Private,2021-02-08-13-42,1,0,1,1,0,1,5,0,2,0,2,,,
"Gandhi Nursing Home, Uttam Nagar",30,0,30,Private,2021-02-08-06-47,10,0,10,12,0,12,1,12,15,0,15,2,0,2
"Garg Hospital, Karkardooma",22,0,22,Private,2021-02-08-10-41,2,0,2,2,0,2,10,0,2,2,0,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",40,0,40,Private,2021-02-08-11-07,7,0,7,8,0,8,1,23,10,8,2,1,0,1
"Goyal Hospital, Paschim Vihar",12,0,12,Private,2021-02-08-17-17,7,0,7,7,0,7,0,12,,,,,,
GTB Hospital,750,21,729,Delhi Government,2021-02-08-15-35,410,2,408,550,6,544,4,16,8,8,0,140,4,136
Gupta Multispecialty Hospital,14,2,12,Private,2021-02-08-11-37,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-02-08-09-45,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",230,1,229,Private,2021-02-08-07-15,11,0,11,16,0,16,1,4,29,6,23,5,0,5
HANDA NURSING HOME,4,0,4,Private,2021-02-08-14-11,,,,,,,1,18,6,0,6,,,
Hardik Hospital,10,0,10,Private,2021-02-08-06-51,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",138,21,117,Private,2021-02-08-09-43,,,,23,7,16,1,0,18,18,0,23,7,16
"IBS Hospital, Lajpat Nagar",20,1,19,Private,2021-02-08-10-16,8,0,8,10,0,10,0,6,10,0,10,2,0,2
"Indian spinal injury centre,Vasant Kunj",80,7,73,Private,2021-02-08-16-39,6,0,6,12,5,7,1,21,10,10,0,6,5,1
"Indira Gandhi Hospital, Dwarka",1241,0,1241,Delhi Government,2021-02-08-09-22,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",280,16,264,Private,2021-02-08-10-28,45,5,40,55,9,46,14,0,110,71,39,10,4,6
"Irene Hospital, Kalkaji",14,0,14,Private,2021-02-08-09-50,2,0,2,3,0,3,1,0,4,0,4,1,0,1
"Ishan Hospital, Rohini",13,0,13,Private,2021-02-08-08-49,5,0,5,5,0,5,0,23,2,0,2,,,
"Jain Hospital, Vikas Marg Extn.",21,12,9,Private,2021-02-08-10-16,7,1,6,7,1,6,0,23,6,3,3,,,
"Jaipur Golden Hospital, Rohini",97,8,89,Private,2021-02-08-00-40,28,2,26,34,2,32,0,12,53,45,8,6,0,6
Janakpuri Super Speciality Hospital Society,100,0,100,Delhi Government,2021-02-08-12-38,50,0,50,50,0,50,5,0,10,10,0,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",40,0,40,Private,2021-02-08-12-08,1,0,1,2,0,2,1,21,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",30,0,30,Private,2021-02-08-10-04,7,0,7,7,0,7,0,12,8,8,0,,,
"Jeewan Moti Khera Hospital, Nangloi",20,0,20,Private,2021-02-08-15-23,2,0,2,3,0,3,1,23,4,0,4,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-02-08-11-09,,,,3,0,3,0,23,4,4,0,3,0,3
Jivodaya Hospital,4,0,4,Private,2021-02-08-08-55,,,,,,,1,23,,,,,,
Jyoti Nursing Home,3,0,3,Private,2021-02-08-09-22,,,,,,,1,11,,,,,,
Kalawati Saran Children's Hospital (LHMC),40,18,22,Central Government,2021-02-08-09-23,,,,5,5,0,4,0,35,34,1,5,5,0
"Kalra Hospital, Dwarka",20,0,20,Private,2021-02-08-09-57,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",46,6,40,Private,2021-02-08-17-22,16,6,10,17,6,11,1,12,26,26,0,1,0,1
Kalyani Hospital,25,0,25,Private,2021-02-08-09-38,8,0,8,9,0,9,13,1,,,,1,0,1
"Kapil Multispecialty Hospital, Nathupura",20,1,19,Private,2021-02-08-10-30,1,0,1,2,0,2,13,0,3,0,3,1,0,1
KAPOOR MEDICAL CENTRE,5,0,5,Private,2021-02-08-09-40,,,,,,,0,6,,,,,,
Khandelwal Hospital And Urology Center,28,0,28,Private,2021-02-08-08-05,3,0,3,3,0,3,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-02-08-08-24,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",32,0,32,Private,2021-02-08-17-22,5,0,5,5,0,5,5,23,,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",22,0,22,Private,2021-02-08-17-09,2,0,2,2,0,2,0,18,6,0,6,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",48,4,44,Private,2021-02-08-17-28,14,4,10,14,4,10,0,23,32,13,19,,,
"Kukreja Hospital, Mayur Vihar",20,0,20,Private,2021-02-08-06-39,1,0,1,2,0,2,0,10,,,,1,0,1
"Lalita Hospital, Begumpur",20,0,20,Private,2021-02-08-09-45,4,0,4,5,0,5,,,,,,1,0,1
LHMC,516,26,490,Central Government,2021-02-08-10-23,,,,86,4,82,1,10,27,24,3,86,4,82
Lifeline Hospital,19,0,19,Private,2021-02-08-07-43,2,0,2,4,0,4,5,10,3,0,3,2,0,2
Lok Nayak Hospital,750,38,712,Delhi Government,2021-02-08-09-35,400,7,393,500,10,490,3,0,98,82,16,100,3,97
Maa Bharti Hospital,2,0,2,Private,2021-02-08-07-52,,,,,,,2,4,,,,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",53,2,51,Private,2021-02-08-09-38,17,0,17,18,0,18,1,12,40,30,10,1,0,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-02-08-09-06,11,0,11,20,0,20,3,22,10,4,6,9,0,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-02-08-10-48,3,0,3,4,0,4,4,3,,,,1,0,1
"Maharaja Agrasen Hospital, Dwarka",21,1,20,Private,2021-02-08-09-14,,,,5,1,4,1,0,11,7,4,5,1,4
"Maharaja Agrasen Hospital, Punjabi Bagh",120,8,112,Private,2021-02-08-15-19,30,5,25,36,6,30,6,1,54,54,0,6,1,5
Makkar Multispeciality Hospital,16,0,16,Private,2021-02-08-09-45,8,0,8,8,0,8,,,8,1,7,,,
Malik Radix Hospital,23,0,23,Private,2021-02-08-14-28,3,0,3,5,0,5,3,6,8,8,0,2,0,2
"MANIPAL HOSPITAL, DWARKA",89,26,63,Private,2021-02-08-13-53,12,12,0,19,12,7,3,0,38,34,4,7,0,7
"Mansaram Hospital, Nangloi",21,1,20,Private,2021-02-08-17-03,4,0,4,5,0,5,1,7,,,,1,0,1
"Mata Chanan Devi Hospital, Janakpuri",88,16,72,Private,2021-02-08-15-22,18,9,9,26,10,16,6,13,29,29,0,8,1,7
"Mata Roop Rani Maggo Hospital, Uttam Nagar",40,2,38,Private,2021-02-08-10-37,8,1,7,8,1,7,0,4,6,6,0,,,
Max East/West Block,180,10,170,Private,2021-02-08-16-01,27,7,20,32,7,25,0,21,60,60,0,5,0,5
"Max Smart Gujarmal Modi hospital ,Saket",100,6,94,Private,2021-02-08-10-55,,,,20,4,16,3,19,30,27,3,20,4,16
"MAX SS HOSPITAL, PATPARGANJ",160,5,155,Private,2021-02-08-11-01,42,1,41,52,3,49,2,2,79,79,0,10,2,8
"Max SS Hospital, Shalimar Bagh",111,19,92,Private,2021-02-08-10-03,40,12,28,45,14,31,3,5,45,45,0,5,2,3
"Medeor Hospital, Dwarka",45,0,45,Private,2021-02-08-09-18,,,,8,0,8,0,23,,,,8,0,8
"Medeor Hospital, Qutab Instl. Area",44,0,44,Private,2021-02-08-08-28,18,0,18,20,0,20,0,23,8,0,8,2,0,2
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-02-08-14-16,14,0,14,14,0,14,2,20,,,,,,
"Metro Hospital, Lajpat Nagar",15,0,15,Private,2021-02-08-08-57,5,0,5,5,0,5,3,8,13,10,3,,,
"Metro Hospital, Preet Vihar",64,2,62,Private,2021-02-08-08-56,11,1,10,14,1,13,0,20,25,21,4,3,0,3
"MGS Hospital, Punjabi Bagh",40,0,40,Private,2021-02-08-17-14,7,0,7,10,0,10,3,0,24,0,24,3,0,3
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",56,6,50,Private,2021-02-08-10-17,8,3,5,13,3,10,2,23,20,10,10,5,0,5
"National Heart Institute, East of Kailash",30,5,25,Private,2021-02-08-17-25,13,4,9,15,4,11,1,18,11,11,0,2,0,2
National Institute of TB and Respiratory Diseases (LRS TB),15,2,13,Central Government,2021-02-08-10-49,,,,,,,3,0,6,4,2,,,
"Navjeevan Hospital, Pitampura",3,0,3,Private,2021-02-08-10-06,,,,,,,5,10,7,7,0,,,
Nestiva Hospital,4,0,4,Private,2021-02-08-10-30,1,0,1,1,0,1,4,0,4,0,4,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-02-08-11-14,4,0,4,4,0,4,,,,,,,,
Nidaan Hospital,20,0,20,Private,2021-02-08-08-59,5,0,5,7,0,7,,,,,,2,0,2
Nijhara Hospital,7,0,7,Private,2021-02-08-09-22,,,,,,,1,23,,,,,,
Nirmal Hospital,20,1,19,Private,2021-02-08-13-37,,,,,,,0,20,,,,,,
Nirmala Hospital,19,0,19,Private,2021-02-08-14-31,2,0,2,3,0,3,1,0,,,,1,0,1
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-02-08-17-22,5,0,5,5,0,5,3,20,,,,,,
"NKS Hospital, Gulabi Bagh",24,0,24,Private,2021-02-08-17-25,8,0,8,10,0,10,4,23,20,18,2,2,0,2
Northern Railway,55,1,54,Central Government,2021-02-08-08-56,,,,14,1,13,0,12,12,7,5,14,1,13
Nulife Hospital,10,0,10,Private,2021-02-08-13-14,,,,5,0,5,3,0,,,,5,0,5
Oncoplus Hospital,30,0,30,Private,2021-02-08-10-35,4,0,4,9,0,9,3,0,,,,5,0,5
"Panchsheel Hospital, Yamuna Vihar",20,0,20,Private,2021-02-08-07-24,3,0,3,3,0,3,2,0,,,,,,
"Park Hospital, Meera Bagh",70,0,70,Private,2021-02-08-17-27,15,0,15,20,0,20,1,0,30,18,12,5,0,5
Parmeshwari Devi Hospital,2,0,2,Private,2021-02-08-08-12,1,0,1,1,0,1,,,,,,,,
Patel Hospital,18,0,18,Private,2021-02-08-11-11,3,0,3,3,0,3,,,,,,,,
Pentagram,7,0,7,Private,2021-02-08-09-26,,,,,,,1,23,,,,,,
Pentamed Hospital,12,5,7,Private,2021-02-08-09-50,1,0,1,2,0,2,2,20,6,3,3,1,0,1
"PGH Hospital, Vikas Nagar",22,0,22,Private,2021-02-08-13-42,3,0,3,4,0,4,10,23,5,0,5,1,0,1
"Primus Super Specialty Hospital, Chanakyapuri",52,6,46,Private,2021-02-08-16-25,5,0,5,8,0,8,10,0,21,14,7,3,0,3
Pt.RRM Hospital,6,0,6,Private,2021-02-08-09-29,1,0,1,2,0,2,8,10,,,,1,0,1
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",20,3,17,Private,2021-02-08-10-38,3,0,3,3,0,3,0,23,5,3,2,,,
"Pushpawati Singhania Hospital, Saket",80,6,74,Private,2021-02-08-13-44,10,2,8,14,4,10,3,23,30,21,9,4,2,2
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,50,6,44,Central Government,2021-02-08-11-03,,,,,,,6,0,,,,,,
Rajeev Gandhi Super Speciality Hospital,300,0,300,Delhi Government,2021-02-08-16-40,,,,300,0,300,5,8,,,,300,0,300
"Rajiv Gandhi Cancer Institute & RC, Rohini*",220,3,217,Private,2021-02-08-16-45,18,0,18,20,0,20,1,20,10,10,0,2,0,2
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,17,0,17,Private,2021-02-08-11-50,3,0,3,3,0,3,1,20,,,,,,
Ram Manohar Lohia Hospital,405,14,391,Central Government,2021-02-08-07-15,,,,30,2,28,4,11,65,0,65,30,2,28
"Rathi Hospital, Najafgarh",41,0,41,Private,2021-02-08-17-16,17,0,17,20,0,20,2,23,11,3,8,3,0,3
Rescue Hospital,25,2,23,Private,2021-02-08-16-54,6,2,4,6,2,4,4,9,2,2,0,,,
"Revive Hospital,tilak nagar",28,1,27,Private,2021-02-08-13-52,14,0,14,15,0,15,0,18,2,2,0,1,0,1
"RLKC Metro Hospital, Naraina",40,1,39,Private,2021-02-08-14-45,16,0,16,16,0,16,7,10,16,16,0,,,
ROSEWOOD HOSPITAL,25,0,25,Private,2021-02-08-09-57,4,0,4,4,0,4,3,0,4,0,4,,,
Royal Kalindi Hospital,26,0,26,Private,2021-02-08-00-25,3,0,3,4,0,4,0,23,,,,1,0,1
RS Grover Memorial Hospital,24,0,24,Private,2021-02-08-09-23,,,,,,,4,0,4,0,4,,,
Safdarjung Hospital,229,24,205,Central Government,2021-02-08-09-56,,,,37,8,29,14,0,67,67,0,37,8,29
Sai Charitable Dispensary,20,0,20,Private,2021-02-08-11-06,,,,,,,,,,,,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-02-08-09-44,8,0,8,10,0,10,,,,,,2,0,2
Sanjay Gandhi Memorial Hospital,100,3,97,Delhi Government,2021-02-08-11-07,,,,50,3,47,0,22,26,23,3,50,3,47
"Sanjeevan Medical Res. , Daryaganj",20,0,20,Private,2021-02-08-10-23,,,,2,0,2,1,20,4,2,2,2,0,2
"Sant Parmanand Hospital, Civil Lines",15,0,15,Private,2021-02-08-10-31,2,0,2,2,0,2,2,6,6,5,1,,,
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-02-08-11-22,9,0,9,10,0,10,2,20,26,14,12,1,0,1
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,128,0,128,52,8,,,,128,0,128
Saroj Super Speciality Hospital,54,7,47,Private,2021-02-08-14-31,19,6,13,22,6,16,3,6,39,39,0,3,0,3
SATYA MULTISPECIALITY HOSPITAL,3,0,3,Private,2021-02-08-10-44,1,0,1,1,0,1,3,0,2,0,2,,,
"Satyabhama Hospital, Nangloi",19,2,17,Private,2021-02-08-17-07,,,,1,0,1,5,22,2,0,2,1,0,1
Savitri Hospital,28,0,28,Private,2021-02-08-08-26,13,0,13,13,0,13,,,13,0,13,,,
"Sehgal Neo Hospital, Paschim Vihar",40,1,39,Private,2021-02-08-14-39,4,1,3,4,1,3,0,22,9,8,1,,,
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-02-08-09-38,5,0,5,5,0,5,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",80,2,78,Private,2021-02-08-09-58,14,1,13,20,1,19,6,5,34,31,3,6,0,6
"Shree Agarsain International Hospital, Rohini- 22",40,2,38,Private,2021-02-08-16-25,5,2,3,12,2,10,28,2,20,20,0,7,0,7
Shree Hospital,20,0,20,Private,2021-02-08-10-35,,,,,,,2,0,,,,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,0,52,Private,2021-02-08-10-50,6,0,6,7,0,7,5,0,8,4,4,1,0,1
Shrine Hospital,12,0,12,Private,2021-02-08-15-52,2,0,2,3,0,3,5,23,,,,1,0,1
SINGHAL HOSPITAL,28,0,28,Private,2021-02-08-15-39,8,0,8,8,0,8,2,12,6,0,6,,,
Singhal Medical  Centre,10,0,10,Private,2021-02-08-12-11,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,48,0,48,Private,2021-02-08-16-35,,,,6,0,6,2,20,10,7,3,6,0,6
Sir Ganga Ram Hospital,243,29,214,Private,2021-02-08-17-11,46,15,31,58,21,37,11,0,134,97,37,12,6,6
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",28,1,27,Private,2021-02-08-17-28,,,,6,0,6,2,1,2,1,1,6,0,6
"SMS Hospital, Gagan Vihar",20,1,19,Private,2021-02-08-16-40,1,1,0,2,1,1,0,23,,,,1,0,1
"Sri Balaji Action Medical Inst., Paschim Vihar",100,11,89,Private,2021-02-08-17-31,33,4,29,38,6,32,3,16,67,61,6,5,2,3
"St. Stephens Hospital, Tis Hazari",238,2,236,Private,2021-02-08-16-02,11,1,10,16,2,14,1,0,24,0,24,5,1,4
Sunrise Hospital,14,0,14,Private,2021-02-08-10-38,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-02-08-10-06,1,0,1,4,0,4,0,8,,,,3,0,3
"Surya Hospital, Krishna Nagar",40,1,39,Private,2021-02-08-09-39,5,0,5,5,0,5,0,20,3,0,3,,,
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-02-08-17-27,20,0,20,20,0,20,1,0,8,5,3,,,
Sushila Hospial,45,0,45,Private,2021-02-08-09-32,5,0,5,5,0,5,2,20,,,,,,
Swasthik Hospital,22,0,22,Private,2021-02-08-15-23,,,,,,,3,5,,,,,,
"Tarak Hospital, Uttam Nagar",30,1,29,Private,2021-02-08-10-08,8,0,8,10,0,10,0,8,6,6,0,2,0,2
"Tirath Ram Shah Charitable Hospital, Civil Lines",80,2,78,Private,2021-02-08-07-54,14,0,14,16,0,16,7,22,24,15,9,2,0,2
Triton Hospital,20,0,20,Private,2021-02-08-10-38,,,,,,,0,10,12,4,8,,,
Tulsi Multispeciality Hospital & Critical Care Unit,25,0,25,Private,2021-02-08-12-50,1,0,1,1,0,1,2,2,,,,,,
TYAGI NURSING HOME,15,0,15,Private,2021-02-08-17-21,7,0,7,10,0,10,,,2,2,0,3,0,3
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-02-08-01-43,8,0,8,10,0,10,2,20,10,0,10,2,0,2
"Venkateshwar Hospital, Dwarka",100,20,80,Private,2021-02-08-08-13,25,7,18,28,10,18,0,18,43,43,0,3,3,0
"Vikas Hospital, Najafgarh",25,0,25,Private,2021-02-08-10-38,5,0,5,8,0,8,1,20,8,3,5,3,0,3
VIMHANS,36,5,31,Private,2021-02-08-09-04,20,0,20,26,0,26,0,15,,,,6,0,6
World Brain Center Hospital,20,1,19,Private,2021-02-08-12-55,4,0,4,4,0,4,1,0,1,0,1,,,
All,15416,860,14556,,2021-02-08-17-35,2516,169,2347,4474,347,4127,,,2654,1896,758,1958,178,1780
Swami Dayanand,,,,Central Government,2021-02-08-11-02,,,,,,,9,4,24,6,18,,,
Acharyashree Bhikshu Govt. Hospital,,,,,,,,,,,,12,0,,,,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,,,,,,,,,,,,1,20,,,,,,
Balaji Hospital,,,,,,,,,,,,0,4,,,,,,
CAREWELL MEDICAL CENTRE,,,,,,,,,,,,0,12,,,,,,
Cronus Multi speciality Hospital,,,,,,,,,,,,1,23,,,,,,
Jivisha Advanced Medical Centre,,,,,,,,,,,,1,23,,,,,,
SAMA HOSPITAL,,,,,,,,,,,,0,23,,,,,,
Satyawati Harishchand Hsopital,,,,,,,,,,,,9,0,,,,,,
