name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant
Pt.RRM Hospital,15,15,0,Private,2021-05-03-18-53,2,2,0,12,12,0,1,1,0,3,3,0
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,35,0,Private,2021-05-06-20-45,9,9,0,5,4,1,1,1,0,10,10,0
"Pushpawati Singhania Hospital, Saket",168,161,7,Private,2021-05-06-21-02,28,28,0,9,6,3,10,10,0,38,38,0
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,100,0,Delhi Government,2021-05-06-11-22,,,,,,,,,,,,
Rajeev Gandhi Super Speciality Hospital,350,344,6,Delhi Government,2021-05-07-05-21,125,125,0,,,,200,200,0,325,325,0
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,230,0,Private,2021-05-06-14-37,35,35,0,11,11,0,5,5,0,40,40,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,4,11,Private,2021-05-03-12-36,,,,,,,,,,,,
Ram Manohar Lohia Hospital,263,263,0,Central Government,2021-05-06-16-33,,,,,,,28,28,0,28,28,0
"Rathi Hospital, Najafgarh",80,61,19,Private,2021-05-06-20-19,19,19,0,,,,6,6,0,25,25,0
Rescue Hospital,38,38,0,Private,2021-05-06-21-25,18,18,0,4,0,4,,,,18,18,0
"Revive Hospital,tilak nagar",28,28,0,Private,2021-05-06-17-41,14,14,0,2,2,0,1,1,0,15,15,0
"RLKC Metro Hospital, Naraina",70,70,0,Private,2021-05-06-17-46,17,17,0,15,15,0,1,1,0,18,18,0
ROSEWOOD HOSPITAL,25,24,1,Private,2021-05-06-18-05,4,4,0,,,,,,,4,4,0
Royal Kalindi Hospital,26,26,0,Private,2021-05-06-17-05,3,3,0,,,,1,1,0,4,4,0
RS Grover Memorial Hospital,24,24,0,Private,2021-05-06-08-50,4,4,0,,,,,,,4,4,0
Safdarjung Hospital,376,311,65,Central Government,2021-05-06-20-09,,,,,,,65,65,0,65,65,0
Sai Charitable Dispensary,25,15,10,Private,2021-05-06-12-39,,,,,,,,,,,,
SAMA HOSPITAL,32,32,0,Private,2021-05-06-08-31,,,,,,,4,4,0,4,4,0
"Samar Hospital, Dwarka",30,30,0,Private,2021-05-06-09-13,5,5,0,,,,1,1,0,6,6,0
Sanjay Gandhi Memorial Hospital,118,114,4,Delhi Government,2021-05-06-19-46,10,10,0,6,1,5,10,10,0,20,20,0
"Sanjeevan Medical Res. , Daryaganj",30,30,0,Private,2021-05-06-17-12,4,4,0,,,,,,,4,4,0
"Sant Parmanand Hospital, Civil Lines",78,62,16,Private,2021-05-06-11-12,15,14,1,6,0,6,,,,15,14,1
Sant Soham Hospital,15,15,0,Private,2021-05-06-22-02,,,,,,,,,,,,
"Santom Hospital, Prashant Vihar",105,105,0,Private,2021-05-06-09-07,42,42,0,,,,8,8,0,50,50,0
Sardar Patel Covid Army  hospital,500,500,0,Central Government,2021-05-06-11-59,,,,,,,128,128,0,128,128,0
Saroj Super Speciality Hospital,140,140,0,Private,2021-05-06-08-31,39,39,0,,,,14,14,0,53,53,0
SATYA MULTISPECIALITY HOSPITAL,18,13,5,Private,2021-05-06-10-14,3,3,0,,,,,,,3,3,0
"Satyabhama Hospital, Nangloi",42,42,0,Private,2021-05-06-17-56,29,29,0,5,5,0,3,3,0,32,32,0
Satyawati Harishchand Hsopital,200,136,64,Delhi Government,2021-05-07-00-38,12,12,0,,,,3,3,0,15,15,0
Savitri Hospital,25,25,0,Private,2021-05-06-09-14,13,13,0,,,,,,,13,13,0
SCI International Hospital,12,12,0,Private,2021-05-06-17-25,,,,,,,,,,,,
"Sehgal Neo Hospital, Paschim Vihar",80,80,0,Private,2021-05-06-23-03,13,13,0,,,,,,,13,13,0
"Shakuntala Nursing Home, West Sagarpur",30,30,0,Private,2021-05-06-08-50,5,5,0,,,,,,,5,5,0
"Shanti Mukand Hospital, Vikas Marg Extn.",131,131,0,Private,2021-05-06-17-47,18,18,0,25,23,2,6,6,0,24,24,0
"Shree Agarsain International Hospital, Rohini- 22",210,210,0,Private,2021-05-06-19-32,62,62,0,16,16,0,15,15,0,77,77,0
Shree Hospital,20,15,5,Private,2021-05-06-21-53,,,,,,,,,,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,52,0,Private,2021-05-06-17-07,6,6,0,,,,1,1,0,7,7,0
Shrine Hospital,9,9,0,Private,2021-05-06-12-06,3,3,0,,,,,,,3,3,0
SINGHAL HOSPITAL,27,8,19,Private,2021-05-06-11-40,7,4,3,,,,,,,7,4,3
Sir Ganga Ram City Hospital,96,96,0,Private,2021-05-06-21-37,1,1,0,,,,15,15,0,16,16,0
Sir Ganga Ram Hospital,565,565,0,Private,2021-05-06-16-16,106,106,0,108,74,34,42,42,0,148,148,0
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",33,33,0,Private,2021-05-07-03-40,9,9,0,1,1,0,,,,9,9,0
"SMS Hospital, Gagan Vihar",36,18,18,Private,2021-05-06-09-13,4,4,0,,,,1,1,0,5,5,0
"Sri Balaji Action Medical Inst., Paschim Vihar",260,260,0,Private,2021-05-07-00-27,97,97,0,40,30,10,8,8,0,105,105,0
"St. Stephens Hospital, Tis Hazari",336,256,80,Private,2021-05-07-04-37,24,24,0,8,8,0,8,8,0,32,32,0
Sunrise Hospital,8,8,0,Private,2021-05-05-10-47,,,,,,,,,,,,
"Surya Hospital, Krishna Nagar",40,30,10,Private,2021-05-06-20-50,5,5,0,5,0,5,,,,5,5,0
SURYA KIRAN HOSPITAL,40,22,18,Private,2021-05-06-22-55,9,9,0,5,5,0,1,1,0,10,10,0
Sushila Hospial,50,50,0,Private,2021-05-06-16-56,10,10,0,,,,,,,10,10,0
Swami Dayanand,70,70,0,Central Government,2021-05-06-19-57,,,,,,,,,,,,
"Tarak Hospital, Uttam Nagar",72,72,0,Private,2021-05-06-18-35,25,25,0,6,6,0,5,5,0,30,30,0
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,136,0,Private,2021-05-06-16-29,14,14,0,23,4,19,2,2,0,16,16,0
Triton Hospital,10,10,0,Private,2021-05-07-02-49,,,,12,10,2,,,,,,
Tulsi Multispeciality Hospital & Critical Care Unit,40,16,24,Private,2021-05-06-18-29,1,1,0,,,,1,1,0,2,2,0
"Universal Centre of Health services, Kalkaji",40,20,20,Private,2021-05-06-17-53,,,,,,,,,,,,
"Venkateshwar Hospital, Dwarka",245,245,0,Private,2021-05-06-16-06,48,48,0,,,,8,8,0,56,56,0
"Vikas Hospital, Najafgarh",40,26,14,Private,2021-05-06-19-54,8,8,0,,,,3,3,0,11,11,0
VIMHANS,180,180,0,Private,2021-05-06-12-37,72,72,0,,,,48,48,0,120,120,0
World Brain Center Hospital,45,22,23,Private,2021-05-06-18-43,9,9,0,,,,2,2,0,11,11,0
All,22054,20265,1789,,2021-05-07-05-45,3663,3642,21,1060,804,256,1906,1903,3,5569,5545,24
