name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours
Sai Charitable Dispensary,25,12,13,Private,2021-05-10-17-19,,,,,,,,,,,,,0,8
SAMA HOSPITAL,32,32,0,Private,2021-05-10-08-59,,,,,,,4,4,0,4,4,0,0,15
"Samar Hospital, Dwarka",30,30,0,Private,2021-05-10-08-46,5,5,0,,,,1,1,0,6,6,0,,
Sanjay Gandhi Memorial Hospital,150,113,37,Delhi Government,2021-05-10-15-44,10,10,0,6,2,4,10,10,0,20,20,0,0,6
"Sanjeevan Medical Res. , Daryaganj",40,20,20,Private,2021-05-10-15-29,,,,,,,4,4,0,4,4,0,1,15
"Sant Parmanand Hospital, Civil Lines",60,55,5,Private,2021-05-10-16-00,15,15,0,6,0,6,,,,15,15,0,0,15
Sant Soham Hospital,15,12,3,Private,2021-05-10-07-22,,,,,,,,,,,,,0,8
"Santom Hospital, Prashant Vihar",105,97,8,Private,2021-05-10-12-23,42,42,0,,,,8,8,0,50,50,0,0,8
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,429,71,Central Government,2021-05-10-16-55,,,,,,,128,128,0,128,128,0,2,0
Saroj Super Speciality Hospital,150,150,0,Private,2021-05-10-17-19,43,43,0,,,,20,20,0,63,63,0,0,21
SATYA MULTISPECIALITY HOSPITAL,18,13,5,Private,2021-05-10-13-56,3,3,0,,,,,,,3,3,0,0,18
"Satyabhama Hospital, Nangloi",42,42,0,Private,2021-05-10-17-36,29,29,0,5,5,0,3,3,0,32,32,0,0,11
Satyawati Harishchand Hsopital,200,146,54,Delhi Government,2021-05-10-16-08,12,12,0,,,,3,3,0,15,15,0,0,9
Savitri Hospital,25,25,0,Private,2021-05-10-16-47,13,13,0,,,,,,,13,13,0,0,10
SCI International Hospital,12,12,0,Private,2021-05-10-14-58,,,,,,,,,,,,,1,0
"Sehgal Neo Hospital, Paschim Vihar",85,85,0,Private,2021-05-10-16-44,13,13,0,,,,,,,13,13,0,0,6
"Shakuntala Nursing Home, West Sagarpur",30,25,5,Private,2021-05-10-14-29,5,5,0,,,,,,,5,5,0,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,110,0,Private,2021-05-10-16-29,19,19,0,25,17,8,5,5,0,24,24,0,0,6
"Shree Agarsain International Hospital, Rohini- 22",206,206,0,Private,2021-05-10-15-04,57,57,0,16,16,0,15,15,0,72,72,0,2,11
Shree Hospital,20,15,5,Private,2021-05-10-16-38,,,,,,,,,,,,,0,10
"Shri Ram Singh Hospital, Krishna Nagar",20,16,4,Private,2021-05-10-16-02,7,7,0,,,,,,,7,7,0,0,14
Shrine Hospital,11,9,2,Private,2021-05-10-10-49,3,3,0,,,,,,,3,3,0,0,12
SINGHAL HOSPITAL,27,11,16,Private,2021-05-10-11-17,7,5,2,,,,,,,7,5,2,0,1
Singhal Medical  Centre,20,17,3,Private,2021-05-10-16-18,,,,,,,,,,,,,1,4
Sir Ganga Ram City Hospital,96,81,15,Private,2021-05-10-16-31,1,1,0,,,,15,15,0,16,16,0,0,12
Sir Ganga Ram Hospital,584,584,0,Private,2021-05-10-16-58,83,83,0,95,45,50,74,74,0,157,157,0,0,1
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",41,41,0,Private,2021-05-10-16-18,9,9,0,1,1,0,,,,9,9,0,1,8
"SMS Hospital, Gagan Vihar",36,16,20,Private,2021-05-10-17-24,4,4,0,,,,1,1,0,5,5,0,0,9
"Sri Balaji Action Medical Inst., Paschim Vihar",255,255,0,Private,2021-05-10-17-04,97,97,0,30,30,0,8,8,0,105,105,0,0,22
"St. Stephens Hospital, Tis Hazari",336,262,74,Private,2021-05-10-16-32,24,24,0,8,8,0,8,8,0,32,32,0,0,18
Sunrise Hospital,14,8,6,Private,2021-05-10-10-38,,,,,,,,,,,,,,
"Surya Hospital, Krishna Nagar",40,32,8,Private,2021-05-10-16-52,5,5,0,5,0,5,,,,5,5,0,0,7
SURYA KIRAN HOSPITAL,40,25,15,Private,2021-05-10-16-08,9,9,0,5,5,0,1,1,0,10,10,0,0,7
Sushila Hospial,50,50,0,Private,2021-05-10-17-36,10,10,0,,,,,,,10,10,0,0,14
Swami Dayanand,70,67,3,Central Government,2021-05-10-15-53,,,,,,,,,,,,,1,14
"Tarak Hospital, Uttam Nagar",72,62,10,Private,2021-05-10-14-34,25,25,0,6,6,0,5,2,3,30,27,3,0,4
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,136,0,Private,2021-05-10-17-34,14,14,0,23,5,18,2,2,0,16,16,0,1,8
Triton Hospital,10,10,0,Private,2021-05-10-08-08,,,,12,8,4,,,,,,,0,8
Tulsi Multispeciality Hospital & Critical Care Unit,40,10,30,Private,2021-05-10-10-39,1,1,0,,,,1,1,0,2,2,0,0,6
TYAGI NURSING HOME,15,15,0,Private,2021-05-10-16-25,7,7,0,2,2,0,3,3,0,10,10,0,1,22
"Universal Centre of Health services, Kalkaji",35,28,7,Private,2021-05-10-06-14,,,,,,,,,,,,,1,23
"Venkateshwar Hospital, Dwarka",245,245,0,Private,2021-05-10-17-33,48,48,0,,,,8,8,0,56,56,0,0,6
"Vikas Hospital, Najafgarh",40,36,4,Private,2021-05-10-17-35,8,8,0,,,,3,3,0,11,11,0,0,16
VIMHANS,180,180,0,Private,2021-05-10-07-29,72,72,0,,,,48,48,0,120,120,0,0,8
World Brain Center Hospital,45,20,25,Private,2021-05-10-16-48,11,11,0,,,,,,,11,11,0,0,12
All,22804,19458,3346,,2021-05-10-17-37,3773,3717,56,1018,764,254,2056,2048,8,5829,5765,64,,
