name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours
"Navjeevan Hospital, Pitampura",30,0,30,Private,2021-07-05-08-25,2,0,2,7,7,0,1,0,1,3,0,3,9,23
Nestiva Hospital,20,0,20,Private,2021-07-05-10-06,,,,,,,2,0,2,2,0,2,4,0
Newlife Medical Centre,12,0,12,Private,2021-07-05-15-36,,,,,,,,,,,,,1,12
Newlife Multispeciality Hospital,20,0,20,Private,2021-07-05-11-43,3,0,3,,,,1,0,1,4,0,4,,
Nidaan Hospital,20,0,20,Private,2021-07-05-12-24,5,0,5,,,,2,0,2,7,0,7,,
Nijhara Hospital,7,0,7,Private,2021-07-05-06-40,,,,,,,,,,,,,1,23
Nirmal Hospital,20,3,17,Private,2021-07-05-09-27,,,,,,,,,,,,,0,20
Nirmala Hospital,19,0,19,Private,2021-07-05-15-04,2,0,2,,,,1,0,1,3,0,3,6,0
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-07-05-17-26,,,,,,,,,,,,,3,20
"NKS Hospital, Gulabi Bagh",82,0,82,Private,2021-07-05-16-09,23,0,23,15,15,0,2,0,2,25,0,25,0,7
Northern Railway,55,1,54,Central Government,2021-07-05-08-36,,,,12,8,4,14,1,13,14,1,13,0,12
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,,,,1,12
Nulife Hospital,15,0,15,Private,2021-07-05-12-07,,,,,,,5,0,5,5,0,5,3,0
Oncoplus Hospital,43,0,43,Private,2021-07-05-10-10,17,0,17,,,,5,0,5,22,0,22,3,0
"Park Hospital, Meera Bagh",53,0,53,Private,2021-07-05-14-06,12,0,12,35,10,25,3,0,3,15,0,15,1,0
Parmeshwari Devi Hospital,18,0,18,Private,2021-07-05-08-15,,,,,,,,,,,,,,
Patel Hospital,10,0,10,Private,2021-07-05-11-38,6,0,6,6,0,6,,,,6,0,6,,
Pentagram,11,0,11,Private,2021-07-05-11-55,6,0,6,,,,,,,6,0,6,1,23
Pentamed Hospital,6,0,6,Private,2021-07-05-11-00,1,0,1,6,3,3,1,0,1,2,0,2,2,10
"PGH Hospital, Vikas Nagar",44,0,44,Private,2021-07-05-13-33,6,0,6,2,0,2,1,0,1,7,0,7,5,23
"Primus Super Specialty Hospital, Chanakyapuri",40,2,38,Private,2021-07-05-16-27,8,2,6,35,16,19,2,0,2,10,2,8,10,0
Pt.RRM Hospital,15,5,10,Private,2021-07-05-10-02,1,0,1,2,0,2,1,0,1,2,0,2,2,23
"Pushpawati Singhania Hospital, Saket",60,0,60,Private,2021-07-05-10-13,5,0,5,35,9,26,4,0,4,9,0,9,5,20
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-07-05-07-51,,,,,,,,,,,,,1,23
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,115,0,115,Central Government,2021-07-02-14-31,,,,,,,,,,,,,3,0
Rajeev Gandhi Super Speciality Hospital,150,1,149,Delhi Government,2021-07-05-16-16,,,,80,23,57,150,1,149,150,1,149,1,10
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,0,230,Private,2021-07-05-10-26,35,0,35,11,11,0,5,0,5,40,0,40,1,11
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-07-05-11-40,3,0,3,,,,,,,3,0,3,1,20
Ram Manohar Lohia Hospital,323,6,317,Central Government,2021-07-05-14-59,,,,71,0,71,28,4,24,28,4,24,4,18
"Rathi Hospital, Najafgarh",30,0,30,Private,2021-07-05-15-51,8,0,8,11,4,7,2,0,2,10,0,10,0,4
Rescue Hospital,38,1,37,Private,2021-07-05-13-15,18,1,17,4,3,1,,,,18,1,17,1,1
"Revive Hospital,tilak nagar",28,0,28,Private,2021-07-05-13-59,14,0,14,2,2,0,1,0,1,15,0,15,0,18
"RLKC Metro Hospital, Naraina",70,0,70,Private,2021-07-05-13-56,17,0,17,17,16,1,1,0,1,18,0,18,7,10
ROSEWOOD HOSPITAL,25,0,25,Private,2021-07-05-09-56,4,0,4,,,,,,,4,0,4,2,0
Royal Kalindi Hospital,26,0,26,Private,2021-07-05-06-04,2,0,2,,,,1,0,1,3,0,3,0,16
Safdarjung Hospital,421,10,411,Central Government,2021-07-05-10-20,,,,,,,80,3,77,80,3,77,10,0
Sai Charitable Dispensary,25,0,25,Private,2021-07-05-14-43,,,,,,,,,,,,,0,12
SAMA HOSPITAL,31,0,31,Private,2021-07-05-13-33,,,,,,,4,0,4,4,0,4,0,23
"Samar Hospital, Dwarka",35,0,35,Private,2021-07-05-16-26,6,0,6,,,,,,,6,0,6,,
Sanjay Gandhi Memorial Hospital,50,11,39,Delhi Government,2021-07-05-16-12,,,,26,19,7,25,4,21,25,4,21,0,15
"Sanjeevan Medical Res. , Daryaganj",40,0,40,Private,2021-07-05-16-24,,,,,,,4,0,4,4,0,4,1,14
Sant Nirankari Covid Care and Treatment centre burari,1000,3,997,Delhi Government,2021-07-05-16-00,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,0,60,Private,2021-07-05-16-38,15,0,15,6,3,3,,,,15,0,15,1,0
Sant Soham Hospital,15,0,15,Private,2021-07-05-10-39,,,,,,,,,,,,,0,21
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-07-05-12-13,16,0,16,15,15,0,4,0,4,20,0,20,1,23
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,,,,128,0,128,128,0,128,52,8
Saroj Super Speciality Hospital,150,1,149,Private,2021-07-05-16-33,,,,33,32,1,30,6,24,30,0,30,2,14
SATYA MULTISPECIALITY HOSPITAL,16,0,16,Private,2021-07-05-11-06,3,0,3,,,,,,,3,0,3,2,0
"Satyabhama Hospital, Nangloi",16,1,15,Private,2021-07-05-13-31,4,0,4,5,3,2,1,0,1,5,0,5,0,10
Satyawati Harishchand Hsopital,225,5,220,Delhi Government,2021-06-29-08-01,20,1,19,,,,5,0,5,25,1,24,37,9
Savitri Hospital,25,0,25,Private,2021-07-05-16-38,13,0,13,,,,,,,13,0,13,0,23
"Sehgal Neo Hospital, Paschim Vihar",30,0,30,Private,2021-07-05-15-43,4,0,4,9,5,4,,,,4,0,4,0,20
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-07-05-17-15,5,0,5,,,,,,,5,0,5,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,0,110,Private,2021-07-05-10-38,16,0,16,30,27,3,8,0,8,24,0,24,1,5
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-29-08-09,,,,,,,,,,,,,0,20
"Shree Agarsain International Hospital, Rohini- 22",175,2,173,Private,2021-07-05-10-11,25,0,25,17,17,0,25,0,25,50,0,50,61,0
Shree Hospital,20,0,20,Private,2021-07-05-10-01,,,,,,,,,,,,,2,0
"Shri Ram Singh Hospital, Krishna Nagar",50,0,50,Private,2021-07-05-10-48,7,0,7,8,4,4,1,0,1,8,0,8,5,0
Shrine Hospital,17,0,17,Private,2021-07-05-15-02,2,0,2,1,1,0,1,0,1,3,0,3,5,23
SINGHAL HOSPITAL,27,0,27,Private,2021-07-05-17-06,7,0,7,,,,,,,7,0,7,1,0
Singhal Medical  Centre,10,0,10,Private,2021-07-05-12-02,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,36,0,36,Private,2021-07-05-16-20,,,,11,11,0,5,0,5,5,0,5,4,18
Sir Ganga Ram Hospital,38,5,33,Private,2021-07-05-08-13,,,,134,101,33,30,5,25,30,5,25,6,0
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-07-05-16-31,6,0,6,2,1,1,,,,6,0,6,3,6
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-07-05-15-17,4,0,4,,,,1,0,1,5,0,5,0,23
"Sri Balaji Action Medical Inst., Paschim Vihar",75,1,74,Private,2021-07-05-17-30,7,0,7,96,96,0,2,0,2,9,0,9,3,22
"St. Stephens Hospital, Tis Hazari",336,8,328,Private,2021-07-05-17-00,24,2,22,8,8,0,8,2,6,32,4,28,3,17
SUKHMANI HOSPITAL,4,0,4,Private,2021-07-05-14-26,,,,,,,,,,,,,2,0
Sunrise Hospital,14,0,14,Private,2021-07-05-10-32,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-07-05-10-54,1,0,1,,,,3,0,3,4,0,4,0,8
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-07-05-11-49,5,0,5,3,0,3,,,,5,0,5,0,20
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-07-05-14-06,8,0,8,5,5,0,2,0,2,10,0,10,1,0
Sushila Hospial,50,0,50,Private,2021-07-05-10-17,10,0,10,,,,,,,10,0,10,2,20
Swami Dayanand,70,2,68,Central Government,2021-07-05-12-32,,,,24,19,5,,,,,,,16,16
Swasthik Hospital,30,0,30,Private,2021-07-05-17-10,,,,8,3,5,,,,,,,1,0
"Tarak Hospital, Uttam Nagar",22,0,22,Private,2021-07-05-10-07,2,0,2,6,5,1,5,0,5,7,0,7,0,8
Tilak Nagar CHC,64,0,64,Central Government,2021-07-01-07-27,,,,,,,,,,,,,6,0
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,1,135,Private,2021-07-05-17-25,14,0,14,23,17,6,2,0,2,16,0,16,1,18
Triton Hospital,10,0,10,Private,2021-07-05-12-50,,,,12,4,8,,,,,,,0,10
Tulsi Multispeciality Hospital & Critical Care Unit,10,0,10,Private,2021-07-05-11-27,1,0,1,,,,1,0,1,2,0,2,2,10
TYAGI NURSING HOME,15,0,15,Private,2021-07-05-10-44,5,0,5,2,2,0,3,0,3,8,0,8,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-07-05-16-51,8,0,8,,,,2,0,2,10,0,10,2,20
"Venkateshwar Hospital, Dwarka",67,2,65,Private,2021-07-05-15-12,18,2,16,,,,3,0,3,21,2,19,0,23
"Vikas Hospital, Najafgarh",40,0,40,Private,2021-07-05-13-52,5,0,5,8,7,1,3,0,3,8,0,8,1,15
