name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-07-10-09-44,5,0,5,,,,1,0,1,6,0,6,,
Ekansh Hospital,8,0,8,Private,2021-07-10-11-20,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,76,0,76,Central Government,2021-07-10-10-36,,,,5,5,0,5,0,5,5,0,5,7,2
ESIC hospital Okhla,20,0,20,Central Government,2021-07-10-09-58,,,,27,5,22,2,0,2,2,0,2,4,1
"Fortis Escorts Heart Institute, Okhla",112,0,112,Private,2021-07-10-16-21,55,0,55,16,12,4,5,0,5,60,0,60,2,1
"Fortis Hospital, Shalimar Bagh",78,0,78,Private,2021-07-10-12-40,15,0,15,48,44,4,5,0,5,20,0,20,5,23
"Fortis SS Hospital, Vasant Kunj",48,0,48,Private,2021-07-10-14-42,14,0,14,,,,4,0,4,18,0,18,2,23
Galaxy Hospital,8,0,8,Private,2021-07-10-08-23,2,0,2,1,0,1,,,,2,0,2,5,0
"Gandhi Nursing Home, Uttam Nagar",25,1,24,Private,2021-07-10-09-29,8,1,7,15,15,0,2,0,2,10,1,9,1,12
"Garg Hospital, Karkardooma",36,0,36,Private,2021-07-10-17-29,4,0,4,,,,,,,4,0,4,0,12
GNS Multispeciality Hospital,6,0,6,Private,2021-07-08-14-16,,,,,,,,,,,,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",24,0,24,Private,2021-07-10-08-41,2,0,2,8,6,2,2,0,2,4,0,4,1,23
"Goyal Hospital, Paschim Vihar",24,0,24,Private,2021-07-10-13-41,7,0,7,,,,,,,7,0,7,0,12
GTB Hospital,600,21,579,Delhi Government,2021-07-10-15-55,410,0,410,,,,140,21,119,550,21,529,3,18
Gupta Multispecialty Hospital,14,0,14,Private,2021-07-10-15-43,,,,4,0,4,,,,,,,2,0
"Gupta Multispecialty Hospital, Vivek Vihar",40,0,40,Private,2021-07-10-14-37,6,0,6,,,,,,,6,0,6,2,20
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,0,198,Delhi Government,2021-07-01-10-44,,,,,,,,,,,,,,
"HAHC Hospital, Hamdard Nagar",141,0,141,Private,2021-07-10-02-41,4,0,4,29,2,27,8,0,8,12,0,12,1,4
HANDA NURSING HOME,12,0,12,Private,2021-07-10-10-40,,,,6,0,6,,,,,,,1,18
Hardik Hospital,10,0,10,Private,2021-07-10-08-06,4,0,4,,,,,,,4,0,4,1,20
Highland Care Multispeciality Hospital,30,2,28,Private,2021-07-10-10-23,5,0,5,,,,,,,5,0,5,0,15
Hira’s Multispeciality Hospital,15,0,15,Private,2021-07-09-13-36,,,,,,,,,,,,,0,12
"Holy Family Hospital, Okhla",100,4,96,Private,2021-07-10-15-31,,,,18,18,0,14,2,12,14,2,12,0,20
"IBS Hospital, Lajpat Nagar",7,0,7,Private,2021-07-10-11-29,,,,10,4,6,,,,,,,0,6
"Indian spinal injury centre,Vasant Kunj",60,3,57,Private,2021-07-10-15-10,,,,10,8,2,9,3,6,9,2,7,0,16
"Indira Gandhi Hospital, Dwarka",250,1,249,Delhi Government,2021-07-10-10-57,,,,73,0,73,15,0,15,15,0,15,8,0
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",215,6,209,Private,2021-07-10-17-26,36,3,33,117,105,12,12,1,11,48,4,44,4,0
"Irene Hospital, Kalkaji",34,0,34,Private,2021-07-10-12-11,3,0,3,,,,2,0,2,5,0,5,1,0
"Ishan Hospital, Rohini",13,0,13,Private,2021-07-10-16-38,5,0,5,,,,,,,5,0,5,0,15
"Jaipur Golden Hospital, Rohini",72,14,58,Private,2021-07-10-17-07,8,6,2,11,11,0,4,0,4,12,6,6,0,16
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,0,60,Private,2021-07-10-11-06,,,,10,3,7,,,,,,,1,23
"Jeewan Mala Hospital, Rohtak Road",45,0,45,Private,2021-07-10-10-22,15,0,15,8,8,0,8,0,8,23,0,23,0,12
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-07-10-15-57,3,0,3,2,0,2,2,0,2,5,0,5,1,23
Jivisha Advanced Medical Centre,22,0,22,Private,2021-07-10-07-21,,,,,,,,,,,,,1,23
Jyoti Nursing Home,22,3,19,Private,2021-07-10-14-21,,,,,,,,,,,,,1,11
Kalawati Saran Children's Hospital (LHMC),34,10,24,Central Government,2021-07-10-10-47,,,,35,27,8,5,5,0,5,5,0,6,10
"Kalra Hospital, Dwarka",10,0,10,Private,2021-07-10-17-00,,,,6,5,1,,,,,,,5,0
"Kalra Hospital, Kirti Nagar",34,0,34,Private,2021-07-10-15-15,10,0,10,29,29,0,1,0,1,11,0,11,0,12
Kalyani Hospital,25,0,25,Private,2021-07-10-16-58,8,0,8,,,,1,0,1,9,0,9,13,1
"Kapil Multispecialty Hospital, Nathupura",10,0,10,Private,2021-07-10-09-24,,,,5,1,4,,,,,,,5,0
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-07-10-14-26,2,0,2,,,,,,,2,0,2,0,10
khanna hospital,50,0,50,Private,2021-07-10-08-52,7,0,7,1,0,1,1,0,1,8,0,8,0,15
"Konark Hospital, Nangloi",43,0,43,Private,2021-07-10-14-08,14,0,14,,,,1,0,1,15,0,15,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-07-10-16-12,6,0,6,2,2,0,,,,6,0,6,0,18
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,0,96,Private,2021-07-10-17-30,26,0,26,6,6,0,,,,26,0,26,0,23
"Lalita Hospital, Begumpur",40,0,40,Private,2021-07-10-11-07,4,0,4,,,,1,0,1,5,0,5,,
LHMC,93,52,41,Central Government,2021-07-10-10-07,5,0,5,27,24,3,16,2,14,21,2,19,1,9
Life RAYS HOSPITAL,12,0,12,Private,2021-07-10-12-02,,,,,,,,,,,,,,
Lifeline Hospital,19,0,19,Private,2021-07-10-12-19,2,0,2,3,0,3,2,0,2,4,0,4,2,0
Lok Nayak Hospital,720,8,712,Delhi Government,2021-07-10-16-55,600,5,595,98,17,81,100,3,97,700,8,692,0,20
Lotus Hospital,15,8,7,Private,2021-07-10-08-14,,,,,,,,,,,,,1,20
Maa Bharti Hospital,8,0,8,Private,2021-07-10-07-53,,,,,,,,,,,,,2,4
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-07-10-15-59,24,0,24,20,19,1,2,0,2,26,0,26,0,12
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-07-10-15-31,14,0,14,10,3,7,6,0,6,20,0,20,26,18
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-07-10-08-53,1,0,1,4,0,4,1,0,1,2,0,2,,
"Maharaja Agrasen Hospital, Dwarka",47,0,47,Private,2021-07-10-09-48,,,,4,4,0,12,0,12,12,0,12,1,0
"Maharaja Agrasen Hospital, Punjabi Bagh",90,3,87,Private,2021-07-10-14-26,25,1,24,64,37,27,3,1,2,28,2,26,4,7
Makkar Multispeciality Hospital,16,0,16,Private,2021-07-10-16-17,4,0,4,,,,,,,4,0,4,2,0
Malik Radix Hospital,47,0,47,Private,2021-07-10-15-29,12,0,12,,,,2,0,2,14,0,14,3,6
"MANIPAL HOSPITAL, DWARKA",60,0,60,Private,2021-07-10-16-07,8,0,8,20,20,0,14,0,14,22,0,22,2,0
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-07-10-13-35,4,0,4,,,,1,0,1,5,0,5,1,7
"Mata Chanan Devi Hospital, Janakpuri",63,1,62,Private,2021-07-10-15-20,6,0,6,43,28,15,6,1,5,12,1,11,7,13
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,0,80,Private,2021-07-10-10-47,20,0,20,2,2,0,8,0,8,28,0,28,0,4
Max East/West Block,255,0,255,Private,2021-07-10-16-35,48,0,48,10,10,0,,,,48,0,48,0,21
"Max Smart Gujarmal Modi hospital ,Saket",75,0,75,Private,2021-07-10-14-44,,,,45,0,45,5,0,5,5,0,5,2,13
"MAX SS HOSPITAL, PATPARGANJ",120,1,119,Private,2021-07-10-11-13,10,0,10,111,111,0,10,1,9,20,1,19,2,6
"Max SS Hospital, Shalimar Bagh",84,7,77,Private,2021-07-10-17-27,7,6,1,,,,5,1,4,12,7,5,6,4
"Medeor Hospital, Dwarka",45,0,45,Private,2021-07-10-12-36,,,,,,,8,0,8,8,0,8,0,23
"Medeor Hospital, Qutab Instl. Area",55,0,55,Private,2021-07-10-17-19,8,0,8,8,8,0,4,0,4,12,0,12,0,23
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-07-10-13-33,14,0,14,,,,,,,14,0,14,2,20
"Metro Hospital, Lajpat Nagar",33,0,33,Private,2021-07-10-16-04,14,0,14,4,4,0,,,,14,0,14,3,2
"Metro Hospital, Preet Vihar",40,11,29,Private,2021-07-10-09-11,21,9,12,16,16,0,2,0,2,23,9,14,0,20
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-07-10-15-52,12,0,12,8,8,0,3,0,3,15,0,15,0,23
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",42,0,42,Private,2021-07-10-12-38,6,0,6,30,12,18,2,0,2,8,0,8,1,23
"National Heart Institute, East of Kailash",23,0,23,Private,2021-07-10-09-49,21,0,21,10,10,0,2,0,2,23,0,23,1,14
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-07-10-08-57,,,,6,6,0,,,,,,,4,0
"Navjeevan Hospital, Pitampura",30,0,30,Private,2021-07-10-10-31,2,0,2,7,7,0,1,0,1,3,0,3,9,23
Nestiva Hospital,20,0,20,Private,2021-07-10-10-23,,,,,,,2,0,2,2,0,2,4,0
Newlife Medical Centre,12,0,12,Private,2021-07-10-17-15,,,,,,,,,,,,,1,12
Newlife Multispeciality Hospital,20,0,20,Private,2021-07-10-14-34,3,0,3,,,,1,0,1,4,0,4,,
Nidaan Hospital,20,0,20,Private,2021-07-10-12-41,5,0,5,,,,2,0,2,7,0,7,,
Nijhara Hospital,7,0,7,Private,2021-07-10-07-28,,,,,,,,,,,,,1,23
Nirmal Hospital,20,2,18,Private,2021-07-10-10-29,,,,,,,,,,,,,0,20
Nirmala Hospital,19,0,19,Private,2021-07-10-10-16,2,0,2,,,,1,0,1,3,0,3,6,0
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-07-10-16-28,,,,,,,,,,,,,3,20
"NKS Hospital, Gulabi Bagh",82,0,82,Private,2021-07-10-17-30,23,0,23,15,15,0,2,0,2,25,0,25,0,7
Northern Railway,55,4,51,Central Government,2021-07-10-15-49,,,,12,10,2,14,5,9,14,5,9,0,12
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,,,,1,12
Nulife Hospital,15,0,15,Private,2021-07-10-12-26,,,,,,,5,0,5,5,0,5,3,0
Oncoplus Hospital,30,0,30,Private,2021-07-10-10-41,4,0,4,,,,5,0,5,9,0,9,3,0
"Park Hospital, Meera Bagh",53,0,53,Private,2021-07-10-16-24,12,0,12,35,10,25,3,0,3,15,0,15,1,0
Parmeshwari Devi Hospital,18,0,18,Private,2021-07-10-09-11,,,,,,,,,,,,,,
Patel Hospital,10,0,10,Private,2021-07-10-12-11,6,0,6,6,0,6,,,,6,0,6,,
Pentagram,11,0,11,Private,2021-07-10-17-03,6,0,6,,,,,,,6,0,6,1,23
Pentamed Hospital,6,0,6,Private,2021-07-10-10-53,1,0,1,6,1,5,1,0,1,2,0,2,2,20
"PGH Hospital, Vikas Nagar",17,0,17,Private,2021-07-10-13-50,2,0,2,6,0,6,1,0,1,3,0,3,4,23
"Primus Super Specialty Hospital, Chanakyapuri",40,0,40,Private,2021-07-10-17-11,8,0,8,35,18,17,2,0,2,10,0,10,10,0
Pt.RRM Hospital,15,3,12,Private,2021-07-10-09-51,1,0,1,2,0,2,1,0,1,2,0,2,3,14
"Pushpawati Singhania Hospital, Saket",60,0,60,Private,2021-07-10-13-55,5,0,5,35,17,18,4,0,4,9,0,9,1,8
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-07-10-07-05,,,,,,,,,,,,,1,23
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,115,0,115,Central Government,2021-07-02-14-31,,,,,,,,,,,,,3,0
Rajeev Gandhi Super Speciality Hospital,150,1,149,Delhi Government,2021-07-10-17-00,,,,80,23,57,150,1,149,150,1,149,1,23
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,0,230,Private,2021-07-10-12-39,35,0,35,11,11,0,5,0,5,40,0,40,1,11
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-07-10-12-01,3,0,3,,,,,,,3,0,3,1,20
Ram Manohar Lohia Hospital,323,6,317,Central Government,2021-07-10-17-11,,,,71,0,71,28,4,24,28,4,24,2,6
"Rathi Hospital, Najafgarh",30,0,30,Private,2021-07-10-17-30,8,0,8,11,3,8,2,0,2,10,0,10,0,3
Rescue Hospital,38,1,37,Private,2021-07-10-15-43,18,1,17,4,3,1,,,,18,1,17,1,1
"Revive Hospital,tilak nagar",28,0,28,Private,2021-07-10-13-40,14,0,14,2,2,0,1,0,1,15,0,15,0,18
"RLKC Metro Hospital, Naraina",70,0,70,Private,2021-07-10-14-17,17,0,17,17,16,1,1,0,1,18,0,18,7,10
ROSEWOOD HOSPITAL,25,0,25,Private,2021-07-10-13-55,4,0,4,,,,,,,4,0,4,2,0
Royal Kalindi Hospital,26,0,26,Private,2021-07-10-11-28,2,0,2,,,,1,0,1,3,0,3,0,16
Safdarjung Hospital,210,4,206,Central Government,2021-07-10-09-37,,,,,,,18,1,17,18,1,17,8,0
Sai Charitable Dispensary,25,0,25,Private,2021-07-10-13-17,,,,,,,,,,,,,0,12
SAMA HOSPITAL,31,0,31,Private,2021-07-10-16-43,,,,,,,4,0,4,4,0,4,0,23
"Samar Hospital, Dwarka",35,0,35,Private,2021-07-10-13-57,6,0,6,,,,,,,6,0,6,,
Sanjay Gandhi Memorial Hospital,50,7,43,Delhi Government,2021-07-10-10-48,,,,26,3,23,25,1,24,25,1,24,0,15
"Sanjeevan Medical Res. , Daryaganj",40,0,40,Private,2021-07-10-14-48,,,,,,,4,0,4,4,0,4,1,20
Sant Nirankari Covid Care and Treatment centre burari,1000,0,1000,Delhi Government,2021-07-10-16-09,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,0,60,Private,2021-07-10-16-32,15,0,15,6,3,3,,,,15,0,15,0,17
Sant Soham Hospital,15,0,15,Private,2021-07-10-10-37,,,,,,,,,,,,,0,21
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-07-10-10-50,16,0,16,15,15,0,4,0,4,20,0,20,1,23
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,,,,128,0,128,128,0,128,52,8
Saroj Super Speciality Hospital,21,2,19,Private,2021-07-10-16-29,10,0,10,51,39,12,4,0,4,14,0,14,3,18
SATYA MULTISPECIALITY HOSPITAL,16,0,16,Private,2021-07-10-11-32,3,0,3,,,,,,,3,0,3,2,0
"Satyabhama Hospital, Nangloi",16,0,16,Private,2021-07-10-13-09,4,0,4,5,4,1,1,0,1,5,0,5,0,6
Savitri Hospital,25,0,25,Private,2021-07-10-15-38,13,0,13,,,,,,,13,0,13,0,23
"Sehgal Neo Hospital, Paschim Vihar",30,0,30,Private,2021-07-10-17-30,4,0,4,9,5,4,,,,4,0,4,0,20
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-07-10-15-47,5,0,5,,,,,,,5,0,5,,
Shanti Devi Hospital,25,0,25,Private,2021-07-08-15-39,,,,,,,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,0,110,Private,2021-07-10-08-49,16,0,16,30,29,1,8,0,8,24,0,24,1,5
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-29-08-09,,,,,,,,,,,,,0,20
"Shree Agarsain International Hospital, Rohini- 22",150,7,143,Private,2021-07-10-16-58,25,5,20,34,15,19,25,0,25,50,5,45,56,4
Shree Hospital,20,0,20,Private,2021-07-10-15-54,,,,,,,,,,,,,2,0
"Shri Ram Singh Hospital, Krishna Nagar",50,0,50,Private,2021-07-10-11-58,7,0,7,8,5,3,1,0,1,8,0,8,5,0
Shrine Hospital,17,0,17,Private,2021-07-10-14-52,2,0,2,1,1,0,1,0,1,3,0,3,5,23
SINGHAL HOSPITAL,27,0,27,Private,2021-07-10-17-01,7,0,7,,,,,,,7,0,7,2,0
Singhal Medical  Centre,10,0,10,Private,2021-07-10-12-04,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,36,0,36,Private,2021-07-10-16-29,,,,11,11,0,5,0,5,5,0,5,5,13
Sir Ganga Ram Hospital,38,4,34,Private,2021-07-10-17-21,,,,134,102,32,30,4,26,30,4,26,6,0
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-07-10-15-48,6,0,6,2,2,0,,,,6,0,6,5,22
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-07-10-12-36,4,0,4,,,,1,0,1,5,0,5,0,23
"Sri Balaji Action Medical Inst., Paschim Vihar",75,2,73,Private,2021-07-10-14-29,7,0,7,96,80,16,2,0,2,9,0,9,8,1
"St. Stephens Hospital, Tis Hazari",336,14,322,Private,2021-07-10-17-00,24,3,21,8,8,0,8,0,8,32,3,29,3,19
SUKHMANI HOSPITAL,4,0,4,Private,2021-07-08-09-32,,,,,,,,,,,,,2,0
Sunrise Hospital,14,0,14,Private,2021-07-10-10-19,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-07-10-09-50,1,0,1,,,,3,0,3,4,0,4,0,8
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-07-10-15-54,5,0,5,3,1,2,,,,5,0,5,0,20
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-07-10-16-24,8,0,8,5,5,0,2,0,2,10,0,10,1,0
Sushila Hospial,50,0,50,Private,2021-07-10-09-36,10,0,10,,,,,,,10,0,10,2,20
Swami Dayanand,70,2,68,Central Government,2021-07-10-10-41,,,,24,14,10,,,,,,,12,12
Swasthik Hospital,30,0,30,Private,2021-07-10-16-34,,,,8,0,8,,,,,,,1,10
"Tarak Hospital, Uttam Nagar",22,0,22,Private,2021-07-10-08-42,2,0,2,6,5,1,5,0,5,7,0,7,0,8
Tilak Nagar CHC,64,0,64,Central Government,2021-07-01-07-27,,,,,,,,,,,,,6,0
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,0,136,Private,2021-07-10-14-22,14,0,14,23,17,6,2,0,2,16,0,16,1,18
Triton Hospital,10,0,10,Private,2021-07-10-13-32,,,,12,4,8,,,,,,,0,10
Tulsi Multispeciality Hospital & Critical Care Unit,10,0,10,Private,2021-07-10-11-49,1,0,1,,,,1,0,1,2,0,2,2,10
TYAGI NURSING HOME,15,0,15,Private,2021-07-10-15-53,5,0,5,2,2,0,3,0,3,8,0,8,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-07-10-06-59,8,0,8,,,,2,0,2,10,0,10,2,20
