name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
BH SALVAS HOSPITAL,40,30,10,Private,2021-06-10-12-27,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",10,2,8,Private,2021-06-11-03-58,5,0,5,2,0,2,7,0,7,1,7,10,3,7
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,4,36,Private,2021-06-11-03-08,10,4,6,1,0,1,11,4,7,0,18,,,
"Bhagwati Hospital, Rohini",130,4,126,Private,2021-06-10-17-26,13,2,11,2,0,2,15,2,13,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",33,2,31,Private,2021-06-10-21-01,3,2,1,,,,3,2,1,0,14,3,3,0
Bimla Devi Hospital,10,0,10,Private,2021-06-10-15-36,,,,,,,,,,4,0,,,
"BLK Hospital, Pusa Road",317,10,307,Private,2021-06-11-05-30,68,4,64,7,3,4,75,7,68,1,16,43,43,0
"Brahm Shakti Hospital, Budh Vihar",80,0,80,Private,2021-06-10-22-57,9,0,9,2,0,2,11,0,11,2,20,2,2,0
Burari Hospital,700,29,671,Delhi Government,2021-06-10-19-07,85,0,85,30,7,23,115,7,108,1,14,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-06-11-02-49,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-10-11-50,,,,,,,,,,7,0,,,
CAREWELL MEDICAL CENTRE,8,0,8,Private,2021-06-10-09-00,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-06-10-11-40,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,0,40,Private,2021-06-11-00-11,4,0,4,1,0,1,5,0,5,1,1,3,0,3
Central Hospital,16,2,14,Private,2021-06-11-04-42,,,,4,2,2,4,2,2,0,3,4,3,1
Covid care and treatment centre Gurdwara Rakab ganj,400,93,307,Delhi Government,2021-06-11-04-13,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,800,14,786,Delhi Government,2021-05-29-11-02,,,,,,,,,,19,0,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,32,564,Delhi Government,2021-06-10-10-02,,,,,,,,,,2,18,,,
Covid Care Center -CWG AKSHARDHAM,460,7,453,Delhi Government,2021-06-10-09-21,,,,,,,,,,5,23,,,
Cronus Multi speciality Hospital,10,0,10,Private,2021-06-09-00-16,5,0,5,,,,5,0,5,1,16,,,
"Cygnus MLS, Rama Vihar",60,2,58,Private,2021-06-10-22-26,19,0,19,5,1,4,24,1,23,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,2,66,Private,2021-06-11-04-24,26,0,26,5,1,4,31,1,30,0,17,,,
Deen Dayal Upadhyay hospital,500,65,435,Delhi Government,2021-06-11-05-03,120,16,104,130,45,85,250,61,189,0,19,33,0,33
Deep Chand Bandhu,250,41,209,Delhi Government,2021-06-11-04-02,100,13,87,30,20,10,130,33,97,0,12,,,
Delhi global hospital,14,3,11,Private,2021-06-10-18-38,3,0,3,,,,3,0,3,1,23,3,0,3
Delhi Golden Hospital,15,0,15,Private,2021-06-11-00-14,,,,,,,,,,1,1,,,
"Delhi Heart & Lung Institute, Pachkuian Road",73,23,50,Private,2021-06-10-22-42,22,11,11,5,1,4,27,12,15,3,7,12,12,0
Delhi multi speciality hospital,11,0,11,Private,2021-06-10-15-29,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",160,0,160,Private,2021-06-11-02-22,13,0,13,5,0,5,18,0,18,0,16,5,5,0
"Dharamvir Solanki Hospital, Rohini",34,2,32,Private,2021-06-10-11-59,9,2,7,2,0,2,11,2,9,0,6,,,
Divine Multispeciality Hospital and Cancer Centre,35,9,26,Private,2021-06-10-12-26,17,7,10,9,2,7,26,9,17,0,20,9,4,5
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,0,20,Private,2021-06-10-17-50,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,400,82,318,Delhi Government,2021-06-10-23-40,58,6,52,142,30,112,200,36,164,0,13,,,
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-06-10-09-56,5,0,5,1,0,1,6,0,6,,,,,
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",36,0,36,Private,2021-06-11-00-18,,,,,,,,,,1,8,,,
East Delhi Medical Centre Mansarover Park,30,0,30,Private,2021-06-11-04-04,6,0,6,,,,6,0,6,1,15,4,4,0
Eden Hospital,8,5,3,Private,2021-06-10-11-55,,,,,,,,,,0,23,,,
Ekansh Hospital,8,0,8,Private,2021-06-10-15-25,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,65,5,60,Central Government,2021-06-10-22-03,,,,5,3,2,5,3,2,8,19,,,
ESIC hospital Okhla,230,6,224,Central Government,2021-06-10-22-39,,,,15,2,13,15,2,13,2,3,,,
"Fortis Escorts Heart Institute, Okhla",112,2,110,Private,2021-06-10-16-29,55,0,55,5,1,4,60,1,59,2,1,16,12,4
"Fortis Hospital, Shalimar Bagh",200,12,188,Private,2021-06-10-21-01,30,5,25,20,6,14,50,11,39,2,23,18,18,0
"Fortis SS Hospital, Vasant Kunj",106,9,97,Private,2021-06-11-01-42,20,2,18,12,4,8,32,6,26,2,23,,,
Galaxy Hospital,8,0,8,Private,2021-06-10-10-27,2,0,2,,,,2,0,2,3,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",20,1,19,Private,2021-06-10-16-50,7,1,6,1,0,1,8,1,7,1,12,15,14,1
"Garg Hospital, Karkardooma",36,1,35,Private,2021-06-10-19-17,4,0,4,,,,4,0,4,0,12,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",70,0,70,Private,2021-06-10-19-27,12,0,12,5,0,5,17,0,17,1,23,8,8,0
"Goyal Hospital, Paschim Vihar",24,2,22,Private,2021-06-10-17-33,7,1,6,,,,7,1,6,0,12,,,
GTB Hospital,1800,233,1567,Delhi Government,2021-06-11-04-02,672,105,567,228,128,100,900,233,667,2,6,,,
Gupta Multispecialty Hospital,14,1,13,Private,2021-06-10-18-09,,,,,,,,,,1,0,,,
"Gupta Multispecialty Hospital, Vivek Vihar",40,0,40,Private,2021-06-10-16-33,6,0,6,,,,6,0,6,2,20,,,
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,0,198,Delhi Government,2021-06-10-18-06,,,,,,,,,,,,,,
"HAHC Hospital, Hamdard Nagar",376,2,374,Private,2021-06-11-01-23,13,0,13,22,0,22,35,0,35,1,4,6,1,5
HANDA NURSING HOME,12,0,12,Private,2021-06-10-10-47,,,,,,,,,,1,18,,,
Hardik Hospital,10,0,10,Private,2021-06-10-10-34,4,0,4,,,,4,0,4,1,20,6,0,6
Highland Care Multispeciality Hospital,30,1,29,Private,2021-06-10-19-58,5,0,5,,,,5,0,5,0,9,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-06-09-08-07,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",275,50,225,Private,2021-06-10-16-23,4,4,0,44,34,10,48,38,10,0,20,18,18,0
"IBS Hospital, Lajpat Nagar",39,0,39,Private,2021-06-10-16-22,9,0,9,4,0,4,13,0,13,0,6,3,3,0
"Indian spinal injury centre,Vasant Kunj",160,12,148,Private,2021-06-11-04-45,,,,19,9,10,19,9,10,1,11,10,10,0
"Indira Gandhi Hospital, Dwarka",320,1,319,Delhi Government,2021-06-10-18-05,,,,15,0,15,15,0,15,8,0,,,
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",470,40,430,Private,2021-06-11-02-30,88,18,70,12,12,0,100,30,70,2,0,65,57,8
"Irene Hospital, Kalkaji",34,0,34,Private,2021-06-10-16-27,3,0,3,2,0,2,5,0,5,3,6,,,
"Ishan Hospital, Rohini",13,0,13,Private,2021-06-10-20-01,5,0,5,,,,5,0,5,0,15,,,
"Jain Hospital, Vikas Marg Extn.",42,1,41,Private,2021-06-10-17-44,13,0,13,,,,13,0,13,0,20,2,2,0
"Jaipur Golden Hospital, Rohini",200,26,174,Private,2021-06-11-05-26,50,19,31,15,2,13,65,21,44,0,16,11,11,0
Janakpuri Super Speciality Hospital Society,100,1,99,Delhi Government,2021-06-10-22-27,50,1,49,,,,50,1,49,2,11,10,0,10
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,0,60,Private,2021-06-10-20-45,8,0,8,2,0,2,10,0,10,0,10,10,3,7
"Jeewan Mala Hospital, Rohtak Road",60,8,52,Private,2021-06-10-12-59,28,-1,29,8,2,6,36,1,35,0,12,6,6,0
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-06-10-20-01,4,-1,5,1,1,0,5,0,5,1,23,,,
"Jeewan Nursing Home, Pusa Road",37,0,37,Private,2021-06-11-03-37,7,0,7,,,,7,0,7,0,17,7,7,0
Jivisha Advanced Medical Centre,22,0,22,Private,2021-06-10-12-26,,,,,,,,,,1,23,,,
Jivodaya Hospital,20,0,20,Private,2021-06-10-23-56,,,,,,,,,,1,23,20,0,20
Jyoti Nursing Home,22,4,18,Private,2021-06-10-21-50,,,,,,,,,,1,11,,,
K K Surgical & Maternity Centre,40,0,40,Private,2021-06-10-09-00,,,,,,,,,,,,,,
Kalawati Saran Children's Hospital (LHMC),60,46,14,Central Government,2021-06-10-11-21,,,,15,11,4,15,11,4,4,12,15,15,0
"Kalra Hospital, Dwarka",30,0,30,Private,2021-06-10-16-23,,,,,,,,,,5,0,6,4,2
"Kalra Hospital, Kirti Nagar",93,3,90,Private,2021-06-10-20-18,29,2,27,3,0,3,32,2,30,0,12,29,29,0
Kalyani Hospital,25,0,25,Private,2021-06-10-18-23,8,0,8,1,0,1,9,0,9,12,3,,,
"Kapil Multispecialty Hospital, Nathupura",40,0,40,Private,2021-06-10-12-36,4,0,4,1,0,1,5,0,5,5,0,,,
Khandelwal Hospital And Urology Center,30,0,30,Private,2021-06-11-04-48,6,0,6,,,,6,0,6,0,10,,,
khanna hospital,50,1,49,Private,2021-06-10-12-26,7,0,7,1,0,1,8,0,8,0,15,1,0,1
"Konark Hospital, Nangloi",43,2,41,Private,2021-06-10-17-48,14,2,12,1,0,1,15,2,13,1,4,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-06-10-17-06,6,0,6,,,,6,0,6,0,18,3,3,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,2,94,Private,2021-06-10-18-27,26,2,24,,,,26,2,24,0,23,10,10,0
"Lalita Hospital, Begumpur",40,0,40,Private,2021-06-10-14-00,3,0,3,1,0,1,4,0,4,,,,,
LHMC,309,72,237,Central Government,2021-06-10-09-54,28,4,24,16,1,15,44,5,39,1,10,27,25,2
Life RAYS HOSPITAL,12,0,12,Private,2021-06-10-08-42,,,,,,,,,,,,,,
Lifeline Hospital,19,1,18,Private,2021-06-10-10-55,2,1,1,2,0,2,4,1,3,1,0,3,0,3
Lok Nayak Hospital,2000,226,1774,Delhi Government,2021-06-11-03-01,700,47,653,300,76,224,1000,123,877,0,20,,,
Lotus Hospital,15,5,10,Private,2021-06-10-18-41,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-06-10-09-49,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-06-10-12-46,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,96,12,84,Private,2021-06-11-03-27,14,1,13,6,1,5,20,2,18,5,23,10,6,4
"Maharaja Agarsain Multispecialty Hospital, Narela",35,0,35,Private,2021-06-10-15-02,4,0,4,,,,4,0,4,2,5,,,
"Maharaja Agrasen Hospital, Dwarka",47,5,42,Private,2021-06-10-22-18,,,,12,3,9,12,3,9,0,19,4,4,0
"Maharaja Agrasen Hospital, Punjabi Bagh",250,15,235,Private,2021-06-11-03-55,64,6,58,8,4,4,72,10,62,6,3,20,20,0
Makkar Multispeciality Hospital,12,0,12,Private,2021-06-10-09-36,4,0,4,,,,4,0,4,2,0,,,
Malik Radix Hospital,47,0,47,Private,2021-06-10-19-00,13,0,13,1,0,1,14,0,14,3,6,,,
"MANIPAL HOSPITAL, DWARKA",200,24,176,Private,2021-06-10-17-33,26,0,26,14,9,5,40,9,31,0,10,20,20,0
"Mansaram Hospital, Nangloi",42,2,40,Private,2021-06-10-17-54,9,0,9,1,0,1,10,0,10,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",200,17,183,Private,2021-06-10-18-18,36,2,34,12,8,4,48,10,38,2,9,7,7,0
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,10,70,Private,2021-06-10-19-02,1,0,1,7,5,2,8,5,3,0,4,8,8,0
Max East/West Block,255,2,253,Private,2021-06-11-05-13,47,1,46,1,1,0,48,2,46,0,21,10,10,0
"Max Smart Gujarmal Modi hospital ,Saket",250,11,239,Private,2021-06-11-04-09,,,,50,5,45,50,5,45,1,5,,,
"MAX SS HOSPITAL, PATPARGANJ",346,8,338,Private,2021-06-10-10-50,30,2,28,40,2,38,70,4,66,1,16,61,61,0
"Max SS Hospital, Shalimar Bagh",224,44,180,Private,2021-06-11-01-03,61,8,53,30,22,8,91,30,61,1,21,,,
"Medeor Hospital, Qutab Instl. Area",55,2,53,Private,2021-06-11-03-20,8,0,8,4,1,3,12,1,11,0,23,8,8,0
"Medstar Hospital, Paschim Vihar",32,0,32,Private,2021-06-10-17-45,14,0,14,,,,14,0,14,2,23,,,
"Metro Hospital, Lajpat Nagar",33,0,33,Private,2021-06-10-20-05,14,0,14,,,,14,0,14,1,2,,,
"Metro Hospital, Preet Vihar",110,13,97,Private,2021-06-10-17-55,33,6,27,6,1,5,39,7,32,0,18,16,16,0
"MGS Hospital, Punjabi Bagh",60,0,60,Private,2021-06-11-04-07,21,0,21,5,0,5,26,0,26,0,16,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",112,9,103,Private,2021-06-10-17-44,10,2,8,6,3,3,16,5,11,0,15,9,9,0
"National Heart Institute, East of Kailash",9,9,0,Private,2021-06-11-04-01,6,6,0,3,3,0,9,9,0,1,15,10,10,0
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-06-10-09-31,,,,,,,,,,4,0,6,5,1
"Navjeevan Hospital, Pitampura",80,0,80,Private,2021-06-10-19-33,7,0,7,1,0,1,8,0,8,1,20,2,2,0
Nestiva Hospital,20,0,20,Private,2021-06-10-19-30,,,,2,0,2,2,0,2,2,0,,,
Newlife Medical Centre,12,0,12,Private,2021-06-10-16-11,,,,,,,,,,1,12,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-06-10-10-49,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-06-10-13-46,5,0,5,2,0,2,7,0,7,0,23,,,
Nijhara Hospital,7,0,7,Private,2021-06-10-14-47,,,,,,,,,,1,23,,,
Nirmal Hospital,20,1,19,Private,2021-06-10-14-21,,,,,,,,,,0,20,,,
Nirmala Hospital,13,0,13,Private,2021-06-10-21-02,1,0,1,1,0,1,2,0,2,6,0,1,1,0
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-06-11-03-03,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",82,0,82,Private,2021-06-11-00-02,23,0,23,2,0,2,25,0,25,0,7,10,10,0
Northern Railway,55,22,33,Central Government,2021-06-10-16-50,,,,14,8,6,14,8,6,0,12,12,9,3
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,0,15,Private,2021-06-10-10-55,2,-1,3,3,1,2,5,0,5,3,0,5,2,3
Oncoplus Hospital,43,0,43,Private,2021-06-09-18-54,17,0,17,5,0,5,22,0,22,0,23,,,
"Panchsheel Hospital, Yamuna Vihar",40,0,40,Private,2021-06-11-04-02,8,0,8,,,,8,0,8,4,0,,,
"Park Hospital, Meera Bagh",110,0,110,Private,2021-06-10-22-22,35,0,35,5,0,5,40,0,40,1,0,10,10,0
Parmeshwari Devi Hospital,18,0,18,Private,2021-06-10-10-22,,,,,,,,,,,,,,
Patel Hospital,10,4,6,Private,2021-06-10-13-55,,,,,,,,,,0,12,,,
Pentagram,11,0,11,Private,2021-05-28-22-56,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,6,0,6,Private,2021-06-10-11-08,1,0,1,1,0,1,2,0,2,1,18,6,5,1
"PGH Hospital, Vikas Nagar",44,3,41,Private,2021-06-10-18-17,6,1,5,1,0,1,7,1,6,1,23,2,0,2
"Primus Super Specialty Hospital, Chanakyapuri",111,26,85,Private,2021-06-10-16-59,59,16,43,2,2,0,61,18,43,2,0,,,
Pt.RRM Hospital,15,2,13,Private,2021-06-10-09-50,1,1,0,1,0,1,2,1,1,3,18,1,1,0
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,0,35,Private,2021-06-10-20-04,9,-1,10,1,1,0,10,0,10,0,22,5,5,0
"Pushpawati Singhania Hospital, Saket",168,3,165,Private,2021-06-11-02-28,28,2,26,10,0,10,38,2,36,3,9,9,9,0
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-06-10-07-26,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,6,94,Central Government,2021-06-10-10-35,,,,,,,,,,1,0,,,
Rajeev Gandhi Super Speciality Hospital,650,20,630,Delhi Government,2021-06-11-04-57,150,0,150,175,20,155,325,20,305,1,18,,,
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,12,218,Private,2021-06-11-04-14,35,4,31,5,3,2,40,7,33,1,18,11,11,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-06-10-12-25,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,24,299,Central Government,2021-06-10-17-17,,,,28,7,21,28,7,21,8,12,,,
"Rathi Hospital, Najafgarh",80,0,80,Private,2021-06-11-00-05,21,0,21,4,0,4,25,0,25,0,4,11,6,5
Rescue Hospital,38,7,31,Private,2021-06-11-00-05,18,6,12,,,,18,6,12,1,7,4,2,2
"Revive Hospital,tilak nagar",28,0,28,Private,2021-06-10-17-42,14,0,14,1,0,1,15,0,15,0,18,2,2,0
"RLKC Metro Hospital, Naraina",70,4,66,Private,2021-06-10-17-36,17,0,17,1,0,1,18,0,18,7,10,12,2,10
ROSEWOOD HOSPITAL,25,0,25,Private,2021-06-10-19-03,4,0,4,,,,4,0,4,2,0,,,
Royal Kalindi Hospital,26,1,25,Private,2021-06-10-10-47,2,0,2,1,0,1,3,0,3,0,11,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-06-10-08-21,4,0,4,,,,4,0,4,2,0,,,
Safdarjung Hospital,421,30,391,Central Government,2021-06-10-10-42,,,,80,15,65,80,15,65,6,0,,,
Sai Charitable Dispensary,25,0,25,Private,2021-06-10-19-47,,,,,,,,,,0,12,,,
SAMA HOSPITAL,32,9,23,Private,2021-06-10-18-54,,,,4,4,0,4,4,0,0,22,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-06-10-20-00,6,0,6,,,,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,150,45,105,Delhi Government,2021-06-11-05-29,,,,70,31,39,70,31,39,0,10,6,4,2
"Sanjeevan Medical Res. , Daryaganj",40,0,40,Private,2021-06-11-05-09,,,,4,0,4,4,0,4,1,14,,,
Sant Nirankari Covid Care and Treatment centre burari,722,21,701,Delhi Government,2021-06-11-04-04,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,1,59,Private,2021-06-11-02-30,15,1,14,,,,15,1,14,0,15,6,6,0
Sant Soham Hospital,15,0,15,Private,2021-06-10-09-23,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,2,40,Private,2021-06-10-21-30,16,0,16,4,1,3,20,1,19,1,16,15,15,0
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,26,474,Central Government,2021-06-10-10-05,,,,128,6,122,128,6,122,27,6,,,
Saroj Super Speciality Hospital,150,4,146,Private,2021-06-11-04-31,,,,30,10,20,30,4,26,3,14,33,28,5
SATYA MULTISPECIALITY HOSPITAL,16,1,15,Private,2021-06-10-12-15,3,0,3,,,,3,0,3,2,0,,,
"Satyabhama Hospital, Nangloi",42,4,38,Private,2021-06-10-17-36,29,2,27,3,2,1,32,4,28,0,6,5,5,0
Satyawati Harishchand Hsopital,225,14,211,Delhi Government,2021-06-11-03-57,20,0,20,5,0,5,25,0,25,2,18,,,
Savitri Hospital,25,0,25,Private,2021-06-11-04-01,13,0,13,,,,13,0,13,0,23,,,
"Sehgal Neo Hospital, Paschim Vihar",80,0,80,Private,2021-06-10-19-54,5,0,5,,,,5,0,5,0,10,8,8,0
"Shakuntala Nursing Home, West Sagarpur",30,1,29,Private,2021-06-10-17-22,5,0,5,,,,5,0,5,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,4,106,Private,2021-06-10-23-29,16,0,16,8,0,8,24,0,24,1,5,30,20,10
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-10-08-10,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",175,5,170,Private,2021-06-10-16-33,25,-1,26,25,5,20,50,4,46,23,3,16,13,3
Shree Hospital,20,0,20,Private,2021-06-10-22-24,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",50,1,49,Private,2021-06-10-09-34,7,0,7,1,0,1,8,0,8,5,0,8,3,5
Shrine Hospital,17,0,17,Private,2021-06-10-19-16,3,0,3,,,,3,0,3,2,23,,,
SINGHAL HOSPITAL,27,1,26,Private,2021-06-10-21-57,7,1,6,,,,7,1,6,2,15,,,
Singhal Medical  Centre,10,0,10,Private,2021-06-09-11-25,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,96,0,96,Private,2021-06-11-04-29,,,,13,0,13,13,0,13,5,1,,,
Sir Ganga Ram Hospital,98,45,53,Private,2021-06-10-16-30,,,,66,39,27,66,39,27,3,0,108,86,22
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-06-11-04-23,6,0,6,,,,6,0,6,0,18,2,2,0
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-06-11-01-36,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",220,3,217,Private,2021-06-11-02-25,91,2,89,4,0,4,95,2,93,2,15,40,40,0
"St. Stephens Hospital, Tis Hazari",336,15,321,Private,2021-06-11-05-00,24,6,18,8,3,5,32,9,23,1,11,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-06-10-17-16,,,,,,,,,,2,0,,,
Sunrise Hospital,14,1,13,Private,2021-06-10-17-57,,,,,,,,,,2,23,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-06-09-17-23,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-06-10-17-55,5,0,5,,,,5,0,5,0,8,3,0,3
