name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
"Jaipur Golden Hospital, Rohini",72,14,58,Private,2021-08-12-00-46,8,6,2,4,1,3,12,7,5,0,16,73,46,27
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",50,0,50,Private,2021-08-11-13-23,,,,,,,,,,2,22,10,2,8
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-08-11-20-17,4,0,4,1,0,1,5,0,5,1,23,2,0,2
Jivisha Advanced Medical Centre,22,0,22,Private,2021-08-11-08-38,,,,,,,,,,1,23,,,
Jivodaya Hospital,20,0,20,Private,2021-08-11-15-19,,,,,,,,,,1,23,,,
Jyoti Nursing Home,22,0,22,Private,2021-08-11-21-27,,,,,,,,,,1,11,,,
Kalawati Saran Children's Hospital (LHMC),34,12,22,Central Government,2021-08-11-10-58,,,,5,3,2,5,3,2,3,15,35,32,3
"Kalra Hospital, Dwarka",10,0,10,Private,2021-08-11-13-36,,,,,,,,,,6,0,6,6,0
"Kalra Hospital, Kirti Nagar",34,0,34,Private,2021-08-11-17-17,11,0,11,1,0,1,12,0,12,0,12,29,29,0
Kalyani Hospital,25,0,25,Private,2021-08-11-16-56,8,0,8,1,0,1,9,0,9,13,1,,,
"Kapil Multispecialty Hospital, Nathupura",10,0,10,Private,2021-08-11-08-02,,,,,,,,,,20,0,5,0,5
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-08-11-08-30,2,0,2,,,,2,0,2,0,10,4,0,4
khanna hospital,5,0,5,Private,2021-08-11-08-52,1,0,1,1,0,1,2,0,2,0,10,,,
"Konark Hospital, Nangloi",43,0,43,Private,2021-08-11-17-26,14,0,14,1,0,1,15,0,15,1,20,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-08-11-17-22,6,0,6,,,,6,0,6,0,18,2,2,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",30,0,30,Private,2021-08-11-17-25,,,,,,,,,,0,23,32,25,7
"Lalita Hospital, Begumpur",40,0,40,Private,2021-08-11-10-05,4,0,4,1,0,1,5,0,5,,,,,
LHMC,93,47,46,Central Government,2021-08-11-08-10,5,0,5,16,0,16,21,0,21,1,10,27,24,3
Lifeline Hospital,19,0,19,Private,2021-08-11-14-09,2,0,2,2,0,2,4,0,4,9,0,3,0,3
Lok Nayak Hospital,720,11,709,Delhi Government,2021-08-12-00-31,600,6,594,100,5,95,700,11,689,0,20,98,96,2
Lotus Hospital,15,0,15,Private,2021-08-11-18-32,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-08-11-07-40,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-08-11-09-28,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-08-11-20-11,14,0,14,6,0,6,20,0,20,50,8,10,3,7
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-08-11-15-34,,,,,,,,,,,,,,
"Maharaja Agrasen Hospital, Dwarka",21,0,21,Private,2021-08-11-09-02,,,,5,0,5,5,0,5,1,0,11,4,7
"Maharaja Agrasen Hospital, Punjabi Bagh",90,0,90,Private,2021-08-12-04-00,25,0,25,3,0,3,28,0,28,5,21,64,64,0
Makkar Multispeciality Hospital,16,0,16,Private,2021-08-11-09-49,8,0,8,,,,8,0,8,,,8,4,4
Malik Radix Hospital,14,0,14,Private,2021-08-11-22-31,2,0,2,2,0,2,4,0,4,3,6,8,8,0
"MANIPAL HOSPITAL, DWARKA",60,0,60,Private,2021-08-11-12-58,8,0,8,14,0,14,22,0,22,3,0,38,37,1
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-08-11-17-38,4,0,4,1,0,1,5,0,5,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",63,0,63,Private,2021-08-11-17-12,6,0,6,6,0,6,12,0,12,2,2,43,42,1
"Mata Roop Rani Maggo Hospital, Uttam Nagar",20,0,20,Private,2021-08-11-09-13,,,,4,0,4,4,0,4,0,4,12,0,12
Max East/West Block,96,0,96,Private,2021-08-12-04-58,10,0,10,,,,10,0,10,0,21,60,60,0
"Max Smart Gujarmal Modi hospital ,Saket",75,1,74,Private,2021-08-12-00-01,,,,5,0,5,5,0,5,2,15,45,40,5
"MAX SS HOSPITAL, PATPARGANJ",120,0,120,Private,2021-08-11-11-09,10,0,10,10,0,10,20,0,20,3,0,111,111,0
"Max SS Hospital, Shalimar Bagh",84,5,79,Private,2021-08-11-23-11,7,5,2,5,0,5,12,5,7,4,6,99,99,0
"Medeor Hospital, Dwarka",45,0,45,Private,2021-08-11-09-44,,,,8,0,8,8,0,8,0,23,,,
"Medeor Hospital, Qutab Instl. Area",55,0,55,Private,2021-08-12-02-53,8,0,8,4,0,4,12,0,12,0,23,8,7,1
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-08-11-17-17,14,0,14,,,,14,0,14,2,20,,,
"Metro Hospital, Lajpat Nagar",15,0,15,Private,2021-08-11-09-11,5,0,5,,,,5,0,5,2,18,13,9,4
"Metro Hospital, Preet Vihar",40,16,24,Private,2021-08-11-08-49,21,15,6,2,0,2,23,15,8,0,20,50,42,8
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-08-12-03-33,12,0,12,3,0,3,15,0,15,2,16,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",42,0,42,Private,2021-08-11-11-41,6,0,6,2,0,2,8,0,8,3,23,30,14,16
"National Heart Institute, East of Kailash",23,0,23,Private,2021-08-11-16-27,21,0,21,2,0,2,23,0,23,0,18,11,11,0
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-08-11-12-34,,,,,,,,,,4,0,6,5,1
"Navjeevan Hospital, Pitampura",30,0,30,Private,2021-08-11-19-03,2,0,2,1,0,1,3,0,3,7,23,7,7,0
Newlife Medical Centre,12,0,12,Private,2021-08-11-17-15,,,,,,,,,,1,12,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-08-11-11-36,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-08-11-12-39,5,0,5,2,0,2,7,0,7,,,,,
Nijhara Hospital,7,0,7,Private,2021-08-11-10-50,,,,,,,,,,1,23,,,
Nirmal Hospital,20,2,18,Private,2021-08-11-20-02,,,,,,,,,,0,20,,,
Nirmala Hospital,19,0,19,Private,2021-08-11-23-40,2,0,2,1,0,1,3,0,3,6,0,,,
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-08-11-07-40,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",30,0,30,Private,2021-08-11-17-18,11,0,11,1,0,1,12,0,12,0,7,,,
Northern Railway,55,1,54,Central Government,2021-08-11-17-16,,,,14,1,13,14,1,13,0,12,12,8,4
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,0,15,Private,2021-08-11-11-58,,,,5,0,5,5,0,5,3,0,,,
Oncoplus Hospital,30,0,30,Private,2021-08-11-18-29,4,0,4,5,0,5,9,0,9,3,0,,,
"Park Hospital, Meera Bagh",53,1,52,Private,2021-08-11-17-18,13,0,13,2,0,2,15,0,15,1,0,35,10,25
Parmeshwari Devi Hospital,18,0,18,Private,2021-08-11-11-06,,,,,,,,,,,,,,
Patel Hospital,10,0,10,Private,2021-08-11-10-09,6,0,6,,,,6,0,6,,,6,0,6
Pentagram,11,0,11,Private,2021-08-08-13-36,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,4,0,4,Private,2021-08-11-10-39,1,0,1,1,0,1,2,0,2,2,20,6,6,0
"PGH Hospital, Vikas Nagar",17,0,17,Private,2021-08-11-18-02,2,0,2,1,0,1,3,0,3,1,23,6,0,6
"Primus Super Specialty Hospital, Chanakyapuri",40,0,40,Private,2021-08-11-17-08,8,0,8,2,0,2,10,0,10,10,0,35,29,6
Pt.RRM Hospital,12,0,12,Private,2021-08-11-10-33,1,0,1,1,0,1,2,0,2,3,14,,,
"Pushpawati Singhania Hospital, Saket",60,0,60,Private,2021-08-11-09-42,5,0,5,4,0,4,9,0,9,2,22,35,17,18
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-08-11-07-55,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,0,100,Central Government,2021-08-11-11-02,,,,,,,,,,3,0,,,
Rajeev Gandhi Super Speciality Hospital,150,2,148,Delhi Government,2021-08-12-05-22,,,,150,2,148,150,2,148,4,14,80,45,35
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,0,230,Private,2021-08-11-09-58,35,0,35,5,0,5,40,0,40,1,11,10,10,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-08-11-12-31,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,20,303,Central Government,2021-08-11-17-29,,,,28,7,21,28,7,21,3,13,65,0,65
"Rathi Hospital, Najafgarh",20,0,20,Private,2021-08-11-19-45,7,0,7,2,0,2,9,0,9,0,23,11,3,8
Rescue Hospital,20,0,20,Private,2021-08-11-17-04,2,0,2,,,,2,0,2,1,18,3,3,0
"Revive Hospital,tilak nagar",28,0,28,Private,2021-08-11-17-26,14,0,14,1,0,1,15,0,15,0,18,2,2,0
"RLKC Metro Hospital, Naraina",30,0,30,Private,2021-08-11-17-43,3,0,3,1,0,1,4,0,4,7,10,31,26,5
ROSEWOOD HOSPITAL,25,0,25,Private,2021-08-11-10-31,4,0,4,,,,4,0,4,2,0,4,3,1
Royal Kalindi Hospital,26,0,26,Private,2021-08-11-13-58,3,0,3,1,0,1,4,0,4,0,23,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-08-11-10-03,,,,,,,,,,4,0,,,
Safdarjung Hospital,210,0,210,Central Government,2021-08-11-10-05,,,,18,0,18,18,0,18,9,0,67,4,63
Sai Charitable Dispensary,25,0,25,Private,2021-08-11-13-40,,,,,,,,,,0,12,,,
SAMA HOSPITAL,31,0,31,Private,2021-08-11-12-37,,,,4,0,4,4,0,4,0,23,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-08-11-17-55,6,0,6,,,,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,50,6,44,Delhi Government,2021-08-11-15-21,,,,25,0,25,25,0,25,0,15,26,21,5
"Sanjeevan Medical Res. , Daryaganj",30,0,30,Private,2021-08-11-13-59,,,,2,0,2,2,0,2,1,20,4,2,2
Sant Nirankari Covid Care and Treatment centre burari,1000,0,1000,Delhi Government,2021-08-12-04-01,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,0,60,Private,2021-08-11-10-33,15,0,15,,,,15,0,15,1,10,6,5,1
Sant Soham Hospital,15,0,15,Private,2021-08-11-10-45,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-08-11-10-48,16,0,16,4,0,4,20,0,20,1,23,15,15,0
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,128,0,128,128,0,128,52,8,,,
Saroj Super Speciality Hospital,14,0,14,Private,2021-08-11-14-32,3,0,3,4,0,4,7,0,7,4,0,56,53,3
SATYA MULTISPECIALITY HOSPITAL,16,0,16,Private,2021-08-11-10-50,3,0,3,,,,3,0,3,6,0,,,
"Satyabhama Hospital, Nangloi",16,0,16,Private,2021-08-11-19-17,4,0,4,1,0,1,5,0,5,0,7,8,8,0
Savitri Hospital,25,0,25,Private,2021-08-11-22-23,13,0,13,,,,13,0,13,0,23,,,
"Sehgal Neo Hospital, Paschim Vihar",30,0,30,Private,2021-08-12-03-51,4,0,4,,,,4,0,4,0,10,9,3,6
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-08-11-17-51,5,0,5,,,,5,0,5,,,,,
Shanti Devi Hospital,25,0,25,Private,2021-08-11-10-05,,,,,,,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,0,110,Private,2021-08-11-07-12,16,0,16,8,0,8,24,0,24,1,5,30,30,0
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-29-08-09,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",98,15,83,Private,2021-08-11-16-56,13,10,3,25,0,25,38,10,28,45,3,32,21,11
Shree Hospital,20,0,20,Private,2021-08-11-14-39,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",50,0,50,Private,2021-08-11-09-57,6,0,6,1,0,1,7,0,7,5,0,8,6,2
Shrine Hospital,12,0,12,Private,2021-08-11-19-03,2,0,2,1,0,1,3,0,3,5,23,,,
SINGHAL HOSPITAL,28,0,28,Private,2021-08-11-20-36,8,0,8,,,,8,0,8,2,4,6,0,6
Singhal Medical  Centre,10,1,9,Private,2021-08-11-12-57,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,36,0,36,Private,2021-08-12-04-40,,,,5,0,5,5,0,5,4,23,11,5,6
Sir Ganga Ram Hospital,13,3,10,Private,2021-08-11-08-01,,,,13,3,10,13,3,10,8,0,134,109,25
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-08-12-02-02,6,0,6,,,,6,0,6,2,9,2,1,1
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-08-11-19-02,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",80,0,80,Private,2021-08-12-03-37,7,0,7,4,0,4,11,0,11,4,6,94,93,1
"St. Stephens Hospital, Tis Hazari",336,12,324,Private,2021-08-12-05-01,24,4,20,8,3,5,32,7,25,5,9,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-07-15-11-23,,,,,,,,,,2,0,,,
Sunrise Hospital,14,0,14,Private,2021-08-11-10-35,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-08-11-13-41,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-08-11-09-46,5,0,5,,,,5,0,5,0,20,3,0,3
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-08-11-17-19,8,0,8,2,0,2,10,0,10,1,0,5,5,0
Sushila Hospial,50,0,50,Private,2021-08-11-09-25,10,0,10,,,,10,0,10,2,20,,,
Swasthik Hospital,30,0,30,Private,2021-08-11-08-41,8,0,8,,,,8,0,8,1,1,,,
"Tarak Hospital, Uttam Nagar",22,0,22,Private,2021-08-11-16-51,5,0,5,2,0,2,7,0,7,0,8,6,6,0
Tilak Nagar CHC,64,0,64,Central Government,2021-07-01-07-27,,,,,,,,,,6,0,,,
"Tirath Ram Shah Charitable Hospital, Civil Lines",54,6,48,Private,2021-08-11-09-18,14,0,14,2,0,2,16,0,16,1,18,23,16,7
Triton Hospital,10,0,10,Private,2021-08-11-11-32,,,,,,,,,,0,10,12,6,6
Tulsi Multispeciality Hospital & Critical Care Unit,10,0,10,Private,2021-08-11-13-43,1,0,1,1,0,1,2,0,2,2,2,,,
TYAGI NURSING HOME,15,0,15,Private,2021-08-11-15-33,7,0,7,3,0,3,10,0,10,,,,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-08-11-12-12,8,0,8,2,0,2,10,0,10,2,20,,,
"Venkateshwar Hospital, Dwarka",67,4,63,Private,2021-08-12-01-49,18,0,18,3,0,3,21,0,21,0,23,50,50,0
"Vikas Hospital, Najafgarh",25,0,25,Private,2021-08-11-12-44,5,0,5,3,0,3,8,0,8,2,6,8,8,0
VIMHANS,180,0,180,Private,2021-08-11-09-38,82,0,82,48,0,48,130,0,130,0,14,,,
Warda Hospital,10,0,10,Private,2021-08-11-15-23,,,,,,,,,,,,,,
World Brain Center Hospital,45,0,45,Private,2021-08-11-12-54,9,0,9,1,0,1,10,0,10,1,0,1,1,0
All,16636,311,16325,,2021-08-12-05-30,2224,51,2173,1390,74,1316,3614,125,3489,,,3035,2198,837
Arogya Hospital,,,,Private,2021-08-11-12-45,,,,,,,,,,0,23,4,2,2
Balaji Hospital,,,,Private,2021-08-11-11-48,,,,,,,,,,0,4,3,0,3
"Bansal Hospital & Research Centre, New Friends Colony",,,,Private,2021-08-11-08-57,,,,,,,,,,1,0,10,9,1
