name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours
"Fortis Escorts Heart Institute, Okhla",112,112,0,Private,2021-05-12-14-08,55,55,0,16,11,5,5,5,0,60,60,0,1,18
"Fortis Hospital, Shalimar Bagh",230,215,15,Private,2021-05-12-09-31,33,33,0,8,8,0,27,27,0,60,60,0,1,23
"Fortis SS Hospital, Vasant Kunj",106,102,4,Private,2021-05-12-11-29,8,8,0,,,,12,12,0,20,20,0,1,23
"Gandhi Nursing Home, Uttam Nagar",98,98,0,Private,2021-05-12-08-30,35,35,0,8,8,0,1,1,0,36,36,0,1,6
"Garg Hospital, Karkardooma",36,22,14,Private,2021-05-12-14-28,4,4,0,,,,,,,4,4,0,0,12
"Goyal Hospital & Urology Centre, Krishna Nagar",70,70,0,Private,2021-05-12-08-14,12,12,0,8,8,0,5,5,0,17,17,0,1,18
"Goyal Hospital, Paschim Vihar",24,22,2,Private,2021-05-12-13-44,7,7,0,,,,,,,7,7,0,0,4
GTB Hospital,750,613,137,Delhi Government,2021-05-12-13-57,272,272,0,,,,128,128,0,400,400,0,0,17
Gupta Multispecialty Hospital,14,5,9,Private,2021-05-12-11-53,,,,,,,,,,,,,1,0
"Gupta Multispecialty Hospital, Vivek Vihar",50,50,0,Private,2021-05-12-10-58,6,6,0,,,,,,,6,6,0,0,6
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,43,155,Delhi Government,2021-05-12-11-17,,,,,,,,,,,,,1,6
"HAHC Hospital, Hamdard Nagar",376,85,291,Private,2021-05-12-10-44,15,15,0,6,1,5,10,10,0,25,25,0,0,16
HANDA NURSING HOME,12,6,6,Private,2021-05-12-13-59,,,,,,,,,,,,,1,15
Hardik Hospital,10,2,8,Private,2021-05-12-13-25,,,,,,,,,,,,,1,5
Highland Care Multispeciality Hospital,30,12,18,Private,2021-05-12-10-56,3,3,0,,,,2,2,0,5,5,0,0,10
Hira’s Multispeciality Hospital,15,3,12,Private,2021-05-12-08-21,,,,,,,,,,,,,0,6
"Holy Family Hospital, Okhla",385,375,10,Private,2021-05-12-14-29,10,10,0,18,18,0,44,44,0,54,54,0,0,5
"IBS Hospital, Lajpat Nagar",39,34,5,Private,2021-05-12-12-19,10,10,0,,,,3,3,0,13,13,0,0,3
"Indian spinal injury centre,Vasant Kunj",168,168,0,Private,2021-05-12-07-47,10,10,0,12,8,4,4,4,0,14,14,0,0,3
"Indira Gandhi Hospital, Dwarka",150,5,145,Delhi Government,2021-05-12-08-27,,,,,,,,,,,,,5,0
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",470,470,0,Private,2021-05-12-12-02,88,88,0,65,65,0,12,12,0,100,100,0,0,18
"Irene Hospital, Kalkaji",35,35,0,Private,2021-05-12-10-41,5,5,0,,,,2,2,0,7,7,0,0,2
"Ishan Hospital, Rohini",13,13,0,Private,2021-05-12-14-06,5,5,0,,,,,,,5,5,0,0,12
"Jain Hospital, Vikas Marg Extn.",42,37,5,Private,2021-05-12-13-28,13,13,0,2,2,0,,,,13,13,0,0,12
"Jaipur Golden Hospital, Rohini",220,220,0,Private,2021-05-12-11-52,50,50,0,10,10,0,15,15,0,65,65,0,0,20
Janakpuri Super Speciality Hospital Society,35,35,0,Delhi Government,2021-05-12-11-22,18,18,0,,,,,,,18,18,0,1,12
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,35,25,Private,2021-05-12-11-03,8,8,0,,,,2,2,0,10,10,0,0,7
"Jeewan Mala Hospital, Rohtak Road",60,55,5,Private,2021-05-12-12-31,28,28,0,6,6,0,8,8,0,36,36,0,0,12
"Jeewan Moti Khera Hospital, Nangloi",30,10,20,Private,2021-05-12-13-50,4,4,0,,,,1,1,0,5,5,0,1,23
"Jeewan Nursing Home, Gate No. 2",16,16,0,Private,2021-05-05-11-04,,,,2,2,0,,,,,,,0,12
"Jeewan Nursing Home, Pusa Road",37,33,4,Private,2021-05-12-13-59,7,7,0,7,7,0,,,,7,7,0,0,7
Jyoti Nursing Home,22,13,9,Private,2021-05-12-11-33,,,,,,,,,,,,,1,14
K K Surgical & Maternity Centre,40,0,40,Private,2021-05-12-10-18,,,,,,,,,,,,,,
"Kalra Hospital, Dwarka",30,14,16,Private,2021-05-12-14-15,,,,6,0,6,,,,,,,0,4
"Kalra Hospital, Kirti Nagar",93,93,0,Private,2021-05-12-12-57,29,29,0,29,29,0,3,3,0,32,32,0,0,9
Kalyani Hospital,35,35,0,Private,2021-05-12-13-56,8,8,0,,,,1,1,0,9,9,0,2,2
"Kapil Multispecialty Hospital, Nathupura",40,33,7,Private,2021-05-12-14-18,4,4,0,,,,1,1,0,5,5,0,1,0
KAPOOR MEDICAL CENTRE,19,12,7,Private,2021-05-12-08-35,,,,,,,,,,,,,0,22
Khandelwal Hospital And Urology Center,30,18,12,Private,2021-05-12-13-27,6,6,0,,,,,,,6,6,0,0,8
khanna hospital,50,20,30,Private,2021-05-12-11-29,7,7,0,,,,1,0,1,8,7,1,0,5
"Konark Hospital, Nangloi",43,20,23,Private,2021-05-12-12-37,,,,16,16,0,,,,,,,1,4
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,24,2,Private,2021-05-12-14-29,6,6,0,,,,,,,6,6,0,0,5
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,67,29,Private,2021-05-12-12-52,26,26,0,10,10,0,,,,26,26,0,0,18
"Kukreja Hospital, Mayur Vihar",25,14,11,Private,2021-05-12-08-11,5,5,0,,,,,,,5,5,0,0,7
"Lalita Hospital, Begumpur",40,39,1,Private,2021-05-12-10-15,3,3,0,,,,1,1,0,4,4,0,,
LHMC,370,306,64,Central Government,2021-05-12-12-07,34,34,0,27,22,5,16,16,0,50,50,0,1,0
Life RAYS HOSPITAL,12,4,8,Private,2021-05-12-10-57,,,,,,,,,,,,,2,20
Lifeline Hospital,50,38,12,Private,2021-05-12-11-28,5,3,2,,,,2,1,1,7,4,3,0,1
Lok Nayak Hospital,1500,931,569,Delhi Government,2021-05-12-14-08,250,250,0,,,,250,250,0,500,500,0,0,11
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,21,50,Private,2021-05-12-12-06,24,3,21,20,20,0,2,2,0,26,5,21,0,2
Maha Durga Charitable Trust Hospital,160,130,30,Private,2021-05-12-09-08,24,24,0,,,,6,6,0,30,30,0,1,8
"Maharaja Agarsain Multispecialty Hospital, Narela",35,26,9,Private,2021-05-12-12-20,4,4,0,,,,,,,4,4,0,2,5
"Maharaja Agrasen Hospital, Dwarka",47,47,0,Private,2021-05-12-11-44,,,,4,4,0,12,12,0,12,12,0,0,10
"Maharaja Agrasen Hospital, Punjabi Bagh",250,226,24,Private,2021-05-12-14-05,64,64,0,20,20,0,8,8,0,72,72,0,1,7
Makkar Multispeciality Hospital,44,38,6,Private,2021-05-12-10-19,11,11,0,,,,,,,11,11,0,,
Malik Radix Hospital,47,39,8,Private,2021-05-12-12-55,13,13,0,,,,1,1,0,14,14,0,1,0
"MANIPAL HOSPITAL, DWARKA",234,234,0,Private,2021-05-12-12-29,26,26,0,20,20,0,14,14,0,40,40,0,0,12
"Mansaram Hospital, Nangloi",42,20,22,Private,2021-05-12-14-09,9,9,0,,,,1,1,0,10,10,0,1,4
"Mata Chanan Devi Hospital, Janakpuri",200,178,22,Private,2021-05-12-07-48,36,36,0,,,,12,12,0,48,48,0,1,2
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,70,10,Private,2021-05-12-14-07,9,9,0,,,,7,7,0,16,16,0,0,5
Max East/West Block,255,202,53,Private,2021-05-12-11-49,33,33,0,10,10,0,15,15,0,48,48,0,0,6
"Max Smart Gujarmal Modi hospital ,Saket",250,229,21,Private,2021-05-12-13-03,,,,,,,50,50,0,50,50,0,0,11
"MAX SS HOSPITAL, PATPARGANJ",346,323,23,Private,2021-05-12-09-45,100,100,0,18,18,0,40,40,0,140,140,0,0,12
"Max SS Hospital, Shalimar Bagh",280,278,2,Private,2021-05-12-14-13,62,62,0,,,,30,30,0,92,92,0,1,20
"Medeor Hospital, Qutab Instl. Area",55,45,10,Private,2021-05-12-14-19,8,8,0,8,4,4,4,4,0,12,12,0,0,20
"Medstar Hospital, Paschim Vihar",32,32,0,Private,2021-05-12-14-00,13,13,0,,,,1,1,0,14,14,0,0,4
"Metro Hospital, Lajpat Nagar",33,33,0,Private,2021-05-12-12-54,14,14,0,,,,,,,14,14,0,0,16
"Metro Hospital, Preet Vihar",110,103,7,Private,2021-05-12-12-40,18,18,0,16,16,0,4,4,0,22,22,0,3,12
"MGS Hospital, Punjabi Bagh",88,85,3,Private,2021-05-12-14-29,34,34,0,,,,7,7,0,41,41,0,0,19
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",135,130,5,Private,2021-05-12-12-51,11,11,0,9,9,0,19,19,0,30,30,0,0,6
"National Heart Institute, East of Kailash",103,103,0,Private,2021-05-12-12-04,25,25,0,10,5,5,7,7,0,32,32,0,0,6
National Institute of TB and Respiratory Diseases (LRS TB),77,61,16,Central Government,2021-05-12-10-08,,,,6,3,3,,,,,,,1,0
"Navjeevan Hospital, Pitampura",90,88,2,Private,2021-05-12-12-47,6,6,0,,,,4,4,0,10,10,0,0,6
Nestiva Hospital,20,18,2,Private,2021-05-12-14-21,2,2,0,,,,2,0,2,4,2,2,0,10
Nidaan Hospital,20,9,11,Private,2021-05-12-12-15,5,4,1,,,,2,2,0,7,6,1,0,23
Nijhara Hospital,6,6,0,Private,2021-05-12-07-54,,,,,,,,,,,,,0,5
Nirmal Hospital,20,7,13,Private,2021-05-12-11-02,,,,,,,,,,,,,0,10
Nirmala Hospital,23,23,0,Private,2021-05-12-01-36,2,2,0,,,,1,1,0,3,3,0,0,12
"NKS Hospital, Gulabi Bagh",82,31,51,Private,2021-05-12-14-25,38,22,16,,,,2,2,0,40,24,16,0,4
Northern Railway,200,169,31,Central Government,2021-05-12-09-50,,,,12,12,0,18,18,0,18,18,0,0,12
Oncoplus Hospital,43,43,0,Private,2021-05-11-19-24,17,17,0,,,,5,5,0,22,22,0,0,3
"Panchsheel Hospital, Yamuna Vihar",40,28,12,Private,2021-05-12-14-26,8,7,1,,,,,,,8,7,1,0,8
"Park Hospital, Meera Bagh",110,64,46,Private,2021-05-12-14-05,35,35,0,10,10,0,5,5,0,40,40,0,0,14
Parmeshwari Devi Hospital,18,17,1,Private,2021-05-12-09-53,1,1,0,,,,,,,1,1,0,,
Patel Hospital,10,5,5,Private,2021-05-12-11-11,,,,,,,,,,,,,0,6
Pentamed Hospital,47,47,0,Private,2021-05-12-12-17,,,,,,,8,8,0,8,8,0,0,23
"PGH Hospital, Vikas Nagar",44,16,28,Private,2021-05-12-09-59,6,6,0,2,0,2,1,1,0,7,7,0,0,12
"Primus Super Specialty Hospital, Chanakyapuri",111,107,4,Private,2021-05-12-11-35,59,59,0,21,16,5,2,2,0,61,61,0,0,20
Pt.RRM Hospital,15,12,3,Private,2021-05-12-11-27,1,1,0,,,,1,1,0,2,2,0,0,18
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,30,5,Private,2021-05-12-12-53,9,9,0,5,4,1,1,1,0,10,10,0,0,12
"Pushpawati Singhania Hospital, Saket",168,151,17,Private,2021-05-12-13-02,28,28,0,9,9,0,10,10,0,38,38,0,0,22
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,67,33,Central Government,2021-05-12-11-41,,,,,,,,,,,,,1,0
Rajeev Gandhi Super Speciality Hospital,425,315,110,Delhi Government,2021-05-12-13-16,125,115,10,,,,200,200,0,325,315,10,0,8
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,228,2,Private,2021-05-12-12-45,35,35,0,11,11,0,5,5,0,40,40,0,0,22
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,5,10,Private,2021-05-12-09-47,3,1,2,,,,,,,3,1,2,1,23
Ram Manohar Lohia Hospital,323,274,49,Central Government,2021-05-12-07-34,,,,,,,28,28,0,28,28,0,1,2
"Rathi Hospital, Najafgarh",80,54,26,Private,2021-05-12-14-08,19,19,0,,,,6,6,0,25,25,0,0,11
Rescue Hospital,38,38,0,Private,2021-05-12-12-58,18,18,0,4,3,1,,,,18,18,0,0,10
"Revive Hospital,tilak nagar",28,28,0,Private,2021-05-12-14-18,14,14,0,2,2,0,1,1,0,15,15,0,0,10
"RLKC Metro Hospital, Naraina",70,66,4,Private,2021-05-12-11-17,17,17,0,15,15,0,1,1,0,18,18,0,1,15
ROSEWOOD HOSPITAL,25,20,5,Private,2021-05-12-13-52,4,4,0,,,,,,,4,4,0,0,12
Royal Kalindi Hospital,26,26,0,Private,2021-05-12-14-25,2,2,0,,,,1,1,0,3,3,0,0,8
RS Grover Memorial Hospital,24,13,11,Private,2021-05-12-08-22,4,4,0,,,,,,,4,4,0,0,6
Safdarjung Hospital,391,281,110,Central Government,2021-05-12-12-01,,,,,,,80,80,0,80,80,0,1,0
Sai Charitable Dispensary,25,12,13,Private,2021-05-12-09-02,,,,,,,,,,,,,0,12
SAMA HOSPITAL,32,32,0,Private,2021-05-12-09-13,,,,,,,4,4,0,4,4,0,0,16
"Samar Hospital, Dwarka",30,30,0,Private,2021-05-12-10-35,5,5,0,,,,1,1,0,6,6,0,,
Sanjay Gandhi Memorial Hospital,150,113,37,Delhi Government,2021-05-12-12-06,10,10,0,6,2,4,10,10,0,20,20,0,0,9
"Sanjeevan Medical Res. , Daryaganj",40,20,20,Private,2021-05-12-14-12,,,,,,,4,4,0,4,4,0,1,16
"Sant Parmanand Hospital, Civil Lines",60,44,16,Private,2021-05-12-11-04,15,15,0,6,0,6,,,,15,15,0,0,10
Sant Soham Hospital,15,11,4,Private,2021-05-12-08-11,,,,,,,,,,,,,0,9
"Santom Hospital, Prashant Vihar",105,95,10,Private,2021-05-12-13-44,42,42,0,,,,8,8,0,50,50,0,0,8
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,358,142,Central Government,2021-05-12-10-04,,,,,,,128,128,0,128,128,0,1,20
Saroj Super Speciality Hospital,150,149,1,Private,2021-05-12-13-13,39,39,0,,,,24,24,0,63,63,0,0,16
SATYA MULTISPECIALITY HOSPITAL,18,13,5,Private,2021-05-12-10-33,3,3,0,,,,,,,3,3,0,0,12
"Satyabhama Hospital, Nangloi",42,41,1,Private,2021-05-12-14-00,29,29,0,5,5,0,3,3,0,32,32,0,0,2
Satyawati Harishchand Hsopital,200,148,52,Delhi Government,2021-05-12-14-27,12,12,0,,,,3,3,0,15,15,0,0,10
Savitri Hospital,25,21,4,Private,2021-05-12-13-19,13,12,1,,,,,,,13,12,1,0,10
SCI International Hospital,12,12,0,Private,2021-05-12-11-27,,,,,,,,,,,,,1,0
"Sehgal Neo Hospital, Paschim Vihar",80,80,0,Private,2021-05-12-13-41,13,13,0,,,,,,,13,13,0,0,5
"Shakuntala Nursing Home, West Sagarpur",30,24,6,Private,2021-05-12-08-39,5,5,0,,,,,,,5,5,0,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,96,14,Private,2021-05-12-11-20,19,19,0,25,17,8,5,5,0,24,24,0,0,6
"Shree Agarsain International Hospital, Rohini- 22",199,182,17,Private,2021-05-12-13-49,59,59,0,16,16,0,15,15,0,74,74,0,4,6
Shree Hospital,20,17,3,Private,2021-05-12-12-31,,,,,,,,,,,,,0,12
"Shri Ram Singh Hospital, Krishna Nagar",50,20,30,Private,2021-05-12-09-10,6,6,0,,,,1,1,0,7,7,0,1,0
Shrine Hospital,17,5,12,Private,2021-05-12-10-59,3,3,0,,,,,,,3,3,0,0,12
SINGHAL HOSPITAL,27,10,17,Private,2021-05-12-12-03,7,6,1,,,,,,,7,6,1,0,6
Singhal Medical  Centre,20,14,6,Private,2021-05-11-20-49,,,,,,,,,,,,,1,6
Sir Ganga Ram City Hospital,96,81,15,Private,2021-05-12-09-35,1,1,0,,,,15,15,0,16,16,0,0,10
Sir Ganga Ram Hospital,584,584,0,Private,2021-05-12-12-09,83,83,0,95,50,45,74,74,0,157,157,0,0,6
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",41,36,5,Private,2021-05-12-14-28,9,9,0,1,1,0,,,,9,9,0,0,12
"SMS Hospital, Gagan Vihar",36,14,22,Private,2021-05-12-12-25,4,4,0,,,,1,1,0,5,5,0,0,7
"Sri Balaji Action Medical Inst., Paschim Vihar",240,240,0,Private,2021-05-12-14-20,97,97,0,30,30,0,8,8,0,105,105,0,1,12
"St. Stephens Hospital, Tis Hazari",336,256,80,Private,2021-05-12-13-50,24,24,0,8,8,0,8,8,0,32,32,0,0,4
Sunrise Hospital,14,5,9,Private,2021-05-12-10-49,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,10,12,Private,2021-05-11-17-53,3,1,2,,,,1,1,0,4,2,2,0,8
"Surya Hospital, Krishna Nagar",40,28,12,Private,2021-05-12-13-04,5,5,0,5,0,5,,,,5,5,0,0,2
SURYA KIRAN HOSPITAL,40,22,18,Private,2021-05-12-14-06,9,9,0,5,5,0,1,1,0,10,10,0,0,7
Sushila Hospial,50,50,0,Private,2021-05-12-13-38,10,10,0,,,,,,,10,10,0,0,18
Swami Dayanand,70,59,11,Central Government,2021-05-12-11-22,,,,,,,,,,,,,0,22
"Tarak Hospital, Uttam Nagar",72,70,2,Private,2021-05-12-09-38,25,25,0,6,6,0,5,5,0,30,30,0,0,4
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,136,0,Private,2021-05-12-12-58,14,14,0,23,5,18,2,2,0,16,16,0,1,9
Triton Hospital,10,8,2,Private,2021-05-12-07-41,,,,12,8,4,,,,,,,0,8
Tulsi Multispeciality Hospital & Critical Care Unit,40,9,31,Private,2021-05-12-11-03,1,1,0,,,,1,1,0,2,2,0,0,10
TYAGI NURSING HOME,15,15,0,Private,2021-05-12-11-35,7,7,0,2,2,0,3,3,0,10,10,0,1,22
"Universal Centre of Health services, Kalkaji",35,30,5,Private,2021-05-12-07-49,8,8,0,,,,2,2,0,10,10,0,1,10
"Venkateshwar Hospital, Dwarka",245,242,3,Private,2021-05-12-13-47,48,48,0,,,,8,8,0,56,56,0,0,10
"Vikas Hospital, Najafgarh",40,33,7,Private,2021-05-12-14-09,8,8,0,,,,3,3,0,11,11,0,0,13
VIMHANS,180,163,17,Private,2021-05-12-09-03,82,82,0,,,,48,48,0,130,130,0,0,7
World Brain Center Hospital,45,20,25,Private,2021-05-12-09-58,11,11,0,,,,,,,11,11,0,0,12
All,23266,18779,4487,,2021-05-12-14-31,3737,3668,69,1003,787,216,2123,2107,16,5860,5775,85,,
Balaji Hospital,,,,,,,,,,,,,,,,,,0,4
