name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours
"Dharamshila Narayana Hosp., Vasundhra Enclave",103,0,103,Private,2021-07-12-16-03,13,0,13,5,5,0,5,0,5,18,0,18,1,8
"Dharamvir Solanki Hospital, Rohini",5,0,5,Private,2021-07-12-09-22,4,0,4,5,3,2,1,0,1,5,0,5,0,23
Divine Multispeciality Hospital and Cancer Centre,35,9,26,Private,2021-07-12-11-17,17,1,16,9,2,7,9,1,8,26,2,24,0,22
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,0,20,Private,2021-07-12-09-00,,,,8,8,0,2,0,2,2,0,2,1,20
Dr Baba Saheb Ambedkar Hospital,100,17,83,Delhi Government,2021-07-12-07-43,,,,12,10,2,25,17,8,25,17,8,1,7
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-07-12-10-24,5,0,5,,,,1,0,1,6,0,6,,
Ekansh Hospital,8,0,8,Private,2021-07-12-12-35,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,76,0,76,Central Government,2021-07-12-12-51,,,,5,5,0,5,0,5,5,0,5,3,14
ESIC hospital Okhla,20,0,20,Central Government,2021-07-12-10-06,,,,27,6,21,2,0,2,2,0,2,7,5
"Fortis Escorts Heart Institute, Okhla",112,0,112,Private,2021-07-12-15-56,55,0,55,16,12,4,5,0,5,60,0,60,2,1
"Fortis Hospital, Shalimar Bagh",78,0,78,Private,2021-07-12-13-06,15,0,15,48,44,4,5,0,5,20,0,20,5,23
"Fortis SS Hospital, Vasant Kunj",48,0,48,Private,2021-07-12-16-43,14,0,14,,,,4,0,4,18,0,18,2,23
Galaxy Hospital,8,0,8,Private,2021-07-12-09-14,2,0,2,1,0,1,,,,2,0,2,5,0
"Gandhi Nursing Home, Uttam Nagar",25,0,25,Private,2021-07-12-09-09,8,0,8,15,15,0,2,0,2,10,0,10,1,12
"Garg Hospital, Karkardooma",36,0,36,Private,2021-07-12-16-26,4,0,4,,,,,,,4,0,4,0,12
GNS Multispeciality Hospital,6,0,6,Private,2021-07-08-14-16,,,,,,,,,,,,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",24,0,24,Private,2021-07-12-16-33,2,0,2,8,6,2,2,0,2,4,0,4,1,23
"Goyal Hospital, Paschim Vihar",24,0,24,Private,2021-07-12-13-42,7,0,7,,,,,,,7,0,7,0,12
GTB Hospital,600,20,580,Delhi Government,2021-07-12-16-00,410,0,410,,,,140,20,120,550,20,530,4,18
Gupta Multispecialty Hospital,14,0,14,Private,2021-07-12-16-42,,,,4,0,4,,,,,,,2,0
"Gupta Multispecialty Hospital, Vivek Vihar",40,0,40,Private,2021-07-12-14-40,6,0,6,,,,,,,6,0,6,2,20
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,0,198,Delhi Government,2021-07-01-10-44,,,,,,,,,,,,,,
"HAHC Hospital, Hamdard Nagar",141,0,141,Private,2021-07-12-10-34,4,0,4,29,2,27,8,0,8,12,0,12,1,4
HANDA NURSING HOME,12,0,12,Private,2021-07-12-10-40,,,,6,0,6,,,,,,,1,18
Hardik Hospital,10,0,10,Private,2021-07-12-11-13,4,0,4,,,,,,,4,0,4,1,20
Highland Care Multispeciality Hospital,30,0,30,Private,2021-07-12-12-20,5,0,5,,,,,,,5,0,5,0,15
Hira’s Multispeciality Hospital,15,0,15,Private,2021-07-12-13-15,,,,,,,,,,,,,0,12
"Holy Family Hospital, Okhla",100,3,97,Private,2021-07-12-09-42,,,,18,18,0,14,2,12,14,2,12,0,20
"IBS Hospital, Lajpat Nagar",7,0,7,Private,2021-07-12-11-50,,,,10,4,6,,,,,,,0,6
"Indian spinal injury centre,Vasant Kunj",60,1,59,Private,2021-07-12-16-25,,,,10,8,2,9,0,9,9,0,9,0,14
"Indira Gandhi Hospital, Dwarka",250,1,249,Delhi Government,2021-07-12-11-05,,,,73,0,73,15,0,15,15,0,15,8,0
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",215,6,209,Private,2021-07-12-17-25,36,3,33,117,105,12,12,1,11,48,4,44,4,0
"Irene Hospital, Kalkaji",34,0,34,Private,2021-07-12-15-30,3,0,3,,,,2,0,2,5,0,5,2,0
"Ishan Hospital, Rohini",13,0,13,Private,2021-07-12-16-43,5,0,5,,,,,,,5,0,5,0,15
"Jaipur Golden Hospital, Rohini",72,9,63,Private,2021-07-12-16-50,8,5,3,11,11,0,4,0,4,12,5,7,0,16
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,0,60,Private,2021-07-12-11-16,,,,10,2,8,,,,,,,1,20
"Jeewan Mala Hospital, Rohtak Road",45,0,45,Private,2021-07-12-12-04,15,0,15,8,8,0,8,0,8,23,0,23,0,12
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-07-12-15-09,3,0,3,2,0,2,2,0,2,5,0,5,1,23
Jivisha Advanced Medical Centre,22,0,22,Private,2021-07-12-10-43,,,,,,,,,,,,,1,23
Jyoti Nursing Home,22,2,20,Private,2021-07-12-14-01,,,,,,,,,,,,,1,11
Kalawati Saran Children's Hospital (LHMC),34,15,19,Central Government,2021-07-12-10-09,,,,35,31,4,5,5,0,5,5,0,4,14
"Kalra Hospital, Dwarka",10,0,10,Private,2021-07-12-14-19,,,,6,5,1,,,,,,,5,0
"Kalra Hospital, Kirti Nagar",34,0,34,Private,2021-07-12-14-30,10,0,10,29,29,0,1,0,1,11,0,11,0,12
Kalyani Hospital,25,0,25,Private,2021-07-12-14-46,8,0,8,,,,1,0,1,9,0,9,13,1
"Kapil Multispecialty Hospital, Nathupura",10,0,10,Private,2021-07-12-08-32,,,,5,3,2,,,,,,,5,0
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-07-12-16-23,2,0,2,,,,,,,2,0,2,0,10
khanna hospital,50,0,50,Private,2021-07-12-08-49,7,0,7,1,0,1,1,0,1,8,0,8,0,15
"Konark Hospital, Nangloi",43,0,43,Private,2021-07-12-13-35,14,0,14,,,,1,0,1,15,0,15,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-07-12-17-14,6,0,6,2,2,0,,,,6,0,6,0,18
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,0,96,Private,2021-07-12-13-47,26,0,26,6,6,0,,,,26,0,26,0,23
"Lalita Hospital, Begumpur",40,0,40,Private,2021-07-12-11-15,4,0,4,,,,1,0,1,5,0,5,,
LHMC,93,58,35,Central Government,2021-07-12-11-42,5,1,4,27,24,3,16,1,15,21,2,19,1,10
Life RAYS HOSPITAL,12,0,12,Private,2021-07-12-11-26,,,,,,,,,,,,,,
Lifeline Hospital,19,0,19,Private,2021-07-12-13-55,2,0,2,3,0,3,2,0,2,4,0,4,1,0
Lok Nayak Hospital,720,13,707,Delhi Government,2021-07-12-16-26,600,7,593,98,17,81,100,6,94,700,13,687,0,20
Lotus Hospital,15,7,8,Private,2021-07-12-12-05,,,,,,,,,,,,,1,20
Maa Bharti Hospital,8,0,8,Private,2021-07-12-07-33,,,,,,,,,,,,,2,4
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-07-12-09-30,24,0,24,20,19,1,2,0,2,26,0,26,0,12
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-07-12-16-04,14,0,14,10,2,8,6,0,6,20,0,20,26,3
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-07-12-14-10,1,0,1,4,0,4,1,0,1,2,0,2,,
"Maharaja Agrasen Hospital, Dwarka",47,0,47,Private,2021-07-12-12-11,,,,4,4,0,12,0,12,12,0,12,1,0
"Maharaja Agrasen Hospital, Punjabi Bagh",90,3,87,Private,2021-07-12-14-22,25,1,24,64,38,26,3,1,2,28,2,26,5,5
Makkar Multispeciality Hospital,16,0,16,Private,2021-07-12-09-50,4,0,4,,,,,,,4,0,4,2,0
Malik Radix Hospital,14,0,14,Private,2021-07-12-17-02,2,0,2,8,8,0,2,0,2,4,0,4,3,6
"MANIPAL HOSPITAL, DWARKA",60,0,60,Private,2021-07-12-16-17,8,0,8,20,20,0,14,0,14,22,0,22,2,0
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-07-12-14-18,4,0,4,,,,1,0,1,5,0,5,1,7
"Mata Chanan Devi Hospital, Janakpuri",63,1,62,Private,2021-07-12-15-45,6,0,6,43,27,16,6,1,5,12,1,11,5,1
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,0,80,Private,2021-07-12-11-03,20,0,20,2,2,0,8,0,8,28,0,28,0,4
Max East/West Block,255,0,255,Private,2021-07-12-16-10,48,0,48,10,10,0,,,,48,0,48,0,21
"Max Smart Gujarmal Modi hospital ,Saket",75,0,75,Private,2021-07-12-16-56,,,,45,0,45,5,0,5,5,0,5,2,18
"MAX SS HOSPITAL, PATPARGANJ",120,1,119,Private,2021-07-12-10-24,10,0,10,111,111,0,10,1,9,20,1,19,5,0
"Max SS Hospital, Shalimar Bagh",84,7,77,Private,2021-07-12-16-13,7,6,1,,,,5,1,4,12,7,5,7,1
"Medeor Hospital, Dwarka",45,0,45,Private,2021-07-12-12-16,,,,,,,8,0,8,8,0,8,0,23
"Medeor Hospital, Qutab Instl. Area",55,0,55,Private,2021-07-12-16-47,8,0,8,8,8,0,4,0,4,12,0,12,0,23
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-07-12-13-33,14,0,14,,,,,,,14,0,14,2,20
"Metro Hospital, Lajpat Nagar",33,0,33,Private,2021-07-12-16-50,14,0,14,4,4,0,,,,14,0,14,3,7
"Metro Hospital, Preet Vihar",40,7,33,Private,2021-07-12-09-27,21,4,17,16,16,0,2,0,2,23,4,19,0,20
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-07-12-15-35,12,0,12,8,8,0,3,0,3,15,0,15,0,19
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",42,0,42,Private,2021-07-12-13-19,6,0,6,30,12,18,2,0,2,8,0,8,1,20
"National Heart Institute, East of Kailash",23,0,23,Private,2021-07-12-14-13,21,0,21,10,10,0,2,0,2,23,0,23,1,6
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-07-12-09-04,,,,6,6,0,,,,,,,2,0
"Navjeevan Hospital, Pitampura",30,0,30,Private,2021-07-12-10-23,2,0,2,7,7,0,1,0,1,3,0,3,5,23
Nestiva Hospital,20,0,20,Private,2021-07-12-09-47,,,,,,,2,0,2,2,0,2,4,0
Newlife Medical Centre,12,0,12,Private,2021-07-12-12-50,,,,,,,,,,,,,1,12
Newlife Multispeciality Hospital,20,0,20,Private,2021-07-12-11-13,3,0,3,,,,1,0,1,4,0,4,,
Nidaan Hospital,20,0,20,Private,2021-07-12-12-31,5,0,5,,,,2,0,2,7,0,7,,
Nijhara Hospital,7,0,7,Private,2021-07-12-07-50,,,,,,,,,,,,,1,23
Nirmal Hospital,20,0,20,Private,2021-07-12-09-30,,,,,,,,,,,,,0,20
Nirmala Hospital,19,0,19,Private,2021-07-12-16-38,2,0,2,,,,1,0,1,3,0,3,6,0
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-07-12-13-10,,,,,,,,,,,,,3,20
"NKS Hospital, Gulabi Bagh",82,0,82,Private,2021-07-12-12-04,23,0,23,15,15,0,2,0,2,25,0,25,0,7
Northern Railway,55,3,52,Central Government,2021-07-12-16-03,,,,12,9,3,14,3,11,14,3,11,0,12
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,,,,1,12
Nulife Hospital,15,0,15,Private,2021-07-12-10-20,,,,,,,5,0,5,5,0,5,3,0
Oncoplus Hospital,30,0,30,Private,2021-07-12-10-32,4,0,4,,,,5,0,5,9,0,9,3,0
"Park Hospital, Meera Bagh",53,0,53,Private,2021-07-12-14-08,12,0,12,35,10,25,3,0,3,15,0,15,1,0
Parmeshwari Devi Hospital,18,0,18,Private,2021-07-12-09-23,,,,,,,,,,,,,,
Patel Hospital,10,0,10,Private,2021-07-12-12-18,6,0,6,6,0,6,,,,6,0,6,,
Pentagram,11,0,11,Private,2021-07-12-08-57,6,0,6,,,,,,,6,0,6,1,23
Pentamed Hospital,6,0,6,Private,2021-07-12-10-50,1,0,1,6,1,5,1,0,1,2,0,2,2,20
"PGH Hospital, Vikas Nagar",17,0,17,Private,2021-07-12-13-50,2,0,2,6,0,6,1,0,1,3,0,3,6,23
"Primus Super Specialty Hospital, Chanakyapuri",40,0,40,Private,2021-07-12-15-26,8,0,8,35,22,13,2,0,2,10,0,10,10,0
Pt.RRM Hospital,15,3,12,Private,2021-07-12-09-49,1,0,1,2,0,2,1,0,1,2,0,2,3,14
"Pushpawati Singhania Hospital, Saket",60,0,60,Private,2021-07-12-14-14,5,0,5,35,12,23,4,0,4,9,0,9,5,12
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-07-12-07-43,,,,,,,,,,,,,1,23
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,115,0,115,Central Government,2021-07-02-14-31,,,,,,,,,,,,,3,0
Rajeev Gandhi Super Speciality Hospital,150,1,149,Delhi Government,2021-07-12-17-27,,,,80,23,57,150,1,149,150,1,149,0,13
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,0,230,Private,2021-07-12-17-24,35,0,35,11,11,0,5,0,5,40,0,40,1,11
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-07-12-11-57,3,0,3,,,,,,,3,0,3,1,20
Ram Manohar Lohia Hospital,323,4,319,Central Government,2021-07-12-05-46,,,,71,0,71,28,4,24,28,4,24,3,2
"Rathi Hospital, Najafgarh",30,0,30,Private,2021-07-12-15-57,8,0,8,11,2,9,2,0,2,10,0,10,0,3
Rescue Hospital,38,1,37,Private,2021-07-12-17-13,18,1,17,4,3,1,,,,18,1,17,1,18
"Revive Hospital,tilak nagar",28,0,28,Private,2021-07-12-14-05,14,0,14,2,2,0,1,0,1,15,0,15,0,18
"RLKC Metro Hospital, Naraina",70,0,70,Private,2021-07-12-13-38,17,0,17,17,16,1,1,0,1,18,0,18,7,10
ROSEWOOD HOSPITAL,25,0,25,Private,2021-07-12-09-44,4,0,4,,,,,,,4,0,4,2,0
Royal Kalindi Hospital,26,0,26,Private,2021-07-12-11-14,2,0,2,,,,1,0,1,3,0,3,0,16
Safdarjung Hospital,210,4,206,Central Government,2021-07-12-10-18,,,,,,,18,1,17,18,1,17,11,0
Sai Charitable Dispensary,25,0,25,Private,2021-07-12-14-41,,,,,,,,,,,,,0,12
SAMA HOSPITAL,31,0,31,Private,2021-07-11-14-36,,,,,,,4,0,4,4,0,4,0,23
"Samar Hospital, Dwarka",35,0,35,Private,2021-07-12-16-54,6,0,6,,,,,,,6,0,6,,
Sanjay Gandhi Memorial Hospital,50,9,41,Delhi Government,2021-07-12-08-00,,,,26,5,21,25,0,25,25,0,25,0,15
"Sanjeevan Medical Res. , Daryaganj",40,0,40,Private,2021-07-12-16-24,,,,,,,4,0,4,4,0,4,1,18
Sant Nirankari Covid Care and Treatment centre burari,1000,1,999,Delhi Government,2021-07-12-15-57,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,0,60,Private,2021-07-12-17-28,15,0,15,6,2,4,,,,15,0,15,0,16
Sant Soham Hospital,15,0,15,Private,2021-07-11-10-40,,,,,,,,,,,,,0,21
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-07-12-10-43,16,0,16,15,15,0,4,0,4,20,0,20,1,23
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,,,,128,0,128,128,0,128,52,8
Saroj Super Speciality Hospital,21,1,20,Private,2021-07-12-16-31,10,0,10,51,39,12,4,0,4,14,0,14,3,18
SATYA MULTISPECIALITY HOSPITAL,16,0,16,Private,2021-07-12-11-49,3,0,3,,,,,,,3,0,3,2,0
"Satyabhama Hospital, Nangloi",16,0,16,Private,2021-07-12-13-55,4,0,4,5,4,1,1,0,1,5,0,5,0,10
Savitri Hospital,25,0,25,Private,2021-07-12-16-39,13,0,13,,,,,,,13,0,13,0,23
"Sehgal Neo Hospital, Paschim Vihar",30,0,30,Private,2021-07-12-16-07,4,0,4,9,5,4,,,,4,0,4,0,21
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-07-12-13-39,5,0,5,,,,,,,5,0,5,,
Shanti Devi Hospital,25,0,25,Private,2021-07-08-15-39,,,,,,,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,0,110,Private,2021-07-12-06-28,16,0,16,30,26,4,8,0,8,24,0,24,1,5
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-29-08-09,,,,,,,,,,,,,0,20
"Shree Agarsain International Hospital, Rohini- 22",150,4,146,Private,2021-07-12-16-17,25,2,23,34,12,22,25,0,25,50,2,48,54,4
Shree Hospital,20,0,20,Private,2021-07-12-16-55,,,,,,,,,,,,,2,0
"Shri Ram Singh Hospital, Krishna Nagar",50,0,50,Private,2021-07-12-09-48,7,0,7,8,5,3,1,0,1,8,0,8,5,0
Shrine Hospital,17,0,17,Private,2021-07-12-14-28,2,0,2,1,1,0,1,0,1,3,0,3,5,23
SINGHAL HOSPITAL,27,0,27,Private,2021-07-12-13-29,7,0,7,,,,,,,7,0,7,2,0
Singhal Medical  Centre,10,0,10,Private,2021-07-12-12-27,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,36,0,36,Private,2021-07-12-16-31,,,,11,6,5,5,0,5,5,0,5,5,8
Sir Ganga Ram Hospital,13,2,11,Private,2021-07-12-12-40,,,,134,103,31,13,2,11,13,2,11,6,0
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-07-12-15-48,6,0,6,2,2,0,,,,6,0,6,4,23
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-07-12-15-00,4,0,4,,,,1,0,1,5,0,5,0,23
"Sri Balaji Action Medical Inst., Paschim Vihar",75,1,74,Private,2021-07-12-17-30,7,0,7,96,96,0,2,0,2,9,0,9,5,22
"St. Stephens Hospital, Tis Hazari",336,10,326,Private,2021-07-12-17-02,24,1,23,8,8,0,8,1,7,32,2,30,1,19
SUKHMANI HOSPITAL,4,0,4,Private,2021-07-08-09-32,,,,,,,,,,,,,2,0
Sunrise Hospital,14,0,14,Private,2021-07-12-10-33,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-07-12-10-10,1,0,1,,,,3,0,3,4,0,4,0,8
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-07-12-11-20,5,0,5,3,1,2,,,,5,0,5,0,20
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-07-12-14-09,8,0,8,5,5,0,2,0,2,10,0,10,1,0
Sushila Hospial,50,0,50,Private,2021-07-12-11-01,10,0,10,,,,,,,10,0,10,2,20
Swami Dayanand,70,2,68,Central Government,2021-07-12-10-21,,,,24,16,8,,,,,,,11,0
Swasthik Hospital,30,0,30,Private,2021-07-12-12-04,,,,8,0,8,,,,,,,1,10
"Tarak Hospital, Uttam Nagar",22,0,22,Private,2021-07-12-08-56,2,0,2,6,5,1,5,0,5,7,0,7,0,8
Tilak Nagar CHC,64,0,64,Central Government,2021-07-01-07-27,,,,,,,,,,,,,6,0
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,0,136,Private,2021-07-12-11-26,14,2,12,23,17,6,2,0,2,16,2,14,1,18
Triton Hospital,10,0,10,Private,2021-07-12-10-51,,,,12,3,9,,,,,,,0,10
Tulsi Multispeciality Hospital & Critical Care Unit,10,0,10,Private,2021-07-12-12-30,1,0,1,,,,1,0,1,2,0,2,2,10
TYAGI NURSING HOME,15,0,15,Private,2021-07-12-16-52,5,0,5,2,2,0,3,0,3,8,0,8,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-07-12-05-19,8,0,8,,,,2,0,2,10,0,10,2,20
