name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Maa Bharti Hospital,8,0,8,Private,2021-09-07-07-30,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-09-07-08-48,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-09-07-08-19,14,0,14,6,0,6,20,0,20,52,0,10,3,7
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-09-07-12-37,,,,,,,,,,,,,,
"Maharaja Agrasen Hospital, Dwarka",21,0,21,Private,2021-09-07-09-14,,,,5,0,5,5,0,5,1,0,11,4,7
"Maharaja Agrasen Hospital, Punjabi Bagh",90,0,90,Private,2021-09-08-03-58,25,0,25,3,0,3,28,0,28,5,10,64,64,0
Makkar Multispeciality Hospital,16,0,16,Private,2021-09-07-12-16,4,0,4,,,,4,0,4,,,8,3,5
Malik Radix Hospital,14,0,14,Private,2021-09-07-19-03,2,0,2,2,0,2,4,0,4,3,6,8,8,0
"MANIPAL HOSPITAL, DWARKA",60,0,60,Private,2021-09-07-16-08,8,0,8,14,0,14,22,0,22,3,0,38,38,0
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-09-07-17-26,4,0,4,1,0,1,5,0,5,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",63,0,63,Private,2021-09-07-17-32,6,0,6,6,0,6,12,0,12,4,17,43,39,4
"Mata Roop Rani Maggo Hospital, Uttam Nagar",20,0,20,Private,2021-09-07-09-41,,,,4,0,4,4,0,4,0,4,12,0,12
Max East/West Block,96,0,96,Private,2021-09-08-05-00,10,0,10,,,,10,0,10,0,21,60,60,0
"Max Smart Gujarmal Modi hospital ,Saket",75,0,75,Private,2021-09-08-04-00,,,,5,0,5,5,0,5,4,20,45,40,5
"MAX SS HOSPITAL, PATPARGANJ",120,1,119,Private,2021-09-07-10-22,10,1,9,10,0,10,20,1,19,3,7,111,111,0
"Max SS Hospital, Shalimar Bagh",84,0,84,Private,2021-09-07-10-31,9,0,9,3,0,3,12,0,12,3,5,102,102,0
"Medeor Hospital, Dwarka",45,0,45,Private,2021-09-07-10-03,,,,8,0,8,8,0,8,0,23,,,
"Medeor Hospital, Qutab Instl. Area",55,0,55,Private,2021-09-08-00-57,8,0,8,4,0,4,12,0,12,0,23,8,8,0
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-09-07-17-15,14,0,14,,,,14,0,14,2,20,,,
"Metro Hospital, Lajpat Nagar",15,0,15,Private,2021-09-07-09-47,5,0,5,,,,5,0,5,3,4,13,9,4
"Metro Hospital, Preet Vihar",40,20,20,Private,2021-09-07-09-02,21,15,6,2,0,2,23,15,8,0,20,50,44,6
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-09-08-04-28,12,0,12,3,0,3,15,0,15,2,11,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",42,0,42,Private,2021-09-07-10-03,6,0,6,2,0,2,8,0,8,2,23,30,22,8
"National Heart Institute, East of Kailash",23,0,23,Private,2021-09-07-18-03,21,0,21,2,0,2,23,0,23,2,5,11,11,0
National Institute of TB and Respiratory Diseases (LRS TB),15,2,13,Central Government,2021-09-07-10-39,,,,,,,,,,1,0,6,3,3
"Navjeevan Hospital, Pitampura",30,0,30,Private,2021-09-07-08-24,2,0,2,1,0,1,3,0,3,6,10,7,7,0
Newlife Medical Centre,12,0,12,Private,2021-09-07-17-30,,,,,,,,,,1,12,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-09-07-10-10,4,0,4,,,,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-09-07-08-23,5,0,5,2,0,2,7,0,7,,,,,
Nijhara Hospital,7,0,7,Private,2021-09-07-14-23,,,,,,,,,,1,23,,,
Nirmal Hospital,20,1,19,Private,2021-09-07-18-00,,,,,,,,,,0,20,,,
Nirmala Hospital,19,0,19,Private,2021-09-08-00-50,1,0,1,1,0,1,2,0,2,1,0,1,1,0
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-09-07-09-03,5,0,5,,,,5,0,5,3,20,,,
"NKS Hospital, Gulabi Bagh",30,0,30,Private,2021-09-07-20-18,10,0,10,2,0,2,12,0,12,0,7,,,
Northern Railway,55,1,54,Central Government,2021-09-07-17-53,,,,14,1,13,14,1,13,0,12,12,10,2
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,10,0,10,Private,2021-09-07-11-03,,,,5,0,5,5,0,5,3,0,,,
Oncoplus Hospital,30,0,30,Private,2021-09-07-14-32,4,0,4,5,0,5,9,0,9,3,0,,,
"Park Hospital, Meera Bagh",53,0,53,Private,2021-09-07-17-21,13,0,13,2,0,2,15,0,15,1,0,35,10,25
Parmeshwari Devi Hospital,18,0,18,Private,2021-09-07-08-20,1,0,1,,,,1,0,1,,,,,
Patel Hospital,10,0,10,Private,2021-09-07-10-34,6,0,6,,,,6,0,6,,,6,0,6
Pentagram,7,0,7,Private,2021-09-07-08-25,,,,,,,,,,1,23,,,
Pentamed Hospital,4,0,4,Private,2021-09-07-07-42,1,0,1,1,0,1,2,0,2,2,20,6,6,0
"PGH Hospital, Vikas Nagar",17,0,17,Private,2021-09-07-14-10,2,0,2,1,0,1,3,0,3,9,23,6,0,6
"Primus Super Specialty Hospital, Chanakyapuri",40,0,40,Private,2021-09-07-16-53,8,0,8,2,0,2,10,0,10,10,0,35,20,15
Pt.RRM Hospital,6,0,6,Private,2021-09-07-10-26,1,0,1,1,0,1,2,0,2,3,14,,,
"Pushpawati Singhania Hospital, Saket",60,0,60,Private,2021-09-07-09-34,5,0,5,4,0,4,9,0,9,2,8,35,24,11
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-09-07-07-53,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,0,100,Central Government,2021-09-07-10-12,,,,,,,,,,4,0,,,
Rajeev Gandhi Super Speciality Hospital,150,0,150,Delhi Government,2021-09-08-01-55,,,,150,0,150,150,0,150,0,16,80,52,28
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,0,230,Private,2021-09-07-09-55,35,0,35,5,0,5,40,0,40,1,20,10,10,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-09-07-11-59,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,25,298,Central Government,2021-09-07-17-18,,,,28,7,21,28,7,21,4,13,65,0,65
"Rathi Hospital, Najafgarh",20,0,20,Private,2021-09-07-20-16,7,0,7,2,0,2,9,0,9,0,20,11,3,8
Rescue Hospital,20,0,20,Private,2021-09-07-13-51,2,0,2,,,,2,0,2,30,3,3,3,0
"Revive Hospital,tilak nagar",28,0,28,Private,2021-09-07-17-35,14,0,14,1,0,1,15,0,15,0,18,2,2,0
"RLKC Metro Hospital, Naraina",30,1,29,Private,2021-09-07-18-40,3,0,3,1,0,1,4,0,4,7,10,31,16,15
ROSEWOOD HOSPITAL,25,0,25,Private,2021-09-07-09-22,4,0,4,,,,4,0,4,2,0,4,0,4
Royal Kalindi Hospital,26,0,26,Private,2021-09-07-09-34,3,0,3,1,0,1,4,0,4,0,23,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-09-07-09-14,,,,,,,,,,4,0,4,0,4
Safdarjung Hospital,210,2,208,Central Government,2021-09-07-10-18,,,,18,1,17,18,1,17,5,0,67,0,67
Sai Charitable Dispensary,25,0,25,Private,2021-09-07-11-08,,,,,,,,,,0,12,,,
SAMA HOSPITAL,31,0,31,Private,2021-09-07-13-44,,,,4,0,4,4,0,4,0,23,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-09-07-08-44,5,0,5,1,0,1,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,50,8,42,Delhi Government,2021-09-07-19-42,,,,25,0,25,25,0,25,0,15,26,17,9
"Sanjeevan Medical Res. , Daryaganj",30,0,30,Private,2021-09-07-10-10,,,,2,0,2,2,0,2,1,20,4,2,2
Sant Nirankari Covid Care and Treatment centre burari,1000,0,1000,Delhi Government,2021-09-08-04-02,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,0,60,Private,2021-09-07-09-51,15,0,15,,,,15,0,15,1,8,6,6,0
Sant Soham Hospital,15,0,15,Private,2021-09-07-11-19,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-09-07-10-18,16,0,16,4,0,4,20,0,20,1,23,15,15,0
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,128,0,128,128,0,128,52,8,,,
Saroj Super Speciality Hospital,10,0,10,Private,2021-09-07-10-32,3,0,3,2,0,2,5,0,5,4,0,58,41,17
SATYA MULTISPECIALITY HOSPITAL,16,0,16,Private,2021-09-07-10-09,3,0,3,,,,3,0,3,6,0,,,
"Satyabhama Hospital, Nangloi",16,0,16,Private,2021-09-07-17-13,4,0,4,1,0,1,5,0,5,0,23,8,8,0
"Sehgal Neo Hospital, Paschim Vihar",30,0,30,Private,2021-09-07-17-16,4,0,4,,,,4,0,4,0,18,9,8,1
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-09-07-15-07,5,0,5,,,,5,0,5,,,,,
Shanti Devi Hospital,25,0,25,Private,2021-09-07-09-55,,,,,,,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,0,110,Private,2021-09-07-06-38,16,0,16,8,0,8,24,0,24,1,5,30,30,0
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-29-08-09,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",98,12,86,Private,2021-09-07-17-42,13,6,7,25,0,25,38,6,32,40,8,32,15,17
Shree Hospital,20,0,20,Private,2021-09-07-14-23,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,0,52,Private,2021-09-07-10-24,6,0,6,1,0,1,7,0,7,5,0,8,4,4
Shrine Hospital,12,0,12,Private,2021-09-07-20-53,2,0,2,1,0,1,3,0,3,5,23,,,
SINGHAL HOSPITAL,28,0,28,Private,2021-09-07-18-54,8,0,8,,,,8,0,8,2,15,6,1,5
Singhal Medical  Centre,10,1,9,Private,2021-09-07-12-51,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,36,0,36,Private,2021-09-08-04-32,,,,5,0,5,5,0,5,4,11,11,8,3
Sir Ganga Ram Hospital,13,0,13,Private,2021-09-07-08-11,,,,13,0,13,13,0,13,9,0,134,117,17
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-09-08-00-27,6,0,6,,,,6,0,6,5,0,2,1,1
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-09-07-09-48,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",80,0,80,Private,2021-09-08-02-58,7,0,7,4,0,4,11,0,11,1,7,94,91,3
"St. Stephens Hospital, Tis Hazari",336,18,318,Private,2021-09-08-04-02,24,8,16,8,1,7,32,9,23,2,12,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-07-15-11-23,,,,,,,,,,2,0,,,
Sunrise Hospital,14,0,14,Private,2021-09-07-10-38,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-09-07-10-58,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-09-07-09-23,5,0,5,,,,5,0,5,0,20,3,0,3
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-09-07-17-19,8,0,8,2,0,2,10,0,10,1,0,5,5,0
Sushila Hospial,50,0,50,Private,2021-09-07-13-24,10,0,10,,,,10,0,10,2,20,,,
Swasthik Hospital,22,0,22,Private,2021-09-07-13-08,8,0,8,,,,8,0,8,1,1,,,
"Tarak Hospital, Uttam Nagar",22,0,22,Private,2021-09-07-09-45,5,0,5,2,0,2,7,0,7,0,8,6,6,0
Tilak Nagar CHC,64,0,64,Central Government,2021-07-01-07-27,,,,,,,,,,6,0,,,
"Tirath Ram Shah Charitable Hospital, Civil Lines",54,2,52,Private,2021-09-07-09-29,14,0,14,2,0,2,16,0,16,1,18,23,16,7
Triton Hospital,10,0,10,Private,2021-09-07-11-57,,,,,,,,,,0,10,12,10,2
Tulsi Multispeciality Hospital & Critical Care Unit,10,0,10,Private,2021-09-07-12-20,1,0,1,,,,1,0,1,2,2,,,
TYAGI NURSING HOME,15,0,15,Private,2021-09-07-10-31,7,0,7,3,0,3,10,0,10,,,,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-09-07-11-14,8,0,8,2,0,2,10,0,10,2,20,10,0,10
"Venkateshwar Hospital, Dwarka",67,0,67,Private,2021-09-07-10-36,18,0,18,3,0,3,21,0,21,0,18,50,50,0
"Vikas Hospital, Najafgarh",25,0,25,Private,2021-09-07-09-11,5,0,5,3,0,3,8,0,8,1,0,8,5,3
VIMHANS,180,0,180,Private,2021-09-07-08-20,82,0,82,48,0,48,130,0,130,0,15,,,
Warda Hospital,10,0,10,Private,2021-09-03-13-09,,,,,,,,,,,,,,
All,16565,282,16283,,2021-09-08-05-30,2175,50,2125,1384,43,1341,3559,93,3466,,,3261,2201,1060
Arogya Hospital,,,,Private,2021-09-07-10-12,,,,,,,,,,0,23,4,3,1
Balaji Hospital,,,,Private,2021-09-07-11-40,,,,,,,,,,0,4,3,0,3
"Bansal Hospital & Research Centre, New Friends Colony",,,,Private,2021-09-07-09-20,,,,,,,,,,1,0,10,7,3
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",,,,Private,2021-09-08-02-26,,,,,,,,,,2,15,10,10,0
"Bhagwan Mahavir Hospital, Madhuban Chowk",,,,Private,2021-09-07-09-23,,,,,,,,,,0,20,11,8,3
East Delhi Medical Centre Mansarover Park,,,,Private,2021-09-07-11-26,,,,,,,,,,1,20,6,1,5
