name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Cronus Multi speciality Hospital,10,0,10,Private,2021-07-16-11-29,5,0,5,,,,5,0,5,1,8,,,
"Cygnus MLS, Rama Vihar",60,0,60,Private,2021-07-16-17-21,19,0,19,5,0,5,24,0,24,0,3,,,
"Cygnus Sonia Hospital, Nangloi",21,0,21,Private,2021-07-16-17-13,4,0,4,1,0,1,5,0,5,0,17,18,9,9
Deen Dayal Upadhyay hospital,100,5,95,Delhi Government,2021-07-16-16-55,,,,25,5,20,25,5,20,1,8,43,0,43
Deep Chand Bandhu,100,3,97,Delhi Government,2021-07-16-14-46,5,0,5,20,0,20,25,0,25,3,20,10,3,7
Delhi global hospital,14,3,11,Private,2021-07-16-14-53,3,0,3,,,,3,0,3,1,23,3,0,3
Delhi Golden Hospital,15,0,15,Private,2021-07-16-15-29,,,,,,,,,,,,,,
"Delhi Heart & Lung Institute, Pachkuian Road",30,0,30,Private,2021-07-16-12-11,3,0,3,2,0,2,5,0,5,3,3,34,17,17
Delhi multi speciality hospital,11,0,11,Private,2021-07-16-07-00,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",103,0,103,Private,2021-07-16-16-26,13,0,13,5,0,5,18,0,18,1,8,5,5,0
"Dharamvir Solanki Hospital, Rohini",5,0,5,Private,2021-07-16-11-30,4,0,4,1,0,1,5,0,5,0,23,5,0,5
Divine Multispeciality Hospital and Cancer Centre,35,8,27,Private,2021-07-16-09-50,17,0,17,9,1,8,26,1,25,0,22,8,1,7
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,0,20,Private,2021-07-16-14-02,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,100,18,82,Delhi Government,2021-07-16-09-08,,,,25,17,8,25,17,8,1,7,12,7,5
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-07-16-06-48,5,0,5,1,0,1,6,0,6,,,,,
Ekansh Hospital,8,0,8,Private,2021-07-16-11-04,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,76,0,76,Central Government,2021-07-16-11-31,,,,5,0,5,5,0,5,2,7,5,5,0
ESIC hospital Okhla,20,0,20,Central Government,2021-07-16-10-30,,,,2,0,2,2,0,2,5,21,27,7,20
"Fortis Escorts Heart Institute, Okhla",112,0,112,Private,2021-07-16-16-21,55,0,55,5,0,5,60,0,60,2,1,16,12,4
"Fortis Hospital, Shalimar Bagh",78,0,78,Private,2021-07-16-13-38,15,0,15,5,0,5,20,0,20,4,23,48,43,5
"Fortis SS Hospital, Vasant Kunj",48,0,48,Private,2021-07-16-16-48,14,0,14,4,0,4,18,0,18,2,23,37,19,18
Galaxy Hospital,8,0,8,Private,2021-07-16-08-20,2,0,2,,,,2,0,2,5,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",25,0,25,Private,2021-07-16-07-27,8,0,8,2,0,2,10,0,10,1,12,15,15,0
"Garg Hospital, Karkardooma",36,0,36,Private,2021-07-16-15-38,4,0,4,,,,4,0,4,7,0,,,
GNS Multispeciality Hospital,6,0,6,Private,2021-07-16-13-21,,,,,,,,,,,,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",24,0,24,Private,2021-07-16-10-52,2,0,2,2,0,2,4,0,4,1,23,8,6,2
"Goyal Hospital, Paschim Vihar",16,0,16,Private,2021-07-16-14-14,7,0,7,,,,7,0,7,0,12,,,
GTB Hospital,600,15,585,Delhi Government,2021-07-16-15-56,410,0,410,140,15,125,550,15,535,4,18,8,8,0
Gupta Multispecialty Hospital,14,0,14,Private,2021-07-16-16-02,,,,,,,,,,2,0,4,0,4
"Gupta Multispecialty Hospital, Vivek Vihar",40,0,40,Private,2021-07-16-09-47,6,0,6,,,,6,0,6,2,20,,,
"HAHC Hospital, Hamdard Nagar",141,0,141,Private,2021-07-16-00-50,4,0,4,8,0,8,12,0,12,1,4,29,8,21
HANDA NURSING HOME,12,0,12,Private,2021-07-16-10-54,,,,,,,,,,1,18,6,0,6
Hardik Hospital,10,0,10,Private,2021-07-16-08-28,4,0,4,,,,4,0,4,1,20,,,
Highland Care Multispeciality Hospital,15,0,15,Private,2021-07-16-17-02,5,0,5,,,,5,0,5,0,15,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-07-16-13-26,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",100,1,99,Private,2021-07-16-10-28,14,0,14,14,0,14,28,0,28,0,20,18,18,0
"IBS Hospital, Lajpat Nagar",7,0,7,Private,2021-07-16-09-21,,,,,,,,,,0,6,10,4,6
"Indian spinal injury centre,Vasant Kunj",60,4,56,Private,2021-07-16-16-35,,,,9,3,6,9,3,6,0,10,10,8,2
"Indira Gandhi Hospital, Dwarka",250,0,250,Delhi Government,2021-07-16-09-17,,,,15,0,15,15,0,15,8,0,73,0,73
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",215,7,208,Private,2021-07-16-17-04,36,2,34,12,1,11,48,3,45,3,0,117,113,4
"Irene Hospital, Kalkaji",34,0,34,Private,2021-07-16-15-32,3,0,3,2,0,2,5,0,5,2,0,,,
"Ishan Hospital, Rohini",13,0,13,Private,2021-07-16-16-45,5,0,5,,,,5,0,5,0,15,,,
"Jaipur Golden Hospital, Rohini",72,6,66,Private,2021-07-16-10-19,8,4,4,4,0,4,12,4,8,0,16,11,11,0
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,0,60,Private,2021-07-16-12-26,,,,,,,,,,1,13,10,0,10
"Jeewan Mala Hospital, Rohtak Road",45,0,45,Private,2021-07-16-11-28,15,0,15,8,0,8,23,0,23,0,12,8,8,0
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-07-16-15-39,3,0,3,2,0,2,5,0,5,1,23,2,0,2
Jivisha Advanced Medical Centre,22,0,22,Private,2021-07-16-09-32,,,,,,,,,,1,23,,,
Jyoti Nursing Home,22,2,20,Private,2021-07-16-11-46,,,,,,,,,,1,11,,,
Kalawati Saran Children's Hospital (LHMC),34,13,21,Central Government,2021-07-16-11-50,,,,5,5,0,5,5,0,5,14,35,32,3
"Kalra Hospital, Dwarka",10,0,10,Private,2021-07-16-16-15,,,,,,,,,,8,0,6,4,2
"Kalra Hospital, Kirti Nagar",34,0,34,Private,2021-07-16-17-01,11,0,11,1,0,1,12,0,12,0,12,29,29,0
Kalyani Hospital,25,0,25,Private,2021-07-16-17-11,8,0,8,1,0,1,9,0,9,13,1,,,
"Kapil Multispecialty Hospital, Nathupura",10,0,10,Private,2021-07-16-09-43,,,,,,,,,,4,0,5,1,4
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-07-16-17-01,2,0,2,,,,2,0,2,0,10,6,0,6
khanna hospital,5,0,5,Private,2021-07-16-13-20,1,0,1,1,0,1,2,0,2,0,10,3,0,3
"Konark Hospital, Nangloi",43,0,43,Private,2021-07-16-13-54,14,0,14,1,0,1,15,0,15,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-07-16-17-29,6,0,6,,,,6,0,6,0,18,2,2,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",30,0,30,Private,2021-07-16-13-33,,,,,,,,,,0,23,32,20,12
"Lalita Hospital, Begumpur",40,0,40,Private,2021-07-16-13-27,4,0,4,1,0,1,5,0,5,,,,,
LHMC,93,69,24,Central Government,2021-07-16-14-19,5,0,5,16,0,16,21,0,21,1,11,27,24,3
Lifeline Hospital,19,1,18,Private,2021-07-16-11-44,2,0,2,2,0,2,4,0,4,6,12,3,1,2
Lok Nayak Hospital,720,13,707,Delhi Government,2021-07-16-16-14,600,6,594,100,7,93,700,13,687,0,20,98,66,32
Lotus Hospital,15,5,10,Private,2021-07-16-11-55,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-07-16-16-50,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-07-16-09-26,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-07-16-14-02,14,0,14,6,0,6,20,0,20,24,20,10,1,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-07-16-13-00,1,0,1,1,0,1,2,0,2,,,4,0,4
"Maharaja Agrasen Hospital, Dwarka",21,1,20,Private,2021-07-16-11-57,,,,5,1,4,5,1,4,1,0,11,5,6
"Maharaja Agrasen Hospital, Punjabi Bagh",90,0,90,Private,2021-07-16-17-03,25,0,25,3,0,3,28,0,28,6,0,64,37,27
Makkar Multispeciality Hospital,16,0,16,Private,2021-07-16-09-44,4,0,4,,,,4,0,4,,,,,
Malik Radix Hospital,14,0,14,Private,2021-07-16-14-22,2,0,2,2,0,2,4,0,4,3,6,8,8,0
"MANIPAL HOSPITAL, DWARKA",60,0,60,Private,2021-07-16-10-18,8,0,8,14,0,14,22,0,22,2,0,38,26,12
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-07-16-13-56,4,0,4,1,0,1,5,0,5,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",63,1,62,Private,2021-07-16-15-26,6,1,5,6,0,6,12,1,11,7,17,43,37,6
"Mata Roop Rani Maggo Hospital, Uttam Nagar",20,0,20,Private,2021-07-16-10-36,,,,4,0,4,4,0,4,0,4,12,0,12
Max East/West Block,96,0,96,Private,2021-07-16-16-49,10,0,10,,,,10,0,10,0,21,60,60,0
"Max Smart Gujarmal Modi hospital ,Saket",75,0,75,Private,2021-07-16-11-54,,,,5,0,5,5,0,5,3,13,45,0,45
"MAX SS HOSPITAL, PATPARGANJ",120,0,120,Private,2021-07-16-11-11,10,0,10,10,0,10,20,0,20,3,8,111,111,0
"Max SS Hospital, Shalimar Bagh",84,5,79,Private,2021-07-16-13-42,7,4,3,5,1,4,12,5,7,3,1,,,
"Medeor Hospital, Dwarka",45,0,45,Private,2021-07-16-12-42,4,0,4,4,0,4,8,0,8,0,23,,,
"Medeor Hospital, Qutab Instl. Area",55,0,55,Private,2021-07-16-15-48,8,0,8,4,0,4,12,0,12,0,23,8,5,3
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-07-16-14-54,14,0,14,,,,14,0,14,2,20,14,0,14
"Metro Hospital, Lajpat Nagar",15,0,15,Private,2021-07-16-13-38,5,0,5,,,,5,0,5,3,22,13,3,10
"Metro Hospital, Preet Vihar",40,8,32,Private,2021-07-16-09-35,21,7,14,2,0,2,23,7,16,0,20,16,16,0
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-07-16-15-45,12,0,12,3,0,3,15,0,15,0,20,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",42,0,42,Private,2021-07-16-16-40,6,0,6,2,0,2,8,0,8,1,14,30,14,16
"National Heart Institute, East of Kailash",23,0,23,Private,2021-07-16-16-57,21,0,21,2,0,2,23,0,23,0,23,11,11,0
National Institute of TB and Respiratory Diseases (LRS TB),15,2,13,Central Government,2021-07-16-10-51,,,,,,,,,,1,0,6,6,0
"Navjeevan Hospital, Pitampura",30,0,30,Private,2021-07-16-08-39,2,0,2,1,0,1,3,0,3,5,23,7,7,0
Newlife Medical Centre,12,0,12,Private,2021-07-16-15-31,,,,,,,,,,1,12,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-07-16-10-37,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-07-16-12-30,5,0,5,2,0,2,7,0,7,,,,,
Nijhara Hospital,7,0,7,Private,2021-07-16-09-25,,,,,,,,,,1,23,,,
Nirmal Hospital,20,1,19,Private,2021-07-16-10-03,,,,,,,,,,0,20,,,
Nirmala Hospital,19,0,19,Private,2021-07-16-16-35,2,0,2,1,0,1,3,0,3,6,0,,,
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-07-16-15-27,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",82,0,82,Private,2021-07-16-15-47,23,0,23,2,0,2,25,0,25,0,7,15,15,0
Northern Railway,55,4,51,Central Government,2021-07-16-16-32,,,,14,4,10,14,4,10,0,12,12,11,1
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,0,15,Private,2021-07-16-11-24,,,,5,0,5,5,0,5,3,0,,,
Oncoplus Hospital,30,0,30,Private,2021-07-16-16-19,4,0,4,5,0,5,9,0,9,3,0,,,
"Park Hospital, Meera Bagh",53,0,53,Private,2021-07-16-15-41,12,0,12,3,0,3,15,0,15,1,0,35,10,25
Parmeshwari Devi Hospital,18,0,18,Private,2021-07-16-10-43,,,,,,,,,,,,,,
Patel Hospital,10,0,10,Private,2021-07-16-12-25,6,0,6,,,,6,0,6,,,6,0,6
Pentagram,11,0,11,Private,2021-07-16-12-10,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,6,0,6,Private,2021-07-16-11-46,1,0,1,1,0,1,2,0,2,2,23,6,0,6
"PGH Hospital, Vikas Nagar",17,0,17,Private,2021-07-16-13-41,2,0,2,1,0,1,3,0,3,4,23,6,0,6
"Primus Super Specialty Hospital, Chanakyapuri",40,0,40,Private,2021-07-16-16-14,8,0,8,2,0,2,10,0,10,10,0,35,28,7
Pt.RRM Hospital,12,0,12,Private,2021-07-16-09-34,1,0,1,1,0,1,2,0,2,3,14,,,
"Pushpawati Singhania Hospital, Saket",60,1,59,Private,2021-07-16-06-08,5,0,5,4,0,4,9,0,9,1,10,35,12,23
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-07-16-07-30,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,115,0,115,Central Government,2021-07-02-14-31,,,,,,,,,,3,0,,,
Rajeev Gandhi Super Speciality Hospital,150,1,149,Delhi Government,2021-07-16-15-38,,,,150,1,149,150,1,149,2,12,80,36,44
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,0,230,Private,2021-07-16-13-43,35,0,35,5,0,5,40,0,40,1,11,11,11,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-07-16-12-03,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,6,317,Central Government,2021-07-16-15-47,,,,28,4,24,28,4,24,5,15,71,0,71
"Rathi Hospital, Najafgarh",20,0,20,Private,2021-07-16-15-31,7,0,7,2,0,2,9,0,9,0,4,11,2,9
Rescue Hospital,38,1,37,Private,2021-07-16-16-34,18,1,17,,,,18,1,17,1,17,4,4,0
"Revive Hospital,tilak nagar",28,0,28,Private,2021-07-16-13-46,14,0,14,1,0,1,15,0,15,0,18,2,2,0
"RLKC Metro Hospital, Naraina",30,0,30,Private,2021-07-16-13-54,3,0,3,1,0,1,4,0,4,7,10,31,26,5
ROSEWOOD HOSPITAL,25,0,25,Private,2021-07-16-09-39,4,0,4,,,,4,0,4,2,0,,,
Royal Kalindi Hospital,26,0,26,Private,2021-07-16-06-35,3,0,3,1,0,1,4,0,4,0,16,,,
Safdarjung Hospital,210,4,206,Central Government,2021-07-16-10-41,,,,18,1,17,18,1,17,9,0,,,
Sai Charitable Dispensary,25,0,25,Private,2021-07-16-12-42,,,,,,,,,,0,12,,,
SAMA HOSPITAL,31,0,31,Private,2021-07-15-15-03,,,,4,0,4,4,0,4,0,23,4,0,4
"Samar Hospital, Dwarka",35,0,35,Private,2021-07-16-10-23,6,0,6,,,,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,50,6,44,Delhi Government,2021-07-16-12-09,,,,25,1,24,25,1,24,0,15,26,14,12
"Sanjeevan Medical Res. , Daryaganj",30,0,30,Private,2021-07-16-16-06,,,,2,0,2,2,0,2,1,16,4,4,0
Sant Nirankari Covid Care and Treatment centre burari,1000,1,999,Delhi Government,2021-07-16-15-58,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,0,60,Private,2021-07-16-10-41,15,0,15,,,,15,0,15,17,0,6,2,4
Sant Soham Hospital,15,0,15,Private,2021-07-16-13-54,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-07-16-10-56,16,0,16,4,0,4,20,0,20,1,23,15,14,1
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,128,0,128,128,0,128,52,8,,,
Saroj Super Speciality Hospital,21,0,21,Private,2021-07-16-16-49,10,0,10,4,0,4,14,0,14,2,22,49,40,9
SATYA MULTISPECIALITY HOSPITAL,16,0,16,Private,2021-07-16-11-25,3,0,3,,,,3,0,3,6,0,,,
"Satyabhama Hospital, Nangloi",16,0,16,Private,2021-07-16-13-41,4,0,4,1,0,1,5,0,5,0,12,5,3,2
Savitri Hospital,25,0,25,Private,2021-07-16-16-07,13,0,13,,,,13,0,13,0,23,,,
"Sehgal Neo Hospital, Paschim Vihar",30,0,30,Private,2021-07-16-16-52,4,0,4,,,,4,0,4,0,19,9,3,6
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-07-16-13-54,5,0,5,,,,5,0,5,,,,,
Shanti Devi Hospital,25,0,25,Private,2021-07-08-15-39,,,,,,,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,0,110,Private,2021-07-16-08-38,16,0,16,8,0,8,24,0,24,1,5,30,26,4
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-29-08-09,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",98,4,94,Private,2021-07-16-17-11,13,4,9,25,0,25,38,4,34,43,8,32,11,21
Shree Hospital,20,0,20,Private,2021-07-16-10-38,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",50,0,50,Private,2021-07-16-09-13,7,0,7,1,0,1,8,0,8,5,0,8,5,3
Shrine Hospital,17,0,17,Private,2021-07-16-16-14,2,0,2,1,0,1,3,0,3,5,23,1,1,0
SINGHAL HOSPITAL,28,0,28,Private,2021-07-16-15-37,8,0,8,,,,8,0,8,1,20,6,1,5
Singhal Medical  Centre,10,0,10,Private,2021-07-16-11-41,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,36,0,36,Private,2021-07-16-16-18,,,,5,0,5,5,0,5,4,13,11,5,6
Sir Ganga Ram Hospital,13,2,11,Private,2021-07-16-09-18,,,,13,2,11,13,2,11,6,0,134,104,30
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-07-16-15-26,6,0,6,,,,6,0,6,5,12,2,2,0
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-07-16-16-14,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",75,1,74,Private,2021-07-16-17-29,7,1,6,2,0,2,9,1,8,3,22,96,96,0
"St. Stephens Hospital, Tis Hazari",336,9,327,Private,2021-07-16-17-02,24,3,21,8,0,8,32,3,29,4,23,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-07-15-11-23,,,,,,,,,,2,0,,,
Sunrise Hospital,14,0,14,Private,2021-07-16-10-19,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-07-16-10-50,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-07-16-12-06,5,0,5,,,,5,0,5,0,20,3,0,3
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-07-16-15-42,8,0,8,2,0,2,10,0,10,1,0,5,5,0
Sushila Hospial,50,0,50,Private,2021-07-16-09-46,10,0,10,,,,10,0,10,2,20,,,
Swami Dayanand,70,3,67,Central Government,2021-07-16-11-58,,,,,,,,,,18,0,24,16,8
Swasthik Hospital,30,0,30,Private,2021-07-16-09-57,,,,,,,,,,,,8,0,8
"Tarak Hospital, Uttam Nagar",22,0,22,Private,2021-07-16-11-35,2,0,2,5,0,5,7,0,7,0,8,6,6,0
Tilak Nagar CHC,64,0,64,Central Government,2021-07-01-07-27,,,,,,,,,,6,0,,,
"Tirath Ram Shah Charitable Hospital, Civil Lines",54,4,50,Private,2021-07-16-14-58,14,1,13,2,0,2,16,1,15,1,18,23,9,14
Triton Hospital,10,0,10,Private,2021-07-16-12-54,,,,,,,,,,0,10,12,5,7
Tulsi Multispeciality Hospital & Critical Care Unit,10,0,10,Private,2021-07-16-12-36,1,0,1,1,0,1,2,0,2,2,10,,,
TYAGI NURSING HOME,15,0,15,Private,2021-07-16-10-30,7,0,7,3,0,3,10,0,10,,,,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-07-16-08-52,8,0,8,2,0,2,10,0,10,2,20,,,
"Venkateshwar Hospital, Dwarka",67,1,66,Private,2021-07-16-15-40,18,1,17,3,0,3,21,1,20,0,23,,,
"Vikas Hospital, Najafgarh",25,0,25,Private,2021-07-16-11-47,5,0,5,3,0,3,8,0,8,1,10,8,3,5
VIMHANS,180,0,180,Private,2021-07-16-10-39,82,0,82,48,0,48,130,0,130,0,10,,,
World Brain Center Hospital,45,0,45,Private,2021-07-16-16-50,9,0,9,1,0,1,10,0,10,1,0,1,1,0
