name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Batra Hospital,148,0,148,Private,2021-08-13-07-52,3,0,3,5,0,5,8,0,8,0,23,52,43,9
"Bensups Hospital, Dwarka",30,0,30,Private,2021-08-13-07-44,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,10,0,10,Private,2021-08-13-10-15,2,0,2,1,0,1,3,0,3,0,20,10,0,10
"Bhagwati Hospital, Rohini",35,0,35,Private,2021-08-13-17-24,13,0,13,2,0,2,15,0,15,0,10,5,5,0
"Bhatia Global Hospital, Paschim Vihar",14,0,14,Private,2021-08-13-17-19,1,0,1,,,,1,0,1,6,12,5,4,1
Bimla Devi Hospital,10,0,10,Private,2021-08-13-10-24,6,0,6,,,,6,0,6,4,0,4,0,4
"BLK Hospital, Pusa Road",140,2,138,Private,2021-08-14-03-30,21,0,21,7,1,6,28,1,27,5,0,90,90,0
"Brahm Shakti Hospital, Budh Vihar",30,0,30,Private,2021-08-13-11-00,5,0,5,1,0,1,6,0,6,2,12,17,10,7
Burari Hospital,300,0,300,Delhi Government,2021-08-13-14-55,70,0,70,30,0,30,100,0,100,7,12,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-08-13-10-20,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CBR Hospital,20,0,20,Private,2021-08-13-11-49,3,0,3,,,,3,0,3,,,,,
"CD Global Hospital, Najafgarh Road",40,0,40,Private,2021-08-13-17-41,5,0,5,1,0,1,6,0,6,1,20,3,0,3
Central Hospital,16,0,16,Private,2021-08-14-01-07,,,,4,0,4,4,0,4,0,3,4,4,0
Chaudhri Bram Prakash Aurvedic Charak Sansthan,100,1,99,Delhi Government,2021-08-13-20-45,,,,,,,,,,41,0,,,
Coaches Covid Care Centre- Shakurbasti Railway,800,0,800,Central Government,2021-07-08-07-26,,,,,,,,,,,,,,
Covid care and treatment centre Gurdwara Rakab ganj,400,0,400,Delhi Government,2021-07-04-20-56,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,50,0,50,Delhi Government,2021-08-13-08-59,,,,,,,,,,27,13,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,3,593,Delhi Government,2021-08-13-14-02,,,,,,,,,,2,17,,,
covid care center-Sultanpuri,1200,1,1199,Delhi Government,2021-08-13-09-10,,,,,,,,,,,,,,
Covid Care Center -CWG AKSHARDHAM,50,0,50,Delhi Government,2021-08-13-08-47,,,,,,,,,,5,23,,,
Covid Care Center Narela,50,0,50,Delhi Government,2021-08-13-08-24,,,,,,,,,,,,,,
"Cygnus MLS, Rama Vihar",27,0,27,Private,2021-08-13-17-26,,,,5,0,5,5,0,5,1,16,19,7,12
"Cygnus Sonia Hospital, Nangloi",21,0,21,Private,2021-08-14-00-20,4,0,4,1,0,1,5,0,5,0,17,18,11,7
Deen Dayal Upadhyay hospital,100,8,92,Delhi Government,2021-08-14-04-00,,,,25,4,21,25,4,21,1,7,43,0,43
Deep Chand Bandhu,100,1,99,Delhi Government,2021-08-13-20-50,5,0,5,20,0,20,25,0,25,3,8,10,7,3
Delhi global hospital,3,0,3,Private,2021-08-13-13-16,3,0,3,,,,3,0,3,1,23,4,1,3
Delhi Golden Hospital,15,0,15,Private,2021-08-13-22-17,,,,,,,,,,,,,,
"Delhi Heart & Lung Institute, Pachkuian Road",30,0,30,Private,2021-08-13-10-55,3,0,3,2,0,2,5,0,5,0,20,34,20,14
Delhi multi speciality hospital,2,0,2,Private,2021-08-13-08-50,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",103,0,103,Private,2021-08-13-22-21,13,0,13,5,0,5,18,0,18,1,8,5,5,0
"Dharamvir Solanki Hospital, Rohini",5,0,5,Private,2021-08-13-11-21,4,0,4,1,0,1,5,0,5,0,23,5,0,5
Divine Multispeciality Hospital and Cancer Centre,18,0,18,Private,2021-08-13-12-03,14,0,14,,,,14,0,14,4,22,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,1,19,Private,2021-08-13-08-30,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,100,13,87,Delhi Government,2021-08-13-08-58,,,,25,12,13,25,12,13,1,7,12,7,5
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-08-13-13-13,6,0,6,,,,6,0,6,,,,,
Ekansh Hospital,8,0,8,Private,2021-08-13-11-08,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,18,0,18,Central Government,2021-08-13-12-28,,,,,,,,,,3,1,5,5,0
ESIC hospital Okhla,20,0,20,Central Government,2021-08-13-10-54,,,,2,0,2,2,0,2,6,13,15,5,10
"Fortis Escorts Heart Institute, Okhla",112,0,112,Private,2021-08-13-16-33,55,0,55,5,0,5,60,0,60,2,3,16,14,2
"Fortis Hospital, Shalimar Bagh",78,1,77,Private,2021-08-13-16-53,15,0,15,5,0,5,20,0,20,4,23,48,48,0
"Fortis SS Hospital, Vasant Kunj",48,0,48,Private,2021-08-13-23-37,14,0,14,4,0,4,18,0,18,2,23,37,26,11
Galaxy Hospital,8,0,8,Private,2021-08-13-08-44,2,0,2,,,,2,0,2,5,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",25,0,25,Private,2021-08-13-09-48,6,0,6,2,0,2,8,0,8,1,12,15,15,0
"Garg Hospital, Karkardooma",36,0,36,Private,2021-08-13-19-07,4,0,4,,,,4,0,4,7,0,,,
GNS Multispeciality Hospital,6,0,6,Private,2021-07-29-13-47,,,,,,,,,,,,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",14,0,14,Private,2021-08-13-11-13,3,0,3,1,0,1,4,0,4,1,23,10,6,4
"Goyal Hospital, Paschim Vihar",10,0,10,Private,2021-08-13-17-19,,,,,,,,,,0,12,7,3,4
GTB Hospital,600,9,591,Delhi Government,2021-08-14-04-33,410,0,410,140,9,131,550,9,541,3,6,8,8,0
Gupta Multispecialty Hospital,14,0,14,Private,2021-08-14-05-04,,,,,,,,,,2,0,4,0,4
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-08-13-15-55,,,,,,,,,,3,23,2,0,2
"HAHC Hospital, Hamdard Nagar",141,0,141,Private,2021-08-13-01-12,4,0,4,8,0,8,12,0,12,1,4,29,8,21
HANDA NURSING HOME,12,0,12,Private,2021-08-13-10-36,,,,,,,,,,1,18,6,0,6
Hardik Hospital,10,0,10,Private,2021-08-13-10-34,4,0,4,,,,4,0,4,1,20,,,
Highland Care Multispeciality Hospital,20,0,20,Private,2021-08-13-18-41,5,0,5,,,,5,0,5,0,15,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-08-13-11-58,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",100,0,100,Private,2021-08-13-10-47,,,,14,0,14,14,0,14,0,20,18,0,18
"IBS Hospital, Lajpat Nagar",7,0,7,Private,2021-08-13-10-10,,,,,,,,,,0,6,10,4,6
"Indian spinal injury centre,Vasant Kunj",60,3,57,Private,2021-08-14-02-46,,,,9,0,9,9,0,9,1,6,10,10,0
"Indira Gandhi Hospital, Dwarka",250,3,247,Delhi Government,2021-08-13-11-25,,,,15,0,15,15,0,15,5,0,73,0,73
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",215,3,212,Private,2021-08-13-11-46,32,2,30,12,1,11,44,3,41,4,0,117,112,5
"Irene Hospital, Kalkaji",34,0,34,Private,2021-08-13-09-51,3,0,3,2,0,2,5,0,5,2,0,,,
"Ishan Hospital, Rohini",13,0,13,Private,2021-08-13-19-40,5,0,5,,,,5,0,5,0,23,1,0,1
"Jaipur Golden Hospital, Rohini",72,20,52,Private,2021-08-14-00-44,8,8,0,4,2,2,12,10,2,0,16,73,51,22
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,0,60,Private,2021-08-13-11-44,8,0,8,2,0,2,10,0,10,2,18,10,2,8
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-08-13-17-29,4,0,4,1,0,1,5,0,5,1,23,2,0,2
Jivodaya Hospital,20,0,20,Private,2021-08-13-10-25,,,,,,,,,,1,23,,,
Jyoti Nursing Home,22,0,22,Private,2021-08-13-17-23,,,,,,,,,,1,11,,,
Kalawati Saran Children's Hospital (LHMC),34,17,17,Central Government,2021-08-13-10-53,,,,5,5,0,5,5,0,7,9,35,34,1
"Kalra Hospital, Dwarka",10,0,10,Private,2021-08-13-16-32,,,,,,,,,,6,0,6,6,0
"Kalra Hospital, Kirti Nagar",34,0,34,Private,2021-08-13-17-18,11,0,11,1,0,1,12,0,12,0,12,29,29,0
Kalyani Hospital,25,0,25,Private,2021-08-13-16-48,8,0,8,1,0,1,9,0,9,13,1,,,
"Kapil Multispecialty Hospital, Nathupura",10,0,10,Private,2021-08-13-09-28,,,,,,,,,,20,0,5,2,3
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-08-13-07-17,2,0,2,,,,2,0,2,0,10,4,0,4
khanna hospital,5,0,5,Private,2021-08-13-09-22,1,0,1,1,0,1,2,0,2,0,10,,,
"Konark Hospital, Nangloi",43,0,43,Private,2021-08-13-17-19,14,0,14,1,0,1,15,0,15,1,20,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-08-13-16-45,6,0,6,,,,6,0,6,0,18,2,2,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",30,0,30,Private,2021-08-13-17-21,,,,,,,,,,0,23,32,20,12
"Lalita Hospital, Begumpur",40,0,40,Private,2021-08-13-13-08,4,0,4,1,0,1,5,0,5,,,,,
LHMC,93,40,53,Central Government,2021-08-13-09-19,5,1,4,16,1,15,21,2,19,1,10,27,23,4
Lifeline Hospital,19,0,19,Private,2021-08-13-12-06,2,0,2,2,0,2,4,0,4,9,0,3,0,3
Lok Nayak Hospital,720,11,709,Delhi Government,2021-08-14-03-00,600,6,594,100,5,95,700,11,689,0,20,98,97,1
Lotus Hospital,15,0,15,Private,2021-08-13-12-31,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-08-13-07-16,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-08-13-09-08,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-08-14-01-39,14,0,14,6,0,6,20,0,20,49,21,10,3,7
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-08-13-09-13,,,,,,,,,,,,,,
"Maharaja Agrasen Hospital, Dwarka",21,0,21,Private,2021-08-13-09-27,,,,5,0,5,5,0,5,1,0,11,4,7
"Maharaja Agrasen Hospital, Punjabi Bagh",90,0,90,Private,2021-08-14-03-49,25,0,25,3,0,3,28,0,28,3,13,64,64,0
Makkar Multispeciality Hospital,16,0,16,Private,2021-08-13-09-29,4,0,4,,,,4,0,4,,,8,6,2
Malik Radix Hospital,14,0,14,Private,2021-08-13-20-30,2,0,2,2,0,2,4,0,4,3,6,8,8,0
"MANIPAL HOSPITAL, DWARKA",60,0,60,Private,2021-08-13-12-43,8,0,8,14,0,14,22,0,22,3,0,38,38,0
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-08-13-17-40,4,0,4,1,0,1,5,0,5,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",63,0,63,Private,2021-08-13-17-41,6,0,6,6,0,6,12,0,12,6,5,43,41,2
"Mata Roop Rani Maggo Hospital, Uttam Nagar",20,0,20,Private,2021-08-13-09-29,,,,4,0,4,4,0,4,0,4,12,0,12
Max East/West Block,96,0,96,Private,2021-08-14-03-01,10,0,10,,,,10,0,10,0,21,60,60,0
"Max Smart Gujarmal Modi hospital ,Saket",75,0,75,Private,2021-08-14-02-04,,,,5,0,5,5,0,5,3,1,45,40,5
"MAX SS HOSPITAL, PATPARGANJ",120,0,120,Private,2021-08-13-10-40,10,0,10,10,0,10,20,0,20,3,0,111,111,0
"Max SS Hospital, Shalimar Bagh",84,4,80,Private,2021-08-13-17-29,7,0,7,5,0,5,12,0,12,3,6,99,99,0
"Medeor Hospital, Dwarka",45,0,45,Private,2021-08-13-09-29,,,,8,0,8,8,0,8,0,23,,,
"Medeor Hospital, Qutab Instl. Area",55,0,55,Private,2021-08-14-03-36,8,0,8,4,0,4,12,0,12,0,23,8,7,1
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-08-13-17-18,14,0,14,,,,14,0,14,2,20,,,
"Metro Hospital, Lajpat Nagar",15,0,15,Private,2021-08-13-11-08,5,0,5,,,,5,0,5,3,8,13,9,4
"Metro Hospital, Preet Vihar",40,15,25,Private,2021-08-13-08-55,21,15,6,2,0,2,23,15,8,0,20,50,42,8
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-08-14-02-51,12,0,12,3,0,3,15,0,15,1,18,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",42,3,39,Private,2021-08-13-16-47,6,0,6,2,0,2,8,0,8,1,23,30,15,15
"National Heart Institute, East of Kailash",23,0,23,Private,2021-08-13-18-01,21,0,21,2,0,2,23,0,23,2,10,11,11,0
National Institute of TB and Respiratory Diseases (LRS TB),15,1,14,Central Government,2021-08-13-09-53,,,,,,,,,,2,0,6,5,1
"Navjeevan Hospital, Pitampura",30,0,30,Private,2021-08-13-08-34,2,0,2,1,0,1,3,0,3,7,23,7,7,0
Newlife Medical Centre,12,0,12,Private,2021-08-13-18-10,,,,,,,,,,1,12,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-08-13-12-20,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-08-13-12-33,5,0,5,2,0,2,7,0,7,,,,,
Nijhara Hospital,7,0,7,Private,2021-08-13-11-43,,,,,,,,,,1,23,,,
Nirmal Hospital,20,3,17,Private,2021-08-13-17-58,,,,,,,,,,0,20,,,
Nirmala Hospital,19,0,19,Private,2021-08-13-23-31,2,0,2,1,0,1,3,0,3,6,0,,,
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-08-13-08-01,5,0,5,,,,5,0,5,3,20,,,
"NKS Hospital, Gulabi Bagh",30,0,30,Private,2021-08-13-13-37,10,0,10,2,0,2,12,0,12,0,7,,,
Northern Railway,55,1,54,Central Government,2021-08-13-16-33,,,,14,1,13,14,1,13,0,12,12,8,4
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,0,15,Private,2021-08-13-12-29,,,,5,0,5,5,0,5,3,0,,,
Oncoplus Hospital,30,0,30,Private,2021-08-13-22-23,4,0,4,5,0,5,9,0,9,3,0,,,
"Park Hospital, Meera Bagh",53,1,52,Private,2021-08-13-17-24,13,0,13,2,0,2,15,0,15,1,0,35,10,25
Parmeshwari Devi Hospital,18,0,18,Private,2021-08-13-14-58,1,0,1,,,,1,0,1,,,,,
Patel Hospital,10,0,10,Private,2021-08-13-12-04,6,0,6,,,,6,0,6,,,6,0,6
Pentagram,11,0,11,Private,2021-08-08-13-36,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,4,0,4,Private,2021-08-13-11-16,1,0,1,1,0,1,2,0,2,2,20,6,5,1
"PGH Hospital, Vikas Nagar",17,0,17,Private,2021-08-13-17-46,2,0,2,1,0,1,3,0,3,4,23,6,0,6
"Primus Super Specialty Hospital, Chanakyapuri",40,0,40,Private,2021-08-13-15-30,8,0,8,2,0,2,10,0,10,10,0,35,23,12
Pt.RRM Hospital,12,0,12,Private,2021-08-13-10-25,1,0,1,1,0,1,2,0,2,3,14,,,
"Pushpawati Singhania Hospital, Saket",60,0,60,Private,2021-08-13-09-53,5,0,5,4,0,4,9,0,9,1,6,35,15,20
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-08-13-07-37,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,0,100,Central Government,2021-08-13-12-00,,,,,,,,,,3,0,,,
Rajeev Gandhi Super Speciality Hospital,150,0,150,Delhi Government,2021-08-14-00-07,,,,150,0,150,150,0,150,3,15,80,47,33
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,0,230,Private,2021-08-13-11-20,35,0,35,5,0,5,40,0,40,1,20,10,10,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-08-13-11-42,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,20,303,Central Government,2021-08-14-01-37,,,,28,8,20,28,8,20,4,9,65,0,65
"Rathi Hospital, Najafgarh",20,0,20,Private,2021-08-13-20-07,7,0,7,2,0,2,9,0,9,0,23,11,3,8
Rescue Hospital,20,0,20,Private,2021-08-13-15-28,2,0,2,,,,2,0,2,1,22,3,3,0
"Revive Hospital,tilak nagar",28,0,28,Private,2021-08-13-17-17,14,0,14,1,0,1,15,0,15,0,18,2,2,0
"RLKC Metro Hospital, Naraina",30,0,30,Private,2021-08-13-17-26,3,0,3,1,0,1,4,0,4,7,10,31,27,4
ROSEWOOD HOSPITAL,25,0,25,Private,2021-08-13-09-32,4,0,4,,,,4,0,4,2,0,4,3,1
Royal Kalindi Hospital,26,0,26,Private,2021-08-13-10-18,3,0,3,1,0,1,4,0,4,0,23,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-08-13-11-07,,,,,,,,,,4,0,4,0,4
Safdarjung Hospital,210,2,208,Central Government,2021-08-13-09-51,,,,18,0,18,18,0,18,8,0,67,5,62
Sai Charitable Dispensary,25,0,25,Private,2021-08-13-10-25,,,,,,,,,,0,12,,,
SAMA HOSPITAL,31,0,31,Private,2021-08-13-10-24,,,,4,0,4,4,0,4,0,23,4,3,1
"Samar Hospital, Dwarka",35,0,35,Private,2021-08-13-08-51,6,0,6,,,,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,50,11,39,Delhi Government,2021-08-13-09-10,,,,25,0,25,25,0,25,0,15,26,21,5
"Sanjeevan Medical Res. , Daryaganj",30,0,30,Private,2021-08-13-10-52,,,,2,0,2,2,0,2,1,20,4,2,2
Sant Nirankari Covid Care and Treatment centre burari,1000,0,1000,Delhi Government,2021-08-14-04-02,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,0,60,Private,2021-08-13-10-17,15,0,15,,,,15,0,15,1,6,6,6,0
Sant Soham Hospital,15,0,15,Private,2021-08-13-10-50,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-08-13-11-31,16,0,16,4,0,4,20,0,20,1,23,15,15,0
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,128,0,128,128,0,128,52,8,,,
Saroj Super Speciality Hospital,10,0,10,Private,2021-08-13-20-31,3,0,3,4,0,4,7,0,7,3,0,56,53,3
SATYA MULTISPECIALITY HOSPITAL,16,0,16,Private,2021-08-13-11-31,3,0,3,,,,3,0,3,6,0,,,
"Satyabhama Hospital, Nangloi",16,0,16,Private,2021-08-13-18-54,4,0,4,1,0,1,5,0,5,0,3,8,8,0
"Sehgal Neo Hospital, Paschim Vihar",30,1,29,Private,2021-08-13-17-16,4,1,3,,,,4,1,3,0,10,9,3,6
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-08-13-17-36,5,0,5,,,,5,0,5,,,,,
Shanti Devi Hospital,25,0,25,Private,2021-08-13-10-44,,,,,,,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,0,110,Private,2021-08-13-09-37,16,0,16,8,0,8,24,0,24,1,5,30,26,4
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-29-08-09,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",98,14,84,Private,2021-08-13-16-47,13,8,5,25,0,25,38,8,30,44,3,32,19,13
Shree Hospital,20,0,20,Private,2021-08-13-09-52,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,0,52,Private,2021-08-13-11-29,6,0,6,1,0,1,7,0,7,5,0,8,6,2
Shrine Hospital,12,0,12,Private,2021-08-13-19-54,2,0,2,1,0,1,3,0,3,5,23,,,
SINGHAL HOSPITAL,28,0,28,Private,2021-08-13-18-38,8,0,8,,,,8,0,8,2,4,6,0,6
Singhal Medical  Centre,10,1,9,Private,2021-08-13-12-22,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,36,0,36,Private,2021-08-14-04-52,,,,5,0,5,5,0,5,4,14,11,6,5
Sir Ganga Ram Hospital,13,2,11,Private,2021-08-13-08-15,,,,13,2,11,13,2,11,7,0,134,114,20
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-08-14-01-18,6,0,6,,,,6,0,6,6,14,2,1,1
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-08-13-20-55,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",80,0,80,Private,2021-08-14-03-50,7,0,7,4,0,4,11,0,11,5,17,94,92,2
"St. Stephens Hospital, Tis Hazari",336,14,322,Private,2021-08-14-05-00,24,5,19,8,2,6,32,7,25,3,9,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-07-15-11-23,,,,,,,,,,2,0,,,
Sunrise Hospital,14,0,14,Private,2021-08-13-10-25,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-08-13-11-28,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-08-13-09-37,5,0,5,,,,5,0,5,0,20,3,0,3
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-08-13-17-23,8,0,8,2,0,2,10,0,10,1,0,5,5,0
Sushila Hospial,50,0,50,Private,2021-08-13-10-14,10,0,10,,,,10,0,10,2,20,,,
Swasthik Hospital,30,0,30,Private,2021-08-13-08-17,8,0,8,,,,8,0,8,1,1,,,
"Tarak Hospital, Uttam Nagar",22,0,22,Private,2021-08-13-15-30,5,0,5,2,0,2,7,0,7,0,8,6,6,0
Tilak Nagar CHC,64,0,64,Central Government,2021-07-01-07-27,,,,,,,,,,6,0,,,
"Tirath Ram Shah Charitable Hospital, Civil Lines",54,1,53,Private,2021-08-13-17-28,14,0,14,2,0,2,16,0,16,1,18,23,16,7
Triton Hospital,10,0,10,Private,2021-08-13-11-47,,,,,,,,,,0,10,12,6,6
Tulsi Multispeciality Hospital & Critical Care Unit,10,0,10,Private,2021-08-13-15-51,1,0,1,1,0,1,2,0,2,2,2,,,
TYAGI NURSING HOME,15,0,15,Private,2021-08-13-17-47,7,0,7,3,0,3,10,0,10,,,,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-08-13-10-49,8,0,8,2,0,2,10,0,10,2,20,10,0,10
"Venkateshwar Hospital, Dwarka",67,2,65,Private,2021-08-14-03-45,18,0,18,3,0,3,21,0,21,0,23,50,50,0
"Vikas Hospital, Najafgarh",25,0,25,Private,2021-08-13-14-40,5,0,5,3,0,3,8,0,8,1,12,8,3,5
VIMHANS,180,0,180,Private,2021-08-13-10-17,82,0,82,48,0,48,130,0,130,0,14,,,
Warda Hospital,10,0,10,Private,2021-08-13-12-01,,,,,,,,,,,,,,
All,16616,303,16313,,2021-08-14-05-30,2180,47,2133,1389,71,1318,3569,118,3451,,,3080,2200,880
Arogya Hospital,,,,Private,2021-08-13-10-14,,,,,,,,,,0,23,4,4,0
Balaji Hospital,,,,Private,2021-08-13-09-40,,,,,,,,,,0,4,3,0,3
"Bansal Hospital & Research Centre, New Friends Colony",,,,Private,2021-08-13-10-16,,,,,,,,,,1,0,10,5,5
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",,,,Private,2021-08-14-00-04,,,,,,,,,,2,13,10,10,0
