name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-06-28-20-17,18,0,18,2,0,2,20,0,20,0,22,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",70,0,70,Private,2021-06-29-03-35,19,0,19,1,0,1,20,0,20,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-06-28-08-05,,,,,,,,,,,,,,
"Bansal Global Hospital, Jahangirpuri",60,0,60,Private,2021-06-28-08-10,9,0,9,1,0,1,10,0,10,0,7,1,0,1
"Bansal Hospital & Research Centre, New Friends Colony",40,0,40,Private,2021-06-28-07-09,8,0,8,2,0,2,10,0,10,,,,,
Bara Hindurao Hospital,250,4,246,Central Government,2021-06-28-09-34,,,,10,1,9,10,1,9,29,0,,,
Base Hospital Delhi Cantt,500,19,481,Central Government,2021-06-28-06-59,,,,50,4,46,50,4,46,2,12,,,
Batra Hospital,300,1,299,Private,2021-06-28-14-15,18,0,18,15,0,15,33,0,33,0,23,12,12,0
"Bensups Hospital, Dwarka",30,0,30,Private,2021-06-28-15-49,12,0,12,3,0,3,15,0,15,5,10,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-06-28-12-26,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",10,0,10,Private,2021-06-29-02-23,5,0,5,2,0,2,7,0,7,2,12,10,10,0
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,0,40,Private,2021-06-29-02-15,10,0,10,1,0,1,11,0,11,0,20,,,
"Bhagwati Hospital, Rohini",130,0,130,Private,2021-06-28-17-47,13,0,13,2,0,2,15,0,15,0,10,,,
"Bhatia Global Hospital, Paschim Vihar",33,0,33,Private,2021-06-29-05-04,3,0,3,,,,3,0,3,5,0,3,2,1
Bimla Devi Hospital,10,0,10,Private,2021-06-28-06-30,,,,,,,,,,4,0,,,
"BLK Hospital, Pusa Road",140,4,136,Private,2021-06-29-05-30,21,2,19,7,1,6,28,3,25,9,0,90,90,0
"Brahm Shakti Hospital, Budh Vihar",80,0,80,Private,2021-06-28-15-18,9,0,9,2,0,2,11,0,11,3,22,2,2,0
Burari Hospital,700,3,697,Delhi Government,2021-06-28-17-59,85,3,82,30,0,30,115,3,112,2,16,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-06-28-09-24,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CAREWELL MEDICAL CENTRE,8,0,8,Private,2021-06-28-10-43,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-06-28-11-43,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,1,39,Private,2021-06-28-18-09,4,1,3,1,0,1,5,1,4,0,20,3,0,3
Central Hospital,16,0,16,Private,2021-06-29-03-58,,,,4,0,4,4,0,4,0,3,4,3,1
Covid care and treatment centre Gurdwara Rakab ganj,400,6,394,Delhi Government,2021-06-25-04-23,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,800,0,800,Delhi Government,2021-06-26-10-42,,,,,,,,,,21,9,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,3,593,Delhi Government,2021-06-28-16-45,,,,,,,,,,1,13,,,
Covid Care Center -CWG AKSHARDHAM,460,5,455,Delhi Government,2021-06-28-08-29,,,,,,,,,,5,23,,,
Cronus Multi speciality Hospital,10,0,10,Private,2021-06-28-21-05,5,0,5,,,,5,0,5,1,8,,,
"Cygnus MLS, Rama Vihar",60,0,60,Private,2021-06-28-22-01,19,0,19,5,0,5,24,0,24,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,0,68,Private,2021-06-29-01-43,26,0,26,5,0,5,31,0,31,0,17,,,
Deen Dayal Upadhyay hospital,500,11,489,Delhi Government,2021-06-29-02-56,120,1,119,130,10,120,250,11,239,1,1,33,0,33
Deep Chand Bandhu,250,26,224,Delhi Government,2021-06-29-03-58,100,0,100,30,17,13,130,17,113,4,8,,,
Delhi global hospital,14,3,11,Private,2021-06-28-18-38,3,0,3,,,,3,0,3,1,23,3,0,3
Delhi Golden Hospital,15,0,15,Private,2021-06-29-05-28,,,,,,,,,,,,,,
"Delhi Heart & Lung Institute, Pachkuian Road",73,0,73,Private,2021-06-29-04-02,22,0,22,5,0,5,27,0,27,5,0,12,12,0
Delhi multi speciality hospital,11,0,11,Private,2021-06-28-21-03,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",160,0,160,Private,2021-06-29-00-05,13,0,13,5,0,5,18,0,18,1,8,5,5,0
"Dharamvir Solanki Hospital, Rohini",34,0,34,Private,2021-06-28-12-11,7,0,7,2,0,2,9,0,9,0,6,2,2,0
Divine Multispeciality Hospital and Cancer Centre,35,9,26,Private,2021-06-28-10-27,17,2,15,9,1,8,26,3,23,0,22,9,3,6
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,1,19,Private,2021-06-28-20-38,,,,2,1,1,2,1,1,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,400,35,365,Delhi Government,2021-06-28-20-57,58,0,58,142,18,124,200,18,182,0,17,,,
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-06-27-12-25,5,0,5,1,0,1,6,0,6,,,,,
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",36,0,36,Private,2021-06-29-00-23,,,,,,,,,,0,12,,,
East Delhi Medical Centre Mansarover Park,26,0,26,Private,2021-06-29-03-39,6,0,6,,,,6,0,6,1,15,4,0,4
Eden Hospital,8,2,6,Private,2021-06-28-12-39,,,,,,,,,,0,23,,,
Ekansh Hospital,8,0,8,Private,2021-06-28-11-44,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,76,0,76,Central Government,2021-06-28-12-19,,,,5,0,5,5,0,5,6,17,5,5,0
ESIC hospital Okhla,20,1,19,Central Government,2021-06-28-10-13,,,,2,0,2,2,0,2,5,12,15,5,10
"Fortis Escorts Heart Institute, Okhla",112,0,112,Private,2021-06-28-16-15,55,0,55,5,0,5,60,0,60,2,1,16,12,4
"Fortis Hospital, Shalimar Bagh",200,0,200,Private,2021-06-28-12-11,30,0,30,20,0,20,50,0,50,3,23,18,18,0
"Fortis SS Hospital, Vasant Kunj",106,3,103,Private,2021-06-29-02-45,20,2,18,12,1,11,32,3,29,2,23,,,
Galaxy Hospital,8,0,8,Private,2021-06-28-11-51,2,0,2,,,,2,0,2,5,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",25,1,24,Private,2021-06-28-08-58,8,1,7,2,0,2,10,1,9,1,12,15,15,0
"Garg Hospital, Karkardooma",36,0,36,Private,2021-06-28-09-20,4,0,4,,,,4,0,4,0,12,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",70,0,70,Private,2021-06-28-17-20,12,0,12,5,0,5,17,0,17,1,23,8,3,5
"Goyal Hospital, Paschim Vihar",24,0,24,Private,2021-06-28-17-46,7,0,7,,,,7,0,7,0,12,,,
GTB Hospital,1800,181,1619,Delhi Government,2021-06-29-03-29,672,53,619,228,128,100,900,181,719,3,6,,,
Gupta Multispecialty Hospital,14,0,14,Private,2021-06-28-17-13,,,,,,,,,,2,0,4,0,4
"Gupta Multispecialty Hospital, Vivek Vihar",40,0,40,Private,2021-06-28-20-08,6,0,6,,,,6,0,6,2,20,,,
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,0,198,Delhi Government,2021-06-28-09-30,,,,,,,,,,,,,,
"HAHC Hospital, Hamdard Nagar",376,1,375,Private,2021-06-29-01-04,13,0,13,22,0,22,35,0,35,1,4,6,6,0
HANDA NURSING HOME,12,0,12,Private,2021-06-28-17-14,,,,,,,,,,1,18,6,0,6
Hardik Hospital,10,0,10,Private,2021-06-28-07-32,4,0,4,,,,4,0,4,1,20,,,
Highland Care Multispeciality Hospital,30,3,27,Private,2021-06-28-13-30,5,0,5,,,,5,0,5,0,15,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-06-25-11-01,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",275,6,269,Private,2021-06-28-17-47,4,0,4,44,4,40,48,4,44,0,20,18,18,0
"IBS Hospital, Lajpat Nagar",39,0,39,Private,2021-06-28-15-45,9,0,9,4,0,4,13,0,13,0,6,2,2,0
"Indian spinal injury centre,Vasant Kunj",160,3,157,Private,2021-06-29-02-49,,,,19,3,16,19,3,16,1,8,10,10,0
"Indira Gandhi Hospital, Dwarka",618,1,617,Delhi Government,2021-06-28-13-06,68,0,68,20,0,20,88,0,88,8,0,,,
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",470,2,468,Private,2021-06-29-05-01,88,2,86,12,0,12,100,2,98,3,0,65,57,8
"Irene Hospital, Kalkaji",34,0,34,Private,2021-06-28-16-15,3,0,3,2,0,2,5,0,5,1,0,,,
"Ishan Hospital, Rohini",13,0,13,Private,2021-06-28-19-26,5,0,5,,,,5,0,5,0,15,,,
"Jain Hospital, Vikas Marg Extn.",42,0,42,Private,2021-06-28-10-44,13,0,13,,,,13,0,13,0,20,2,2,0
"Jaipur Golden Hospital, Rohini",200,11,189,Private,2021-06-29-00-27,50,8,42,15,0,15,65,8,57,0,16,11,11,0
Janakpuri Super Speciality Hospital Society,100,0,100,Delhi Government,2021-06-28-22-40,50,0,50,,,,50,0,50,5,0,10,8,2
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,0,60,Private,2021-06-28-16-46,,,,,,,,,,0,12,10,2,8
"Jeewan Mala Hospital, Rohtak Road",45,0,45,Private,2021-06-28-17-58,15,0,15,8,0,8,23,0,23,0,12,8,8,0
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-06-28-21-07,4,-1,5,1,1,0,5,0,5,1,23,,,
"Jeewan Nursing Home, Pusa Road",37,0,37,Private,2021-06-29-04-55,3,0,3,,,,3,0,3,0,23,4,4,0
Jivisha Advanced Medical Centre,22,0,22,Private,2021-06-28-08-30,,,,,,,,,,1,23,,,
Jyoti Nursing Home,22,2,20,Private,2021-06-28-23-30,,,,,,,,,,1,11,,,
K K Surgical & Maternity Centre,40,0,40,Private,2021-06-28-10-00,,,,,,,,,,,,,,
Kalawati Saran Children's Hospital (LHMC),60,31,29,Central Government,2021-06-28-10-42,,,,15,9,6,15,9,6,9,2,15,13,2
"Kalra Hospital, Dwarka",30,0,30,Private,2021-06-28-17-01,,,,,,,,,,8,0,6,4,2
"Kalra Hospital, Kirti Nagar",93,0,93,Private,2021-06-28-20-21,29,0,29,3,0,3,32,0,32,0,12,29,29,0
Kalyani Hospital,25,0,25,Private,2021-06-28-09-16,8,0,8,1,0,1,9,0,9,13,1,,,
"Kapil Multispecialty Hospital, Nathupura",40,0,40,Private,2021-06-28-16-04,4,0,4,1,0,1,5,0,5,5,0,,,
Khandelwal Hospital And Urology Center,30,0,30,Private,2021-06-29-05-01,6,0,6,,,,6,0,6,0,10,,,
khanna hospital,50,0,50,Private,2021-06-28-17-15,7,0,7,1,0,1,8,0,8,0,15,1,0,1
"Konark Hospital, Nangloi",43,0,43,Private,2021-06-28-18-10,14,0,14,1,0,1,15,0,15,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-06-28-17-16,6,0,6,,,,6,0,6,0,18,2,2,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,0,96,Private,2021-06-28-17-33,26,0,26,,,,26,0,26,0,23,6,6,0
"Lalita Hospital, Begumpur",40,0,40,Private,2021-06-28-10-15,4,0,4,1,0,1,5,0,5,,,,,
LHMC,128,107,21,Central Government,2021-06-28-09-20,22,3,19,16,1,15,38,4,34,1,8,27,24,3
Life RAYS HOSPITAL,12,0,12,Private,2021-06-28-16-30,,,,,,,,,,,,,,
Lifeline Hospital,19,0,19,Private,2021-06-28-12-17,2,0,2,2,0,2,4,0,4,3,0,3,0,3
Lok Nayak Hospital,2000,160,1840,Delhi Government,2021-06-29-05-01,700,26,674,300,32,268,1000,58,942,0,20,,,
Lotus Hospital,15,4,11,Private,2021-06-28-17-41,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-06-28-07-35,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-06-28-09-46,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,96,0,96,Private,2021-06-29-04-00,14,0,14,6,0,6,20,0,20,2,19,10,2,8
"Maharaja Agarsain Multispecialty Hospital, Narela",35,0,35,Private,2021-06-28-17-49,4,0,4,,,,4,0,4,2,5,,,
"Maharaja Agrasen Hospital, Dwarka",47,0,47,Private,2021-06-28-18-48,,,,12,0,12,12,0,12,1,0,4,4,0
"Maharaja Agrasen Hospital, Punjabi Bagh",250,0,250,Private,2021-06-29-04-01,64,0,64,8,0,8,72,0,72,5,5,20,20,0
Makkar Multispeciality Hospital,12,0,12,Private,2021-06-28-09-48,4,0,4,,,,4,0,4,2,0,,,
Malik Radix Hospital,47,0,47,Private,2021-06-29-05-22,12,0,12,2,0,2,14,0,14,3,6,,,
"MANIPAL HOSPITAL, DWARKA",200,4,196,Private,2021-06-28-17-35,26,0,26,14,4,10,40,4,36,0,22,20,20,0
"Mansaram Hospital, Nangloi",42,0,42,Private,2021-06-28-18-19,9,0,9,1,0,1,10,0,10,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",200,4,196,Private,2021-06-28-17-42,36,3,33,12,0,12,48,3,45,6,3,7,7,0
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,0,80,Private,2021-06-28-15-56,20,0,20,8,0,8,28,0,28,0,4,2,2,0
Max East/West Block,255,0,255,Private,2021-06-29-05-01,48,0,48,,,,48,0,48,0,21,10,10,0
"Max Smart Gujarmal Modi hospital ,Saket",250,0,250,Private,2021-06-29-04-02,,,,50,0,50,50,0,50,2,22,,,
"MAX SS HOSPITAL, PATPARGANJ",346,0,346,Private,2021-06-28-11-25,30,0,30,40,0,40,70,0,70,2,23,61,61,0
"Max SS Hospital, Shalimar Bagh",224,10,214,Private,2021-06-28-23-07,61,9,52,30,1,29,91,10,81,10,8,,,
"Medeor Hospital, Qutab Instl. Area",55,0,55,Private,2021-06-29-00-16,8,0,8,4,0,4,12,0,12,0,23,8,6,2
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-06-28-17-33,14,0,14,,,,14,0,14,2,23,,,
"Metro Hospital, Lajpat Nagar",33,0,33,Private,2021-06-28-17-57,14,0,14,,,,14,0,14,3,10,4,4,0
"Metro Hospital, Preet Vihar",110,8,102,Private,2021-06-28-18-35,33,4,29,6,0,6,39,4,35,0,17,16,16,0
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-06-29-04-26,12,0,12,3,0,3,15,0,15,0,19,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",112,0,112,Private,2021-06-28-17-55,11,0,11,5,0,5,16,0,16,0,18,9,9,0
"National Heart Institute, East of Kailash",45,1,44,Private,2021-06-29-04-09,21,1,20,2,0,2,23,1,22,0,16,10,10,0
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-06-28-11-17,,,,,,,,,,3,0,6,6,0
"Navjeevan Hospital, Pitampura",80,0,80,Private,2021-06-28-18-38,7,0,7,1,0,1,8,0,8,9,23,2,2,0
Nestiva Hospital,20,0,20,Private,2021-06-28-09-23,,,,2,0,2,2,0,2,4,0,,,
Newlife Medical Centre,12,0,12,Private,2021-06-28-23-07,,,,,,,,,,1,12,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-06-28-11-22,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-06-28-11-48,5,0,5,2,0,2,7,0,7,,,,,
Nijhara Hospital,7,0,7,Private,2021-06-28-07-47,,,,,,,,,,1,23,,,
Nirmal Hospital,20,3,17,Private,2021-06-28-09-46,,,,,,,,,,0,20,,,
Nirmala Hospital,19,0,19,Private,2021-06-28-17-32,2,0,2,1,0,1,3,0,3,6,0,,,
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-06-28-21-01,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",82,1,81,Private,2021-06-29-00-06,23,0,23,2,0,2,25,0,25,0,7,15,15,0
Northern Railway,55,4,51,Central Government,2021-06-28-15-56,,,,14,4,10,14,4,10,0,12,12,8,4
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,0,15,Private,2021-06-28-10-29,2,0,2,3,0,3,5,0,5,3,0,5,1,4
Oncoplus Hospital,43,0,43,Private,2021-06-28-10-46,17,0,17,5,0,5,22,0,22,3,0,,,
"Panchsheel Hospital, Yamuna Vihar",40,0,40,Private,2021-06-29-04-13,8,0,8,,,,8,0,8,4,0,,,
"Park Hospital, Meera Bagh",110,0,110,Private,2021-06-28-23-02,35,0,35,5,0,5,40,0,40,1,0,10,10,0
Parmeshwari Devi Hospital,18,0,18,Private,2021-06-28-08-27,,,,,,,,,,,,,,
Patel Hospital,10,0,10,Private,2021-06-28-09-54,,,,,,,,,,,,,,
Pentagram,11,0,11,Private,2021-05-28-22-56,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,6,0,6,Private,2021-06-28-10-59,1,0,1,1,0,1,2,0,2,2,20,6,1,5
"PGH Hospital, Vikas Nagar",44,0,44,Private,2021-06-28-17-56,6,0,6,1,0,1,7,0,7,1,23,2,0,2
"Primus Super Specialty Hospital, Chanakyapuri",111,6,105,Private,2021-06-28-17-53,59,1,58,2,2,0,61,3,58,4,0,,,
Pt.RRM Hospital,15,0,15,Private,2021-06-28-15-39,1,0,1,1,0,1,2,0,2,3,18,,,
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,0,35,Private,2021-06-28-10-54,9,-1,10,1,1,0,10,0,10,0,22,5,4,1
"Pushpawati Singhania Hospital, Saket",168,1,167,Private,2021-06-29-00-34,28,0,28,10,0,10,38,0,38,0,23,9,9,0
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-06-28-07-46,,,,,,,,,,1,23,,,
Rajeev Gandhi Super Speciality Hospital,650,9,641,Delhi Government,2021-06-29-04-34,150,0,150,175,9,166,325,9,316,1,19,,,
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,0,230,Private,2021-06-28-22-41,35,0,35,5,0,5,40,0,40,1,14,11,11,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-06-28-11-58,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,10,313,Central Government,2021-06-28-16-22,,,,28,4,24,28,4,24,4,1,,,
"Rathi Hospital, Najafgarh",30,0,30,Private,2021-06-28-20-21,8,0,8,2,0,2,10,0,10,0,3,11,3,8
Rescue Hospital,38,2,36,Private,2021-06-28-20-55,18,2,16,,,,18,2,16,1,2,4,4,0
"Revive Hospital,tilak nagar",28,0,28,Private,2021-06-28-18-05,14,0,14,1,0,1,15,0,15,0,18,2,2,0
"RLKC Metro Hospital, Naraina",70,0,70,Private,2021-06-28-17-39,17,0,17,1,0,1,18,0,18,7,10,16,5,11
ROSEWOOD HOSPITAL,25,0,25,Private,2021-06-28-12-43,4,0,4,,,,4,0,4,2,0,,,
Royal Kalindi Hospital,26,0,26,Private,2021-06-28-02-39,2,0,2,1,0,1,3,0,3,0,20,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-06-28-08-12,4,0,4,,,,4,0,4,2,0,,,
Safdarjung Hospital,421,15,406,Central Government,2021-06-28-10-08,,,,80,3,77,80,3,77,10,0,,,
Sai Charitable Dispensary,25,0,25,Private,2021-06-28-17-48,,,,,,,,,,0,12,,,
SAMA HOSPITAL,32,0,32,Private,2021-06-28-14-29,,,,4,0,4,4,0,4,0,23,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-06-28-19-59,6,0,6,,,,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,150,22,128,Delhi Government,2021-06-28-23-51,,,,70,6,64,70,6,64,0,15,6,3,3
"Sanjeevan Medical Res. , Daryaganj",40,0,40,Private,2021-06-29-04-16,,,,4,0,4,4,0,4,1,15,,,
Sant Nirankari Covid Care and Treatment centre burari,1000,4,996,Delhi Government,2021-06-29-03-51,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,0,60,Private,2021-06-29-04-01,15,0,15,,,,15,0,15,0,23,6,3,3
Sant Soham Hospital,15,0,15,Private,2021-06-28-10-28,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,1,41,Private,2021-06-28-16-05,16,1,15,4,0,4,20,1,19,1,23,15,8,7
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,128,0,128,128,0,128,52,8,,,
Saroj Super Speciality Hospital,150,0,150,Private,2021-06-29-04-50,,,,30,6,24,30,0,30,3,8,33,32,1
SATYA MULTISPECIALITY HOSPITAL,16,0,16,Private,2021-06-28-10-25,3,0,3,,,,3,0,3,2,0,,,
"Satyabhama Hospital, Nangloi",42,0,42,Private,2021-06-28-17-32,29,0,29,3,0,3,32,0,32,0,5,5,3,2
Satyawati Harishchand Hsopital,225,5,220,Delhi Government,2021-06-29-02-00,20,1,19,5,0,5,25,1,24,37,9,,,
Savitri Hospital,25,0,25,Private,2021-06-28-21-02,13,0,13,,,,13,0,13,0,23,,,
"Sehgal Neo Hospital, Paschim Vihar",80,0,80,Private,2021-06-29-04-00,8,0,8,,,,8,0,8,0,20,5,5,0
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-06-28-18-18,5,0,5,,,,5,0,5,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,0,110,Private,2021-06-28-11-05,16,0,16,8,0,8,24,0,24,1,5,30,26,4
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-28-08-34,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",175,6,169,Private,2021-06-28-10-34,25,4,21,25,1,24,50,5,45,68,0,16,15,1
Shree Hospital,20,0,20,Private,2021-06-28-10-10,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",50,0,50,Private,2021-06-28-11-18,7,0,7,1,0,1,8,0,8,5,0,8,5,3
Shrine Hospital,17,0,17,Private,2021-06-28-20-51,2,0,2,1,0,1,3,0,3,2,23,,,
SINGHAL HOSPITAL,27,0,27,Private,2021-06-28-21-50,7,0,7,,,,7,0,7,1,3,,,
Singhal Medical  Centre,10,0,10,Private,2021-06-27-11-35,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,96,0,96,Private,2021-06-29-04-44,,,,13,0,13,13,0,13,4,10,3,3,0
Sir Ganga Ram Hospital,38,4,34,Private,2021-06-28-11-00,,,,30,4,26,30,4,26,5,0,118,86,32
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-06-29-05-02,6,0,6,,,,6,0,6,4,16,2,1,1
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-06-29-02-22,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",220,3,217,Private,2021-06-29-05-28,91,0,91,4,0,4,95,0,95,6,10,40,40,0
"St. Stephens Hospital, Tis Hazari",336,11,325,Private,2021-06-29-05-01,24,5,19,8,0,8,32,5,27,4,1,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-06-28-16-25,,,,,,,,,,2,0,,,
Sunrise Hospital,14,0,14,Private,2021-06-28-09-51,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-06-28-17-18,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-06-28-15-37,5,0,5,,,,5,0,5,0,8,3,0,3
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-06-28-23-03,8,0,8,2,0,2,10,0,10,1,0,5,5,0
Sushila Hospial,50,0,50,Private,2021-06-28-09-05,10,0,10,,,,10,0,10,2,20,,,
