name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant
GTB Hospital,750,750,0,Delhi Government,2021-04-29-06-29,272,272,0,,,,128,128,0,400,400,0
"Gupta Multispecialty Hospital, Vivek Vihar",50,50,0,Private,2021-04-29-14-23,3,3,0,,,,,,,3,3,0
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,53,145,Delhi Government,2021-04-29-13-34,,,,,,,,,,,,
"HAHC Hospital, Hamdard Nagar",376,131,245,Private,2021-04-29-05-13,21,21,0,6,2,4,8,8,0,29,29,0
"Holy Family Hospital, Okhla",385,385,0,Private,2021-04-29-09-34,16,16,0,18,18,0,38,38,0,54,54,0
"IBS Hospital, Lajpat Nagar",39,39,0,Private,2021-04-29-12-43,10,10,0,,,,3,3,0,13,13,0
"Indian spinal injury centre,Vasant Kunj",160,148,12,Private,2021-04-29-07-52,10,10,0,9,3,6,4,4,0,14,14,0
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",450,450,0,Private,2021-04-29-08-47,78,78,0,81,79,2,12,12,0,90,90,0
"Irene Hospital, Kalkaji",34,34,0,Private,2021-04-29-11-46,3,3,0,,,,2,2,0,5,5,0
"Ishan Hospital, Rohini",16,16,0,Private,2021-04-29-14-06,5,5,0,,,,,,,5,5,0
"Jain Hospital, Vikas Marg Extn.",42,42,0,Private,2021-04-29-12-39,13,13,0,2,2,0,,,,13,13,0
"Jaipur Golden Hospital, Rohini",220,115,105,Private,2021-04-29-12-08,59,57,2,10,10,0,6,2,4,65,59,6
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,58,2,Private,2021-04-29-07-55,8,8,0,,,,2,2,0,10,10,0
"Jeewan Mala Hospital, Rohtak Road",60,40,20,Private,2021-04-29-10-33,7,7,0,,,,3,3,0,10,10,0
"Jeewan Moti Khera Hospital, Nangloi",30,17,13,Private,2021-04-29-10-55,3,3,0,,,,1,1,0,4,4,0
"Jeewan Nursing Home, Pusa Road",37,37,0,Private,2021-04-29-12-36,7,7,0,7,7,0,,,,7,7,0
K K Surgical & Maternity Centre,40,0,40,Private,2021-04-29-11-34,,,,,,,,,,,,
"Kalra Hospital, Dwarka",30,18,12,Private,2021-04-28-18-15,,,,6,6,0,,,,,,
"Kalra Hospital, Kirti Nagar",143,93,50,Private,2021-04-29-05-45,29,29,0,29,29,0,3,3,0,32,32,0
"Kapil Multispecialty Hospital, Nathupura",35,35,0,Private,2021-04-29-10-08,3,3,0,,,,1,1,0,4,4,0
Khandelwal Hospital And Urology Center,30,24,6,Private,2021-04-29-08-14,6,6,0,,,,,,,6,6,0
"Konark Hospital, Nangloi",43,32,11,Private,2021-04-29-09-45,,,,16,13,3,1,1,0,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",34,34,0,Private,2021-04-29-14-02,10,10,0,,,,,,,10,10,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",146,96,50,Private,2021-04-29-13-04,26,26,0,20,20,0,,,,26,26,0
"Kukreja Hospital, Mayur Vihar",26,14,12,Private,2021-04-29-12-42,2,2,0,,,,,,,2,2,0
"Lalita Hospital, Begumpur",40,38,2,Private,2021-04-29-13-32,3,3,0,,,,1,1,0,4,4,0
LHMC,272,254,18,Central Government,2021-04-29-09-53,10,10,0,27,23,4,16,16,0,26,26,0
Lok Nayak Hospital,1500,1500,0,Delhi Government,2021-04-29-13-03,200,200,0,,,,200,200,0,400,400,0
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,27,44,Private,2021-04-29-09-33,24,19,5,26,14,12,2,2,0,26,21,5
Maha Durga Charitable Trust Hospital,130,130,0,Private,2021-04-29-09-50,24,24,0,6,0,6,6,6,0,30,30,0
"Maharaja Agarsain Multispecialty Hospital, Narela",30,26,4,Private,2021-04-29-12-28,3,3,0,,,,1,1,0,4,4,0
"Maharaja Agrasen Hospital, Dwarka",35,35,0,Private,2021-04-29-09-50,10,10,0,3,3,0,2,2,0,12,12,0
"Maharaja Agrasen Hospital, Punjabi Bagh",250,250,0,Private,2021-04-29-11-41,64,64,0,20,20,0,8,8,0,72,72,0
Malik Radix Hospital,47,47,0,Private,2021-04-29-08-27,13,13,0,,,,1,1,0,14,14,0
"MANIPAL HOSPITAL, DWARKA",237,237,0,Private,2021-04-29-13-46,26,26,0,20,20,0,14,14,0,40,40,0
"Mansaram Hospital, Nangloi",42,27,15,Private,2021-04-29-11-58,9,9,0,,,,1,1,0,10,10,0
"Mata Chanan Devi Hospital, Janakpuri",200,200,0,Private,2021-04-29-07-32,39,39,0,,,,9,9,0,48,48,0
"Mata Roop Rani Maggo Hospital, Uttam Nagar",55,55,0,Private,2021-04-29-08-59,14,14,0,,,,2,2,0,16,16,0
Max East/West Block,255,235,20,Private,2021-04-29-11-03,40,40,0,12,12,0,8,8,0,48,48,0
"Max Smart Gujarmal Modi hospital ,Saket",250,245,5,Private,2021-04-29-12-08,,,,,,,50,50,0,50,50,0
"MAX SS HOSPITAL, PATPARGANJ",276,268,8,Private,2021-04-29-09-57,52,52,0,18,18,0,20,20,0,72,72,0
"Max SS Hospital, Shalimar Bagh",224,224,0,Private,2021-04-29-12-14,61,61,0,,,,30,30,0,91,91,0
"Medeor Hospital, Qutab Instl. Area",55,37,18,Private,2021-04-29-10-40,8,8,0,8,3,5,4,4,0,12,12,0
"Medstar Hospital, Paschim Vihar",32,32,0,Private,2021-04-29-08-22,13,13,0,,,,1,1,0,14,14,0
"Metro Hospital, Lajpat Nagar",33,33,0,Private,2021-04-29-06-22,14,14,0,,,,,,,14,14,0
"Metro Hospital, Preet Vihar",110,110,0,Private,2021-04-29-11-13,18,18,0,16,16,0,4,4,0,22,22,0
"MGS Hospital, Punjabi Bagh",82,82,0,Private,2021-04-29-11-54,31,31,0,3,2,1,3,3,0,34,34,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",154,154,0,Private,2021-04-29-12-32,18,18,0,9,9,0,12,12,0,30,30,0
"National Heart Institute, East of Kailash",83,83,0,Private,2021-04-29-12-31,25,25,0,14,14,0,2,2,0,27,27,0
"Navjeevan Hospital, Pitampura",80,80,0,Private,2021-04-29-09-25,8,8,0,,,,1,1,0,9,9,0
Nestiva Hospital,20,20,0,Private,2021-04-29-10-28,2,2,0,,,,2,2,0,4,4,0
Nidaan Hospital,20,14,6,Private,2021-04-29-01-10,5,5,0,,,,2,2,0,7,7,0
Nirmala Hospital,19,19,0,Private,2021-04-29-11-29,2,2,0,,,,1,1,0,3,3,0
"NKS Hospital, Gulabi Bagh",55,55,0,Private,2021-04-29-11-56,21,21,0,,,,3,3,0,24,24,0
Northern Railway,200,200,0,Central Government,2021-04-29-10-19,,,,12,12,0,18,18,0,18,18,0
"Panchsheel Hospital, Yamuna Vihar",32,32,0,Private,2021-04-29-07-08,8,8,0,,,,,,,8,8,0
"Park Hospital, Meera Bagh",110,70,40,Private,2021-04-29-13-14,35,35,0,10,10,0,5,5,0,40,40,0
"PGH Hospital, Vikas Nagar",44,17,27,Private,2021-04-29-10-24,5,5,0,2,0,2,2,2,0,7,7,0
"Primus Super Specialty Hospital, Chanakyapuri",111,111,0,Private,2021-04-29-07-57,34,34,0,21,1,20,2,2,0,36,36,0
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,35,0,Private,2021-04-29-07-35,9,9,0,5,3,2,1,1,0,10,10,0
"Pushpawati Singhania Hospital, Saket",168,145,23,Private,2021-04-29-06-56,28,28,0,9,4,5,10,10,0,38,38,0
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,60,56,4,Delhi Government,2021-04-29-10-57,,,,,,,,,,,,
Rajeev Gandhi Super Speciality Hospital,350,350,0,Delhi Government,2021-04-29-13-45,150,150,0,,,,200,200,0,350,350,0
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,230,0,Private,2021-04-29-09-03,35,35,0,11,11,0,5,5,0,40,40,0
Ram Manohar Lohia Hospital,263,263,0,Central Government,2021-04-29-06-09,,,,,,,28,28,0,28,28,0
"Rathi Hospital, Najafgarh",80,74,6,Private,2021-04-29-09-47,15,15,0,,,,6,6,0,21,21,0
Rescue Hospital,40,40,0,Private,2021-04-29-13-46,12,12,0,4,2,2,,,,12,12,0
"Revive Hospital,tilak nagar",28,28,0,Private,2021-04-28-05-16,14,14,0,2,2,0,1,1,0,15,15,0
"RLKC Metro Hospital, Naraina",70,70,0,Private,2021-04-29-10-19,17,17,0,15,15,0,1,1,0,18,18,0
ROSEWOOD HOSPITAL,25,25,0,Private,2021-04-29-12-31,4,4,0,,,,,,,4,4,0
Safdarjung Hospital,275,275,0,Central Government,2021-04-29-08-40,,,,,,,65,65,0,65,65,0
Sai Charitable Dispensary,25,19,6,Private,2021-04-29-09-44,,,,,,,,,,,,
"Samar Hospital, Dwarka",30,30,0,Private,2021-04-29-09-43,5,5,0,,,,1,1,0,6,6,0
Sanjay Gandhi Memorial Hospital,118,118,0,Delhi Government,2021-04-29-13-40,10,10,0,6,0,6,10,10,0,20,20,0
"Sanjeevan Medical Res. , Daryaganj",30,30,0,Private,2021-04-29-08-18,4,4,0,,,,,,,4,4,0
"Sant Parmanand Hospital, Civil Lines",78,73,5,Private,2021-04-29-12-36,15,15,0,6,0,6,,,,15,15,0
Sant Soham Hospital,15,15,0,Private,2021-04-29-06-50,,,,,,,,,,,,
"Santom Hospital, Prashant Vihar",105,105,0,Private,2021-04-28-09-21,20,20,0,,,,8,8,0,28,28,0
Sardar Patel Covid Army  hospital,500,500,0,Central Government,2021-04-28-06-38,,,,,,,128,128,0,128,128,0
Saroj Super Speciality Hospital,140,140,0,Private,2021-04-29-09-03,39,39,0,,,,14,14,0,53,53,0
SATYA MULTISPECIALITY HOSPITAL,16,16,0,Private,2021-04-29-11-30,3,3,0,,,,,,,3,3,0
"Satyabhama Hospital, Nangloi",44,44,0,Private,2021-04-29-11-44,31,31,0,5,5,0,3,3,0,34,34,0
Satyawati Harishchand Hsopital,135,108,27,Delhi Government,2021-04-29-12-30,12,12,0,,,,3,3,0,15,15,0
Savitri Hospital,24,24,0,Private,2021-04-29-10-53,12,12,0,,,,1,1,0,13,13,0
SCI International Hospital,12,12,0,Private,2021-04-29-10-30,,,,,,,,,,,,
"Sehgal Neo Hospital, Paschim Vihar",103,103,0,Private,2021-04-29-12-03,13,13,0,,,,,,,13,13,0
"Shakuntala Nursing Home, West Sagarpur",30,30,0,Private,2021-04-29-09-35,5,5,0,,,,,,,5,5,0
"Shanti Mukand Hospital, Vikas Marg Extn.",131,131,0,Private,2021-04-29-07-29,19,19,0,21,21,0,5,5,0,24,24,0
"Shree Agarsain International Hospital, Rohini- 22",225,225,0,Private,2021-04-29-09-43,63,63,0,16,16,0,15,15,0,78,78,0
Shree Hospital,20,14,6,Private,2021-04-29-13-03,,,,,,,,,,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,52,0,Private,2021-04-29-09-32,6,6,0,,,,1,1,0,7,7,0
Sir Ganga Ram City Hospital,96,96,0,Private,2021-04-29-11-33,3,3,0,,,,10,10,0,13,13,0
Sir Ganga Ram Hospital,564,564,0,Private,2021-04-29-11-45,106,106,0,108,73,35,42,42,0,148,148,0
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",30,30,0,Private,2021-04-29-12-23,6,6,0,,,,,,,6,6,0
"SMS Hospital, Gagan Vihar",36,29,7,Private,2021-04-29-10-05,4,4,0,,,,1,1,0,5,5,0
"Sri Balaji Action Medical Inst., Paschim Vihar",250,250,0,Private,2021-04-29-12-25,87,87,0,47,19,28,5,5,0,92,92,0
"St. Stephens Hospital, Tis Hazari",336,304,32,Private,2021-04-29-14-06,24,24,0,8,8,0,8,8,0,32,32,0
Sunrise Hospital,12,3,9,Private,2021-04-28-12-55,,,,,,,,,,,,
"Surya Hospital, Krishna Nagar",40,40,0,Private,2021-04-29-13-38,5,5,0,5,0,5,,,,5,5,0
SURYA KIRAN HOSPITAL,40,20,20,Private,2021-04-29-13-14,9,9,0,5,5,0,1,1,0,10,10,0
Sushila Hospial,50,50,0,Private,2021-04-29-09-05,,,,,,,,,,,,
Swami Dayanand,70,70,0,Central Government,2021-04-29-13-46,,,,,,,,,,,,
"Tarak Hospital, Uttam Nagar",72,72,0,Private,2021-04-29-11-55,26,26,0,6,6,0,4,4,0,30,30,0
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,134,2,Private,2021-04-29-09-18,14,14,0,30,5,25,2,2,0,16,16,0
Tulsi Multispeciality Hospital & Critical Care Unit,40,18,22,Private,2021-04-29-10-21,1,1,0,,,,1,1,0,2,2,0
"Universal Centre of Health services, Kalkaji",40,12,28,Private,2021-04-29-10-40,,,,,,,,,,,,
"Venkateshwar Hospital, Dwarka",245,245,0,Private,2021-04-29-11-28,48,48,0,,,,8,8,0,56,56,0
"Vikas Hospital, Najafgarh",40,31,9,Private,2021-04-29-10-33,8,8,0,,,,3,3,0,11,11,0
VIMHANS,100,100,0,Private,2021-04-29-07-36,10,10,0,,,,20,20,0,30,30,0
World Brain Center Hospital,45,45,0,Private,2021-04-29-10-46,8,8,0,,,,3,3,0,11,11,0
All,20819,19500,1319,,2021-04-29-14-32,3180,3171,9,1113,822,291,1723,1715,8,4903,4886,17
