name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant
"HAHC Hospital, Hamdard Nagar",376,90,286,Private,2021-04-22-02-09,19,19,0,6,2,4,5,5,0,24,24,0
"Holy Family Hospital, Okhla",375,375,0,Private,2021-04-21-09-25,24,24,0,18,18,0,30,30,0,54,54,0
"IBS Hospital, Lajpat Nagar",34,34,0,Private,2021-04-22-08-23,6,6,0,4,3,1,,,,6,6,0
"Indian spinal injury centre,Vasant Kunj",138,131,7,Private,2021-04-22-08-19,10,10,0,9,6,3,4,4,0,14,14,0
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",370,370,0,Private,2021-04-22-07-27,58,58,0,81,79,2,12,12,0,70,70,0
"Irene Hospital, Kalkaji",34,34,0,Private,2021-04-21-10-35,3,3,0,,,,2,2,0,5,5,0
"Ishan Hospital, Rohini",22,22,0,Private,2021-04-22-08-17,6,6,0,,,,,,,6,6,0
"Jain Hospital, Vikas Marg Extn.",42,42,0,Private,2021-04-21-16-00,7,7,0,6,6,0,,,,7,7,0
"Jaipur Golden Hospital, Rohini",220,220,0,Private,2021-04-22-08-21,59,59,0,10,10,0,6,6,0,65,65,0
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,58,2,Private,2021-04-22-07-56,8,8,0,,,,2,2,0,10,10,0
"Jeewan Mala Hospital, Rohtak Road",40,40,0,Private,2021-04-21-13-18,1,1,0,,,,2,2,0,3,3,0
"Jeewan Moti Khera Hospital, Nangloi",30,15,15,Private,2021-04-21-16-20,3,3,0,,,,1,1,0,4,4,0
"Jeewan Nursing Home, Pusa Road",37,37,0,Private,2021-04-21-22-33,7,7,0,7,7,0,,,,7,7,0
K K Surgical & Maternity Centre,40,0,40,Private,2021-04-21-13-24,,,,,,,,,,,,
"Kalra Hospital, Dwarka",30,24,6,Private,2021-04-22-08-11,,,,6,6,0,,,,,,
"Kalra Hospital, Kirti Nagar",143,93,50,Private,2021-04-22-05-31,29,29,0,29,29,0,3,3,0,32,32,0
"Kapil Multispecialty Hospital, Nathupura",45,45,0,Private,2021-04-22-08-17,4,4,0,,,,1,1,0,5,5,0
Khandelwal Hospital And Urology Center,30,28,2,Private,2021-04-22-08-06,6,6,0,,,,,,,6,6,0
"Konark Hospital, Nangloi",43,38,5,Private,2021-04-21-18-47,,,,16,15,1,1,1,0,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",34,34,0,Private,2021-04-22-08-22,10,10,0,,,,,,,10,10,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",146,85,61,Private,2021-04-22-07-10,26,26,0,20,20,0,,,,26,26,0
"Kukreja Hospital, Mayur Vihar",27,27,0,Private,2021-04-21-21-38,5,5,0,,,,,,,5,5,0
"Lalita Hospital, Begumpur",30,30,0,Private,2021-04-19-03-48,3,3,0,,,,1,1,0,4,4,0
LHMC,230,126,104,Central Government,2021-04-21-11-12,10,10,0,27,24,3,16,14,2,26,24,2
Lok Nayak Hospital,1500,1500,0,Delhi Government,2021-04-21-18-29,200,200,0,,,,200,200,0,400,400,0
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,27,44,Private,2021-04-22-08-10,24,13,11,26,14,12,2,2,0,26,15,11
Maha Durga Charitable Trust Hospital,100,100,0,Private,2021-04-21-11-59,24,24,0,6,0,6,6,6,0,30,30,0
"Maharaja Agarsain Multispecialty Hospital, Narela",40,40,0,Private,2021-04-21-09-11,3,3,0,1,0,1,1,1,0,4,4,0
"Maharaja Agrasen Hospital, Dwarka",35,35,0,Private,2021-04-21-16-59,10,10,0,3,3,0,2,2,0,12,12,0
"Maharaja Agrasen Hospital, Punjabi Bagh",350,266,84,Private,2021-04-22-07-52,64,64,0,20,20,0,8,8,0,72,72,0
Malik Radix Hospital,47,47,0,Private,2021-04-22-08-02,13,13,0,,,,1,1,0,14,14,0
"MANIPAL HOSPITAL, DWARKA",227,227,0,Private,2021-04-21-19-14,17,17,0,33,33,0,10,10,0,27,27,0
"Mansaram Hospital, Nangloi",42,42,0,Private,2021-04-21-18-38,9,9,0,,,,1,1,0,10,10,0
"Mata Chanan Devi Hospital, Janakpuri",200,200,0,Private,2021-04-22-07-30,39,39,0,,,,9,9,0,48,48,0
"Mata Roop Rani Maggo Hospital, Uttam Nagar",55,55,0,Private,2021-04-21-09-18,14,14,0,,,,2,2,0,16,16,0
Max East/West Block,255,242,13,Private,2021-04-22-08-01,40,40,0,12,12,0,8,8,0,48,48,0
"Max Smart Gujarmal Modi hospital ,Saket",370,281,89,Private,2021-04-22-08-20,,,,,,,50,50,0,50,50,0
"MAX SS HOSPITAL, PATPARGANJ",276,276,0,Private,2021-04-21-16-25,62,62,0,18,18,0,10,10,0,72,72,0
"Max SS Hospital, Shalimar Bagh",242,242,0,Private,2021-04-22-08-22,76,76,0,,,,15,15,0,91,91,0
"Medeor Hospital, Qutab Instl. Area",55,47,8,Private,2021-04-22-08-10,8,8,0,8,3,5,4,4,0,12,12,0
"Medstar Hospital, Paschim Vihar",32,32,0,Private,2021-04-22-08-25,13,13,0,,,,1,1,0,14,14,0
"Metro Hospital, Lajpat Nagar",33,33,0,Private,2021-04-22-06-14,14,14,0,,,,,,,14,14,0
"Metro Hospital, Preet Vihar",160,110,50,Private,2021-04-22-08-06,18,18,0,16,16,0,4,4,0,22,22,0
"MGS Hospital, Punjabi Bagh",62,62,0,Private,2021-04-22-03-35,27,27,0,9,5,4,3,3,0,30,30,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",180,136,44,Private,2021-04-21-18-28,14,14,0,9,9,0,2,2,0,16,16,0
"National Heart Institute, East of Kailash",75,75,0,Private,2021-04-22-08-27,25,25,0,14,14,0,2,2,0,27,27,0
"Navjeevan Hospital, Pitampura",80,80,0,Private,2021-04-21-18-01,8,8,0,,,,1,1,0,9,9,0
"NKS Hospital, Gulabi Bagh",110,110,0,Private,2021-04-22-06-35,45,45,0,,,,4,4,0,49,49,0
Northern Railway,158,153,5,Central Government,2021-04-22-07-42,,,,12,12,0,14,14,0,14,14,0
"Panchsheel Hospital, Yamuna Vihar",32,32,0,Private,2021-04-22-07-02,8,8,0,,,,,,,8,8,0
"Park Hospital, Meera Bagh",110,97,13,Private,2021-04-22-07-05,35,35,0,10,10,0,5,5,0,40,40,0
"PGH Hospital, Vikas Nagar",44,18,26,Private,2021-04-22-00-08,5,5,0,2,0,2,2,2,0,7,7,0
"Primus Super Specialty Hospital, Chanakyapuri",111,111,0,Private,2021-04-22-08-15,34,34,0,31,13,18,2,2,0,36,36,0
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",34,34,0,Private,2021-04-22-07-31,9,9,0,5,4,1,1,1,0,10,10,0
"Pushpawati Singhania Hospital, Saket",292,174,118,Private,2021-04-22-08-02,29,29,0,9,7,2,9,9,0,38,38,0
Rajeev Gandhi Super Speciality Hospital,500,468,32,Delhi Government,2021-04-22-08-14,250,250,0,,,,200,200,0,450,450,0
"Rajiv Gandhi Cancer Institute & RC, Rohini*",190,190,0,Private,2021-04-22-08-01,35,35,0,11,11,0,5,5,0,40,40,0
Ram Manohar Lohia Hospital,229,220,9,Central Government,2021-04-22-08-01,,,,,,,28,28,0,28,28,0
"Rathi Hospital, Najafgarh",78,78,0,Private,2021-04-22-08-38,17,17,0,,,,6,6,0,23,23,0
"Revive Hospital,tilak nagar",28,28,0,Private,2021-04-21-18-40,14,14,0,2,2,0,1,1,0,15,15,0
"RLKC Metro Hospital, Naraina",70,67,3,Private,2021-04-22-06-29,17,17,0,15,15,0,1,1,0,18,18,0
Safdarjung Hospital,219,217,2,Central Government,2021-04-22-07-40,,,,,,,65,65,0,65,65,0
"Samar Hospital, Dwarka",30,30,0,Private,2021-04-21-09-08,5,5,0,,,,1,1,0,6,6,0
Sanjay Gandhi Memorial Hospital,100,100,0,Delhi Government,2021-04-22-08-22,10,10,0,6,4,2,10,10,0,20,20,0
"Sanjeevan Medical Res. , Daryaganj",30,30,0,Private,2021-04-22-07-27,4,4,0,,,,,,,4,4,0
"Sant Parmanand Hospital, Civil Lines",78,77,1,Private,2021-04-21-10-38,15,15,0,6,0,6,,,,15,15,0
"Santom Hospital, Prashant Vihar",105,105,0,Private,2021-04-22-06-55,20,20,0,,,,8,8,0,28,28,0
Sardar Patel Covid Army  hospital,250,250,0,Central Government,2021-04-21-23-09,,,,,,,50,50,0,50,50,0
Saroj Super Speciality Hospital,140,121,19,Private,2021-04-22-07-24,41,41,0,,,,12,12,0,53,53,0
SATYA MULTISPECIALITY HOSPITAL,16,16,0,Private,2021-04-21-12-03,3,3,0,,,,,,,3,3,0
"Satyabhama Hospital, Nangloi",42,42,0,Private,2021-04-21-19-02,31,31,0,5,4,1,3,3,0,34,34,0
Satyawati Harishchand Hsopital,350,224,126,Delhi Government,2021-04-22-00-40,12,12,0,,,,3,3,0,15,15,0
Savitri Hospital,25,24,1,Private,2021-04-22-08-23,12,11,1,,,,1,1,0,13,12,1
"Sehgal Neo Hospital, Paschim Vihar",130,122,8,Private,2021-04-22-07-29,10,10,0,,,,,,,10,10,0
"Shakuntala Nursing Home, West Sagarpur",26,26,0,Private,2021-04-21-09-59,5,5,0,,,,,,,5,5,0
"Shanti Mukand Hospital, Vikas Marg Extn.",105,105,0,Private,2021-04-22-07-03,19,19,0,19,19,0,5,5,0,24,24,0
"Shree Agarsain International Hospital, Rohini- 22",202,202,0,Private,2021-04-21-17-52,61,61,0,16,10,6,15,15,0,76,76,0
"Shri Ram Singh Hospital, Krishna Nagar",52,52,0,Private,2021-04-21-09-20,7,7,0,,,,,,,7,7,0
Sir Ganga Ram City Hospital,96,80,16,Private,2021-04-22-08-11,1,1,0,,,,10,10,0,11,11,0
Sir Ganga Ram Hospital,519,503,16,Private,2021-04-22-08-29,100,88,12,108,73,35,42,42,0,142,130,12
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",25,25,0,Private,2021-04-22-07-11,6,6,0,,,,,,,6,6,0
"SMS Hospital, Gagan Vihar",36,25,11,Private,2021-04-22-08-11,4,4,0,,,,1,1,0,5,5,0
"Sri Balaji Action Medical Inst., Paschim Vihar",275,235,40,Private,2021-04-21-17-29,76,76,0,58,35,23,5,5,0,81,81,0
"St. Stephens Hospital, Tis Hazari",312,270,42,Private,2021-04-22-06-54,24,24,0,8,8,0,8,8,0,32,32,0
"Surya Hospital, Krishna Nagar",40,32,8,Private,2021-04-21-19-05,5,5,0,5,0,5,,,,5,5,0
SURYA KIRAN HOSPITAL,60,21,39,Private,2021-04-21-19-58,8,8,0,5,5,0,2,2,0,10,10,0
Sushila Hospial,50,50,0,Private,2021-04-21-18-58,10,10,0,,,,,,,10,10,0
Swami Dayanand,55,55,0,Central Government,2021-04-22-05-18,,,,,,,,,,,,
"Tarak Hospital, Uttam Nagar",67,67,0,Private,2021-04-21-19-32,21,21,0,9,8,1,4,4,0,25,25,0
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,136,0,Private,2021-04-21-17-00,14,14,0,30,5,25,2,2,0,16,16,0
Tulsi Multispeciality Hospital & Critical Care Unit,40,20,20,Private,2021-04-21-18-26,1,1,0,,,,1,1,0,2,2,0
"Universal Centre of Health services, Kalkaji",46,46,0,Private,2021-04-22-06-21,,,,,,,,,,,,
"Venkateshwar Hospital, Dwarka",245,245,0,Private,2021-04-22-08-19,48,48,0,,,,8,8,0,56,56,0
"Vikas Hospital, Najafgarh",48,48,0,Private,2021-04-21-11-23,8,8,0,,,,3,3,0,11,11,0
VIMHANS,100,72,28,Private,2021-04-22-07-33,10,10,0,,,,20,20,0,30,30,0
World Brain Center Hospital,45,45,0,Private,2021-04-21-21-45,8,8,0,,,,3,3,0,11,11,0
All,20157,18009,2148,,"08:41 AM, 22 April 2021",3211,3187,24,1152,897,255,1460,1454,6,4671,4641,30
