name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
"Park Hospital, Meera Bagh",110,42,68,Private,2021-05-22-23-01,35,35,0,5,5,0,40,40,0,0,14,10,10,0
Parmeshwari Devi Hospital,18,6,12,Private,2021-05-22-10-59,1,1,0,,,,1,1,0,,,,,
Patel Hospital,10,7,3,Private,2021-05-22-10-08,,,,,,,,,,0,4,,,
Pentamed Hospital,21,18,3,Private,2021-05-22-12-03,2,2,0,4,1,3,6,3,3,2,0,2,2,0
"PGH Hospital, Vikas Nagar",44,2,42,Private,2021-05-22-10-41,6,0,6,1,0,1,7,0,7,0,12,2,0,2
"Primus Super Specialty Hospital, Chanakyapuri",111,91,20,Private,2021-05-22-17-28,59,59,0,2,2,0,61,61,0,1,0,,,
Pt.RRM Hospital,15,1,14,Private,2021-05-22-13-11,1,0,1,1,0,1,2,0,2,3,12,,,
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,10,25,Private,2021-05-22-20-08,9,9,0,1,1,0,10,10,0,0,10,5,2,3
"Pushpawati Singhania Hospital, Saket",168,94,74,Private,2021-05-22-18-11,28,22,6,10,8,2,38,30,8,0,5,9,7,2
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,2,98,Delhi Government,2021-05-22-07-42,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,20,80,Central Government,2021-05-22-10-13,,,,,,,,,,1,0,,,
Rajeev Gandhi Super Speciality Hospital,650,133,517,Delhi Government,2021-05-23-00-16,150,13,137,175,120,55,325,133,192,0,12,,,
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,160,70,Private,2021-05-22-21-49,35,35,0,5,5,0,40,40,0,0,16,11,11,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-05-22-12-40,3,0,3,,,,3,0,3,2,23,,,
Ram Manohar Lohia Hospital,323,147,176,Central Government,2021-05-22-18-00,,,,28,28,0,28,28,0,1,8,,,
"Rathi Hospital, Najafgarh",80,17,63,Private,2021-05-22-20-10,21,10,11,4,2,2,25,12,13,0,17,,,
Rescue Hospital,38,23,15,Private,2021-05-22-22-30,18,18,0,,,,18,18,0,0,16,4,2,2
"Revive Hospital,tilak nagar",28,19,9,Private,2021-05-22-17-57,14,6,8,1,0,1,15,6,9,0,13,2,0,2
"RLKC Metro Hospital, Naraina",70,33,37,Private,2021-05-22-18-11,17,12,5,1,1,0,18,13,5,1,18,12,2,10
ROSEWOOD HOSPITAL,25,3,22,Private,2021-05-22-14-20,4,2,2,,,,4,2,2,1,0,,,
Royal Kalindi Hospital,26,18,8,Private,2021-05-22-16-20,2,0,2,1,0,1,3,0,3,0,3,,,
RS Grover Memorial Hospital,24,1,23,Private,2021-05-22-08-10,4,0,4,,,,4,0,4,2,0,,,
Safdarjung Hospital,421,129,292,Central Government,2021-05-22-08-54,,,,80,51,29,80,51,29,1,0,,,
Sai Charitable Dispensary,25,7,18,Private,2021-05-22-10-20,,,,,,,,,,0,12,,,
SAMA HOSPITAL,32,21,11,Private,2021-05-22-10-26,,,,4,4,0,4,4,0,0,16,,,
"Samar Hospital, Dwarka",35,7,28,Private,2021-05-22-20-00,5,2,3,1,1,0,6,3,3,,,,,
Sanjay Gandhi Memorial Hospital,150,66,84,Delhi Government,2021-05-22-23-46,,,,70,40,30,70,40,30,0,12,6,6,0
"Sanjeevan Medical Res. , Daryaganj",40,10,30,Private,2021-05-22-22-41,,,,4,4,0,4,4,0,1,12,,,
Sant Nirankari Covid Care and Treatment centre burari,1044,85,959,Delhi Government,2021-05-22-23-03,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,22,38,Private,2021-05-23-00-03,15,9,6,,,,15,9,6,0,10,6,6,0
Sant Soham Hospital,15,2,13,Private,2021-05-22-22-04,,,,,,,,,,0,9,,,
"Santom Hospital, Prashant Vihar",85,58,27,Private,2021-05-22-14-24,42,42,0,8,8,0,50,50,0,0,10,,,
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,178,322,Central Government,2021-05-22-09-35,,,,128,73,55,128,73,55,1,22,,,
Saroj Super Speciality Hospital,150,100,50,Private,2021-05-22-23-24,35,24,11,28,28,0,63,52,11,0,16,,,
SATYA MULTISPECIALITY HOSPITAL,16,9,7,Private,2021-05-22-17-13,3,2,1,,,,3,2,1,0,14,,,
"Satyabhama Hospital, Nangloi",42,26,16,Private,2021-05-22-18-30,28,22,6,4,4,0,32,26,6,0,7,5,2,3
Satyawati Harishchand Hsopital,225,71,154,Delhi Government,2021-05-22-22-01,20,17,3,5,5,0,25,22,3,0,10,,,
Savitri Hospital,25,10,15,Private,2021-05-22-12-35,13,6,7,,,,13,6,7,0,15,,,
SCI International Hospital,8,6,2,Private,2021-05-22-10-28,,,,,,,,,,2,0,,,
"Sehgal Neo Hospital, Paschim Vihar",80,43,37,Private,2021-05-22-22-45,13,13,0,,,,13,13,0,0,5,,,
"Shakuntala Nursing Home, West Sagarpur",30,12,18,Private,2021-05-22-18-16,5,5,0,,,,5,5,0,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,42,68,Private,2021-05-22-22-14,16,12,4,8,8,0,24,20,4,0,6,25,15,10
SHEHNAI LNH EXTENSION,100,7,93,Delhi Government,2021-05-22-16-32,,,,,,,,,,1,22,,,
"Shree Agarsain International Hospital, Rohini- 22",175,100,75,Private,2021-05-22-16-49,25,25,0,25,25,0,50,50,0,5,0,16,16,0
Shree Hospital,20,4,16,Private,2021-05-22-12-43,,,,,,,,,,0,20,,,
"Shri Ram Singh Hospital, Krishna Nagar",50,10,40,Private,2021-05-22-19-56,6,4,2,1,1,0,7,5,2,1,0,9,0,9
Shrine Hospital,17,1,16,Private,2021-05-22-20-47,2,0,2,1,1,0,3,1,2,0,20,,,
SINGHAL HOSPITAL,27,2,25,Private,2021-05-22-10-10,7,2,5,,,,7,2,5,0,18,,,
Singhal Medical  Centre,10,6,4,Private,2021-05-22-12-57,,,,,,,,,,1,8,,,
Sir Ganga Ram City Hospital,96,51,45,Private,2021-05-22-23-45,,,,15,15,0,15,15,0,0,17,,,
Sir Ganga Ram Hospital,396,311,85,Private,2021-05-22-19-02,83,60,23,74,74,0,157,134,23,1,0,95,55,40
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",44,8,36,Private,2021-05-23-00-24,6,4,2,,,,6,4,2,1,3,2,2,0
"SMS Hospital, Gagan Vihar",36,1,35,Private,2021-05-22-23-22,4,0,4,1,0,1,5,0,5,0,15,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",220,126,94,Private,2021-05-22-23-05,87,68,19,8,8,0,95,76,19,1,17,40,40,0
"St. Stephens Hospital, Tis Hazari",336,103,233,Private,2021-05-22-23-59,24,24,0,8,8,0,32,32,0,1,2,8,8,0
SUKHMANI HOSPITAL,4,2,2,Private,2021-05-20-09-56,,,,,,,,,,2,0,,,
Sunrise Hospital,14,5,9,Private,2021-05-22-17-32,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,2,20,Private,2021-05-22-10-12,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,5,35,Private,2021-05-22-19-54,5,0,5,,,,5,0,5,0,12,3,0,3
SURYA KIRAN HOSPITAL,40,12,28,Private,2021-05-22-23-03,9,5,4,1,1,0,10,6,4,0,6,5,5,0
Sushila Hospial,50,2,48,Private,2021-05-22-23-26,10,2,8,,,,10,2,8,0,10,,,
Swami Dayanand,70,31,39,Central Government,2021-05-22-11-50,,,,,,,,,,0,22,,,
Swasthik Hospital,30,6,24,Private,2021-05-22-13-44,6,2,4,2,0,2,8,2,6,1,0,,,
"Tarak Hospital, Uttam Nagar",72,48,24,Private,2021-05-22-09-29,25,18,7,5,2,3,30,20,10,0,4,6,5,1
Tilak Nagar CHC,64,2,62,Central Government,2021-05-22-08-47,,,,,,,,,,6,0,,,
