name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",470,470,0,Private,2021-05-14-17-05,88,88,0,12,12,0,100,100,0,0,20,65,65,0
INDUS VALLEY HOSPITALS,50,22,28,Private,2021-05-14-15-58,11,10,1,1,0,1,12,10,2,1,8,,,
"Irene Hospital, Kalkaji",35,35,0,Private,2021-05-14-10-14,5,5,0,2,2,0,7,7,0,0,3,,,
"Ishan Hospital, Rohini",13,8,5,Private,2021-05-14-17-22,5,4,1,,,,5,4,1,0,12,,,
"Jain Hospital, Vikas Marg Extn.",42,29,13,Private,2021-05-14-16-50,13,10,3,,,,13,10,3,0,10,2,2,0
"Jaipur Golden Hospital, Rohini",220,206,14,Private,2021-05-14-16-56,50,50,0,15,15,0,65,65,0,0,18,10,10,0
Janakpuri Super Speciality Hospital Society,50,29,21,Delhi Government,2021-05-14-15-14,18,18,0,,,,18,18,0,1,7,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,38,22,Private,2021-05-14-16-27,8,8,0,2,2,0,10,10,0,0,9,,,
"Jeewan Mala Hospital, Rohtak Road",60,58,2,Private,2021-05-14-12-47,28,28,0,8,8,0,36,36,0,0,12,6,6,0
"Jeewan Moti Khera Hospital, Nangloi",30,9,21,Private,2021-05-14-17-27,4,3,1,1,1,0,5,4,1,1,23,,,
"Jeewan Nursing Home, Pusa Road",37,34,3,Private,2021-05-14-16-26,7,7,0,,,,7,7,0,0,5,7,7,0
Jyoti Nursing Home,22,19,3,Private,2021-05-14-16-38,,,,,,,,,,1,11,,,
K K Surgical & Maternity Centre,40,0,40,Private,2021-05-14-10-52,,,,,,,,,,,,,,
"Kalra Hospital, Dwarka",30,12,18,Private,2021-05-14-12-21,,,,,,,,,,0,13,6,0,6
"Kalra Hospital, Kirti Nagar",93,87,6,Private,2021-05-14-14-09,29,29,0,3,3,0,32,32,0,0,9,29,29,0
Kalyani Hospital,35,35,0,Private,2021-05-14-16-16,8,8,0,1,1,0,9,9,0,3,1,,,
"Kapil Multispecialty Hospital, Nathupura",40,29,11,Private,2021-05-14-14-39,4,4,0,1,1,0,5,5,0,1,0,,,
KAPOOR MEDICAL CENTRE,19,12,7,Private,2021-05-14-09-10,,,,,,,,,,0,17,,,
Khandelwal Hospital And Urology Center,30,16,14,Private,2021-05-14-16-58,6,4,2,,,,6,4,2,0,6,,,
khanna hospital,50,20,30,Private,2021-05-14-10-59,7,7,0,1,0,1,8,7,1,0,6,,,
"Konark Hospital, Nangloi",43,18,25,Private,2021-05-14-14-41,,,,,,,,,,1,4,16,16,0
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,20,6,Private,2021-05-14-15-29,6,6,0,,,,6,6,0,0,20,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,62,34,Private,2021-05-14-17-25,26,26,0,,,,26,26,0,0,18,10,10,0
"Kukreja Hospital, Mayur Vihar",25,16,9,Private,2021-05-14-15-49,5,4,1,,,,5,4,1,0,7,,,
"Lalita Hospital, Begumpur",40,26,14,Private,2021-05-14-12-37,3,1,2,1,1,0,4,2,2,,,,,
LHMC,370,282,88,Central Government,2021-05-14-16-28,34,34,0,16,16,0,50,50,0,1,4,27,22,5
Life RAYS HOSPITAL,12,3,9,Private,2021-05-14-11-00,,,,,,,,,,2,20,,,
Lifeline Hospital,50,23,27,Private,2021-05-14-11-12,5,4,1,2,1,1,7,5,2,0,5,,,
Lok Nayak Hospital,1500,849,651,Delhi Government,2021-05-14-16-30,250,250,0,250,250,0,500,500,0,0,12,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,22,49,Private,2021-05-14-09-27,24,4,20,2,2,0,26,6,20,0,7,20,20,0
Maha Durga Charitable Trust Hospital,160,130,30,Private,2021-05-14-09-12,22,22,0,8,8,0,30,30,0,1,2,,,
"Maharaja Agarsain Multispecialty Hospital, Narela",35,25,10,Private,2021-05-14-15-10,4,4,0,,,,4,4,0,2,5,,,
"Maharaja Agrasen Hospital, Dwarka",47,47,0,Private,2021-05-14-14-51,,,,12,12,0,12,12,0,0,10,4,4,0
"Maharaja Agrasen Hospital, Punjabi Bagh",250,222,28,Private,2021-05-14-16-13,64,64,0,8,8,0,72,72,0,0,22,20,20,0
Makkar Multispeciality Hospital,44,26,18,Private,2021-05-14-17-23,11,11,0,,,,11,11,0,,,,,
Malik Radix Hospital,47,34,13,Private,2021-05-14-08-15,13,13,0,1,1,0,14,14,0,1,0,,,
"MANIPAL HOSPITAL, DWARKA",227,227,0,Private,2021-05-14-11-39,26,26,0,14,14,0,40,40,0,0,11,20,20,0
"Mansaram Hospital, Nangloi",42,16,26,Private,2021-05-14-16-42,9,9,0,1,1,0,10,10,0,1,6,,,
"Mata Chanan Devi Hospital, Janakpuri",200,165,35,Private,2021-05-14-16-59,36,36,0,12,12,0,48,48,0,0,14,,,
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,65,15,Private,2021-05-14-12-29,9,9,0,7,7,0,16,16,0,0,5,,,
Max East/West Block,255,189,66,Private,2021-05-14-15-45,33,33,0,15,15,0,48,48,0,0,4,10,10,0
"Max Smart Gujarmal Modi hospital ,Saket",250,223,27,Private,2021-05-14-16-46,,,,50,50,0,50,50,0,0,16,,,
"MAX SS HOSPITAL, PATPARGANJ",346,315,31,Private,2021-05-14-17-30,100,100,0,40,40,0,140,140,0,0,6,18,18,0
"Max SS Hospital, Shalimar Bagh",280,275,5,Private,2021-05-14-17-16,62,62,0,30,30,0,92,92,0,1,23,,,
"Medeor Hospital, Qutab Instl. Area",55,40,15,Private,2021-05-14-17-09,8,8,0,4,4,0,12,12,0,0,20,8,5,3
"Medstar Hospital, Paschim Vihar",32,31,1,Private,2021-05-14-15-45,13,13,0,1,1,0,14,14,0,0,4,,,
"Metro Hospital, Lajpat Nagar",33,31,2,Private,2021-05-14-16-31,14,14,0,,,,14,14,0,0,15,,,
"Metro Hospital, Preet Vihar",110,102,8,Private,2021-05-14-14-00,18,18,0,4,4,0,22,22,0,1,8,16,16,0
"MGS Hospital, Punjabi Bagh",80,80,0,Private,2021-05-14-16-02,31,31,0,7,7,0,38,38,0,0,8,2,2,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",138,138,0,Private,2021-05-14-15-33,11,11,0,19,19,0,30,30,0,0,7,9,9,0
"National Heart Institute, East of Kailash",94,94,0,Private,2021-05-14-16-23,25,25,0,7,7,0,32,32,0,0,10,10,7,3
National Institute of TB and Respiratory Diseases (LRS TB),77,61,16,Central Government,2021-05-14-09-35,,,,,,,,,,3,0,6,4,2
"Navjeevan Hospital, Pitampura",90,85,5,Private,2021-05-14-14-30,7,7,0,3,3,0,10,10,0,0,6,,,
Nestiva Hospital,20,17,3,Private,2021-05-14-15-30,2,2,0,2,0,2,4,2,2,0,10,,,
Nidaan Hospital,20,11,9,Private,2021-05-14-16-57,5,5,0,2,1,1,7,6,1,0,23,,,
Nijhara Hospital,6,6,0,Private,2021-05-14-16-42,,,,,,,,,,0,5,,,
Nirmal Hospital,20,9,11,Private,2021-05-14-10-35,,,,,,,,,,0,8,,,
Nirmala Hospital,23,22,1,Private,2021-05-14-01-01,2,1,1,1,1,0,3,2,1,0,17,,,
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-05-14-17-03,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",82,34,48,Private,2021-05-14-16-57,28,28,0,2,2,0,30,30,0,0,4,,,
Northern Railway,200,150,50,Central Government,2021-05-14-12-01,,,,18,18,0,18,18,0,0,12,12,10,2
Oncoplus Hospital,43,36,7,Private,2021-05-14-16-48,17,17,0,5,5,0,22,22,0,0,9,,,
"Panchsheel Hospital, Yamuna Vihar",40,32,8,Private,2021-05-14-16-10,8,7,1,,,,8,7,1,0,8,,,
"Park Hospital, Meera Bagh",110,65,45,Private,2021-05-14-15-44,35,35,0,5,5,0,40,40,0,0,14,10,10,0
Parmeshwari Devi Hospital,18,17,1,Private,2021-05-14-10-38,1,1,0,,,,1,1,0,,,,,
Patel Hospital,10,8,2,Private,2021-05-14-12-38,,,,,,,,,,0,4,,,
Pentamed Hospital,40,40,0,Private,2021-05-14-12-52,2,1,1,6,6,0,8,7,1,1,0,2,2,0
"PGH Hospital, Vikas Nagar",44,14,30,Private,2021-05-14-16-08,6,6,0,1,1,0,7,7,0,0,12,2,0,2
"Primus Super Specialty Hospital, Chanakyapuri",111,105,6,Private,2021-05-14-17-24,59,59,0,2,2,0,61,61,0,0,18,21,15,6
Pt.RRM Hospital,15,4,11,Private,2021-05-14-14-45,1,0,1,1,1,0,2,1,1,1,2,,,
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,22,13,Private,2021-05-14-14-56,9,7,2,1,1,0,10,8,2,0,10,5,4,1
"Pushpawati Singhania Hospital, Saket",168,145,23,Private,2021-05-14-16-02,28,28,0,10,10,0,38,38,0,0,23,9,9,0
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,50,50,Central Government,2021-05-14-09-28,,,,,,,,,,1,0,,,
Rajeev Gandhi Super Speciality Hospital,475,287,188,Delhi Government,2021-05-14-16-56,125,87,38,200,200,0,325,287,38,0,10,,,
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,220,10,Private,2021-05-14-17-30,35,35,0,5,5,0,40,40,0,0,13,11,11,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,4,11,Private,2021-05-14-12-15,3,0,3,,,,3,0,3,1,23,,,
Ram Manohar Lohia Hospital,323,276,47,Central Government,2021-05-14-07-44,,,,28,28,0,28,28,0,1,3,,,
"Rathi Hospital, Najafgarh",80,50,30,Private,2021-05-14-16-43,21,21,0,4,4,0,25,25,0,0,14,,,
Rescue Hospital,38,38,0,Private,2021-05-14-16-39,18,18,0,,,,18,18,0,0,12,4,3,1
"Revive Hospital,tilak nagar",28,28,0,Private,2021-05-14-13-28,14,14,0,1,1,0,15,15,0,0,5,2,2,0
"RLKC Metro Hospital, Naraina",70,63,7,Private,2021-05-14-17-07,17,17,0,1,1,0,18,18,0,2,20,15,15,0
ROSEWOOD HOSPITAL,25,13,12,Private,2021-05-14-12-26,4,4,0,,,,4,4,0,0,15,,,
Royal Kalindi Hospital,26,26,0,Private,2021-05-14-12-40,2,1,1,1,1,0,3,2,1,0,11,,,
RS Grover Memorial Hospital,24,6,18,Private,2021-05-14-16-13,4,4,0,,,,4,4,0,0,12,,,
Safdarjung Hospital,421,259,162,Central Government,2021-05-14-09-17,,,,80,80,0,80,80,0,1,0,,,
Sai Charitable Dispensary,25,9,16,Private,2021-05-14-08-33,,,,,,,,,,0,12,,,
SAMA HOSPITAL,32,23,9,Private,2021-05-14-08-37,,,,4,3,1,4,3,1,0,16,,,
"Samar Hospital, Dwarka",35,20,15,Private,2021-05-14-16-07,5,5,0,1,1,0,6,6,0,,,,,
Sanjay Gandhi Memorial Hospital,150,103,47,Delhi Government,2021-05-14-15-42,10,10,0,10,10,0,20,20,0,0,9,6,1,5
"Sanjeevan Medical Res. , Daryaganj",40,20,20,Private,2021-05-14-16-54,,,,4,4,0,4,4,0,1,14,,,
Sant Nirankari Covid Care and Treatment centre burari,1000,157,843,Delhi Government,2021-05-14-10-52,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,41,19,Private,2021-05-14-16-12,15,15,0,,,,15,15,0,0,12,6,2,4
Sant Soham Hospital,15,8,7,Private,2021-05-14-07-56,,,,,,,,,,0,2,,,
"Santom Hospital, Prashant Vihar",105,74,31,Private,2021-05-14-09-08,42,42,0,8,8,0,50,50,0,0,8,,,
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,328,172,Central Government,2021-05-14-09-49,,,,128,128,0,128,128,0,1,12,,,
Saroj Super Speciality Hospital,150,145,5,Private,2021-05-14-15-56,42,42,0,28,28,0,70,70,0,0,16,,,
SATYA MULTISPECIALITY HOSPITAL,18,16,2,Private,2021-05-14-15-26,3,3,0,,,,3,3,0,0,12,,,
"Satyabhama Hospital, Nangloi",42,38,4,Private,2021-05-14-15-51,29,28,1,3,3,0,32,31,1,0,6,5,5,0
Satyawati Harishchand Hsopital,200,131,69,Delhi Government,2021-05-14-16-04,12,12,0,3,3,0,15,15,0,0,9,,,
Savitri Hospital,25,20,5,Private,2021-05-14-13-13,13,11,2,,,,13,11,2,0,6,,,
SCI International Hospital,12,12,0,Private,2021-05-14-16-19,,,,,,,,,,0,6,,,
"Sehgal Neo Hospital, Paschim Vihar",80,69,11,Private,2021-05-14-16-58,13,13,0,,,,13,13,0,0,8,,,
"Shakuntala Nursing Home, West Sagarpur",30,23,7,Private,2021-05-14-13-47,5,5,0,,,,5,5,0,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,74,36,Private,2021-05-14-16-45,16,16,0,8,8,0,24,24,0,0,3,25,22,3
"Shree Agarsain International Hospital, Rohini- 22",195,158,37,Private,2021-05-14-16-52,45,45,0,25,25,0,70,70,0,4,1,16,16,0
Shree Hospital,20,18,2,Private,2021-05-14-16-25,,,,,,,,,,0,10,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,13,39,Private,2021-05-14-15-36,6,6,0,1,1,0,7,7,0,1,0,,,
Shrine Hospital,17,4,13,Private,2021-05-14-10-40,3,3,0,,,,3,3,0,0,11,,,
SINGHAL HOSPITAL,27,11,16,Private,2021-05-14-15-33,7,6,1,,,,7,6,1,0,10,,,
Singhal Medical  Centre,20,12,8,Private,2021-05-14-13-00,,,,,,,,,,1,6,,,
Sir Ganga Ram City Hospital,96,79,17,Private,2021-05-14-17-04,1,1,0,15,15,0,16,16,0,0,14,,,
Sir Ganga Ram Hospital,570,570,0,Private,2021-05-14-13-16,83,83,0,74,74,0,157,157,0,0,5,95,52,43
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",41,29,12,Private,2021-05-14-16-31,9,9,0,,,,9,9,0,1,2,1,1,0
"SMS Hospital, Gagan Vihar",36,10,26,Private,2021-05-14-16-41,4,4,0,1,1,0,5,5,0,0,7,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",230,213,17,Private,2021-05-14-16-10,97,97,0,8,8,0,105,105,0,1,6,30,30,0
"St. Stephens Hospital, Tis Hazari",336,223,113,Private,2021-05-14-16-07,24,24,0,8,8,0,32,32,0,0,14,8,8,0
Sunrise Hospital,14,5,9,Private,2021-05-14-13-46,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,8,14,Private,2021-05-14-10-45,1,0,1,3,3,0,4,3,1,0,8,,,
"Surya Hospital, Krishna Nagar",40,29,11,Private,2021-05-14-16-57,5,5,0,,,,5,5,0,1,20,5,0,5
SURYA KIRAN HOSPITAL,40,18,22,Private,2021-05-14-15-45,9,9,0,1,1,0,10,10,0,0,6,5,5,0
Sushila Hospial,50,9,41,Private,2021-05-14-16-17,10,8,2,,,,10,8,2,0,16,,,
Swami Dayanand,70,61,9,Central Government,2021-05-14-15-38,,,,,,,,,,0,20,,,
Swasthik Hospital,30,6,24,Private,2021-05-14-15-11,8,4,4,,,,8,4,4,1,0,,,
"Tarak Hospital, Uttam Nagar",72,68,4,Private,2021-05-14-14-19,25,25,0,5,5,0,30,30,0,0,4,6,6,0
Tilak Nagar CHC,64,10,54,Delhi Government,2021-05-14-09-10,,,,,,,,,,7,0,,,
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,136,0,Private,2021-05-14-15-13,14,14,0,2,2,0,16,16,0,1,9,23,5,18
Triton Hospital,10,5,5,Private,2021-05-14-09-51,,,,,,,,,,0,10,12,5,7
Tulsi Multispeciality Hospital & Critical Care Unit,40,5,35,Private,2021-05-14-10-47,1,0,1,1,1,0,2,1,1,0,12,,,
TYAGI NURSING HOME,15,15,0,Private,2021-05-14-10-50,7,7,0,3,3,0,10,10,0,1,20,2,2,0
"Universal Centre of Health services, Kalkaji",35,30,5,Private,2021-05-14-16-40,8,8,0,2,2,0,10,10,0,1,10,,,
"Venkateshwar Hospital, Dwarka",225,225,0,Private,2021-05-14-13-13,48,48,0,8,8,0,56,56,0,0,9,,,
"Vikas Hospital, Najafgarh",40,34,6,Private,2021-05-14-16-13,8,8,0,3,3,0,11,11,0,0,10,,,
VIMHANS,180,160,20,Private,2021-05-14-08-18,82,82,0,48,48,0,130,130,0,0,6,,,
World Brain Center Hospital,45,21,24,Private,2021-05-14-16-17,11,9,2,,,,11,9,2,0,12,,,
All,24852,17616,7236,,2021-05-14-17-31,3850,3648,202,2173,2131,42,6023,5779,244,,,1011,800,211
Balaji Hospital,,,,,,,,,,,,,,,0,4,,,
