name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Arya Hospital,24,0,24,Private,2021-02-04-09-43,8,0,8,10,0,10,,,10,0,10,2,0,2
Ashray Medical Centre,1,0,1,Private,2021-02-04-12-23,,,,,,,1,23,,,,,,
Astha Hospital,10,0,10,Private,2021-02-04-10-21,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",41,16,25,Private,2021-02-05-00-15,8,2,6,10,3,7,0,18,20,15,5,2,1,1
"B.M. Gupta Hospital, Uttam Nagar",40,1,39,Private,2021-02-05-03-46,2,0,2,3,0,3,0,23,,,,1,0,1
"Bansal Global Hospital, Jahangirpuri",20,0,20,Private,2021-02-04-10-39,,,,,,,0,7,,,,,,
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-02-04-08-43,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,3,247,Central Government,2021-02-04-09-55,,,,14,0,14,2,12,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,158,342,Central Government,2021-02-04-06-53,,,,50,6,44,2,12,,,,50,6,44
Batra Hospital,200,14,186,Private,2021-02-04-10-26,39,5,34,44,7,37,0,23,66,41,25,5,2,3
"Bensups Hospital, Dwarka",25,0,25,Private,2021-02-04-10-47,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-02-04-12-02,5,0,5,7,0,7,4,20,5,0,5,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",34,1,33,Private,2021-02-04-18-04,6,1,5,7,1,6,2,15,3,3,0,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",20,0,20,Private,2021-02-04-09-04,5,0,5,5,0,5,0,20,6,1,5,,,
"Bhagwati Hospital, Rohini",40,2,38,Private,2021-02-04-16-05,7,2,5,8,2,6,0,10,10,10,0,1,0,1
"Bhatia Global Hospital, Paschim Vihar",20,1,19,Private,2021-02-04-17-16,2,0,2,2,0,2,6,12,4,2,2,,,
Bimla Devi Hospital,10,0,10,Private,2021-02-04-14-20,5,0,5,7,0,7,4,0,7,0,7,2,0,2
"BLK Hospital, Pusa Road",186,33,153,Private,2021-02-05-05-30,39,9,30,47,17,30,6,0,80,80,0,8,8,0
"Brahm Shakti Hospital, Budh Vihar",40,0,40,Private,2021-02-04-12-31,4,0,4,5,0,5,2,12,7,6,1,1,0,1
Burari Hospital,800,5,795,Delhi Government,2021-02-04-08-10,145,1,144,195,1,194,7,12,,,,50,0,50
C M PATEL HOSPITAL,3,0,3,Private,2021-02-04-10-41,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-02-04-17-12,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,10,0,10,Private,2021-02-05-00-10,2,0,2,4,0,4,0,3,4,3,1,2,0,2
"Cygnus MLS, Rama Vihar",34,0,34,Private,2021-02-04-16-23,8,0,8,9,0,9,15,0,15,6,9,1,0,1
"Cygnus Sonia Hospital, Nangloi",28,2,26,Private,2021-02-05-01-12,7,2,5,8,2,6,0,17,18,15,3,1,0,1
Deen Dayal Upadhyay hospital,150,17,133,Delhi Government,2021-02-05-04-52,50,8,42,100,16,84,4,3,43,36,7,50,8,42
Deep Chand Bandhu,150,4,146,Delhi Government,2021-02-04-21-34,50,0,50,75,4,71,3,12,10,2,8,25,4,21
Delhi global hospital,3,0,3,Private,2021-02-04-06-34,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",42,4,38,Private,2021-02-04-10-32,13,2,11,15,2,13,5,10,24,19,5,2,0,2
Delhi multi speciality hospital,2,0,2,Private,2021-02-04-09-48,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",80,11,69,Private,2021-02-05-04-47,13,7,6,18,7,11,1,8,8,0,8,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-02-04-11-43,4,0,4,5,0,5,3,23,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,2,8,Private,2021-02-04-12-49,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",22,0,22,Private,2021-02-04-10-58,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,150,7,143,Delhi Government,2021-02-04-11-28,,,,75,5,70,4,0,12,10,2,75,5,70
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-02-04-10-01,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-02-04-21-51,,,,,,,0,21,,,,,,
East Delhi Medical Centre Mansarover Park,20,1,19,Private,2021-02-04-11-08,2,0,2,2,0,2,2,20,5,4,1,,,
Eden Hospital,5,0,5,Private,2021-02-04-10-59,,,,,,,1,23,,,,,,
ESIC Hospital Jhilmil,18,0,18,Central Government,2021-02-04-14-07,,,,,,,3,10,5,5,0,,,
ESIC hospital Okhla,48,2,46,Central Government,2021-02-04-09-32,,,,2,0,2,11,0,15,5,10,2,0,2
"Fortis Escorts Heart Institute, Okhla",123,10,113,Private,2021-02-04-16-22,21,2,19,27,3,24,2,3,16,13,3,6,1,5
"Fortis Hospital, Shalimar Bagh",105,10,95,Private,2021-02-04-18-52,26,7,19,32,8,24,4,23,46,46,0,6,1,5
"Fortis SS Hospital, Vasant Kunj",64,10,54,Private,2021-02-05-00-59,18,6,12,22,7,15,2,23,33,22,11,4,1,3
Galaxy Hospital,8,1,7,Private,2021-02-04-08-27,2,0,2,2,0,2,5,0,1,0,1,,,
"Gandhi Nursing Home, Uttam Nagar",30,1,29,Private,2021-02-04-07-23,10,1,9,12,1,11,1,12,15,1,14,2,0,2
"Garg Hospital, Karkardooma",22,0,22,Private,2021-02-05-00-30,2,0,2,2,0,2,10,0,2,2,0,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",40,1,39,Private,2021-02-04-11-01,7,0,7,8,0,8,1,23,10,4,6,1,0,1
"Goyal Hospital, Paschim Vihar",12,2,10,Private,2021-02-04-17-21,7,0,7,7,0,7,0,12,,,,,,
GTB Hospital,750,23,727,Delhi Government,2021-02-05-04-36,410,4,406,550,6,544,4,4,8,8,0,140,2,138
Gupta Multispecialty Hospital,14,3,11,Private,2021-02-04-12-40,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-02-05-02-40,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",230,1,229,Private,2021-02-04-09-07,11,0,11,16,0,16,1,4,29,6,23,5,0,5
HANDA NURSING HOME,4,0,4,Private,2021-02-04-16-42,,,,,,,1,18,6,0,6,,,
Hardik Hospital,10,0,10,Private,2021-02-04-08-09,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",138,27,111,Private,2021-02-04-09-51,,,,23,12,11,1,0,18,18,0,23,12,11
"IBS Hospital, Lajpat Nagar",20,1,19,Private,2021-02-04-10-15,8,0,8,10,0,10,0,6,10,0,10,2,0,2
"Indian spinal injury centre,Vasant Kunj",80,11,69,Private,2021-02-05-03-01,6,0,6,12,3,9,0,17,10,8,2,6,3,3
"Indira Gandhi Hospital, Dwarka",1241,4,1237,Delhi Government,2021-02-04-09-13,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",280,30,250,Private,2021-02-04-10-57,45,17,28,55,19,36,18,0,110,84,26,10,2,8
"Irene Hospital, Kalkaji",14,0,14,Private,2021-02-04-10-16,2,0,2,3,0,3,1,0,4,0,4,1,0,1
"Ishan Hospital, Rohini",13,0,13,Private,2021-02-04-09-02,5,0,5,5,0,5,0,23,,,,,,
"Jain Hospital, Vikas Marg Extn.",21,12,9,Private,2021-02-04-10-17,7,1,6,7,1,6,0,23,6,3,3,,,
"Jaipur Golden Hospital, Rohini",97,14,83,Private,2021-02-05-00-19,28,8,20,34,8,26,0,12,53,34,19,6,0,6
Janakpuri Super Speciality Hospital Society,100,0,100,Delhi Government,2021-02-04-11-19,50,0,50,50,0,50,5,0,10,10,0,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",40,1,39,Private,2021-02-04-10-51,1,0,1,2,0,2,4,7,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",30,0,30,Private,2021-02-04-10-22,7,0,7,7,0,7,0,12,8,8,0,,,
"Jeewan Moti Khera Hospital, Nangloi",20,0,20,Private,2021-02-04-17-49,2,0,2,3,0,3,1,23,4,0,4,1,0,1
"Jeewan Nursing Home, Pusa Road",23,1,22,Private,2021-02-04-18-55,,,,3,0,3,0,23,4,4,0,3,0,3
Jivodaya Hospital,4,0,4,Private,2021-02-04-08-23,,,,,,,1,23,,,,,,
Jyoti Nursing Home,3,0,3,Private,2021-02-05-00-10,,,,,,,1,11,,,,,,
Kalawati Saran Children's Hospital (LHMC),40,20,20,Central Government,2021-02-04-09-27,,,,5,5,0,5,0,35,33,2,5,5,0
"Kalra Hospital, Dwarka",20,0,20,Private,2021-02-04-10-03,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",46,6,40,Private,2021-02-04-17-22,16,6,10,17,6,11,1,12,26,26,0,1,0,1
Kalyani Hospital,25,0,25,Private,2021-02-04-16-39,8,0,8,9,0,9,13,1,,,,1,0,1
"Kapil Multispecialty Hospital, Nathupura",20,0,20,Private,2021-02-04-09-17,1,0,1,2,0,2,13,0,3,0,3,1,0,1
KAPOOR MEDICAL CENTRE,5,0,5,Private,2021-02-04-09-30,,,,,,,0,6,,,,,,
Khandelwal Hospital And Urology Center,28,0,28,Private,2021-02-04-07-24,3,0,3,3,0,3,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-02-04-08-32,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",32,0,32,Private,2021-02-04-17-21,5,0,5,5,0,5,5,23,,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",22,0,22,Private,2021-02-04-16-41,2,0,2,2,0,2,0,18,6,0,6,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",48,4,44,Private,2021-02-04-17-40,14,4,10,14,4,10,0,23,32,13,19,,,
"Kukreja Hospital, Mayur Vihar",20,1,19,Private,2021-02-04-07-38,1,0,1,2,0,2,0,10,,,,1,0,1
"Lalita Hospital, Begumpur",20,0,20,Private,2021-02-04-09-46,4,0,4,5,0,5,,,,,,1,0,1
LHMC,516,27,489,Central Government,2021-02-04-12-02,,,,86,8,78,1,10,27,22,5,86,8,78
Lifeline Hospital,19,0,19,Private,2021-02-04-10-19,2,0,2,4,0,4,5,10,3,0,3,2,0,2
Lok Nayak Hospital,750,48,702,Delhi Government,2021-02-05-00-11,400,6,394,500,12,488,3,0,98,68,30,100,6,94
Maa Bharti Hospital,2,0,2,Private,2021-02-04-08-07,,,,,,,2,4,,,,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",53,1,52,Private,2021-02-04-09-34,17,0,17,18,0,18,1,12,40,30,10,1,0,1
Maha Durga Charitable Trust Hospital,66,1,65,Private,2021-02-04-09-09,11,1,10,20,1,19,3,22,10,4,6,9,0,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-02-04-11-32,3,0,3,4,0,4,4,3,,,,1,0,1
"Maharaja Agrasen Hospital, Dwarka",21,1,20,Private,2021-02-04-08-51,,,,5,1,4,1,0,11,7,4,5,1,4
"Maharaja Agrasen Hospital, Punjabi Bagh",120,11,109,Private,2021-02-05-05-43,30,8,22,36,9,27,8,11,54,54,0,6,1,5
Makkar Multispeciality Hospital,16,0,16,Private,2021-02-04-13-33,8,0,8,8,0,8,,,8,3,5,,,
Malik Radix Hospital,23,0,23,Private,2021-02-04-09-24,3,0,3,5,0,5,3,6,8,8,0,2,0,2
"MANIPAL HOSPITAL, DWARKA",89,32,57,Private,2021-02-04-13-26,12,5,7,19,12,7,3,0,38,34,4,7,7,0
"Mansaram Hospital, Nangloi",21,1,20,Private,2021-02-04-17-20,4,0,4,5,0,5,1,7,,,,1,0,1
"Mata Chanan Devi Hospital, Janakpuri",88,20,68,Private,2021-02-04-17-08,18,12,6,26,12,14,3,3,29,27,2,8,0,8
"Mata Roop Rani Maggo Hospital, Uttam Nagar",40,4,36,Private,2021-02-04-10-52,8,2,6,8,2,6,0,4,6,6,0,,,
Max East/West Block,180,20,160,Private,2021-02-05-05-00,27,12,15,32,14,18,0,21,60,60,0,5,2,3
"Max Smart Gujarmal Modi hospital ,Saket",100,9,91,Private,2021-02-05-04-17,,,,20,5,15,2,13,30,27,3,20,5,15
"MAX SS HOSPITAL, PATPARGANJ",160,9,151,Private,2021-02-04-10-39,42,2,40,52,4,48,1,19,79,79,0,10,2,8
"Max SS Hospital, Shalimar Bagh",111,20,91,Private,2021-02-04-10-00,40,10,30,45,11,34,3,5,45,45,0,5,1,4
"Medeor Hospital, Dwarka",45,0,45,Private,2021-02-04-11-02,,,,8,0,8,0,23,,,,8,0,8
"Medeor Hospital, Qutab Instl. Area",44,0,44,Private,2021-02-05-00-16,18,0,18,20,0,20,0,23,8,0,8,2,0,2
"Medstar Hospital, Paschim Vihar",26,2,24,Private,2021-02-04-17-15,14,0,14,14,0,14,2,20,,,,,,
"Metro Hospital, Lajpat Nagar",15,1,14,Private,2021-02-04-09-05,5,0,5,5,0,5,4,2,13,4,9,,,
"Metro Hospital, Preet Vihar",64,7,57,Private,2021-02-04-17-54,11,1,10,14,3,11,0,20,25,21,4,3,2,1
"MGS Hospital, Punjabi Bagh",40,0,40,Private,2021-02-05-05-38,7,0,7,10,0,10,3,0,24,0,24,3,0,3
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",56,9,47,Private,2021-02-04-10-15,8,3,5,13,4,9,2,23,20,15,5,5,1,4
"National Heart Institute, East of Kailash",30,5,25,Private,2021-02-04-17-05,13,2,11,15,2,13,1,10,11,11,0,2,0,2
National Institute of TB and Respiratory Diseases (LRS TB),15,4,11,Central Government,2021-02-04-11-19,,,,,,,2,0,6,4,2,,,
"Navjeevan Hospital, Pitampura",3,0,3,Private,2021-02-04-10-37,,,,,,,2,10,7,7,0,,,
Nestiva Hospital,4,0,4,Private,2021-02-04-10-58,1,0,1,1,0,1,4,0,4,0,4,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-02-04-11-39,4,0,4,4,0,4,,,,,,,,
Nidaan Hospital,20,0,20,Private,2021-02-04-09-32,5,0,5,7,0,7,,,,,,2,0,2
Nijhara Hospital,7,0,7,Private,2021-02-04-09-17,,,,,,,1,23,,,,,,
Nirmal Hospital,20,1,19,Private,2021-02-04-18-29,,,,,,,0,20,,,,,,
Nirmala Hospital,19,0,19,Private,2021-02-05-00-03,2,0,2,3,0,3,1,0,,,,1,0,1
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-02-05-02-00,5,0,5,5,0,5,3,20,,,,,,
"NKS Hospital, Gulabi Bagh",24,0,24,Private,2021-02-04-17-20,8,0,8,10,0,10,4,23,20,18,2,2,0,2
Northern Railway,55,1,54,Central Government,2021-02-04-08-58,,,,14,1,13,0,12,12,7,5,14,1,13
Nulife Hospital,10,0,10,Private,2021-02-04-10-42,,,,5,0,5,3,0,,,,5,0,5
Oncoplus Hospital,30,0,30,Private,2021-02-04-10-27,4,0,4,9,0,9,3,0,,,,5,0,5
"Panchsheel Hospital, Yamuna Vihar",20,0,20,Private,2021-02-05-01-50,3,0,3,3,0,3,2,0,,,,,,
"Park Hospital, Meera Bagh",70,0,70,Private,2021-02-04-17-20,15,0,15,20,0,20,1,0,30,18,12,5,0,5
Parmeshwari Devi Hospital,2,0,2,Private,2021-02-04-08-36,1,0,1,1,0,1,,,,,,,,
Patel Hospital,18,0,18,Private,2021-02-04-10-59,3,0,3,3,0,3,,,,,,,,
Pentagram,7,0,7,Private,2021-02-04-11-28,,,,,,,1,23,,,,,,
Pentamed Hospital,12,2,10,Private,2021-02-04-11-24,1,0,1,2,0,2,2,20,6,6,0,1,0,1
"PGH Hospital, Vikas Nagar",22,0,22,Private,2021-02-04-17-26,3,0,3,4,0,4,10,23,5,0,5,1,0,1
"Primus Super Specialty Hospital, Chanakyapuri",52,8,44,Private,2021-02-04-17-48,5,2,3,8,2,6,10,0,21,12,9,3,0,3
Pt.RRM Hospital,6,0,6,Private,2021-02-04-11-22,1,0,1,2,0,2,8,10,,,,1,0,1
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",20,3,17,Private,2021-02-04-12-42,3,0,3,3,0,3,0,23,5,3,2,,,
"Pushpawati Singhania Hospital, Saket",80,8,72,Private,2021-02-05-01-00,10,4,6,14,6,8,2,16,30,23,7,4,2,2
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,50,5,45,Central Government,2021-02-04-10-16,,,,,,,5,0,,,,,,
Rajeev Gandhi Super Speciality Hospital,300,2,298,Delhi Government,2021-02-05-02-16,,,,300,2,298,5,8,,,,300,2,298
"Rajiv Gandhi Cancer Institute & RC, Rohini*",220,6,214,Private,2021-02-05-00-22,18,2,16,20,2,18,1,20,10,10,0,2,0,2
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,17,0,17,Private,2021-02-04-11-43,3,0,3,3,0,3,1,20,,,,,,
Ram Manohar Lohia Hospital,405,16,389,Central Government,2021-02-04-02-25,,,,30,4,26,4,11,65,0,65,30,4,26
"Rathi Hospital, Najafgarh",41,0,41,Private,2021-02-04-20-14,17,0,17,20,0,20,3,23,11,3,8,3,0,3
Rescue Hospital,25,0,25,Private,2021-02-04-21-15,6,0,6,6,0,6,4,7,2,2,0,,,
"Revive Hospital,tilak nagar",28,1,27,Private,2021-02-04-17-16,14,0,14,15,0,15,0,18,2,2,0,1,0,1
"RLKC Metro Hospital, Naraina",40,3,37,Private,2021-02-04-18-01,16,0,16,16,0,16,7,10,16,16,0,,,
ROSEWOOD HOSPITAL,25,0,25,Private,2021-02-04-09-57,4,0,4,4,0,4,3,0,4,0,4,,,
Royal Kalindi Hospital,26,0,26,Private,2021-02-05-01-25,3,0,3,4,0,4,0,23,,,,1,0,1
RS Grover Memorial Hospital,24,0,24,Private,2021-02-04-09-17,,,,,,,4,0,4,0,4,,,
Safdarjung Hospital,229,42,187,Central Government,2021-02-04-10-27,,,,37,11,26,19,0,67,67,0,37,11,26
Sai Charitable Dispensary,20,0,20,Private,2021-02-04-11-25,,,,,,,,,,,,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-02-04-08-58,8,0,8,10,0,10,,,,,,2,0,2
Sanjay Gandhi Memorial Hospital,100,8,92,Delhi Government,2021-02-04-10-42,,,,50,5,45,0,22,26,15,11,50,5,45
"Sanjeevan Medical Res. , Daryaganj",20,0,20,Private,2021-02-04-09-43,,,,2,0,2,1,20,4,2,2,2,0,2
"Sant Parmanand Hospital, Civil Lines",15,0,15,Private,2021-02-04-09-32,2,0,2,2,0,2,2,5,6,4,2,,,
"Santom Hospital, Prashant Vihar",42,3,39,Private,2021-02-04-11-03,9,3,6,10,3,7,2,20,26,14,12,1,0,1
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,128,0,128,52,8,,,,128,0,128
Saroj Super Speciality Hospital,54,8,46,Private,2021-02-05-01-03,19,4,15,22,4,18,3,0,33,33,0,3,0,3
SATYA MULTISPECIALITY HOSPITAL,3,1,2,Private,2021-02-04-12-05,1,0,1,1,0,1,3,0,2,0,2,,,
"Satyabhama Hospital, Nangloi",19,9,10,Private,2021-02-04-17-11,,,,1,0,1,5,18,9,0,9,1,0,1
Savitri Hospital,28,1,27,Private,2021-02-04-09-27,,,,,,,,,13,0,13,,,
"Sehgal Neo Hospital, Paschim Vihar",40,1,39,Private,2021-02-04-17-41,4,1,3,4,1,3,0,22,9,8,1,,,
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-02-04-09-47,5,0,5,5,0,5,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",80,3,77,Private,2021-02-04-20-00,14,3,11,20,3,17,6,5,34,25,9,6,0,6
"Shree Agarsain International Hospital, Rohini- 22",40,6,34,Private,2021-02-04-16-39,5,4,1,12,5,7,31,5,20,20,0,7,1,6
Shree Hospital,20,0,20,Private,2021-02-04-23-02,,,,,,,2,0,,,,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,0,52,Private,2021-02-04-10-34,6,0,6,7,0,7,5,0,8,5,3,1,0,1
Shrine Hospital,12,0,12,Private,2021-02-05-05-25,2,0,2,3,0,3,5,23,,,,1,0,1
SINGHAL HOSPITAL,28,0,28,Private,2021-02-04-19-46,8,0,8,8,0,8,2,12,6,0,6,,,
Singhal Medical  Centre,10,0,10,Private,2021-02-04-10-57,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,48,0,48,Private,2021-02-05-04-27,,,,6,0,6,5,22,10,4,6,6,0,6
Sir Ganga Ram Hospital,243,45,198,Private,2021-02-04-22-03,46,22,24,58,28,30,11,0,134,97,37,12,6,6
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",28,1,27,Private,2021-02-05-04-34,,,,6,0,6,2,2,2,1,1,6,0,6
"SMS Hospital, Gagan Vihar",20,0,20,Private,2021-02-05-02-03,1,0,1,2,0,2,0,23,,,,1,0,1
"Sri Balaji Action Medical Inst., Paschim Vihar",100,12,88,Private,2021-02-05-05-32,33,4,29,38,9,29,5,4,67,61,6,5,5,0
"St. Stephens Hospital, Tis Hazari",238,13,225,Private,2021-02-05-04-02,12,4,8,16,5,11,4,12,24,0,24,4,1,3
Sunrise Hospital,14,0,14,Private,2021-02-04-10-49,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-02-04-11-01,1,0,1,4,0,4,0,8,,,,3,0,3
"Surya Hospital, Krishna Nagar",40,1,39,Private,2021-02-04-09-17,5,0,5,5,0,5,0,20,3,0,3,,,
SURYA KIRAN HOSPITAL,40,2,38,Private,2021-02-04-17-20,20,0,20,20,0,20,1,0,8,5,3,,,
Sushila Hospial,45,0,45,Private,2021-02-04-09-45,5,0,5,5,0,5,2,20,,,,,,
Swasthik Hospital,22,0,22,Private,2021-02-05-00-18,,,,,,,3,5,,,,,,
"Tarak Hospital, Uttam Nagar",30,1,29,Private,2021-02-04-11-39,8,0,8,10,0,10,0,8,6,6,0,2,0,2
"Tirath Ram Shah Charitable Hospital, Civil Lines",80,7,73,Private,2021-02-04-07-22,14,4,10,16,4,12,9,4,24,9,15,2,0,2
Triton Hospital,20,0,20,Private,2021-02-04-09-42,,,,,,,0,10,12,5,7,,,
Tulsi Multispeciality Hospital & Critical Care Unit,25,0,25,Private,2021-02-04-11-47,1,0,1,1,0,1,2,2,,,,,,
TYAGI NURSING HOME,15,0,15,Private,2021-02-04-16-11,7,0,7,10,0,10,,,2,2,0,3,0,3
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-02-05-02-33,8,0,8,10,0,10,2,20,10,0,10,2,0,2
"Venkateshwar Hospital, Dwarka",100,21,79,Private,2021-02-05-05-33,25,7,18,28,10,18,0,18,43,43,0,3,3,0
"Vikas Hospital, Najafgarh",25,0,25,Private,2021-02-04-08-48,5,0,5,8,0,8,1,20,8,2,6,3,0,3
VIMHANS,36,5,31,Private,2021-02-04-09-18,20,0,20,26,1,25,0,14,,,,6,1,5
World Brain Center Hospital,20,1,19,Private,2021-02-04-11-46,4,0,4,4,0,4,1,0,1,0,1,,,
All,15426,1141,14285,,2021-02-05-05-45,2501,227,2274,4462,444,4018,,,2650,1834,816,1961,217,1744
Swami Dayanand,,,,Central Government,2021-02-04-11-29,,,,,,,12,12,24,10,14,,,
Acharyashree Bhikshu Govt. Hospital,,,,,,,,,,,,12,0,,,,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,,,,,,,,,,,,1,20,,,,,,
Balaji Hospital,,,,,,,,,,,,0,4,,,,,,
CAREWELL MEDICAL CENTRE,,,,,,,,,,,,0,12,,,,,,
Cronus Multi speciality Hospital,,,,,,,,,,,,1,23,,,,,,
Jivisha Advanced Medical Centre,,,,,,,,,,,,1,23,,,,,,
SAMA HOSPITAL,,,,,,,,,,,,0,23,,,,,,
Satyawati Harishchand Hsopital,,,,,,,,,,,,9,0,,,,,,
