name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Divine Multispeciality Hospital and Cancer Centre,18,0,18,Private,2021-08-07-10-02,14,0,14,,,,14,0,14,4,22,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,0,20,Private,2021-08-07-11-04,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,100,14,86,Delhi Government,2021-08-07-13-49,,,,25,13,12,25,13,12,1,7,12,7,5
Dr Rakesh Multispeciality Hospital,14,2,12,Private,2021-08-07-10-05,5,1,4,1,0,1,6,1,5,,,1,1,0
Ekansh Hospital,8,0,8,Private,2021-08-07-17-25,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,76,0,76,Central Government,2021-08-07-11-49,,,,5,0,5,5,0,5,1,20,5,5,0
ESIC hospital Okhla,20,0,20,Central Government,2021-08-07-10-16,,,,2,0,2,2,0,2,4,15,15,6,9
"Fortis Escorts Heart Institute, Okhla",112,1,111,Private,2021-08-07-16-08,55,1,54,5,0,5,60,1,59,2,3,16,11,5
"Fortis Hospital, Shalimar Bagh",78,0,78,Private,2021-08-07-13-18,15,0,15,5,0,5,20,0,20,2,23,48,46,2
"Fortis SS Hospital, Vasant Kunj",48,0,48,Private,2021-08-07-14-26,14,0,14,4,0,4,18,0,18,2,23,37,17,20
Galaxy Hospital,8,0,8,Private,2021-08-07-09-43,2,0,2,,,,2,0,2,5,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",25,0,25,Private,2021-08-07-08-44,8,0,8,2,0,2,10,0,10,1,12,15,15,0
"Garg Hospital, Karkardooma",36,0,36,Private,2021-08-07-14-45,4,0,4,,,,4,0,4,7,0,,,
GNS Multispeciality Hospital,6,0,6,Private,2021-07-29-13-47,,,,,,,,,,,,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",14,0,14,Private,2021-08-07-09-14,3,0,3,1,0,1,4,0,4,1,23,10,6,4
"Goyal Hospital, Paschim Vihar",16,0,16,Private,2021-08-07-17-15,7,0,7,,,,7,0,7,0,12,,,
GTB Hospital,600,8,592,Delhi Government,2021-08-07-16-00,410,0,410,140,8,132,550,8,542,4,18,8,7,1
Gupta Multispecialty Hospital,14,0,14,Private,2021-08-07-05-43,,,,,,,,,,2,0,4,0,4
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-08-07-11-46,,,,,,,,,,3,23,2,0,2
"HAHC Hospital, Hamdard Nagar",141,0,141,Private,2021-08-07-08-02,4,0,4,8,0,8,12,0,12,1,4,29,8,21
HANDA NURSING HOME,12,0,12,Private,2021-08-07-14-18,,,,,,,,,,1,18,6,0,6
Hardik Hospital,10,0,10,Private,2021-08-07-07-59,4,0,4,,,,4,0,4,1,20,,,
Highland Care Multispeciality Hospital,20,0,20,Private,2021-08-07-14-46,5,0,5,,,,5,0,5,0,15,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-08-07-07-58,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",100,0,100,Private,2021-08-07-09-07,14,0,14,14,0,14,28,0,28,0,20,18,0,18
"IBS Hospital, Lajpat Nagar",7,0,7,Private,2021-08-07-09-58,,,,,,,,,,0,6,10,4,6
"Indian spinal injury centre,Vasant Kunj",60,3,57,Private,2021-08-07-16-57,,,,9,1,8,9,1,8,0,14,10,10,0
"Indira Gandhi Hospital, Dwarka",250,0,250,Delhi Government,2021-08-07-13-08,,,,15,0,15,15,0,15,5,0,73,0,73
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",215,3,212,Private,2021-08-07-14-41,36,2,34,12,0,12,48,2,46,4,0,117,112,5
"Irene Hospital, Kalkaji",34,0,34,Private,2021-08-07-09-39,3,0,3,2,0,2,5,0,5,2,0,,,
"Ishan Hospital, Rohini",13,0,13,Private,2021-08-07-17-12,5,0,5,,,,5,0,5,0,15,14,0,14
"Jaipur Golden Hospital, Rohini",72,13,59,Private,2021-08-07-17-08,8,7,1,4,0,4,12,7,5,0,16,73,36,37
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",50,0,50,Private,2021-08-07-13-16,,,,,,,,,,2,12,10,6,4
"Jeewan Mala Hospital, Rohtak Road",45,0,45,Private,2021-08-07-11-20,15,0,15,8,0,8,23,0,23,0,10,8,8,0
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-08-07-17-25,4,0,4,1,0,1,5,0,5,1,23,2,0,2
Jivisha Advanced Medical Centre,22,0,22,Private,2021-08-07-07-57,,,,,,,,,,1,23,,,
Jyoti Nursing Home,22,0,22,Private,2021-08-07-11-33,,,,,,,,,,1,11,,,
Kalawati Saran Children's Hospital (LHMC),34,19,15,Central Government,2021-08-07-10-06,,,,5,5,0,5,5,0,7,4,35,32,3
"Kalra Hospital, Dwarka",10,0,10,Private,2021-08-07-16-06,,,,,,,,,,6,0,6,6,0
"Kalra Hospital, Kirti Nagar",34,0,34,Private,2021-08-07-17-15,11,0,11,1,0,1,12,0,12,0,12,29,29,0
Kalyani Hospital,25,0,25,Private,2021-08-07-15-52,8,0,8,1,0,1,9,0,9,13,1,,,
"Kapil Multispecialty Hospital, Nathupura",10,0,10,Private,2021-08-07-09-49,,,,,,,,,,20,0,5,0,5
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-08-07-08-57,2,0,2,,,,2,0,2,0,10,4,0,4
khanna hospital,5,0,5,Private,2021-08-07-08-57,1,0,1,1,0,1,2,0,2,0,10,,,
"Konark Hospital, Nangloi",43,0,43,Private,2021-08-07-14-21,14,0,14,1,0,1,15,0,15,1,20,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-08-07-17-02,6,0,6,,,,6,0,6,0,18,2,2,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",30,0,30,Private,2021-08-07-17-18,,,,,,,,,,0,23,32,30,2
"Lalita Hospital, Begumpur",40,0,40,Private,2021-08-07-10-35,4,0,4,1,0,1,5,0,5,,,,,
LHMC,93,67,26,Central Government,2021-08-07-09-53,5,0,5,16,0,16,21,0,21,1,11,27,24,3
Lifeline Hospital,19,0,19,Private,2021-08-07-10-59,2,0,2,2,0,2,4,0,4,9,0,3,0,3
Lok Nayak Hospital,720,15,705,Delhi Government,2021-08-07-16-59,600,10,590,100,5,95,700,15,685,0,20,98,98,0
Lotus Hospital,15,0,15,Private,2021-08-07-12-13,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-08-07-08-01,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-08-07-09-37,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-08-07-11-10,14,0,14,6,0,6,20,0,20,51,7,10,1,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-08-07-11-25,,,,,,,,,,,,,,
"Maharaja Agrasen Hospital, Dwarka",21,0,21,Private,2021-08-07-08-45,,,,5,0,5,5,0,5,1,0,11,4,7
"Maharaja Agrasen Hospital, Punjabi Bagh",90,0,90,Private,2021-08-07-08-52,25,0,25,3,0,3,28,0,28,5,0,64,64,0
Makkar Multispeciality Hospital,16,0,16,Private,2021-08-07-10-53,8,0,8,,,,8,0,8,,,8,1,7
Malik Radix Hospital,14,0,14,Private,2021-08-07-13-47,2,0,2,2,0,2,4,0,4,3,6,8,8,0
"MANIPAL HOSPITAL, DWARKA",60,0,60,Private,2021-08-07-11-43,8,0,8,14,0,14,22,0,22,2,0,38,32,6
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-08-07-17-20,4,0,4,1,0,1,5,0,5,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",63,0,63,Private,2021-08-07-14-39,6,0,6,6,0,6,12,0,12,3,21,43,39,4
"Mata Roop Rani Maggo Hospital, Uttam Nagar",20,0,20,Private,2021-08-07-11-36,,,,4,0,4,4,0,4,0,4,12,0,12
Max East/West Block,96,0,96,Private,2021-08-07-13-41,10,0,10,,,,10,0,10,0,21,60,60,0
"Max Smart Gujarmal Modi hospital ,Saket",75,2,73,Private,2021-08-07-10-26,,,,5,0,5,5,0,5,3,14,45,37,8
"MAX SS HOSPITAL, PATPARGANJ",120,0,120,Private,2021-08-07-11-09,10,0,10,10,0,10,20,0,20,3,22,111,111,0
"Max SS Hospital, Shalimar Bagh",84,6,78,Private,2021-08-07-14-30,9,5,4,3,1,2,12,6,6,4,6,99,99,0
"Medeor Hospital, Dwarka",45,0,45,Private,2021-08-07-09-30,,,,8,0,8,8,0,8,0,23,,,
"Medeor Hospital, Qutab Instl. Area",55,0,55,Private,2021-08-07-08-53,8,0,8,4,0,4,12,0,12,0,23,8,6,2
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-08-07-17-17,14,0,14,,,,14,0,14,2,20,,,
"Metro Hospital, Lajpat Nagar",15,0,15,Private,2021-08-07-11-08,5,0,5,,,,5,0,5,2,12,13,12,1
"Metro Hospital, Preet Vihar",40,22,18,Private,2021-08-07-09-20,21,13,8,2,0,2,23,13,10,0,20,50,42,8
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-08-07-16-32,12,0,12,3,0,3,15,0,15,2,15,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",42,0,42,Private,2021-08-07-10-31,6,0,6,2,0,2,8,0,8,3,23,30,13,17
"National Heart Institute, East of Kailash",23,0,23,Private,2021-08-07-17-00,21,0,21,2,0,2,23,0,23,1,14,11,11,0
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-08-07-09-04,,,,,,,,,,2,0,6,5,1
"Navjeevan Hospital, Pitampura",30,0,30,Private,2021-08-07-08-28,2,0,2,1,0,1,3,0,3,7,23,7,7,0
Newlife Medical Centre,12,0,12,Private,2021-08-07-15-45,,,,,,,,,,1,12,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-08-07-11-47,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-08-07-11-53,5,0,5,2,0,2,7,0,7,,,,,
Nijhara Hospital,7,0,7,Private,2021-08-07-10-29,,,,,,,,,,1,23,,,
Nirmal Hospital,20,6,14,Private,2021-08-07-16-08,,,,,,,,,,0,20,,,
Nirmala Hospital,19,0,19,Private,2021-08-07-12-58,2,0,2,1,0,1,3,0,3,6,0,,,
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-08-07-08-19,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",82,0,82,Private,2021-08-07-17-28,23,0,23,2,0,2,25,0,25,0,7,15,15,0
Northern Railway,55,1,54,Central Government,2021-08-07-16-14,,,,14,1,13,14,1,13,0,12,12,8,4
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,0,15,Private,2021-08-07-10-04,,,,5,0,5,5,0,5,3,0,,,
Oncoplus Hospital,30,0,30,Private,2021-08-07-16-17,4,0,4,5,0,5,9,0,9,3,0,,,
"Park Hospital, Meera Bagh",53,0,53,Private,2021-08-07-17-16,12,0,12,3,0,3,15,0,15,1,0,35,10,25
Parmeshwari Devi Hospital,18,0,18,Private,2021-08-07-11-34,,,,,,,,,,,,,,
Patel Hospital,10,0,10,Private,2021-08-07-11-04,6,0,6,,,,6,0,6,,,6,0,6
Pentagram,11,0,11,Private,2021-08-05-18-13,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,4,0,4,Private,2021-08-07-10-38,1,0,1,1,0,1,2,0,2,2,20,6,4,2
"PGH Hospital, Vikas Nagar",17,0,17,Private,2021-08-07-14-31,2,0,2,1,0,1,3,0,3,15,23,6,0,6
"Primus Super Specialty Hospital, Chanakyapuri",40,0,40,Private,2021-08-07-17-30,8,0,8,2,0,2,10,0,10,10,0,35,30,5
Pt.RRM Hospital,12,0,12,Private,2021-08-07-08-58,1,0,1,1,0,1,2,0,2,3,14,,,
"Pushpawati Singhania Hospital, Saket",60,0,60,Private,2021-08-07-09-42,,,,,,,,,,1,23,,,
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-08-07-07-38,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,0,100,Central Government,2021-08-07-11-31,,,,,,,,,,6,0,,,
Rajeev Gandhi Super Speciality Hospital,150,0,150,Delhi Government,2021-08-07-14-25,,,,150,0,150,150,0,150,2,15,80,44,36
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,0,230,Private,2021-08-07-09-35,35,0,35,5,0,5,40,0,40,1,11,10,10,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-08-07-12-37,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,23,300,Central Government,2021-08-07-15-47,,,,28,10,18,28,10,18,3,2,65,0,65
"Rathi Hospital, Najafgarh",20,0,20,Private,2021-08-07-17-18,7,0,7,2,0,2,9,0,9,0,12,11,6,5
Rescue Hospital,20,0,20,Private,2021-08-07-10-42,2,0,2,,,,2,0,2,1,23,3,3,0
"Revive Hospital,tilak nagar",28,0,28,Private,2021-08-07-17-19,14,0,14,1,0,1,15,0,15,0,18,2,2,0
"RLKC Metro Hospital, Naraina",30,0,30,Private,2021-08-07-13-42,3,0,3,1,0,1,4,0,4,7,10,31,25,6
ROSEWOOD HOSPITAL,25,0,25,Private,2021-08-07-09-39,4,0,4,,,,4,0,4,2,0,4,3,1
Royal Kalindi Hospital,26,0,26,Private,2021-08-07-09-59,3,0,3,1,0,1,4,0,4,0,23,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-08-07-11-28,,,,,,,,,,4,0,,,
Safdarjung Hospital,210,5,205,Central Government,2021-08-07-10-13,,,,18,0,18,18,0,18,8,0,67,1,66
Sai Charitable Dispensary,25,0,25,Private,2021-08-07-12-29,,,,,,,,,,0,12,,,
SAMA HOSPITAL,31,0,31,Private,2021-08-07-13-17,,,,4,0,4,4,0,4,0,23,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-08-07-14-55,6,0,6,,,,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,50,9,41,Delhi Government,2021-08-07-09-16,,,,25,0,25,25,0,25,0,15,26,20,6
"Sanjeevan Medical Res. , Daryaganj",30,0,30,Private,2021-08-07-10-33,,,,2,0,2,2,0,2,1,20,4,2,2
Sant Nirankari Covid Care and Treatment centre burari,1000,0,1000,Delhi Government,2021-08-07-16-00,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,0,60,Private,2021-08-07-09-25,15,0,15,,,,15,0,15,1,16,6,6,0
Sant Soham Hospital,15,0,15,Private,2021-08-07-10-22,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-08-07-11-01,16,0,16,4,0,4,20,0,20,1,23,15,15,0
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,128,0,128,128,0,128,52,8,,,
Saroj Super Speciality Hospital,21,0,21,Private,2021-08-07-09-19,10,0,10,4,0,4,14,0,14,3,6,49,49,0
SATYA MULTISPECIALITY HOSPITAL,16,0,16,Private,2021-08-07-11-00,3,0,3,,,,3,0,3,6,0,,,
"Satyabhama Hospital, Nangloi",16,0,16,Private,2021-08-07-17-14,4,0,4,1,0,1,5,0,5,0,11,8,8,0
Savitri Hospital,25,0,25,Private,2021-08-07-15-40,13,0,13,,,,13,0,13,0,23,,,
"Sehgal Neo Hospital, Paschim Vihar",30,0,30,Private,2021-08-07-17-16,4,0,4,,,,4,0,4,0,22,9,3,6
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-08-07-14-04,5,0,5,,,,5,0,5,,,,,
Shanti Devi Hospital,25,0,25,Private,2021-08-07-09-45,,,,,,,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,0,110,Private,2021-08-07-06-50,16,0,16,8,0,8,24,0,24,1,5,30,30,0
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-29-08-09,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",98,11,87,Private,2021-08-07-15-59,13,7,6,25,0,25,38,7,31,96,7,32,18,14
Shree Hospital,20,0,20,Private,2021-08-07-10-25,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",50,0,50,Private,2021-08-07-10-30,6,0,6,1,0,1,7,0,7,5,0,8,5,3
Shrine Hospital,12,0,12,Private,2021-08-07-17-20,2,0,2,1,0,1,3,0,3,5,23,,,
SINGHAL HOSPITAL,28,0,28,Private,2021-08-07-15-08,8,0,8,,,,8,0,8,2,4,6,1,5
Singhal Medical  Centre,10,1,9,Private,2021-08-07-12-44,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,36,0,36,Private,2021-08-07-16-42,,,,5,0,5,5,0,5,5,16,11,6,5
Sir Ganga Ram Hospital,13,3,10,Private,2021-08-07-08-02,,,,13,3,10,13,3,10,8,0,134,106,28
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-08-07-14-49,6,0,6,,,,6,0,6,5,1,2,1,1
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-08-07-09-51,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",80,0,80,Private,2021-08-07-17-29,7,0,7,4,0,4,11,0,11,5,20,94,94,0
"St. Stephens Hospital, Tis Hazari",336,6,330,Private,2021-08-07-17-01,24,2,22,8,4,4,32,6,26,4,23,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-07-15-11-23,,,,,,,,,,2,0,,,
Sunrise Hospital,14,0,14,Private,2021-08-07-10-20,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-08-07-10-19,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-08-07-09-49,5,0,5,,,,5,0,5,0,20,3,0,3
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-08-07-17-17,8,0,8,2,0,2,10,0,10,1,0,5,5,0
Sushila Hospial,50,0,50,Private,2021-08-07-09-53,10,0,10,,,,10,0,10,2,20,,,
Swasthik Hospital,30,0,30,Private,2021-08-07-12-52,8,0,8,,,,8,0,8,1,1,,,
"Tarak Hospital, Uttam Nagar",22,0,22,Private,2021-08-07-12-01,2,0,2,5,0,5,7,0,7,0,8,6,6,0
Tilak Nagar CHC,64,0,64,Central Government,2021-07-01-07-27,,,,,,,,,,6,0,,,
"Tirath Ram Shah Charitable Hospital, Civil Lines",54,1,53,Private,2021-08-07-10-14,14,0,14,2,0,2,16,0,16,1,18,23,16,7
Triton Hospital,10,0,10,Private,2021-08-07-12-01,,,,,,,,,,0,10,12,7,5
Tulsi Multispeciality Hospital & Critical Care Unit,10,0,10,Private,2021-08-07-13-59,1,0,1,1,0,1,2,0,2,2,2,,,
TYAGI NURSING HOME,15,0,15,Private,2021-08-07-13-37,7,0,7,3,0,3,10,0,10,,,,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-08-07-07-34,8,0,8,2,0,2,10,0,10,2,20,,,
"Venkateshwar Hospital, Dwarka",67,6,61,Private,2021-08-07-06-14,18,0,18,3,0,3,21,0,21,0,23,50,50,0
"Vikas Hospital, Najafgarh",25,0,25,Private,2021-08-07-09-19,5,0,5,3,0,3,8,0,8,1,10,8,7,1
VIMHANS,180,0,180,Private,2021-08-07-10-19,82,0,82,48,0,48,130,0,130,0,14,,,
World Brain Center Hospital,45,0,45,Private,2021-08-07-11-24,9,0,9,1,0,1,10,0,10,1,0,1,1,0
All,16854,366,16488,,2021-08-07-17-30,2271,54,2217,1404,81,1323,3675,135,3540,,,3015,2133,882
Balaji Hospital,,,,Private,2021-08-07-11-12,,,,,,,,,,0,4,3,0,3
