name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
"Bansal Hospital & Research Centre, New Friends Colony",20,0,20,Private,2021-01-29-07-26,4,0,4,4,0,4,1,0,6,4,2,,,
Bara Hindurao Hospital,250,2,248,Central Government,2021-01-29-09-50,,,,14,0,14,1,15,8,5,3,14,0,14
Base Hospital Delhi Cantt,500,203,297,Central Government,2021-01-29-07-45,,,,50,9,41,2,12,,,,50,9,41
Batra Hospital,200,21,179,Private,2021-01-29-12-52,39,4,35,44,7,37,0,23,66,44,22,5,3,2
"Bensups Hospital, Dwarka",25,0,25,Private,2021-01-29-16-57,7,0,7,10,0,10,5,10,5,0,5,3,0,3
BH SALVAS HOSPITAL,22,1,21,Private,2021-01-29-09-09,5,0,5,7,0,7,4,20,5,0,5,2,0,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",34,3,31,Private,2021-01-29-16-10,6,3,3,7,3,4,2,17,3,3,0,1,0,1
"Bhagwan Mahavir Hospital, Madhuban Chowk",20,0,20,Private,2021-01-29-13-42,5,0,5,5,0,5,0,20,6,4,2,,,
"Bhagwati Hospital, Rohini",40,7,33,Private,2021-01-29-13-36,7,2,5,8,2,6,0,10,10,10,0,1,0,1
"Bhatia Global Hospital, Paschim Vihar",20,1,19,Private,2021-01-29-17-17,2,0,2,2,0,2,6,12,4,4,0,,,
Bimla Devi Hospital,10,0,10,Private,2021-01-29-08-48,5,0,5,7,0,7,4,0,7,0,7,2,0,2
"BLK Hospital, Pusa Road",186,42,144,Private,2021-01-29-17-31,36,17,19,47,28,19,3,0,80,80,0,11,11,0
"Brahm Shakti Hospital, Budh Vihar",40,0,40,Private,2021-01-29-13-48,4,0,4,5,0,5,2,12,7,5,2,1,0,1
Burari Hospital,800,6,794,Delhi Government,2021-01-29-08-01,145,1,144,195,2,193,7,12,,,,50,1,49
C M PATEL HOSPITAL,3,0,3,Private,2021-01-29-13-36,,,,,,,2,23,,,,,,
"CD Global Hospital, Najafgarh Road",20,0,20,Private,2021-01-29-14-14,5,0,5,6,0,6,3,2,3,0,3,1,0,1
Central Hospital,10,1,9,Private,2021-01-29-16-32,2,1,1,4,1,3,0,3,4,0,4,2,0,2
"Cygnus MLS, Rama Vihar",34,1,33,Private,2021-01-29-17-12,8,0,8,9,0,9,15,0,15,6,9,1,0,1
"Cygnus Sonia Hospital, Nangloi",28,3,25,Private,2021-01-29-17-17,7,3,4,8,3,5,0,17,18,8,10,1,0,1
Deen Dayal Upadhyay hospital,150,22,128,Delhi Government,2021-01-29-15-59,50,9,41,100,20,80,5,18,43,0,43,50,11,39
Deep Chand Bandhu,150,14,136,Delhi Government,2021-01-29-14-29,50,0,50,75,4,71,3,12,10,2,8,25,4,21
Delhi global hospital,3,0,3,Private,2021-01-29-06-37,3,0,3,3,0,3,1,23,4,1,3,,,
"Delhi Heart & Lung Institute, Pachkuian Road",42,5,37,Private,2021-01-29-14-03,13,4,9,15,4,11,5,10,24,19,5,2,0,2
Delhi multi speciality hospital,2,0,2,Private,2021-01-29-06-30,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",80,10,70,Private,2021-01-29-15-59,13,5,8,18,5,13,1,8,8,0,8,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-01-29-14-03,4,0,4,5,0,5,3,23,5,0,5,1,0,1
Divine Multispeciality Hospital and Cancer Centre,10,2,8,Private,2021-01-29-15-44,,,,,,,,,,,,,,
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",22,1,21,Private,2021-01-29-16-50,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,150,16,134,Delhi Government,2021-01-29-13-30,,,,75,7,68,4,0,12,12,0,75,7,68
Dr Rakesh Multispeciality Hospital,2,0,2,Private,2021-01-29-14-20,,,,1,0,1,1,0,,,,1,0,1
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",20,0,20,Private,2021-01-29-16-45,,,,,,,0,21,,,,,,
East Delhi Medical Centre Mansarover Park,20,2,18,Private,2021-01-29-12-57,2,1,1,2,1,1,2,20,5,4,1,,,
Eden Hospital,5,3,2,Private,2021-01-29-13-50,,,,,,,1,23,,,,,,
ESIC Hospital Jhilmil,18,0,18,Central Government,2021-01-29-15-55,,,,,,,2,16,5,5,0,,,
ESIC hospital Okhla,48,3,45,Central Government,2021-01-29-09-36,,,,2,0,2,17,0,15,1,14,2,0,2
"Fortis Escorts Heart Institute, Okhla",123,14,109,Private,2021-01-29-16-01,21,4,17,27,5,22,2,3,16,13,3,6,1,5
"Fortis Hospital, Shalimar Bagh",105,29,76,Private,2021-01-29-15-41,26,13,13,32,18,14,3,23,46,46,0,6,5,1
"Fortis SS Hospital, Vasant Kunj",64,14,50,Private,2021-01-29-15-55,18,6,12,22,9,13,2,23,33,23,10,4,3,1
Galaxy Hospital,8,1,7,Private,2021-01-29-09-22,2,0,2,2,0,2,5,0,1,0,1,,,
"Gandhi Nursing Home, Uttam Nagar",30,5,25,Private,2021-01-29-11-12,10,5,5,12,5,7,1,12,15,5,10,2,0,2
"Garg Hospital, Karkardooma",22,0,22,Private,2021-01-29-14-07,2,0,2,2,0,2,10,0,2,2,0,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",40,1,39,Private,2021-01-29-10-29,7,0,7,8,0,8,1,23,10,7,3,1,0,1
"Goyal Hospital, Paschim Vihar",12,0,12,Private,2021-01-29-14-22,7,0,7,7,0,7,0,12,,,,,,
GTB Hospital,750,44,706,Delhi Government,2021-01-29-16-21,410,4,406,550,12,538,4,16,8,5,3,140,8,132
Gupta Multispecialty Hospital,14,2,12,Private,2021-01-29-14-46,,,,,,,2,0,4,0,4,,,
"Gupta Multispecialty Hospital, Vivek Vihar",20,5,15,Private,2021-01-29-08-22,2,0,2,2,0,2,3,23,4,3,1,,,
"HAHC Hospital, Hamdard Nagar",230,1,229,Private,2021-01-29-08-09,11,0,11,16,0,16,1,4,29,5,24,5,0,5
HANDA NURSING HOME,4,0,4,Private,2021-01-29-17-27,,,,,,,1,18,6,0,6,,,
Hardik Hospital,10,0,10,Private,2021-01-29-08-21,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",138,34,104,Private,2021-01-29-09-54,,,,23,19,4,1,0,18,18,0,23,19,4
"IBS Hospital, Lajpat Nagar",20,2,18,Private,2021-01-29-16-12,8,0,8,10,0,10,0,6,10,0,10,2,0,2
"Indian spinal injury centre,Vasant Kunj",80,19,61,Private,2021-01-29-16-21,6,0,6,12,6,6,0,23,10,5,5,6,6,0
"Indira Gandhi Hospital, Dwarka",1241,2,1239,Delhi Government,2021-01-29-09-22,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",280,41,239,Private,2021-01-29-16-28,45,15,30,55,21,34,18,0,110,90,20,10,6,4
"Irene Hospital, Kalkaji",14,0,14,Private,2021-01-29-14-54,2,0,2,3,0,3,1,0,4,0,4,1,0,1
"Ishan Hospital, Rohini",13,0,13,Private,2021-01-29-08-34,5,0,5,5,0,5,0,23,1,0,1,,,
"Jain Hospital, Vikas Marg Extn.",21,12,9,Private,2021-01-29-13-42,7,1,6,7,1,6,0,23,6,3,3,,,
"Jaipur Golden Hospital, Rohini",97,18,79,Private,2021-01-29-10-10,28,7,21,34,8,26,0,12,53,32,21,6,1,5
Janakpuri Super Speciality Hospital Society,100,0,100,Delhi Government,2021-01-29-13-32,50,0,50,50,0,50,5,0,10,9,1,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",40,2,38,Private,2021-01-29-11-26,1,0,1,2,0,2,4,16,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",30,0,30,Private,2021-01-29-14-07,7,0,7,7,0,7,0,12,8,8,0,,,
"Jeewan Moti Khera Hospital, Nangloi",20,0,20,Private,2021-01-29-17-07,2,0,2,3,0,3,1,23,4,0,4,1,0,1
"Jeewan Nursing Home, Pusa Road",25,3,22,Private,2021-01-29-14-15,,,,5,2,3,0,23,3,3,0,5,2,3
Jivodaya Hospital,4,0,4,Private,2021-01-29-08-28,,,,,,,1,23,,,,,,
Jyoti Nursing Home,3,0,3,Private,2021-01-29-09-24,,,,,,,1,11,,,,,,
Kalawati Saran Children's Hospital (LHMC),40,20,20,Central Government,2021-01-29-12-28,,,,5,5,0,4,0,35,32,3,5,5,0
"Kalra Hospital, Dwarka",20,0,20,Private,2021-01-29-07-37,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",46,9,37,Private,2021-01-29-17-22,16,9,7,17,9,8,1,12,26,26,0,1,0,1
Kalyani Hospital,25,0,25,Private,2021-01-29-14-16,8,0,8,9,0,9,13,1,,,,1,0,1
"Kapil Multispecialty Hospital, Nathupura",20,0,20,Private,2021-01-29-09-22,1,0,1,2,0,2,15,0,3,0,3,1,0,1
KAPOOR MEDICAL CENTRE,5,0,5,Private,2021-01-29-14-09,,,,,,,0,6,,,,,,
Khandelwal Hospital And Urology Center,28,0,28,Private,2021-01-29-07-13,3,0,3,3,0,3,0,16,4,1,3,,,
khanna hospital,4,0,4,Private,2021-01-29-08-44,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",32,1,31,Private,2021-01-29-17-22,5,0,5,5,0,5,5,23,,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",22,0,22,Private,2021-01-29-17-09,2,0,2,2,0,2,0,18,6,0,6,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",48,8,40,Private,2021-01-29-14-24,14,8,6,14,8,6,0,23,32,13,19,,,
"Kukreja Hospital, Mayur Vihar",20,1,19,Private,2021-01-29-07-44,1,0,1,2,0,2,0,10,,,,1,0,1
"Lalita Hospital, Begumpur",20,2,18,Private,2021-01-29-14-30,4,0,4,5,0,5,,,,,,1,0,1
LHMC,516,104,412,Central Government,2021-01-29-10-49,,,,86,10,76,1,11,27,22,5,86,10,76
Lifeline Hospital,19,0,19,Private,2021-01-29-15-02,2,0,2,4,0,4,6,10,3,0,3,2,0,2
Lok Nayak Hospital,750,78,672,Delhi Government,2021-01-29-16-58,400,28,372,500,35,465,3,0,98,67,31,100,7,93
Maa Bharti Hospital,2,0,2,Private,2021-01-29-07-44,,,,,,,2,4,,,,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",53,2,51,Private,2021-01-29-09-34,16,0,16,18,0,18,1,12,40,30,10,2,0,2
Maha Durga Charitable Trust Hospital,66,5,61,Private,2021-01-29-09-17,11,2,9,20,2,18,3,22,10,4,6,9,0,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-01-29-11-02,3,0,3,4,0,4,4,3,,,,1,0,1
"Maharaja Agrasen Hospital, Dwarka",21,5,16,Private,2021-01-29-08-59,,,,5,2,3,1,0,11,7,4,5,2,3
"Maharaja Agrasen Hospital, Punjabi Bagh",120,20,100,Private,2021-01-29-15-19,30,9,21,36,12,24,8,3,54,54,0,6,3,3
Makkar Multispeciality Hospital,16,0,16,Private,2021-01-29-13-52,8,0,8,8,0,8,,,8,2,6,,,
Malik Radix Hospital,23,0,23,Private,2021-01-29-15-17,3,0,3,5,0,5,3,6,8,8,0,2,0,2
"MANIPAL HOSPITAL, DWARKA",89,32,57,Private,2021-01-29-13-22,12,8,4,19,15,4,3,0,38,31,7,7,7,0
"Mansaram Hospital, Nangloi",21,0,21,Private,2021-01-29-17-11,4,0,4,5,0,5,1,7,,,,1,0,1
"Mata Chanan Devi Hospital, Janakpuri",88,21,67,Private,2021-01-29-17-17,18,12,6,26,14,12,8,17,29,29,0,8,2,6
"Mata Roop Rani Maggo Hospital, Uttam Nagar",40,3,37,Private,2021-01-29-15-23,8,1,7,8,1,7,0,4,6,6,0,,,
Max East/West Block,180,35,145,Private,2021-01-29-16-00,27,15,12,32,19,13,0,21,60,60,0,5,4,1
"Max Smart Gujarmal Modi hospital ,Saket",100,13,87,Private,2021-01-29-12-08,,,,20,5,15,2,4,30,27,3,20,5,15
"MAX SS HOSPITAL, PATPARGANJ",160,21,139,Private,2021-01-29-12-46,42,8,34,52,11,41,1,9,79,79,0,10,3,7
"Max SS Hospital, Shalimar Bagh",111,34,77,Private,2021-01-29-17-10,40,19,21,45,19,26,3,5,45,45,0,5,0,5
"Medeor Hospital, Dwarka",45,0,45,Private,2021-01-29-11-58,,,,8,0,8,0,23,,,,8,0,8
"Medeor Hospital, Qutab Instl. Area",44,0,44,Private,2021-01-29-08-08,18,0,18,20,0,20,0,23,8,0,8,2,0,2
"Medstar Hospital, Paschim Vihar",26,2,24,Private,2021-01-29-17-16,14,0,14,14,0,14,2,20,,,,,,
"Metro Hospital, Lajpat Nagar",15,5,10,Private,2021-01-29-09-17,5,3,2,5,3,2,3,20,13,7,6,,,
"Metro Hospital, Preet Vihar",64,22,42,Private,2021-01-29-08-47,11,10,1,14,12,2,0,20,25,17,8,3,2,1
"MGS Hospital, Punjabi Bagh",40,3,37,Private,2021-01-29-17-12,7,1,6,10,1,9,3,0,24,0,24,3,0,3
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",56,18,38,Private,2021-01-29-14-03,8,4,4,13,5,8,2,23,20,15,5,5,1,4
"National Heart Institute, East of Kailash",30,10,20,Private,2021-01-29-16-37,13,5,8,15,6,9,1,4,11,11,0,2,1,1
National Institute of TB and Respiratory Diseases (LRS TB),15,5,10,Central Government,2021-01-29-13-00,,,,,,,1,0,6,4,2,,,
"Navjeevan Hospital, Pitampura",3,1,2,Private,2021-01-29-14-33,,,,,,,6,10,7,7,0,,,
Nestiva Hospital,4,0,4,Private,2021-01-29-13-28,1,0,1,1,0,1,4,0,4,0,4,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-01-29-13-26,4,0,4,4,0,4,,,,,,,,
Nidaan Hospital,20,0,20,Private,2021-01-29-14-10,5,0,5,7,0,7,,,,,,2,0,2
Nijhara Hospital,7,0,7,Private,2021-01-29-09-13,,,,,,,1,23,,,,,,
Nirmal Hospital,20,0,20,Private,2021-01-29-13-57,,,,,,,0,20,,,,,,
Nirmala Hospital,19,0,19,Private,2021-01-29-16-54,2,0,2,3,0,3,1,0,,,,1,0,1
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-01-29-17-24,5,0,5,5,0,5,3,20,,,,,,
"NKS Hospital, Gulabi Bagh",24,0,24,Private,2021-01-29-17-07,8,0,8,10,0,10,4,23,20,18,2,2,0,2
Northern Railway,55,1,54,Central Government,2021-01-29-09-14,,,,14,1,13,0,12,12,7,5,14,1,13
Nulife Hospital,10,0,10,Private,2021-01-29-13-53,,,,5,0,5,3,0,,,,5,0,5
Oncoplus Hospital,30,0,30,Private,2021-01-29-14-39,4,0,4,9,0,9,3,0,,,,5,0,5
"Panchsheel Hospital, Yamuna Vihar",20,0,20,Private,2021-01-29-12-47,3,0,3,3,0,3,2,0,,,,,,
"Park Hospital, Meera Bagh",70,2,68,Private,2021-01-29-17-23,15,2,13,20,2,18,1,0,30,18,12,5,0,5
Parmeshwari Devi Hospital,2,0,2,Private,2021-01-29-01-11,1,0,1,1,0,1,,,,,,,,
Patel Hospital,18,0,18,Private,2021-01-29-14-06,3,0,3,3,0,3,,,3,0,3,,,
Pentagram,7,0,7,Private,2021-01-29-13-44,,,,,,,1,23,,,,,,
Pentamed Hospital,12,8,4,Private,2021-01-29-12-43,1,0,1,2,0,2,2,20,6,5,1,1,0,1
"PGH Hospital, Vikas Nagar",22,0,22,Private,2021-01-29-14-35,3,0,3,4,0,4,10,23,5,0,5,1,0,1
"Primus Super Specialty Hospital, Chanakyapuri",52,6,46,Private,2021-01-29-15-54,5,2,3,8,2,6,10,0,21,11,10,3,0,3
Pt.RRM Hospital,6,0,6,Private,2021-01-29-09-23,1,0,1,2,0,2,8,10,,,,1,0,1
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",20,3,17,Private,2021-01-29-13-45,3,1,2,3,1,2,0,23,5,3,2,,,
"Pushpawati Singhania Hospital, Saket",80,16,64,Private,2021-01-29-14-29,10,9,1,14,9,5,3,22,30,19,11,4,0,4
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,50,1,49,Central Government,2021-01-29-13-55,,,,,,,2,0,,,,,,
Rajeev Gandhi Super Speciality Hospital,300,2,298,Delhi Government,2021-01-29-16-02,,,,300,2,298,5,8,,,,300,2,298
"Rajiv Gandhi Cancer Institute & RC, Rohini*",220,11,209,Private,2021-01-29-14-18,18,1,17,20,1,19,1,20,10,10,0,2,0,2
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,17,0,17,Private,2021-01-29-13-56,3,0,3,3,0,3,1,20,,,,,,
Ram Manohar Lohia Hospital,405,35,370,Central Government,2021-01-29-06-53,,,,30,7,23,4,11,65,0,65,30,7,23
"Rathi Hospital, Najafgarh",41,0,41,Private,2021-01-29-17-16,17,0,17,20,0,20,1,23,11,4,7,3,0,3
Rescue Hospital,25,1,24,Private,2021-01-29-14-44,6,0,6,6,0,6,4,5,2,2,0,,,
"Revive Hospital,tilak nagar",28,1,27,Private,2021-01-29-14-44,14,0,14,15,0,15,0,18,2,2,0,1,0,1
"RLKC Metro Hospital, Naraina",40,7,33,Private,2021-01-29-16-20,16,0,16,16,0,16,7,10,19,16,3,,,
ROSEWOOD HOSPITAL,25,0,25,Private,2021-01-29-09-42,4,0,4,4,0,4,3,0,4,0,4,,,
Royal Kalindi Hospital,26,1,25,Private,2021-01-29-15-07,3,0,3,4,0,4,0,23,,,,1,0,1
RS Grover Memorial Hospital,24,0,24,Private,2021-01-29-08-48,,,,,,,4,0,4,0,4,,,
Safdarjung Hospital,229,65,164,Central Government,2021-01-29-11-15,,,,37,14,23,10,0,67,67,0,37,14,23
Sai Charitable Dispensary,20,0,20,Private,2021-01-29-13-28,,,,,,,,,,,,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-01-29-07-34,8,0,8,10,0,10,,,,,,2,0,2
Sanjay Gandhi Memorial Hospital,100,8,92,Delhi Government,2021-01-29-14-24,,,,50,6,44,0,22,26,19,7,50,6,44
"Sanjeevan Medical Res. , Daryaganj",20,0,20,Private,2021-01-29-13-45,,,,2,0,2,1,20,4,2,2,2,0,2
"Sant Parmanand Hospital, Civil Lines",15,3,12,Private,2021-01-29-14-29,2,0,2,2,0,2,1,23,6,5,1,,,
"Santom Hospital, Prashant Vihar",42,4,38,Private,2021-01-29-14-29,9,0,9,10,1,9,2,20,26,19,7,1,1,0
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,128,0,128,52,8,,,,128,0,128
Saroj Super Speciality Hospital,54,12,42,Private,2021-01-29-13-37,19,8,11,22,8,14,3,18,33,23,10,3,0,3
SATYA MULTISPECIALITY HOSPITAL,3,0,3,Private,2021-01-29-12-41,1,0,1,1,0,1,3,0,2,0,2,,,
"Satyabhama Hospital, Nangloi",19,8,11,Private,2021-01-29-09-12,,,,1,0,1,5,20,8,0,8,1,0,1
Savitri Hospital,28,1,27,Private,2021-01-29-08-27,,,,,,,,,13,0,13,,,
"Sehgal Neo Hospital, Paschim Vihar",40,10,30,Private,2021-01-29-17-21,4,1,3,4,1,3,0,22,9,8,1,,,
"Shakuntala Nursing Home, West Sagarpur",30,1,29,Private,2021-01-29-09-15,5,1,4,5,1,4,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",80,6,74,Private,2021-01-29-13-52,14,2,12,20,3,17,6,5,34,27,7,6,1,5
"Shree Agarsain International Hospital, Rohini- 22",40,10,30,Private,2021-01-29-16-57,5,5,0,12,5,7,37,5,20,20,0,7,0,7
Shree Hospital,20,0,20,Private,2021-01-29-07-10,,,,,,,2,0,,,,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,0,52,Private,2021-01-29-14-13,6,0,6,7,0,7,5,0,8,5,3,1,0,1
Shrine Hospital,12,0,12,Private,2021-01-29-17-29,2,0,2,3,0,3,5,23,,,,1,0,1
SINGHAL HOSPITAL,28,0,28,Private,2021-01-29-15-48,8,0,8,8,0,8,2,12,6,1,5,,,
Singhal Medical  Centre,10,0,10,Private,2021-01-29-12-50,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,48,0,48,Private,2021-01-29-16-12,,,,6,0,6,11,8,10,0,10,6,0,6
Sir Ganga Ram Hospital,243,61,182,Private,2021-01-29-14-57,46,22,24,58,29,29,11,0,134,97,37,12,7,5
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",28,1,27,Private,2021-01-29-16-19,,,,6,0,6,3,16,2,1,1,6,0,6
"SMS Hospital, Gagan Vihar",20,1,19,Private,2021-01-29-16-18,1,1,0,2,1,1,0,23,,,,1,0,1
"Sri Balaji Action Medical Inst., Paschim Vihar",100,37,63,Private,2021-01-29-17-22,33,25,8,38,30,8,4,16,67,59,8,5,5,0
"St. Stephens Hospital, Tis Hazari",238,12,226,Private,2021-01-29-16-01,11,5,6,16,6,10,1,18,24,0,24,5,1,4
Sunrise Hospital,14,0,14,Private,2021-01-29-15-22,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-01-29-13-27,1,0,1,4,0,4,0,8,,,,3,0,3
"Surya Hospital, Krishna Nagar",40,1,39,Private,2021-01-29-12-40,5,0,5,5,0,5,0,20,3,0,3,,,
SURYA KIRAN HOSPITAL,40,2,38,Private,2021-01-29-17-24,20,2,18,20,2,18,1,0,8,5,3,,,
Sushila Hospial,45,0,45,Private,2021-01-29-14-42,5,0,5,5,0,5,2,20,,,,,,
Swasthik Hospital,22,0,22,Private,2021-01-29-12-48,,,,,,,3,5,,,,,,
"Tarak Hospital, Uttam Nagar",30,1,29,Private,2021-01-29-14-46,8,0,8,10,0,10,0,8,6,6,0,2,0,2
"Tirath Ram Shah Charitable Hospital, Civil Lines",80,7,73,Private,2021-01-29-09-19,14,6,8,16,6,10,6,16,24,9,15,2,0,2
Triton Hospital,20,0,20,Private,2021-01-29-15-26,,,,,,,0,10,12,4,8,,,
Tulsi Multispeciality Hospital & Critical Care Unit,25,0,25,Private,2021-01-29-15-17,1,0,1,1,0,1,2,2,,,,,,
TYAGI NURSING HOME,15,2,13,Private,2021-01-29-16-14,7,2,5,10,2,8,,,2,2,0,3,0,3
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-01-29-02-06,8,0,8,10,0,10,2,20,10,0,10,2,0,2
"Venkateshwar Hospital, Dwarka",100,25,75,Private,2021-01-29-08-16,25,16,9,28,19,9,0,18,43,43,0,3,3,0
"Vikas Hospital, Najafgarh",25,0,25,Private,2021-01-29-13-14,5,0,5,8,0,8,1,20,8,5,3,3,0,3
VIMHANS,36,2,34,Private,2021-01-29-08-57,20,1,19,26,1,25,0,13,,,,6,0,6
World Brain Center Hospital,20,1,19,Private,2021-01-29-13-37,4,0,4,4,0,4,1,0,1,0,1,,,
All,15428,1747,13681,,2021-01-29-17-35,2496,372,2124,4464,656,3808,,,2655,1793,862,1968,284,1684
Swami Dayanand,,,,Central Government,2021-01-29-14-37,,,,,,,8,23,24,16,8,,,
Acharyashree Bhikshu Govt. Hospital,,,,,,,,,,,,12,0,,,,,,
Apollo Spectra Hospitals ( Unit of Apollo Specialty Hospitals PVT.LTD,,,,,,,,,,,,1,20,,,,,,
Balaji Hospital,,,,,,,,,,,,0,4,,,,,,
CAREWELL MEDICAL CENTRE,,,,,,,,,,,,0,12,,,,,,
Cronus Multi speciality Hospital,,,,,,,,,,,,1,23,,,,,,
Jivisha Advanced Medical Centre,,,,,,,,,,,,1,23,,,,,,
SAMA HOSPITAL,,,,,,,,,,,,0,23,,,,,,
Satyawati Harishchand Hsopital,,,,,,,,,,,,9,0,,,,,,
