name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
"Jain Hospital, Vikas Marg Extn.",3,1,2,Private,2021-04-24-09-24,,,,,,,1,23,4,2,2,,,
"Jaipur Golden Hospital, Rohini",29,12,17,Private,2021-04-25-00-13,10,7,3,11,7,4,0,23,44,44,0,1,0,1
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",10,0,10,Private,2021-04-24-09-22,1,0,1,2,0,2,6,22,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",25,0,25,Private,2021-04-24-09-11,3,0,3,5,0,5,0,12,6,6,0,2,0,2
"Jeewan Moti Khera Hospital, Nangloi",2,0,2,Private,2021-04-24-11-40,,,,1,0,1,1,23,1,0,1,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-04-24-10-25,,,,2,0,2,0,23,4,4,0,2,0,2
Jivodaya Hospital,4,0,4,Private,2021-04-25-05-24,,,,,,,1,0,,,,,,
Kailash deepak Hospital,10,0,10,Private,2021-04-24-09-40,,,,10,0,10,79,10,16,7,9,10,0,10
Kalawati Saran Children's Hospital (LHMC),40,1,39,Central Government,2021-04-24-09-38,,,,10,0,10,3,12,35,35,0,10,0,10
"Kalra Hospital, Dwarka",5,0,5,Private,2021-04-25-00-13,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",11,0,11,Private,2021-04-24-17-13,3,0,3,4,0,4,1,12,39,37,2,1,0,1
Khandelwal Hospital And Urology Center,7,0,7,Private,2021-04-24-06-24,2,0,2,2,0,2,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-04-24-09-03,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",8,0,8,Private,2021-04-24-09-46,,,,,,,5,23,,,,,,
LHMC,516,11,505,Central Government,2021-04-24-10-25,,,,86,1,85,1,10,27,15,12,86,1,85
Lifeline Hospital,2,0,2,Private,2021-04-24-06-49,,,,,,,5,12,7,0,7,,,
Lok Nayak Hospital,450,19,431,Delhi Government,2021-04-24-10-44,128,18,110,178,19,159,3,0,204,114,90,50,1,49
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-03-02-09-31,11,0,11,20,0,20,10,20,10,0,10,9,0,9
"Maharaja Agrasen Hospital, Dwarka",12,5,7,Private,2021-04-24-09-46,2,2,0,2,2,0,,,10,10,0,,,
"Maharaja Agrasen Hospital, Punjabi Bagh",30,12,18,Private,2021-04-25-03-57,7,7,0,9,9,0,9,8,54,54,0,2,2,0
Makkar Multispeciality Hospital,2,0,2,Private,2021-04-24-10-52,,,,,,,,,16,1,15,,,
Malik Radix Hospital,6,0,6,Private,2021-04-24-11-09,1,0,1,1,0,1,3,6,12,12,0,,,
"MANIPAL HOSPITAL, DWARKA",20,1,19,Private,2021-04-24-08-59,,,,7,0,7,0,1,38,28,10,7,0,7
"Mansaram Hospital, Nangloi",21,1,20,Private,2021-04-24-09-01,4,0,4,5,0,5,1,7,,,,1,0,1
"Mata Chanan Devi Hospital, Janakpuri",21,11,10,Private,2021-04-24-09-22,9,7,2,10,7,3,4,5,45,40,5,1,0,1
Max East/West Block,180,15,165,Private,2021-04-24-10-39,27,0,27,32,0,32,0,21,60,60,0,5,0,5
"Max Smart Gujarmal Modi hospital ,Saket",25,9,16,Private,2021-04-24-23-59,1,0,1,8,1,7,1,16,45,25,20,7,1,6
"MAX SS HOSPITAL, PATPARGANJ",40,4,36,Private,2021-04-24-10-27,3,0,3,5,0,5,3,17,125,78,47,2,0,2
"Max SS Hospital, Shalimar Bagh",28,8,20,Private,2021-04-24-10-36,6,4,2,8,6,2,3,5,82,82,0,2,2,0
"Medeor Hospital, Dwarka",45,0,45,Private,2021-04-24-09-32,4,0,4,8,0,8,,,,,,4,0,4
"Medeor Hospital, Qutab Instl. Area",20,0,20,Private,2021-04-24-09-42,,,,2,0,2,0,23,10,0,10,2,0,2
"Metro Hospital, Preet Vihar",7,0,7,Private,2021-04-24-19-44,2,0,2,4,0,4,0,20,10,8,2,2,0,2
"MGS Hospital, Punjabi Bagh",10,0,10,Private,2021-04-25-00-41,,,,1,0,1,24,0,24,0,24,1,0,1
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",14,3,11,Private,2021-04-24-09-54,3,0,3,3,0,3,3,23,30,17,13,,,
"National Heart Institute, East of Kailash",20,10,10,Private,2021-04-24-09-45,2,0,2,4,0,4,1,10,25,25,0,2,0,2
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-04-24-11-27,,,,,,,5,0,6,3,3,,,
"Navjeevan Hospital, Pitampura",3,1,2,Private,2021-04-24-10-31,,,,,,,5,0,7,7,0,,,
Nidaan Hospital,20,0,20,Private,2021-04-07-12-35,5,0,5,7,0,7,,,,,,2,0,2
Nirmal Hospital,43,0,43,Private,2021-04-24-09-47,,,,,,,0,20,,,,,,
Nirmala Hospital,19,0,19,Private,2021-04-24-09-50,2,0,2,3,0,3,1,0,,,,1,0,1
"NKS Hospital, Gulabi Bagh",10,0,10,Private,2021-04-24-11-19,2,0,2,3,0,3,1,23,27,27,0,1,0,1
Northern Railway,49,6,43,Central Government,2021-04-24-11-06,,,,14,0,14,0,12,12,7,5,14,0,14
"Panchsheel Hospital, Yamuna Vihar",20,0,20,Private,2021-04-24-07-30,3,0,3,3,0,3,2,0,,,,,,
"Park Hospital, Meera Bagh",12,10,2,Private,2021-04-24-09-09,,,,2,2,0,1,0,15,13,2,2,2,0
Parmeshwari Devi Hospital,2,0,2,Private,2021-04-24-09-40,1,0,1,1,0,1,,,,,,,,
Patel Hospital,10,0,10,Private,2021-04-24-09-24,3,0,3,3,0,3,,,,,,,,
Pentagram,7,0,7,Private,2021-01-22-11-43,,,,,,,1,23,,,,,,
Pentamed Hospital,4,0,4,Private,2021-04-24-10-00,1,0,1,2,0,2,2,0,6,5,1,1,0,1
"Primus Super Specialty Hospital, Chanakyapuri",30,0,30,Private,2021-04-24-10-09,5,0,5,8,0,8,10,0,21,13,8,3,0,3
Pt.RRM Hospital,3,0,3,Private,2021-04-24-09-18,3,0,3,3,0,3,,,,,,,,
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",5,0,5,Private,2021-04-24-10-59,,,,,,,0,23,8,3,5,,,
"Pushpawati Singhania Hospital, Saket",10,1,9,Private,2021-04-24-06-55,,,,3,1,2,1,23,30,17,13,3,1,2
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,50,0,50,Central Government,2021-04-24-11-08,,,,,,,1,0,,,,,,
Rajeev Gandhi Super Speciality Hospital,300,0,300,Delhi Government,2021-04-24-10-18,,,,300,0,300,5,8,67,28,39,300,0,300
"Rajiv Gandhi Cancer Institute & RC, Rohini*",50,2,48,Private,2021-04-24-09-52,4,0,4,5,0,5,1,20,10,10,0,1,0,1
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,17,0,17,Private,2021-04-24-08-26,3,0,3,3,0,3,1,20,3,2,1,,,
Ram Manohar Lohia Hospital,405,6,399,Central Government,2021-04-24-11-35,,,,30,5,25,6,4,65,0,65,30,5,25
"Revive Hospital,tilak nagar",28,0,28,Private,2021-04-24-10-26,14,0,14,15,0,15,0,18,,,,1,0,1
"RLKC Metro Hospital, Naraina",40,0,40,Private,2021-04-24-09-18,,,,1,0,1,7,10,,,,1,0,1
ROSEWOOD HOSPITAL,25,1,24,Private,2021-04-24-10-14,4,0,4,4,0,4,3,0,4,1,3,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-04-24-08-31,,,,,,,4,0,8,0,8,,,
Safdarjung Hospital,210,11,199,Central Government,2021-04-24-09-36,,,,18,3,15,12,0,67,67,0,18,3,15
SAMA HOSPITAL,6,0,6,Private,2021-04-24-11-32,,,,,,,0,23,2,0,2,,,
Sanjay Gandhi Memorial Hospital,25,0,25,Delhi Government,2021-04-24-08-50,,,,25,0,25,1,0,28,2,26,25,0,25
"Sanjeevan Medical Res. , Daryaganj",20,2,18,Private,2021-04-21-10-20,,,,2,2,0,1,20,4,2,2,2,2,0
"Sant Parmanand Hospital, Civil Lines",15,0,15,Private,2021-04-24-10-11,2,0,2,2,0,2,2,16,6,6,0,,,
"Santom Hospital, Prashant Vihar",5,0,5,Private,2021-04-24-12-00,,,,1,0,1,2,20,3,0,3,1,0,1
Saroj Super Speciality Hospital,14,11,3,Private,2021-04-24-07-49,4,2,2,6,4,2,11,8,56,50,6,2,2,0
SATYA MULTISPECIALITY HOSPITAL,3,0,3,Private,2021-04-24-11-43,,,,1,0,1,5,0,2,0,2,1,0,1
"Satyabhama Hospital, Nangloi",5,1,4,Private,2021-04-24-10-12,,,,,,,5,6,9,9,0,,,
"Sehgal Neo Hospital, Paschim Vihar",10,5,5,Private,2021-04-24-07-51,3,3,0,3,3,0,0,22,9,3,6,,,
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-04-21-10-15,5,0,5,5,0,5,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",16,0,16,Private,2021-04-24-08-42,4,0,4,5,0,5,6,5,49,40,9,1,0,1
"Shree Agarsain International Hospital, Rohini- 22",10,4,6,Private,2021-04-24-09-47,2,2,0,6,4,2,35,0,26,26,0,4,2,2
"Shri Ram Singh Hospital, Krishna Nagar",52,0,52,Private,2021-04-24-10-30,7,0,7,8,0,8,5,0,8,4,4,1,0,1
Shrine Hospital,12,0,12,Private,2021-11-10-10-20,2,0,2,3,0,3,5,23,,,,1,0,1
SINGHAL HOSPITAL,25,0,25,Private,2021-04-24-09-40,8,0,8,8,0,8,0,20,6,1,5,,,
Singhal Medical  Centre,10,0,10,Private,2021-04-24-07-37,,,,,,,,,,,,,,
Sir Ganga Ram Hospital,56,14,42,Private,2021-04-24-10-19,,,,14,0,14,11,0,134,97,37,14,0,14
"Sri Balaji Action Medical Inst., Paschim Vihar",25,8,17,Private,2021-04-24-17-30,4,4,0,7,6,1,4,16,98,93,5,3,2,1
"St. Stephens Hospital, Tis Hazari",238,3,235,Private,2021-04-25-04-06,11,3,8,16,3,13,5,6,24,0,24,5,0,5
Sunrise Hospital,8,0,8,Private,2021-04-24-08-48,,,,,,,,,,,,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-04-24-08-50,5,0,5,5,0,5,0,20,,,,,,
Sushila Hospial,27,0,27,Private,2021-04-24-09-51,10,0,10,10,0,10,3,20,10,0,10,,,
"Tarak Hospital, Uttam Nagar",9,0,9,Private,2021-04-24-10-19,2,0,2,4,0,4,0,8,8,6,2,2,0,2
"Tirath Ram Shah Charitable Hospital, Civil Lines",20,2,18,Private,2021-04-24-13-50,2,0,2,4,0,4,13,20,36,14,22,2,0,2
Tulsi Multispeciality Hospital & Critical Care Unit,20,0,20,Private,2021-04-24-14-06,1,0,1,1,0,1,1,10,1,0,1,,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-04-25-00-31,8,0,8,10,0,10,2,20,10,0,10,2,0,2
"Venkateshwar Hospital, Dwarka",100,3,97,Private,2021-04-24-02-30,24,3,21,28,3,25,0,18,43,43,0,4,0,4
VIMHANS,90,0,90,Private,2021-11-27-09-12,17,0,17,26,0,26,0,15,,,,9,0,9
All,7974,358,7616,,2021-04-25-05-30,732,84,648,1848,126,1722,,,3281,2093,1188,1116,42,1074
Janakpuri Super Speciality Hospital Society,,,,Delhi Government,2021-04-24-11-07,,,,,,,,,30,17,13,,,
"Kapil Multispecialty Hospital, Nathupura",,,,Private,2021-04-24-09-46,,,,,,,10,0,10,0,10,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",,,,Private,2021-04-24-10-56,,,,,,,0,23,32,0,32,,,
Nestiva Hospital,,,,Private,2021-04-24-10-02,,,,,,,4,0,4,0,4,,,
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",,,,Private,2021-04-23-07-54,,,,,,,5,0,5,2,3,,,
Swami Dayanand,,,,Central Government,2021-04-24-11-34,,,,,,,11,8,24,7,17,,,
Acharyashree Bhikshu Govt. Hospital,,,,,,,,,,,,12,0,,,,,,
CAREWELL MEDICAL CENTRE,,,,,,,,,,,,0,12,,,,,,
Cronus Multi speciality Hospital,,,,,,,,,,,,1,23,,,,,,
Galaxy Hospital,,,,,,,,,,,,5,6,,,,,,
Jivisha Advanced Medical Centre,,,,,,,,,,,,1,23,,,,,,
Jyoti Nursing Home,,,,,,,,,,,,1,11,,,,,,
Satyawati Harishchand Hsopital,,,,,,,,,,,,9,0,,,,,,
