name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
BH SALVAS HOSPITAL,40,30,10,Private,2021-07-01-09-25,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagwati Hospital, Rohini",35,0,35,Private,2021-07-01-08-38,13,0,13,2,0,2,15,0,15,0,10,,,
"Bhatia Global Hospital, Paschim Vihar",33,0,33,Private,2021-07-02-04-56,3,0,3,,,,3,0,3,5,0,3,2,1
Bimla Devi Hospital,10,0,10,Private,2021-07-01-12-24,,,,,,,,,,4,0,,,
"BLK Hospital, Pusa Road",140,4,136,Private,2021-07-02-05-30,21,0,21,7,2,5,28,2,26,6,0,90,90,0
"Brahm Shakti Hospital, Budh Vihar",30,0,30,Private,2021-07-01-08-04,1,0,1,2,0,2,3,0,3,3,2,8,6,2
Burari Hospital,300,3,297,Delhi Government,2021-07-01-22-02,70,3,67,30,0,30,100,3,97,2,16,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-07-01-10-29,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,1,26,Central Government,2021-06-12-09-51,,,,,,,,,,7,0,,,
CAREWELL MEDICAL CENTRE,8,0,8,Private,2021-07-01-11-08,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-07-01-11-58,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,1,39,Private,2021-07-01-17-41,4,1,3,1,0,1,5,1,4,0,20,3,0,3
Central Hospital,16,0,16,Private,2021-07-01-22-32,,,,4,0,4,4,0,4,0,3,4,4,0
Covid care and treatment centre Gurdwara Rakab ganj,400,6,394,Delhi Government,2021-06-25-04-23,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,800,0,800,Delhi Government,2021-06-26-10-42,,,,,,,,,,21,9,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,5,591,Delhi Government,2021-07-01-09-54,,,,,,,,,,1,11,,,
Covid Care Center -CWG AKSHARDHAM,460,4,456,Delhi Government,2021-07-01-08-30,,,,,,,,,,5,23,,,
Cronus Multi speciality Hospital,10,0,10,Private,2021-06-28-21-05,5,0,5,,,,5,0,5,1,8,,,
"Cygnus MLS, Rama Vihar",60,0,60,Private,2021-07-01-21-33,19,0,19,5,0,5,24,0,24,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,0,68,Private,2021-07-02-00-37,26,0,26,5,0,5,31,0,31,0,17,,,
Deen Dayal Upadhyay hospital,100,12,88,Delhi Government,2021-07-02-05-21,,,,25,8,17,25,8,17,0,18,43,0,43
Deep Chand Bandhu,100,22,78,Delhi Government,2021-07-02-03-54,,,,25,14,11,25,14,11,3,0,6,2,4
Delhi global hospital,14,3,11,Private,2021-07-01-15-14,3,0,3,,,,3,0,3,1,23,3,0,3
Delhi Golden Hospital,15,0,15,Private,2021-07-02-00-14,,,,,,,,,,,,,,
"Delhi Heart & Lung Institute, Pachkuian Road",30,0,30,Private,2021-07-02-02-16,3,0,3,2,0,2,5,0,5,3,0,34,17,17
Delhi multi speciality hospital,11,0,11,Private,2021-07-01-17-03,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",103,0,103,Private,2021-07-02-04-01,13,0,13,5,0,5,18,0,18,1,8,5,5,0
"Dharamvir Solanki Hospital, Rohini",5,0,5,Private,2021-07-01-11-12,4,0,4,1,0,1,5,0,5,0,20,5,3,2
Divine Multispeciality Hospital and Cancer Centre,35,10,25,Private,2021-07-01-10-02,16,2,14,10,1,9,26,3,23,0,22,9,3,6
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,1,19,Private,2021-07-01-06-49,,,,2,1,1,2,1,1,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,100,27,73,Delhi Government,2021-07-01-19-33,,,,25,20,5,25,19,6,0,17,12,0,12
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-07-01-09-55,5,0,5,1,0,1,6,0,6,,,,,
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",36,0,36,Private,2021-07-01-23-23,,,,,,,,,,0,12,,,
East Delhi Medical Centre Mansarover Park,26,0,26,Private,2021-07-02-03-57,6,0,6,,,,6,0,6,1,15,4,2,2
Eden Hospital,8,0,8,Private,2021-07-01-10-20,,,,,,,,,,0,23,,,
Ekansh Hospital,8,0,8,Private,2021-07-01-09-35,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,76,0,76,Central Government,2021-07-01-11-01,,,,5,0,5,5,0,5,7,12,5,5,0
ESIC hospital Okhla,20,0,20,Central Government,2021-07-01-17-46,,,,2,0,2,2,0,2,4,4,27,8,19
"Fortis Escorts Heart Institute, Okhla",112,0,112,Private,2021-07-01-16-35,55,0,55,5,0,5,60,0,60,2,1,16,12,4
"Fortis Hospital, Shalimar Bagh",78,0,78,Private,2021-07-01-17-30,15,0,15,5,0,5,20,0,20,1,23,48,43,5
"Fortis SS Hospital, Vasant Kunj",106,3,103,Private,2021-07-02-03-59,20,2,18,12,1,11,32,3,29,2,23,,,
Galaxy Hospital,8,0,8,Private,2021-07-01-09-41,2,0,2,,,,2,0,2,5,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",25,1,24,Private,2021-07-01-09-10,8,1,7,2,0,2,10,1,9,1,12,15,15,0
"Garg Hospital, Karkardooma",36,0,36,Private,2021-07-01-18-27,4,0,4,,,,4,0,4,0,12,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",24,0,24,Private,2021-07-01-10-00,2,0,2,2,0,2,4,0,4,1,23,8,2,6
"Goyal Hospital, Paschim Vihar",24,0,24,Private,2021-07-01-17-51,7,0,7,,,,7,0,7,0,12,,,
GTB Hospital,600,24,576,Delhi Government,2021-07-02-04-03,410,0,410,140,24,116,550,24,526,2,6,,,
Gupta Multispecialty Hospital,14,0,14,Private,2021-07-02-00-16,,,,,,,,,,2,0,4,0,4
"Gupta Multispecialty Hospital, Vivek Vihar",40,0,40,Private,2021-07-01-10-02,6,0,6,,,,6,0,6,2,20,,,
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,0,198,Delhi Government,2021-07-01-10-44,,,,,,,,,,,,,,
"HAHC Hospital, Hamdard Nagar",376,1,375,Private,2021-07-01-16-57,13,0,13,22,0,22,35,0,35,1,4,6,6,0
HANDA NURSING HOME,12,0,12,Private,2021-07-01-13-20,,,,,,,,,,1,18,6,0,6
Hardik Hospital,10,0,10,Private,2021-07-01-16-38,4,0,4,,,,4,0,4,1,20,,,
Highland Care Multispeciality Hospital,30,1,29,Private,2021-07-01-17-58,5,0,5,,,,5,0,5,0,15,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-06-30-10-10,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",100,1,99,Private,2021-07-01-13-39,,,,14,1,13,14,1,13,0,20,18,18,0
"IBS Hospital, Lajpat Nagar",7,0,7,Private,2021-07-01-09-46,,,,,,,,,,0,6,10,4,6
"Indian spinal injury centre,Vasant Kunj",60,12,48,Private,2021-07-02-05-23,,,,9,4,5,9,4,5,1,4,10,6,4
"Indira Gandhi Hospital, Dwarka",250,1,249,Delhi Government,2021-07-01-11-32,,,,15,0,15,15,0,15,8,0,73,0,73
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",215,1,214,Private,2021-07-01-19-09,36,1,35,12,0,12,48,1,47,3,0,117,99,18
"Irene Hospital, Kalkaji",34,0,34,Private,2021-07-01-17-38,3,0,3,2,0,2,5,0,5,1,0,,,
"Ishan Hospital, Rohini",13,0,13,Private,2021-07-01-19-27,5,0,5,,,,5,0,5,0,15,,,
"Jaipur Golden Hospital, Rohini",72,11,61,Private,2021-07-02-00-47,8,5,3,4,0,4,12,5,7,0,16,11,11,0
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,0,60,Private,2021-07-01-18-02,,,,,,,,,,0,23,10,3,7
"Jeewan Mala Hospital, Rohtak Road",45,0,45,Private,2021-07-01-10-14,15,0,15,8,0,8,23,0,23,0,12,8,8,0
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-07-01-17-48,3,0,3,2,0,2,5,0,5,1,23,2,0,2
Jivisha Advanced Medical Centre,22,0,22,Private,2021-07-01-08-19,,,,,,,,,,1,23,,,
Jyoti Nursing Home,22,2,20,Private,2021-07-01-09-39,,,,,,,,,,1,11,,,
Kalawati Saran Children's Hospital (LHMC),60,48,12,Central Government,2021-07-01-11-12,,,,15,10,5,15,10,5,5,8,30,29,1
"Kalra Hospital, Dwarka",10,0,10,Private,2021-07-01-17-23,,,,,,,,,,6,0,6,4,2
"Kalra Hospital, Kirti Nagar",93,0,93,Private,2021-07-01-22-16,29,0,29,3,0,3,32,0,32,0,12,29,29,0
Kalyani Hospital,25,0,25,Private,2021-07-01-12-32,8,0,8,1,0,1,9,0,9,13,1,,,
"Kapil Multispecialty Hospital, Nathupura",10,0,10,Private,2021-07-01-16-09,,,,,,,,,,3,0,5,0,5
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-07-02-05-01,2,0,2,,,,2,0,2,0,10,,,
khanna hospital,50,0,50,Private,2021-07-01-08-54,7,0,7,1,0,1,8,0,8,0,15,1,0,1
"Konark Hospital, Nangloi",43,0,43,Private,2021-07-01-17-50,14,0,14,1,0,1,15,0,15,,,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-07-01-16-03,6,0,6,,,,6,0,6,0,18,2,2,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,0,96,Private,2021-07-01-18-05,26,0,26,,,,26,0,26,0,23,6,6,0
"Lalita Hospital, Begumpur",40,0,40,Private,2021-07-01-10-26,4,0,4,1,0,1,5,0,5,,,,,
LHMC,128,92,36,Central Government,2021-07-01-09-44,22,2,20,16,0,16,38,2,36,1,10,27,25,2
Life RAYS HOSPITAL,12,0,12,Private,2021-07-01-10-04,,,,,,,,,,,,,,
Lifeline Hospital,19,0,19,Private,2021-07-01-13-47,2,0,2,2,0,2,4,0,4,3,0,3,0,3
Lok Nayak Hospital,720,25,695,Delhi Government,2021-07-02-03-02,600,10,590,100,13,87,700,23,677,0,20,98,17,81
Lotus Hospital,15,5,10,Private,2021-07-01-18-09,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-07-01-07-13,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-07-01-12-42,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-07-02-05-11,14,0,14,6,0,6,20,0,20,29,12,10,6,4
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-07-01-11-20,1,0,1,1,0,1,2,0,2,2,5,4,0,4
"Maharaja Agrasen Hospital, Dwarka",47,0,47,Private,2021-07-01-15-36,,,,12,0,12,12,0,12,1,0,4,4,0
"Maharaja Agrasen Hospital, Punjabi Bagh",90,0,90,Private,2021-07-02-03-55,25,0,25,3,0,3,28,0,28,6,7,64,41,23
Makkar Multispeciality Hospital,16,0,16,Private,2021-07-01-09-33,4,0,4,,,,4,0,4,2,0,,,
Malik Radix Hospital,47,0,47,Private,2021-07-02-05-17,12,0,12,2,0,2,14,0,14,3,6,,,
"MANIPAL HOSPITAL, DWARKA",60,1,59,Private,2021-07-01-16-20,8,1,7,14,0,14,22,1,21,0,22,20,20,0
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-07-01-17-55,4,0,4,1,0,1,5,0,5,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",63,4,59,Private,2021-07-01-18-15,6,3,3,6,0,6,12,3,9,7,21,43,35,8
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,0,80,Private,2021-07-01-10-49,20,0,20,8,0,8,28,0,28,0,4,2,2,0
Max East/West Block,255,0,255,Private,2021-07-02-05-01,48,0,48,,,,48,0,48,0,21,10,10,0
"Max Smart Gujarmal Modi hospital ,Saket",75,1,74,Private,2021-07-02-02-07,,,,5,0,5,5,0,5,2,16,45,0,45
"MAX SS HOSPITAL, PATPARGANJ",120,1,119,Private,2021-07-01-11-21,10,0,10,10,0,10,20,0,20,2,10,111,111,0
"Max SS Hospital, Shalimar Bagh",224,9,215,Private,2021-07-02-01-07,61,8,53,30,1,29,91,9,82,9,2,,,
"Medeor Hospital, Qutab Instl. Area",55,0,55,Private,2021-07-02-00-11,8,0,8,4,0,4,12,0,12,0,23,8,8,0
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-07-01-17-46,14,0,14,,,,14,0,14,2,23,,,
"Metro Hospital, Lajpat Nagar",33,0,33,Private,2021-07-01-18-00,14,0,14,,,,14,0,14,3,10,4,4,0
"Metro Hospital, Preet Vihar",110,13,97,Private,2021-07-01-10-20,33,13,20,6,0,6,39,13,26,0,17,16,16,0
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-07-02-04-28,12,0,12,3,0,3,15,0,15,0,16,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",42,2,40,Private,2021-07-01-17-11,6,0,6,2,0,2,8,0,8,0,19,30,12,18
"National Heart Institute, East of Kailash",23,0,23,Private,2021-07-02-04-20,21,0,21,2,0,2,23,0,23,0,14,10,10,0
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-07-01-08-35,,,,,,,,,,3,0,6,5,1
"Navjeevan Hospital, Pitampura",30,0,30,Private,2021-07-01-08-20,2,0,2,1,0,1,3,0,3,9,23,7,7,0
Nestiva Hospital,20,0,20,Private,2021-07-01-12-04,,,,2,0,2,2,0,2,4,0,,,
Newlife Medical Centre,12,0,12,Private,2021-07-01-13-04,,,,,,,,,,1,12,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-07-01-11-50,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-07-01-12-31,5,0,5,2,0,2,7,0,7,,,,,
Nijhara Hospital,7,0,7,Private,2021-07-01-07-00,,,,,,,,,,1,23,,,
Nirmal Hospital,20,6,14,Private,2021-07-01-09-54,,,,,,,,,,0,20,,,
Nirmala Hospital,19,0,19,Private,2021-07-01-18-36,2,0,2,1,0,1,3,0,3,6,0,,,
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-07-01-19-49,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",82,0,82,Private,2021-07-02-00-05,23,0,23,2,0,2,25,0,25,0,7,15,15,0
Northern Railway,55,1,54,Central Government,2021-07-01-16-47,,,,14,1,13,14,1,13,0,12,12,8,4
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,0,15,Private,2021-07-01-11-43,,,,5,0,5,5,0,5,3,0,,,
Oncoplus Hospital,43,0,43,Private,2021-07-01-10-32,17,0,17,5,0,5,22,0,22,3,0,,,
"Park Hospital, Meera Bagh",53,0,53,Private,2021-07-01-22-12,12,0,12,3,0,3,15,0,15,1,0,35,10,25
Parmeshwari Devi Hospital,18,0,18,Private,2021-07-01-08-21,,,,,,,,,,,,,,
Patel Hospital,10,0,10,Private,2021-07-01-12-08,,,,,,,,,,,,,,
Pentagram,11,0,11,Private,2021-07-01-08-37,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,6,0,6,Private,2021-07-01-10-27,1,0,1,1,0,1,2,0,2,2,20,6,2,4
"PGH Hospital, Vikas Nagar",44,0,44,Private,2021-07-01-18-46,6,0,6,1,0,1,7,0,7,2,23,2,0,2
"Primus Super Specialty Hospital, Chanakyapuri",40,4,36,Private,2021-07-01-17-32,8,2,6,2,0,2,10,2,8,4,0,35,9,26
Pt.RRM Hospital,15,9,6,Private,2021-07-01-12-49,,,,,,,,,,3,17,2,2,0
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,0,35,Private,2021-06-28-10-54,9,-1,10,1,1,0,10,0,10,0,22,5,4,1
"Pushpawati Singhania Hospital, Saket",60,2,58,Private,2021-07-01-19-17,5,2,3,4,0,4,9,2,7,5,2,35,13,22
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-07-01-07-35,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,0,100,Central Government,2021-07-01-15-21,,,,,,,,,,3,0,,,
Rajeev Gandhi Super Speciality Hospital,150,9,141,Delhi Government,2021-07-02-01-45,,,,150,9,141,150,9,141,4,14,80,23,57
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,0,230,Private,2021-07-01-11-04,35,0,35,5,0,5,40,0,40,1,11,11,11,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-07-01-11-49,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,5,318,Central Government,2021-07-01-16-03,,,,28,3,25,28,3,25,3,15,71,0,71
"Rathi Hospital, Najafgarh",30,0,30,Private,2021-07-01-20-26,8,0,8,2,0,2,10,0,10,0,4,11,3,8
Rescue Hospital,38,1,37,Private,2021-07-01-23-54,18,1,17,,,,18,1,17,1,4,4,3,1
"Revive Hospital,tilak nagar",28,0,28,Private,2021-07-01-17-42,14,0,14,1,0,1,15,0,15,0,18,2,2,0
"RLKC Metro Hospital, Naraina",70,0,70,Private,2021-07-01-18-08,17,0,17,1,0,1,18,0,18,7,10,17,17,0
ROSEWOOD HOSPITAL,25,0,25,Private,2021-07-01-08-28,4,0,4,,,,4,0,4,2,0,,,
Royal Kalindi Hospital,26,0,26,Private,2021-07-01-06-23,2,0,2,1,0,1,3,0,3,0,18,,,
Safdarjung Hospital,421,15,406,Central Government,2021-07-01-09-52,,,,80,6,74,80,6,74,8,0,,,
Sai Charitable Dispensary,25,0,25,Private,2021-07-01-17-52,,,,,,,,,,0,12,,,
SAMA HOSPITAL,31,0,31,Private,2021-07-01-11-22,,,,4,0,4,4,0,4,0,23,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-07-01-16-29,6,0,6,,,,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,50,15,35,Delhi Government,2021-07-01-23-51,,,,25,6,19,25,6,19,0,15,6,5,1
"Sanjeevan Medical Res. , Daryaganj",40,0,40,Private,2021-07-02-04-00,,,,4,0,4,4,0,4,1,16,,,
Sant Nirankari Covid Care and Treatment centre burari,1000,4,996,Delhi Government,2021-07-02-03-59,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,0,60,Private,2021-07-02-02-49,15,0,15,,,,15,0,15,0,15,6,2,4
Sant Soham Hospital,15,0,15,Private,2021-06-29-10-40,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-07-01-10-57,16,0,16,4,0,4,20,0,20,1,23,15,9,6
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,128,0,128,128,0,128,52,8,,,
Saroj Super Speciality Hospital,150,1,149,Private,2021-07-02-02-08,,,,30,6,24,30,0,30,3,8,33,32,1
SATYA MULTISPECIALITY HOSPITAL,16,0,16,Private,2021-07-01-10-12,3,0,3,,,,3,0,3,2,0,,,
"Satyabhama Hospital, Nangloi",42,0,42,Private,2021-07-01-17-36,29,0,29,3,0,3,32,0,32,0,2,5,5,0
Satyawati Harishchand Hsopital,225,5,220,Delhi Government,2021-06-29-08-01,20,1,19,5,0,5,25,1,24,37,9,,,
Savitri Hospital,25,0,25,Private,2021-07-02-05-25,13,0,13,,,,13,0,13,0,23,,,
"Sehgal Neo Hospital, Paschim Vihar",30,0,30,Private,2021-07-02-02-00,4,0,4,,,,4,0,4,0,20,9,4,5
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-07-01-17-56,5,0,5,,,,5,0,5,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,0,110,Private,2021-07-01-20-41,16,0,16,8,0,8,24,0,24,1,5,30,24,6
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-29-08-09,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",175,6,169,Private,2021-07-01-11-24,25,3,22,25,0,25,50,3,47,65,7,16,16,0
Shree Hospital,20,0,20,Private,2021-07-01-22-53,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",50,0,50,Private,2021-07-01-10-11,7,0,7,1,0,1,8,0,8,5,0,8,4,4
Shrine Hospital,17,0,17,Private,2021-07-01-20-46,2,0,2,1,0,1,3,0,3,2,23,,,
SINGHAL HOSPITAL,27,0,27,Private,2021-07-01-22-07,7,0,7,,,,7,0,7,1,0,,,
Singhal Medical  Centre,10,0,10,Private,2021-06-30-11-25,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,36,0,36,Private,2021-07-02-04-39,,,,5,0,5,5,0,5,5,12,11,11,0
Sir Ganga Ram Hospital,38,4,34,Private,2021-07-01-10-15,,,,30,4,26,30,4,26,6,0,134,101,33
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-07-02-01-15,6,0,6,,,,6,0,6,3,7,2,1,1
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-07-02-02-28,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",75,3,72,Private,2021-07-02-04-09,7,0,7,2,0,2,9,0,9,5,15,96,96,0
"St. Stephens Hospital, Tis Hazari",336,8,328,Private,2021-07-02-05-02,24,4,20,8,1,7,32,5,27,1,1,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-07-01-17-43,,,,,,,,,,2,0,,,
Sunrise Hospital,14,0,14,Private,2021-07-01-09-44,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-07-01-10-33,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-07-01-19-45,5,0,5,,,,5,0,5,0,20,3,0,3
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-07-01-22-22,8,0,8,2,0,2,10,0,10,1,0,5,5,0
Sushila Hospial,50,0,50,Private,2021-07-01-09-39,10,0,10,,,,10,0,10,2,20,,,
Swami Dayanand,70,3,67,Central Government,2021-07-01-10-05,,,,,,,,,,8,8,24,0,24
Swasthik Hospital,30,0,30,Private,2021-07-01-10-12,,,,,,,,,,1,0,8,1,7
"Tarak Hospital, Uttam Nagar",22,0,22,Private,2021-07-01-12-15,2,0,2,5,0,5,7,0,7,0,8,6,5,1
Tilak Nagar CHC,64,0,64,Central Government,2021-07-01-07-27,,,,,,,,,,6,0,,,
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,1,135,Private,2021-07-01-23-21,14,0,14,2,0,2,16,0,16,1,18,23,17,6
Triton Hospital,10,0,10,Private,2021-07-01-12-00,,,,,,,,,,0,10,12,3,9
Tulsi Multispeciality Hospital & Critical Care Unit,10,0,10,Private,2021-07-01-16-10,1,0,1,1,0,1,2,0,2,2,10,,,
TYAGI NURSING HOME,15,0,15,Private,2021-07-01-08-28,5,0,5,3,0,3,8,0,8,,,2,2,0
