name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours
Jivisha Advanced Medical Centre,22,0,22,Private,2021-07-04-08-52,,,,,,,,,,,,,1,23
Jyoti Nursing Home,22,2,20,Private,2021-07-04-12-12,,,,,,,,,,,,,1,11
Kalawati Saran Children's Hospital (LHMC),60,40,20,Central Government,2021-07-04-10-42,,,,30,28,2,15,9,6,15,9,6,6,9
"Kalra Hospital, Dwarka",10,0,10,Private,2021-07-05-02-09,,,,6,6,0,,,,,,,6,0
"Kalra Hospital, Kirti Nagar",34,0,34,Private,2021-07-04-21-46,10,0,10,29,29,0,1,0,1,11,0,11,0,12
Kalyani Hospital,25,0,25,Private,2021-07-04-14-33,8,0,8,,,,1,0,1,9,0,9,13,1
"Kapil Multispecialty Hospital, Nathupura",10,0,10,Private,2021-07-04-16-26,,,,5,2,3,,,,,,,2,0
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-07-05-04-56,2,0,2,,,,,,,2,0,2,0,10
khanna hospital,50,0,50,Private,2021-07-04-09-12,7,0,7,1,0,1,1,0,1,8,0,8,0,15
"Konark Hospital, Nangloi",43,0,43,Private,2021-07-04-17-36,14,0,14,,,,1,0,1,15,0,15,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-07-04-16-53,6,0,6,2,2,0,,,,6,0,6,0,18
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,0,96,Private,2021-07-04-17-41,26,0,26,6,6,0,,,,26,0,26,0,23
"Lalita Hospital, Begumpur",40,0,40,Private,2021-07-04-10-49,4,0,4,,,,1,0,1,5,0,5,,
LHMC,128,104,24,Central Government,2021-07-04-10-47,22,1,21,27,25,2,16,1,15,38,2,36,1,11
Life RAYS HOSPITAL,12,0,12,Private,2021-07-04-10-58,,,,,,,,,,,,,,
Lifeline Hospital,19,0,19,Private,2021-07-04-13-29,2,0,2,3,0,3,2,0,2,4,0,4,3,0
Lok Nayak Hospital,720,20,700,Delhi Government,2021-07-05-05-01,600,11,589,98,17,81,100,9,91,700,20,680,0,20
Lotus Hospital,15,2,13,Private,2021-07-04-18-03,,,,,,,,,,,,,1,20
Maa Bharti Hospital,8,0,8,Private,2021-07-04-07-22,,,,,,,,,,,,,2,4
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-07-04-13-00,24,0,24,20,19,1,2,0,2,26,0,26,0,12
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-07-05-04-01,14,0,14,10,4,6,6,0,6,20,0,20,28,12
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-07-04-14-42,1,0,1,4,0,4,1,0,1,2,0,2,,
"Maharaja Agrasen Hospital, Dwarka",47,0,47,Private,2021-07-04-13-35,,,,4,4,0,12,0,12,12,0,12,1,0
"Maharaja Agrasen Hospital, Punjabi Bagh",90,0,90,Private,2021-07-05-03-59,25,0,25,64,46,18,3,0,3,28,0,28,3,3
Makkar Multispeciality Hospital,16,0,16,Private,2021-07-04-13-22,4,0,4,,,,,,,4,0,4,2,0
Malik Radix Hospital,47,0,47,Private,2021-07-05-05-17,12,0,12,,,,2,0,2,14,0,14,3,6
"MANIPAL HOSPITAL, DWARKA",60,0,60,Private,2021-07-04-11-36,8,0,8,20,20,0,14,0,14,22,0,22,2,0
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-07-04-17-36,4,0,4,,,,1,0,1,5,0,5,1,7
"Mata Chanan Devi Hospital, Janakpuri",63,4,59,Private,2021-07-04-20-13,6,3,3,43,37,6,6,0,6,12,3,9,4,2
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,0,80,Private,2021-07-04-10-28,20,0,20,2,2,0,8,0,8,28,0,28,0,4
Max East/West Block,255,0,255,Private,2021-07-05-05-01,48,0,48,10,10,0,,,,48,0,48,0,21
"Max Smart Gujarmal Modi hospital ,Saket",75,0,75,Private,2021-07-05-00-07,,,,45,0,45,5,0,5,5,0,5,2,14
"MAX SS HOSPITAL, PATPARGANJ",120,0,120,Private,2021-07-04-11-49,10,0,10,111,111,0,10,0,10,20,0,20,2,0
"Max SS Hospital, Shalimar Bagh",84,8,76,Private,2021-07-04-22-59,7,5,2,,,,5,1,4,12,6,6,2,7
"Medeor Hospital, Qutab Instl. Area",55,0,55,Private,2021-07-05-00-09,8,0,8,8,8,0,4,0,4,12,0,12,0,23
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-07-04-17-31,14,0,14,,,,,,,14,0,14,2,20
"Metro Hospital, Lajpat Nagar",33,0,33,Private,2021-07-04-09-46,14,0,14,4,4,0,,,,14,0,14,4,8
"Metro Hospital, Preet Vihar",110,4,106,Private,2021-07-04-08-58,33,3,30,16,16,0,6,0,6,39,3,36,0,17
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-07-05-04-26,12,0,12,8,8,0,3,0,3,15,0,15,1,21
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",42,2,40,Private,2021-07-04-11-21,6,0,6,30,12,18,2,0,2,8,0,8,2,20
"National Heart Institute, East of Kailash",23,0,23,Private,2021-07-05-04-00,21,0,21,10,10,0,2,0,2,23,0,23,1,2
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-07-03-09-56,,,,6,6,0,,,,,,,1,0
"Navjeevan Hospital, Pitampura",30,0,30,Private,2021-07-04-18-00,2,0,2,7,7,0,1,0,1,3,0,3,9,23
Nestiva Hospital,20,0,20,Private,2021-07-04-15-23,,,,,,,2,0,2,2,0,2,4,0
Newlife Medical Centre,12,0,12,Private,2021-07-04-23-14,,,,,,,,,,,,,1,12
Newlife Multispeciality Hospital,20,0,20,Private,2021-07-04-11-38,3,0,3,,,,1,0,1,4,0,4,,
Nidaan Hospital,20,0,20,Private,2021-07-04-11-06,5,0,5,,,,2,0,2,7,0,7,,
Nijhara Hospital,7,0,7,Private,2021-07-04-08-50,,,,,,,,,,,,,1,23
Nirmal Hospital,20,2,18,Private,2021-07-04-09-33,,,,,,,,,,,,,0,20
Nirmala Hospital,19,0,19,Private,2021-07-04-19-45,2,0,2,,,,1,0,1,3,0,3,6,0
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-07-04-23-05,,,,,,,,,,,,,3,20
"NKS Hospital, Gulabi Bagh",82,0,82,Private,2021-07-05-00-29,23,0,23,15,15,0,2,0,2,25,0,25,0,7
Northern Railway,55,0,55,Central Government,2021-07-04-17-55,,,,12,8,4,14,0,14,14,0,14,0,12
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,,,,1,12
Nulife Hospital,15,0,15,Private,2021-07-04-10-56,,,,,,,5,0,5,5,0,5,3,0
Oncoplus Hospital,43,0,43,Private,2021-07-04-10-14,17,0,17,,,,5,0,5,22,0,22,3,0
"Park Hospital, Meera Bagh",53,0,53,Private,2021-07-04-22-52,12,0,12,35,10,25,3,0,3,15,0,15,1,0
Parmeshwari Devi Hospital,18,0,18,Private,2021-07-04-09-44,,,,,,,,,,,,,,
Patel Hospital,10,0,10,Private,2021-07-04-12-55,6,0,6,6,0,6,,,,6,0,6,,
Pentagram,11,0,11,Private,2021-07-04-08-58,6,0,6,,,,,,,6,0,6,1,23
Pentamed Hospital,6,0,6,Private,2021-07-04-11-31,1,0,1,6,2,4,1,0,1,2,0,2,2,15
"PGH Hospital, Vikas Nagar",44,0,44,Private,2021-07-04-17-29,6,0,6,2,0,2,1,0,1,7,0,7,5,23
"Primus Super Specialty Hospital, Chanakyapuri",40,4,36,Private,2021-07-04-17-19,8,2,6,35,15,20,2,0,2,10,2,8,4,0
Pt.RRM Hospital,15,5,10,Private,2021-07-04-10-00,1,0,1,2,0,2,1,0,1,2,0,2,2,23
"Pushpawati Singhania Hospital, Saket",60,0,60,Private,2021-07-05-00-59,5,0,5,35,9,26,4,0,4,9,0,9,1,23
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-07-04-06-55,,,,,,,,,,,,,1,23
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,115,0,115,Central Government,2021-07-02-14-31,,,,,,,,,,,,,3,0
Rajeev Gandhi Super Speciality Hospital,150,2,148,Delhi Government,2021-07-05-03-40,,,,80,23,57,150,2,148,150,2,148,1,19
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,0,230,Private,2021-07-04-15-08,35,0,35,11,11,0,5,0,5,40,0,40,1,11
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-07-04-12-25,3,0,3,,,,,,,3,0,3,1,20
Ram Manohar Lohia Hospital,323,6,317,Central Government,2021-07-05-01-08,,,,71,0,71,28,3,25,28,3,25,4,18
"Rathi Hospital, Najafgarh",30,0,30,Private,2021-07-05-00-20,8,0,8,11,4,7,2,0,2,10,0,10,0,2
Rescue Hospital,38,1,37,Private,2021-07-04-18-03,18,1,17,4,3,1,,,,18,1,17,1,4
"Revive Hospital,tilak nagar",28,0,28,Private,2021-07-04-17-38,14,0,14,2,2,0,1,0,1,15,0,15,0,18
"RLKC Metro Hospital, Naraina",70,0,70,Private,2021-07-04-19-28,17,0,17,17,16,1,1,0,1,18,0,18,7,10
ROSEWOOD HOSPITAL,25,0,25,Private,2021-07-04-11-05,4,0,4,,,,,,,4,0,4,2,0
Royal Kalindi Hospital,26,0,26,Private,2021-07-04-08-31,2,0,2,,,,1,0,1,3,0,3,0,16
Safdarjung Hospital,421,10,411,Central Government,2021-07-04-09-18,,,,,,,80,3,77,80,3,77,11,0
Sai Charitable Dispensary,25,0,25,Private,2021-07-04-15-39,,,,,,,,,,,,,0,12
SAMA HOSPITAL,31,0,31,Private,2021-07-04-16-11,,,,,,,4,0,4,4,0,4,0,23
"Samar Hospital, Dwarka",35,0,35,Private,2021-07-04-13-34,6,0,6,,,,,,,6,0,6,,
Sanjay Gandhi Memorial Hospital,50,15,35,Delhi Government,2021-07-04-23-38,,,,26,12,14,25,4,21,25,4,21,0,15
"Sanjeevan Medical Res. , Daryaganj",40,0,40,Private,2021-07-05-04-04,,,,,,,4,0,4,4,0,4,1,14
Sant Nirankari Covid Care and Treatment centre burari,1000,3,997,Delhi Government,2021-07-05-03-51,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,0,60,Private,2021-07-05-01-21,15,0,15,6,4,2,,,,15,0,15,0,15
Sant Soham Hospital,15,0,15,Private,2021-07-04-10-36,,,,,,,,,,,,,0,21
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-07-04-10-24,16,0,16,13,9,4,4,0,4,20,0,20,1,23
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,,,,128,0,128,128,0,128,52,8
Saroj Super Speciality Hospital,150,1,149,Private,2021-07-05-02-28,,,,33,32,1,30,6,24,30,0,30,3,0
SATYA MULTISPECIALITY HOSPITAL,16,0,16,Private,2021-07-04-11-08,3,0,3,,,,,,,3,0,3,2,0
"Satyabhama Hospital, Nangloi",16,1,15,Private,2021-07-04-17-33,4,0,4,5,2,3,1,0,1,5,0,5,0,10
Satyawati Harishchand Hsopital,225,5,220,Delhi Government,2021-06-29-08-01,20,1,19,,,,5,0,5,25,1,24,37,9
Savitri Hospital,25,0,25,Private,2021-07-04-17-25,13,0,13,,,,,,,13,0,13,0,23
"Sehgal Neo Hospital, Paschim Vihar",30,0,30,Private,2021-07-05-04-18,4,0,4,9,5,4,,,,4,0,4,0,20
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-07-04-18-48,5,0,5,,,,,,,5,0,5,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,0,110,Private,2021-07-04-18-41,16,0,16,30,24,6,8,0,8,24,0,24,1,5
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-29-08-09,,,,,,,,,,,,,0,20
"Shree Agarsain International Hospital, Rohini- 22",175,6,169,Private,2021-07-04-16-52,25,2,23,16,16,0,25,0,25,50,2,48,62,7
Shree Hospital,20,0,20,Private,2021-07-04-19-06,,,,,,,,,,,,,2,0
"Shri Ram Singh Hospital, Krishna Nagar",50,0,50,Private,2021-07-04-12-13,7,0,7,8,4,4,1,0,1,8,0,8,5,0
Shrine Hospital,17,0,17,Private,2021-07-04-19-32,2,0,2,,,,1,0,1,3,0,3,2,23
SINGHAL HOSPITAL,27,0,27,Private,2021-07-04-20-29,7,0,7,,,,,,,7,0,7,1,0
Singhal Medical  Centre,10,0,10,Private,2021-07-04-12-41,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,36,0,36,Private,2021-07-05-03-27,,,,11,11,0,5,0,5,5,0,5,4,20
Sir Ganga Ram Hospital,38,4,34,Private,2021-07-04-08-16,,,,134,100,34,30,4,26,30,4,26,6,0
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-07-05-00-03,6,0,6,2,1,1,,,,6,0,6,3,14
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-07-05-02-48,4,0,4,,,,1,0,1,5,0,5,0,23
"Sri Balaji Action Medical Inst., Paschim Vihar",75,2,73,Private,2021-07-05-02-48,7,0,7,96,96,0,2,0,2,9,0,9,4,14
"St. Stephens Hospital, Tis Hazari",336,10,326,Private,2021-07-05-05-01,24,2,22,8,8,0,8,4,4,32,6,26,4,5
SUKHMANI HOSPITAL,4,0,4,Private,2021-07-04-14-27,,,,,,,,,,,,,2,0
Sunrise Hospital,14,0,14,Private,2021-07-04-10-02,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-07-04-11-15,1,0,1,,,,3,0,3,4,0,4,0,8
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-07-04-12-42,5,0,5,3,0,3,,,,5,0,5,0,20
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-07-04-22-52,8,0,8,5,5,0,2,0,2,10,0,10,1,0
Sushila Hospial,50,0,50,Private,2021-07-04-12-34,10,0,10,,,,,,,10,0,10,2,20
Swami Dayanand,70,2,68,Central Government,2021-07-04-14-40,,,,24,18,6,,,,,,,8,8
Swasthik Hospital,30,0,30,Private,2021-07-04-11-05,,,,8,1,7,,,,,,,1,0
"Tarak Hospital, Uttam Nagar",22,0,22,Private,2021-07-04-09-27,2,0,2,6,5,1,5,0,5,7,0,7,0,8
Tilak Nagar CHC,64,0,64,Central Government,2021-07-01-07-27,,,,,,,,,,,,,6,0
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,1,135,Private,2021-07-04-23-39,14,0,14,23,17,6,2,0,2,16,0,16,1,18
Triton Hospital,10,0,10,Private,2021-07-04-11-12,,,,12,3,9,,,,,,,0,10
Tulsi Multispeciality Hospital & Critical Care Unit,10,0,10,Private,2021-07-04-12-40,1,0,1,,,,1,0,1,2,0,2,2,10
TYAGI NURSING HOME,15,0,15,Private,2021-07-04-14-44,5,0,5,2,2,0,3,0,3,8,0,8,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-07-04-06-06,8,0,8,,,,2,0,2,10,0,10,2,20
"Venkateshwar Hospital, Dwarka",67,2,65,Private,2021-07-05-03-10,18,2,16,,,,3,0,3,21,2,19,0,23
