name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
"Cygnus MLS, Rama Vihar",27,0,27,Private,2021-10-20-16-50,,,,5,0,5,5,0,5,2,0,19,9,10
"Cygnus Sonia Hospital, Nangloi",6,0,6,Private,2021-10-20-17-25,5,0,5,1,0,1,6,0,6,0,17,18,18,0
Deen Dayal Upadhyay hospital,100,10,90,Delhi Government,2021-10-21-04-25,,,,25,10,15,25,10,15,1,4,43,43,0
Deep Chand Bandhu,100,0,100,Delhi Government,2021-10-20-18-52,,,,25,0,25,25,0,25,3,22,10,4,6
Delhi global hospital,3,0,3,Private,2021-10-20-08-18,3,0,3,,,,3,0,3,1,23,4,1,3
"Delhi Heart & Lung Institute, Pachkuian Road",30,0,30,Private,2021-10-20-11-17,3,0,3,2,0,2,5,0,5,3,4,34,26,8
Delhi multi speciality hospital,2,0,2,Private,2021-10-20-08-36,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",103,0,103,Private,2021-10-20-18-21,13,0,13,5,0,5,18,0,18,1,8,8,8,0
"Dharamvir Solanki Hospital, Rohini",5,0,5,Private,2021-10-20-10-30,4,0,4,1,0,1,5,0,5,0,23,5,0,5
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,0,20,Private,2021-10-20-08-37,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,110,2,108,Delhi Government,2021-10-20-08-35,1,0,1,30,2,28,31,2,29,1,7,24,14,10
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-10-20-09-45,6,0,6,,,,6,0,6,,,,,
ESIC Hospital Jhilmil,18,0,18,Central Government,2021-10-20-10-57,,,,,,,,,,4,23,5,5,0
ESIC hospital Okhla,20,0,20,Central Government,2021-10-20-09-46,,,,2,0,2,2,0,2,7,1,15,7,8
"Fortis Escorts Heart Institute, Okhla",112,0,112,Private,2021-10-20-15-46,55,0,55,5,0,5,60,0,60,2,3,16,12,4
"Fortis Hospital, Shalimar Bagh",26,0,26,Private,2021-10-20-09-26,4,0,4,2,0,2,6,0,6,5,23,48,48,0
"Fortis SS Hospital, Vasant Kunj",48,1,47,Private,2021-10-21-01-12,14,1,13,4,0,4,18,1,17,2,23,37,35,2
Galaxy Hospital,8,0,8,Private,2021-10-20-08-34,2,0,2,,,,2,0,2,5,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",25,0,25,Private,2021-10-20-07-31,6,0,6,2,0,2,8,0,8,1,12,15,15,0
"Garg Hospital, Karkardooma",36,0,36,Private,2021-10-20-13-06,4,0,4,,,,4,0,4,7,0,,,
GNS Multispeciality Hospital,6,0,6,Private,2021-07-29-13-47,,,,,,,,,,,,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",14,0,14,Private,2021-10-20-10-29,3,0,3,1,0,1,4,0,4,1,23,10,10,0
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-10-20-17-51,,,,,,,,,,0,12,7,4,3
GTB Hospital,600,0,600,Delhi Government,2021-10-21-04-02,410,0,410,140,0,140,550,0,550,4,4,8,8,0
Gupta Multispecialty Hospital,14,0,14,Private,2021-10-20-03-47,,,,,,,,,,2,0,4,0,4
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-10-20-09-56,4,0,4,,,,4,0,4,3,23,2,0,2
"HAHC Hospital, Hamdard Nagar",60,0,60,Private,2021-10-21-00-24,1,0,1,3,0,3,4,0,4,1,4,29,17,12
HANDA NURSING HOME,12,0,12,Private,2021-10-20-07-59,,,,,,,,,,1,18,6,0,6
Hardik Hospital,10,0,10,Private,2021-10-20-09-05,4,0,4,,,,4,0,4,1,20,,,
Highland Care Multispeciality Hospital,20,0,20,Private,2021-10-20-18-11,5,0,5,,,,5,0,5,0,15,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-10-20-08-30,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",100,0,100,Private,2021-10-20-09-20,,,,14,0,14,14,0,14,0,20,18,0,18
"IBS Hospital, Lajpat Nagar",7,0,7,Private,2021-10-20-09-58,,,,,,,,,,0,6,10,4,6
"Indian spinal injury centre,Vasant Kunj",20,0,20,Private,2021-10-21-02-12,,,,3,0,3,3,0,3,1,0,10,9,1
"Indira Gandhi Hospital, Dwarka",1241,0,1241,Delhi Government,2021-10-20-12-43,139,0,139,191,0,191,330,0,330,5,0,,,
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",215,3,212,Private,2021-10-20-14-40,32,0,32,12,0,12,44,0,44,4,0,117,113,4
"Irene Hospital, Kalkaji",34,0,34,Private,2021-10-20-09-59,3,0,3,2,0,2,5,0,5,1,0,,,
"Ishan Hospital, Rohini",13,0,13,Private,2021-10-20-09-39,5,0,5,,,,5,0,5,0,23,2,0,2
"Jaipur Golden Hospital, Rohini",72,14,58,Private,2021-10-21-01-41,8,7,1,4,0,4,12,7,5,0,16,73,64,9
Janakpuri Super Speciality Hospital Society,100,0,100,Delhi Government,2021-10-20-13-49,50,0,50,,,,50,0,50,5,0,10,8,2
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,0,60,Private,2021-10-20-08-50,8,0,8,2,0,2,10,0,10,4,8,,,
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-10-20-18-28,4,0,4,1,0,1,5,0,5,1,23,2,0,2
Jivodaya Hospital,20,0,20,Private,2021-10-20-09-14,,,,,,,,,,1,23,,,
Jyoti Nursing Home,22,0,22,Private,2021-10-20-23-20,,,,,,,,,,1,11,,,
Kalawati Saran Children's Hospital (LHMC),34,26,8,Central Government,2021-10-20-08-22,,,,5,5,0,5,5,0,3,5,35,34,1
"Kalra Hospital, Dwarka",10,0,10,Private,2021-10-21-04-16,,,,,,,,,,6,0,6,6,0
"Kalra Hospital, Kirti Nagar",34,0,34,Private,2021-10-20-17-22,11,0,11,1,0,1,12,0,12,1,12,29,29,0
Kalyani Hospital,25,0,25,Private,2021-10-20-09-10,8,0,8,1,0,1,9,0,9,13,1,,,
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-10-20-10-47,2,0,2,,,,2,0,2,0,10,4,0,4
khanna hospital,5,0,5,Private,2021-10-20-08-38,1,0,1,1,0,1,2,0,2,0,10,,,
"Konark Hospital, Nangloi",43,0,43,Private,2021-10-20-17-17,14,0,14,1,0,1,15,0,15,5,23,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-10-20-11-53,6,0,6,,,,6,0,6,0,18,2,2,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",30,0,30,Private,2021-10-20-17-17,,,,,,,,,,0,23,32,28,4
"Lalita Hospital, Begumpur",40,0,40,Private,2021-10-20-09-46,4,0,4,1,0,1,5,0,5,,,,,
LHMC,93,55,38,Central Government,2021-10-20-10-23,5,0,5,16,0,16,21,0,21,1,11,27,24,3
Lifeline Hospital,19,0,19,Private,2021-10-20-11-27,2,0,2,2,0,2,4,0,4,10,5,3,1,2
Lok Nayak Hospital,720,5,715,Delhi Government,2021-10-21-00-23,600,2,598,100,3,97,700,5,695,0,20,98,87,11
Lotus Hospital,15,0,15,Private,2021-10-20-15-24,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-10-20-07-59,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-10-20-09-09,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-10-20-09-58,11,0,11,9,0,9,20,0,20,0,20,10,6,4
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-10-13-15-10,,,,,,,,,,,,,,
"Maharaja Agrasen Hospital, Dwarka",21,0,21,Private,2021-10-20-09-12,,,,5,0,5,5,0,5,1,0,11,7,4
"Maharaja Agrasen Hospital, Punjabi Bagh",30,0,30,Private,2021-10-21-03-57,6,0,6,3,0,3,9,0,9,5,14,68,64,4
Makkar Multispeciality Hospital,16,0,16,Private,2021-10-20-09-43,4,0,4,,,,4,0,4,,,8,6,2
Malik Radix Hospital,14,0,14,Private,2021-10-20-19-05,2,0,2,2,0,2,4,0,4,3,6,8,8,0
"MANIPAL HOSPITAL, DWARKA",20,0,20,Private,2021-10-20-11-20,,,,7,0,7,7,0,7,3,0,38,33,5
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-10-20-17-09,4,0,4,1,0,1,5,0,5,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",63,0,63,Private,2021-10-20-17-32,6,0,6,6,0,6,12,0,12,4,22,43,43,0
"Mata Roop Rani Maggo Hospital, Uttam Nagar",20,0,20,Private,2021-10-20-09-29,,,,4,0,4,4,0,4,0,4,12,0,12
Max East/West Block,96,0,96,Private,2021-10-21-04-59,10,0,10,,,,10,0,10,0,21,60,60,0
"Max Smart Gujarmal Modi hospital ,Saket",25,0,25,Private,2021-10-21-04-01,,,,5,0,5,5,0,5,3,22,45,40,5
"MAX SS HOSPITAL, PATPARGANJ",120,0,120,Private,2021-10-20-11-16,10,0,10,10,0,10,20,0,20,1,13,111,111,0
"Max SS Hospital, Shalimar Bagh",84,0,84,Private,2021-10-20-12-21,9,0,9,3,0,3,12,0,12,3,5,102,102,0
"Medeor Hospital, Dwarka",45,0,45,Private,2021-10-20-12-56,,,,8,0,8,8,0,8,0,23,,,
"Medeor Hospital, Qutab Instl. Area",33,0,33,Private,2021-10-21-00-17,8,0,8,4,0,4,12,0,12,0,23,8,0,8
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-10-20-17-20,14,0,14,,,,14,0,14,2,20,,,
"Metro Hospital, Lajpat Nagar",15,0,15,Private,2021-10-20-10-26,5,0,5,,,,5,0,5,3,0,13,8,5
"Metro Hospital, Preet Vihar",40,22,18,Private,2021-10-20-09-07,21,16,5,2,0,2,23,16,7,0,20,50,40,10
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-10-21-00-25,12,0,12,3,0,3,15,0,15,2,12,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",14,0,14,Private,2021-10-20-10-04,4,0,4,,,,4,0,4,3,23,34,25,9
"National Heart Institute, East of Kailash",23,0,23,Private,2021-10-20-17-12,21,0,21,2,0,2,23,0,23,1,14,11,11,0
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-10-20-10-40,,,,,,,,,,2,0,6,2,4
"Navjeevan Hospital, Pitampura",30,0,30,Private,2021-10-20-10-44,2,0,2,1,0,1,3,0,3,5,10,7,7,0
Newlife Medical Centre,12,0,12,Private,2021-10-21-04-35,,,,,,,,,,1,12,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-10-20-14-17,4,0,4,,,,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-10-20-09-20,5,0,5,2,0,2,7,0,7,,,,,
Nijhara Hospital,7,0,7,Private,2021-10-20-08-26,,,,,,,,,,1,23,,,
Nirmal Hospital,20,6,14,Private,2021-10-20-14-20,,,,,,,,,,0,20,,,
Nirmala Hospital,19,0,19,Private,2021-10-20-15-02,2,0,2,1,0,1,3,0,3,1,0,,,
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-10-20-08-01,5,0,5,,,,5,0,5,3,20,,,
"NKS Hospital, Gulabi Bagh",30,0,30,Private,2021-10-20-17-07,10,0,10,2,0,2,12,0,12,0,7,,,
Northern Railway,55,0,55,Central Government,2021-10-20-16-23,,,,14,0,14,14,0,14,0,12,12,7,5
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,10,0,10,Private,2021-10-20-10-37,,,,5,0,5,5,0,5,3,0,,,
Oncoplus Hospital,30,0,30,Private,2021-10-20-21-55,4,0,4,5,0,5,9,0,9,3,0,,,
"Park Hospital, Meera Bagh",17,0,17,Private,2021-10-20-17-17,4,0,4,1,0,1,5,0,5,1,0,45,35,10
Parmeshwari Devi Hospital,18,0,18,Private,2021-10-20-08-16,1,0,1,,,,1,0,1,,,,,
Patel Hospital,10,0,10,Private,2021-10-20-12-44,6,0,6,,,,6,0,6,,,6,0,6
Pentagram,7,0,7,Private,2021-10-19-12-16,,,,,,,,,,1,23,,,
Pentamed Hospital,3,0,3,Private,2021-10-20-09-43,,,,1,0,1,1,0,1,2,20,7,7,0
"PGH Hospital, Vikas Nagar",17,0,17,Private,2021-10-20-17-23,2,0,2,1,0,1,3,0,3,5,23,6,0,6
"Primus Super Specialty Hospital, Chanakyapuri",13,0,13,Private,2021-10-20-14-39,2,0,2,1,0,1,3,0,3,10,0,35,28,7
Pt.RRM Hospital,6,0,6,Private,2021-10-20-12-10,1,0,1,1,0,1,2,0,2,8,10,,,
"Pushpawati Singhania Hospital, Saket",20,0,20,Private,2021-10-21-00-22,3,0,3,1,0,1,4,0,4,4,23,35,14,21
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-10-20-07-43,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,0,100,Central Government,2021-10-20-10-22,,,,,,,,,,4,0,,,
Rajeev Gandhi Super Speciality Hospital,150,0,150,Delhi Government,2021-10-21-04-00,,,,150,0,150,150,0,150,5,8,80,17,63
"Rajiv Gandhi Cancer Institute & RC, Rohini*",50,0,50,Private,2021-10-20-09-10,4,0,4,1,0,1,5,0,5,1,20,10,10,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-10-20-12-05,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,15,308,Central Government,2021-10-20-06-30,,,,28,3,25,28,3,25,2,19,65,0,65
"Rathi Hospital, Najafgarh",20,0,20,Private,2021-10-20-20-02,7,0,7,2,0,2,9,0,9,0,20,11,2,9
Rescue Hospital,20,0,20,Private,2021-10-20-10-42,2,0,2,,,,2,0,2,29,3,3,3,0
"Revive Hospital,tilak nagar",28,0,28,Private,2021-10-20-17-32,14,0,14,1,0,1,15,0,15,0,18,2,2,0
"RLKC Metro Hospital, Naraina",30,0,30,Private,2021-10-20-19-02,3,0,3,1,0,1,4,0,4,7,10,31,29,2
ROSEWOOD HOSPITAL,25,0,25,Private,2021-10-20-11-28,4,0,4,,,,4,0,4,3,0,4,0,4
Royal Kalindi Hospital,26,0,26,Private,2021-10-20-08-37,3,0,3,1,0,1,4,0,4,0,23,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-10-20-09-14,,,,,,,,,,4,0,4,0,4
Safdarjung Hospital,210,0,210,Central Government,2021-10-20-09-31,,,,18,0,18,18,0,18,8,0,67,67,0
Sai Charitable Dispensary,25,0,25,Private,2021-10-20-13-00,,,,,,,,,,0,12,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-10-20-08-43,5,0,5,1,0,1,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,50,6,44,Delhi Government,2021-10-20-23-36,,,,25,0,25,25,0,25,0,15,26,19,7
"Sanjeevan Medical Res. , Daryaganj",30,0,30,Private,2021-10-20-10-22,,,,2,0,2,2,0,2,1,20,4,2,2
Sant Nirankari Covid Care and Treatment centre burari,1000,0,1000,Delhi Government,2021-10-21-04-01,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,0,60,Private,2021-10-20-10-15,15,0,15,,,,15,0,15,1,12,6,6,0
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-10-20-10-37,16,0,16,4,0,4,20,0,20,2,20,15,15,0
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,128,0,128,128,0,128,52,8,,,
Saroj Super Speciality Hospital,10,0,10,Private,2021-10-20-09-31,3,0,3,2,0,2,5,0,5,3,0,63,47,16
SATYA MULTISPECIALITY HOSPITAL,6,0,6,Private,2021-10-20-11-05,1,0,1,,,,1,0,1,6,0,2,0,2
"Satyabhama Hospital, Nangloi",16,0,16,Private,2021-10-20-17-12,4,0,4,1,0,1,5,0,5,0,6,8,6,2
"Sehgal Neo Hospital, Paschim Vihar",10,0,10,Private,2021-10-20-17-49,1,0,1,,,,1,0,1,0,20,9,8,1
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-10-20-13-00,5,0,5,,,,5,0,5,,,,,
Shanti Devi Hospital,25,0,25,Private,2021-10-20-08-15,,,,,,,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",20,0,20,Private,2021-10-20-09-46,4,0,4,2,0,2,6,0,6,1,5,48,41,7
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-29-08-09,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",98,0,98,Private,2021-10-20-09-10,13,0,13,25,0,25,38,0,38,60,0,32,32,0
Shree Hospital,20,0,20,Private,2021-10-20-11-19,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,0,52,Private,2021-10-20-10-22,6,0,6,1,0,1,7,0,7,5,0,8,6,2
Shrine Hospital,12,0,12,Private,2021-10-20-20-44,2,0,2,1,0,1,3,0,3,5,23,,,
SINGHAL HOSPITAL,28,0,28,Private,2021-10-20-21-32,8,0,8,,,,8,0,8,2,12,6,2,4
Singhal Medical  Centre,10,1,9,Private,2021-10-20-12-29,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,12,0,12,Private,2021-10-21-04-32,,,,2,0,2,2,0,2,2,10,14,7,7
Sir Ganga Ram Hospital,6,2,4,Private,2021-10-20-08-10,,,,6,2,4,6,2,4,8,0,134,115,19
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-10-21-02-02,6,0,6,,,,6,0,6,1,0,,,
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-10-21-01-52,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",25,1,24,Private,2021-10-21-04-11,3,0,3,2,0,2,5,0,5,2,6,100,98,2
"St. Stephens Hospital, Tis Hazari",250,3,247,Private,2021-10-21-04-01,24,0,24,8,0,8,32,0,32,6,12,8,0,8
SUKHMANI HOSPITAL,4,0,4,Private,2021-07-15-11-23,,,,,,,,,,2,0,,,
Sunrise Hospital,14,0,14,Private,2021-10-20-12-43,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-10-20-11-10,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-10-20-12-51,5,0,5,,,,5,0,5,0,20,3,0,3
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-10-20-17-17,8,0,8,2,0,2,10,0,10,1,0,5,5,0
Sushila Hospial,50,0,50,Private,2021-10-20-09-51,10,0,10,,,,10,0,10,2,20,,,
Swasthik Hospital,22,0,22,Private,2021-10-20-14-45,8,0,8,,,,8,0,8,1,1,,,
"Tarak Hospital, Uttam Nagar",22,0,22,Private,2021-10-20-07-21,5,0,5,2,0,2,7,0,7,0,8,6,6,0
Tilak Nagar CHC,64,0,64,Central Government,2021-07-01-07-27,,,,,,,,,,6,0,,,
"Tirath Ram Shah Charitable Hospital, Civil Lines",54,0,54,Private,2021-10-20-08-13,14,0,14,2,0,2,16,0,16,1,18,23,12,11
Triton Hospital,10,0,10,Private,2021-10-20-11-33,,,,,,,,,,0,10,12,10,2
Tulsi Multispeciality Hospital & Critical Care Unit,10,0,10,Private,2021-10-20-11-52,1,0,1,,,,1,0,1,2,2,,,
TYAGI NURSING HOME,15,0,15,Private,2021-10-20-13-40,7,0,7,3,0,3,10,0,10,,,2,2,0
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-10-21-00-55,8,0,8,2,0,2,10,0,10,2,20,10,0,10
"Venkateshwar Hospital, Dwarka",67,2,65,Private,2021-10-21-01-45,18,0,18,3,0,3,21,0,21,0,18,50,50,0
"Vikas Hospital, Najafgarh",25,0,25,Private,2021-10-20-09-51,5,0,5,3,0,3,8,0,8,4,15,8,8,0
VIMHANS,180,0,180,Private,2021-10-20-08-19,82,0,82,48,0,48,130,0,130,0,14,,,
Warda Hospital,10,0,10,Private,2021-09-03-13-09,,,,,,,,,,,,,,
All,16274,217,16057,,2021-10-21-05-30,2224,27,2197,1480,31,1449,3704,58,3646,,,3088,2387,701
AIIMS Main Delhi,,,,Central Government,2021-10-20-17-51,,,,,,,,,,4,4,93,73,20
Arogya Hospital,,,,Private,2021-10-20-10-05,,,,,,,,,,0,23,4,4,0
Balaji Hospital,,,,Private,2021-10-20-11-01,,,,,,,,,,0,4,3,0,3
"Bansal Hospital & Research Centre, New Friends Colony",,,,Private,2021-10-20-07-19,,,,,,,,,,1,0,10,7,3
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",,,,Private,2021-10-20-18-02,,,,,,,,,,2,15,10,10,0
"Bhagwan Mahavir Hospital, Madhuban Chowk",,,,Private,2021-10-20-09-20,,,,,,,,,,0,20,11,8,3
East Delhi Medical Centre Mansarover Park,,,,Private,2021-10-20-10-55,,,,,,,,,,1,20,6,5,1
"Jain Hospital, Vikas Marg Extn.",,,,Private,2021-10-20-09-13,,,,,,,,,,0,23,13,8,5
"Jeewan Mala Hospital, Rohtak Road",,,,Private,2021-10-20-10-56,,,,,,,,,,0,10,8,8,0
"Jeewan Nursing Home, Pusa Road",,,,Private,2021-10-20-10-39,,,,,,,,,,0,23,7,5,2
