name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
"HAHC Hospital, Hamdard Nagar",141,0,141,Private,2021-08-05-00-53,4,0,4,8,0,8,12,0,12,1,4,29,8,21
Hardik Hospital,10,0,10,Private,2021-08-04-08-43,4,0,4,,,,4,0,4,1,20,,,
Highland Care Multispeciality Hospital,20,0,20,Private,2021-08-04-18-33,5,0,5,,,,5,0,5,0,15,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-08-04-12-30,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",100,0,100,Private,2021-08-04-09-19,14,0,14,14,0,14,28,0,28,0,20,18,0,18
"IBS Hospital, Lajpat Nagar",7,0,7,Private,2021-08-04-09-52,,,,,,,,,,0,6,10,4,6
"Indian spinal injury centre,Vasant Kunj",60,4,56,Private,2021-08-05-03-30,,,,9,0,9,9,0,9,0,18,10,8,2
"Indira Gandhi Hospital, Dwarka",250,1,249,Delhi Government,2021-08-04-12-43,,,,15,0,15,15,0,15,5,0,73,0,73
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",215,6,209,Private,2021-08-04-16-50,36,5,31,12,0,12,48,5,43,4,0,117,112,5
"Irene Hospital, Kalkaji",34,0,34,Private,2021-08-04-10-10,3,0,3,2,0,2,5,0,5,2,0,,,
"Ishan Hospital, Rohini",13,0,13,Private,2021-08-04-15-53,5,0,5,,,,5,0,5,0,15,,,
"Jaipur Golden Hospital, Rohini",72,9,63,Private,2021-08-05-01-16,8,5,3,4,0,4,12,5,7,0,16,73,41,32
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",50,0,50,Private,2021-08-04-11-17,,,,,,,,,,2,16,10,3,7
"Jeewan Mala Hospital, Rohtak Road",45,0,45,Private,2021-08-04-10-12,15,0,15,8,0,8,23,0,23,0,10,8,8,0
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-08-04-17-22,4,0,4,1,0,1,5,0,5,1,23,2,0,2
Jivisha Advanced Medical Centre,22,0,22,Private,2021-08-04-13-29,,,,,,,,,,1,23,,,
Jyoti Nursing Home,22,4,18,Private,2021-08-04-23-18,,,,,,,,,,1,11,,,
Kalawati Saran Children's Hospital (LHMC),34,13,21,Central Government,2021-08-04-11-10,,,,5,3,2,5,3,2,6,12,35,29,6
"Kalra Hospital, Dwarka",10,0,10,Private,2021-08-04-19-48,,,,,,,,,,6,0,6,6,0
"Kalra Hospital, Kirti Nagar",34,0,34,Private,2021-08-04-17-20,11,0,11,1,0,1,12,0,12,0,12,29,29,0
Kalyani Hospital,25,0,25,Private,2021-08-04-07-28,8,0,8,1,0,1,9,0,9,13,1,,,
"Kapil Multispecialty Hospital, Nathupura",10,0,10,Private,2021-08-04-08-32,,,,,,,,,,8,0,5,0,5
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-08-04-08-47,2,0,2,,,,2,0,2,0,10,4,0,4
khanna hospital,5,0,5,Private,2021-08-04-12-21,1,0,1,1,0,1,2,0,2,0,10,,,
"Konark Hospital, Nangloi",43,0,43,Private,2021-08-04-18-09,14,0,14,1,0,1,15,0,15,1,20,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-08-04-16-42,6,0,6,,,,6,0,6,0,18,2,2,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",30,0,30,Private,2021-08-04-17-48,,,,,,,,,,0,23,32,25,7
"Lalita Hospital, Begumpur",40,0,40,Private,2021-08-04-10-34,4,0,4,1,0,1,5,0,5,,,,,
LHMC,93,56,37,Central Government,2021-08-04-09-33,5,1,4,16,2,14,21,3,18,1,10,27,24,3
Lifeline Hospital,19,0,19,Private,2021-08-04-11-02,2,0,2,2,0,2,4,0,4,10,0,3,0,3
Lok Nayak Hospital,720,8,712,Delhi Government,2021-08-05-03-03,600,5,595,100,3,97,700,8,692,0,20,98,98,0
Lotus Hospital,15,0,15,Private,2021-08-04-18-14,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-08-04-07-34,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-08-04-09-37,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-08-04-10-55,14,0,14,6,0,6,20,0,20,51,20,10,1,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-08-04-12-13,,,,,,,,,,,,,,
"Maharaja Agrasen Hospital, Dwarka",21,0,21,Private,2021-08-04-15-36,,,,5,0,5,5,0,5,1,0,11,4,7
"Maharaja Agrasen Hospital, Punjabi Bagh",90,0,90,Private,2021-08-04-17-52,25,0,25,3,0,3,28,0,28,6,8,64,64,0
Makkar Multispeciality Hospital,16,0,16,Private,2021-08-04-09-26,8,0,8,,,,8,0,8,,,8,1,7
Malik Radix Hospital,14,0,14,Private,2021-08-04-19-06,2,0,2,2,0,2,4,0,4,3,6,8,8,0
"MANIPAL HOSPITAL, DWARKA",60,0,60,Private,2021-08-04-09-32,8,0,8,14,0,14,22,0,22,2,0,38,31,7
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-08-04-17-46,4,0,4,1,0,1,5,0,5,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",63,0,63,Private,2021-08-04-17-31,6,0,6,6,0,6,12,0,12,8,8,43,39,4
"Mata Roop Rani Maggo Hospital, Uttam Nagar",20,0,20,Private,2021-08-04-12-36,,,,4,0,4,4,0,4,0,4,12,0,12
Max East/West Block,96,0,96,Private,2021-08-05-05-00,10,0,10,,,,10,0,10,0,21,60,60,0
"Max Smart Gujarmal Modi hospital ,Saket",75,1,74,Private,2021-08-04-10-10,,,,5,0,5,5,0,5,3,21,45,40,5
"MAX SS HOSPITAL, PATPARGANJ",120,0,120,Private,2021-08-04-10-52,10,0,10,10,0,10,20,0,20,3,23,111,111,0
"Max SS Hospital, Shalimar Bagh",84,2,82,Private,2021-08-04-23-03,10,2,8,2,0,2,12,2,10,3,6,99,99,0
"Medeor Hospital, Dwarka",45,0,45,Private,2021-08-04-11-48,,,,8,0,8,8,0,8,0,23,,,
"Medeor Hospital, Qutab Instl. Area",55,0,55,Private,2021-08-05-00-08,8,0,8,4,0,4,12,0,12,0,23,8,6,2
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-08-04-17-21,14,0,14,,,,14,0,14,2,20,,,
"Metro Hospital, Lajpat Nagar",15,0,15,Private,2021-08-04-12-08,5,0,5,,,,5,0,5,3,15,13,9,4
"Metro Hospital, Preet Vihar",40,15,25,Private,2021-08-04-08-51,21,8,13,2,0,2,23,8,15,0,20,16,16,0
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-08-05-04-31,12,0,12,3,0,3,15,0,15,0,17,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",42,0,42,Private,2021-08-04-11-22,6,0,6,2,0,2,8,0,8,2,23,30,9,21
"National Heart Institute, East of Kailash",23,0,23,Private,2021-08-04-16-06,21,0,21,2,0,2,23,0,23,2,5,11,11,0
National Institute of TB and Respiratory Diseases (LRS TB),15,1,14,Central Government,2021-08-04-11-03,,,,,,,,,,3,0,6,5,1
"Navjeevan Hospital, Pitampura",30,0,30,Private,2021-08-04-08-28,2,0,2,1,0,1,3,0,3,2,23,7,7,0
Newlife Medical Centre,12,0,12,Private,2021-08-04-17-54,,,,,,,,,,1,12,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-08-04-11-58,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-08-04-11-59,5,0,5,2,0,2,7,0,7,,,,,
Nijhara Hospital,7,0,7,Private,2021-08-04-11-18,,,,,,,,,,1,23,,,
Nirmal Hospital,20,1,19,Private,2021-08-04-20-50,,,,,,,,,,0,20,,,
Nirmala Hospital,19,0,19,Private,2021-08-04-21-25,2,0,2,1,0,1,3,0,3,6,0,,,
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-08-04-10-23,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",82,0,82,Private,2021-08-04-20-02,23,0,23,2,0,2,25,0,25,0,7,15,15,0
Northern Railway,55,1,54,Central Government,2021-08-04-16-12,,,,14,1,13,14,1,13,0,12,12,8,4
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,0,15,Private,2021-08-04-13-41,,,,5,0,5,5,0,5,3,0,,,
Oncoplus Hospital,30,0,30,Private,2021-08-04-18-13,4,0,4,5,0,5,9,0,9,3,0,,,
"Park Hospital, Meera Bagh",53,0,53,Private,2021-08-04-17-21,12,0,12,3,0,3,15,0,15,1,0,35,10,25
Parmeshwari Devi Hospital,18,0,18,Private,2021-08-04-10-19,,,,,,,,,,,,,,
Patel Hospital,10,0,10,Private,2021-08-04-09-44,6,0,6,,,,6,0,6,,,6,0,6
Pentagram,11,0,11,Private,2021-08-04-09-25,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,4,0,4,Private,2021-08-04-10-25,1,0,1,1,0,1,2,0,2,2,20,6,3,3
"PGH Hospital, Vikas Nagar",17,0,17,Private,2021-08-04-14-27,2,0,2,1,0,1,3,0,3,12,23,6,0,6
"Primus Super Specialty Hospital, Chanakyapuri",40,0,40,Private,2021-08-04-17-33,8,0,8,2,0,2,10,0,10,10,0,35,21,14
Pt.RRM Hospital,12,0,12,Private,2021-08-04-10-15,1,0,1,1,0,1,2,0,2,3,14,,,
"Pushpawati Singhania Hospital, Saket",60,0,60,Private,2021-08-05-02-09,5,0,5,4,0,4,9,0,9,5,22,35,16,19
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-08-04-07-31,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,0,100,Central Government,2021-08-04-11-31,,,,,,,,,,5,0,,,
Rajeev Gandhi Super Speciality Hospital,150,0,150,Delhi Government,2021-08-05-02-04,,,,150,0,150,150,0,150,4,6,80,45,35
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,1,229,Private,2021-08-04-13-12,35,0,35,5,0,5,40,0,40,1,11,10,10,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-08-04-11-46,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,18,305,Central Government,2021-08-04-17-06,,,,28,6,22,28,6,22,6,2,65,0,65
"Rathi Hospital, Najafgarh",20,0,20,Private,2021-08-05-00-19,7,0,7,2,0,2,9,0,9,0,20,11,5,6
Rescue Hospital,20,0,20,Private,2021-08-04-19-23,2,0,2,,,,2,0,2,1,17,3,3,0
"Revive Hospital,tilak nagar",28,0,28,Private,2021-08-04-17-16,14,0,14,1,0,1,15,0,15,0,18,2,2,0
"RLKC Metro Hospital, Naraina",30,0,30,Private,2021-08-04-17-20,3,0,3,1,0,1,4,0,4,7,10,31,25,6
ROSEWOOD HOSPITAL,25,0,25,Private,2021-08-04-09-37,4,0,4,,,,4,0,4,2,0,,,
Royal Kalindi Hospital,26,0,26,Private,2021-08-04-12-01,3,0,3,1,0,1,4,0,4,0,23,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-08-04-09-40,,,,,,,,,,4,0,,,
Safdarjung Hospital,210,2,208,Central Government,2021-08-04-10-45,,,,18,0,18,18,0,18,10,0,67,2,65
Sai Charitable Dispensary,25,0,25,Private,2021-08-04-10-30,,,,,,,,,,0,12,,,
SAMA HOSPITAL,31,0,31,Private,2021-08-04-13-24,,,,4,0,4,4,0,4,0,23,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-08-04-15-51,6,0,6,,,,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,50,8,42,Delhi Government,2021-08-05-00-08,,,,25,0,25,25,0,25,0,15,26,21,5
"Sanjeevan Medical Res. , Daryaganj",30,0,30,Private,2021-08-04-14-17,,,,2,0,2,2,0,2,1,20,4,2,2
Sant Nirankari Covid Care and Treatment centre burari,1000,0,1000,Delhi Government,2021-08-05-04-01,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,0,60,Private,2021-08-04-09-49,15,0,15,,,,15,0,15,1,8,6,5,1
Sant Soham Hospital,15,0,15,Private,2021-08-04-10-24,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-08-04-10-38,16,0,16,4,0,4,20,0,20,1,23,15,15,0
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,128,0,128,128,0,128,52,8,,,
Saroj Super Speciality Hospital,21,1,20,Private,2021-08-05-02-30,10,1,9,4,0,4,14,1,13,3,0,49,49,0
SATYA MULTISPECIALITY HOSPITAL,16,0,16,Private,2021-08-04-10-59,3,0,3,,,,3,0,3,6,0,,,
"Satyabhama Hospital, Nangloi",16,0,16,Private,2021-08-04-19-55,4,0,4,1,0,1,5,0,5,0,11,8,6,2
Savitri Hospital,25,0,25,Private,2021-08-05-04-47,13,0,13,,,,13,0,13,0,23,,,
"Sehgal Neo Hospital, Paschim Vihar",30,0,30,Private,2021-08-04-17-18,4,0,4,,,,4,0,4,0,22,9,3,6
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-08-04-17-30,5,0,5,,,,5,0,5,,,,,
Shanti Devi Hospital,25,0,25,Private,2021-08-04-10-01,,,,,,,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,0,110,Private,2021-08-04-06-58,16,0,16,8,0,8,24,0,24,1,5,30,25,5
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-29-08-09,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",98,10,88,Private,2021-08-04-10-26,13,5,8,25,0,25,38,5,33,31,8,32,18,14
Shree Hospital,20,0,20,Private,2021-08-04-23-35,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",50,0,50,Private,2021-08-04-10-18,6,0,6,1,0,1,7,0,7,5,0,8,6,2
Shrine Hospital,12,0,12,Private,2021-08-04-20-39,2,0,2,1,0,1,3,0,3,5,23,,,
SINGHAL HOSPITAL,28,0,28,Private,2021-08-04-18-54,8,0,8,,,,8,0,8,1,6,6,0,6
Singhal Medical  Centre,10,0,10,Private,2021-08-04-12-38,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,36,0,36,Private,2021-08-05-04-33,,,,5,0,5,5,0,5,4,6,11,6,5
Sir Ganga Ram Hospital,13,3,10,Private,2021-08-04-07-55,,,,13,3,10,13,3,10,7,0,134,105,29
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-08-04-19-49,6,0,6,,,,6,0,6,3,17,2,2,0
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-08-05-02-25,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",80,0,80,Private,2021-08-05-02-19,7,0,7,4,0,4,11,0,11,8,14,94,91,3
"St. Stephens Hospital, Tis Hazari",336,11,325,Private,2021-08-05-05-01,24,3,21,8,2,6,32,5,27,7,11,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-07-15-11-23,,,,,,,,,,2,0,,,
Sunrise Hospital,14,0,14,Private,2021-08-04-10-30,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-08-04-15-53,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-08-04-09-13,5,0,5,,,,5,0,5,0,20,3,0,3
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-08-04-17-21,8,0,8,2,0,2,10,0,10,1,0,5,5,0
Sushila Hospial,50,0,50,Private,2021-08-04-09-33,10,0,10,,,,10,0,10,2,20,,,
Swasthik Hospital,30,0,30,Private,2021-08-04-09-24,8,0,8,,,,8,0,8,1,1,,,
"Tarak Hospital, Uttam Nagar",22,0,22,Private,2021-08-04-11-41,2,0,2,5,0,5,7,0,7,0,8,6,6,0
Tilak Nagar CHC,64,0,64,Central Government,2021-07-01-07-27,,,,,,,,,,6,0,,,
"Tirath Ram Shah Charitable Hospital, Civil Lines",54,4,50,Private,2021-08-04-17-27,14,0,14,2,0,2,16,0,16,1,18,23,16,7
Triton Hospital,10,0,10,Private,2021-08-04-11-56,,,,,,,,,,0,10,12,6,6
Tulsi Multispeciality Hospital & Critical Care Unit,10,0,10,Private,2021-08-04-12-19,1,0,1,1,0,1,2,0,2,2,2,,,
TYAGI NURSING HOME,15,0,15,Private,2021-08-04-12-53,7,0,7,3,0,3,10,0,10,,,,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-08-04-07-28,8,0,8,2,0,2,10,0,10,2,20,,,
"Venkateshwar Hospital, Dwarka",67,3,64,Private,2021-08-04-19-28,18,0,18,3,0,3,21,0,21,0,23,50,50,0
"Vikas Hospital, Najafgarh",25,0,25,Private,2021-08-04-13-23,5,0,5,3,0,3,8,0,8,1,10,8,1,7
VIMHANS,180,0,180,Private,2021-08-04-10-18,82,0,82,48,0,48,130,0,130,0,10,,,
World Brain Center Hospital,45,0,45,Private,2021-08-04-12-19,9,0,9,1,0,1,10,0,10,1,0,1,1,0
All,16843,311,16532,,2021-08-05-05-30,2277,42,2235,1409,75,1334,3686,117,3569,,,2967,2065,902
Balaji Hospital,,,,Private,2021-08-04-11-33,,,,,,,,,,0,4,3,0,3
"Bansal Hospital & Research Centre, New Friends Colony",,,,Private,2021-08-04-08-54,,,,,,,,,,1,0,10,5,5
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",,,,Private,2021-08-05-02-21,,,,,,,,,,2,17,10,10,0
