name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours
Hira’s Multispeciality Hospital,15,3,12,Private,2021-05-09-16-59,,,,,,,,,,,,,0,2
"Holy Family Hospital, Okhla",385,385,0,Private,2021-05-10-09-07,10,10,0,18,18,0,44,44,0,54,54,0,,
"IBS Hospital, Lajpat Nagar",39,37,2,Private,2021-05-10-08-02,10,10,0,,,,3,3,0,13,13,0,0,7
"Indian spinal injury centre,Vasant Kunj",179,179,0,Private,2021-05-10-11-00,10,10,0,9,6,3,4,4,0,14,14,0,0,4
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",470,470,0,Private,2021-05-10-08-09,88,88,0,65,65,0,12,12,0,100,100,0,0,15
"Irene Hospital, Kalkaji",35,35,0,Private,2021-05-10-10-49,5,5,0,,,,2,2,0,7,7,0,0,2
"Ishan Hospital, Rohini",13,13,0,Private,2021-05-10-10-57,5,5,0,,,,,,,5,5,0,0,10
"Jain Hospital, Vikas Marg Extn.",42,39,3,Private,2021-05-10-10-09,13,13,0,2,2,0,,,,13,13,0,0,10
"Jaipur Golden Hospital, Rohini",220,219,1,Private,2021-05-10-09-14,59,59,0,10,10,0,6,6,0,65,65,0,0,16
Janakpuri Super Speciality Hospital Society,28,28,0,Delhi Government,2021-05-10-11-01,18,18,0,,,,,,,18,18,0,1,12
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,52,8,Private,2021-05-10-10-01,8,8,0,,,,2,2,0,10,10,0,0,10
"Jeewan Mala Hospital, Rohtak Road",60,60,0,Private,2021-05-10-10-48,28,28,0,6,6,0,8,8,0,36,36,0,0,12
"Jeewan Moti Khera Hospital, Nangloi",30,12,18,Private,2021-05-10-11-20,4,4,0,,,,1,1,0,5,5,0,1,23
"Jeewan Nursing Home, Pusa Road",37,36,1,Private,2021-05-10-10-40,7,7,0,7,7,0,,,,7,7,0,0,4
K K Surgical & Maternity Centre,40,0,40,Private,2021-05-10-10-56,,,,,,,,,,,,,,
"Kalra Hospital, Dwarka",30,25,5,Private,2021-05-10-10-00,,,,6,0,6,,,,,,,0,7
"Kalra Hospital, Kirti Nagar",93,93,0,Private,2021-05-10-10-14,29,29,0,29,29,0,3,3,0,32,32,0,0,6
Kalyani Hospital,35,35,0,Private,2021-05-10-09-31,8,8,0,,,,1,1,0,9,9,0,2,2
"Kapil Multispecialty Hospital, Nathupura",40,38,2,Private,2021-05-10-10-49,3,3,0,,,,1,1,0,4,4,0,1,0
Khandelwal Hospital And Urology Center,30,22,8,Private,2021-05-10-11-10,6,6,0,,,,,,,6,6,0,0,5
khanna hospital,50,26,24,Private,2021-05-10-11-28,7,7,0,,,,1,1,0,8,8,0,0,3
"Konark Hospital, Nangloi",43,26,17,Private,2021-05-10-10-22,,,,16,16,0,,,,,,,1,4
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,24,2,Private,2021-05-10-10-35,6,6,0,,,,,,,6,6,0,0,5
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,68,28,Private,2021-05-10-10-10,26,26,0,10,10,0,,,,26,26,0,0,12
"Kukreja Hospital, Mayur Vihar",27,18,9,Private,2021-05-10-07-46,5,5,0,,,,,,,5,5,0,0,7
"Lalita Hospital, Begumpur",40,39,1,Private,2021-05-10-10-40,3,3,0,,,,1,1,0,4,4,0,,
LHMC,370,334,36,Central Government,2021-05-10-11-09,34,34,0,27,22,5,16,16,0,50,50,0,1,0
Life RAYS HOSPITAL,12,4,8,Private,2021-05-09-09-29,,,,,,,,,,,,,2,20
Lok Nayak Hospital,1500,917,583,Delhi Government,2021-05-10-10-00,250,250,0,,,,250,250,0,500,500,0,0,11
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,30,41,Private,2021-05-10-08-52,24,19,5,26,14,12,2,2,0,26,21,5,0,2
Maha Durga Charitable Trust Hospital,130,130,0,Private,2021-05-10-10-12,24,24,0,6,0,6,6,6,0,30,30,0,1,4
"Maharaja Agarsain Multispecialty Hospital, Narela",35,30,5,Private,2021-05-10-09-37,4,4,0,,,,,,,4,4,0,2,5
"Maharaja Agrasen Hospital, Dwarka",47,47,0,Private,2021-05-10-10-38,,,,4,4,0,12,12,0,12,12,0,0,16
"Maharaja Agrasen Hospital, Punjabi Bagh",250,245,5,Private,2021-05-10-09-58,64,64,0,20,20,0,8,8,0,72,72,0,1,6
Makkar Multispeciality Hospital,44,43,1,Private,2021-05-09-08-10,11,11,0,,,,,,,11,11,0,,
Malik Radix Hospital,47,47,0,Private,2021-05-10-08-16,13,13,0,,,,1,1,0,14,14,0,1,0
"MANIPAL HOSPITAL, DWARKA",254,254,0,Private,2021-05-10-09-11,26,26,0,20,20,0,14,14,0,40,40,0,0,12
"Mansaram Hospital, Nangloi",42,25,17,Private,2021-05-10-09-59,9,9,0,,,,1,1,0,10,10,0,1,4
"Mata Chanan Devi Hospital, Janakpuri",200,178,22,Private,2021-05-10-11-23,39,39,0,,,,9,9,0,48,48,0,0,20
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,80,0,Private,2021-05-10-09-31,9,9,0,,,,7,7,0,16,16,0,0,5
Max East/West Block,255,221,34,Private,2021-05-10-08-12,33,33,0,10,10,0,15,15,0,48,48,0,0,7
"Max Smart Gujarmal Modi hospital ,Saket",250,237,13,Private,2021-05-10-10-26,,,,,,,50,50,0,50,50,0,0,6
"MAX SS HOSPITAL, PATPARGANJ",346,324,22,Private,2021-05-10-09-43,100,100,0,18,18,0,40,40,0,140,140,0,0,10
"Max SS Hospital, Shalimar Bagh",280,280,0,Private,2021-05-10-10-11,62,62,0,,,,30,30,0,92,92,0,1,17
"Medeor Hospital, Qutab Instl. Area",55,39,16,Private,2021-05-10-08-56,8,8,0,8,4,4,4,4,0,12,12,0,0,14
"Medstar Hospital, Paschim Vihar",32,32,0,Private,2021-05-10-08-10,13,13,0,,,,1,1,0,14,14,0,0,4
"Metro Hospital, Lajpat Nagar",33,33,0,Private,2021-05-10-11-20,14,14,0,,,,,,,14,14,0,0,17
"Metro Hospital, Preet Vihar",110,102,8,Private,2021-05-10-08-05,18,18,0,16,16,0,4,4,0,22,22,0,3,4
"MGS Hospital, Punjabi Bagh",88,88,0,Private,2021-05-10-10-04,27,27,0,,,,7,7,0,34,34,0,0,14
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",135,135,0,Private,2021-05-10-08-54,18,18,0,9,9,0,12,12,0,30,30,0,0,7
"National Heart Institute, East of Kailash",92,92,0,Private,2021-05-10-08-27,25,25,0,10,8,2,7,7,0,32,32,0,0,2
National Institute of TB and Respiratory Diseases (LRS TB),77,51,26,Central Government,2021-05-09-10-54,,,,6,2,4,,,,,,,1,0
"Navjeevan Hospital, Pitampura",90,90,0,Private,2021-05-10-08-08,6,6,0,,,,4,4,0,10,10,0,0,6
Nestiva Hospital,20,17,3,Private,2021-05-10-10-27,2,2,0,,,,2,2,0,4,4,0,0,10
Nidaan Hospital,20,17,3,Private,2021-05-10-11-18,5,5,0,7,0,7,2,2,0,7,7,0,0,23
Nijhara Hospital,7,6,1,Private,2021-05-09-07-53,,,,,,,,,,,,,0,5
Nirmala Hospital,23,23,0,Private,2021-05-09-09-47,2,2,0,,,,1,1,0,3,3,0,1,4
"NKS Hospital, Gulabi Bagh",82,33,49,Private,2021-05-10-10-28,38,23,15,,,,2,2,0,40,25,15,0,4
Northern Railway,200,189,11,Central Government,2021-05-10-09-58,,,,12,12,0,18,18,0,18,18,0,0,12
Oncoplus Hospital,40,40,0,Private,2021-05-09-18-37,15,15,0,,,,5,5,0,20,20,0,0,3
"Panchsheel Hospital, Yamuna Vihar",32,29,3,Private,2021-05-10-11-12,8,8,0,,,,,,,8,8,0,0,6
"Park Hospital, Meera Bagh",110,65,45,Private,2021-05-10-11-13,35,35,0,10,10,0,5,5,0,40,40,0,0,14
Parmeshwari Devi Hospital,18,17,1,Private,2021-05-10-10-29,1,1,0,,,,,,,1,1,0,,
Patel Hospital,10,0,10,Private,2021-05-09-13-11,,,,,,,,,,,,,,
"PGH Hospital, Vikas Nagar",44,14,30,Private,2021-05-10-10-28,6,6,0,2,0,2,1,1,0,7,7,0,0,12
"Primus Super Specialty Hospital, Chanakyapuri",111,111,0,Private,2021-05-10-09-33,59,59,0,21,13,8,2,2,0,61,61,0,0,16
Pt.RRM Hospital,15,9,6,Private,2021-05-09-09-23,1,1,0,,,,1,1,0,2,2,0,1,18
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,35,0,Private,2021-05-10-10-22,9,9,0,5,4,1,1,1,0,10,10,0,0,8
"Pushpawati Singhania Hospital, Saket",168,149,19,Private,2021-05-10-10-13,28,28,0,9,9,0,10,10,0,38,38,0,0,4
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,84,16,Central Government,2021-05-10-10-56,,,,,,,,,,,,,0,10
Rajeev Gandhi Super Speciality Hospital,375,310,65,Delhi Government,2021-05-10-10-44,125,110,15,,,,200,200,0,325,310,15,0,9
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,230,0,Private,2021-05-10-11-12,35,35,0,11,11,0,5,5,0,40,40,0,1,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,5,10,Private,2021-05-10-09-53,3,1,2,,,,,,,3,1,2,1,23
Ram Manohar Lohia Hospital,323,300,23,Central Government,2021-05-10-06-36,,,,,,,28,28,0,28,28,0,0,23
"Rathi Hospital, Najafgarh",80,61,19,Private,2021-05-10-11-08,19,19,0,,,,6,6,0,25,25,0,0,17
Rescue Hospital,38,38,0,Private,2021-05-10-09-37,18,18,0,4,3,1,,,,18,18,0,0,12
"Revive Hospital,tilak nagar",28,28,0,Private,2021-05-10-09-11,14,14,0,2,2,0,1,1,0,15,15,0,0,10
"RLKC Metro Hospital, Naraina",70,70,0,Private,2021-05-10-10-13,17,17,0,15,15,0,1,1,0,18,18,0,1,15
ROSEWOOD HOSPITAL,25,22,3,Private,2021-05-09-15-30,4,4,0,,,,,,,4,4,0,0,10
Royal Kalindi Hospital,26,26,0,Private,2021-05-09-15-11,3,3,0,,,,1,1,0,4,4,0,0,3
RS Grover Memorial Hospital,24,11,13,Private,2021-05-10-08-48,4,4,0,,,,,,,4,4,0,0,6
Safdarjung Hospital,391,294,97,Central Government,2021-05-10-09-15,,,,,,,80,80,0,80,80,0,0,21
Sai Charitable Dispensary,25,13,12,Private,2021-05-10-10-59,,,,,,,,,,,,,0,8
SAMA HOSPITAL,32,32,0,Private,2021-05-10-08-59,,,,,,,4,4,0,4,4,0,0,15
"Samar Hospital, Dwarka",30,30,0,Private,2021-05-10-08-46,5,5,0,,,,1,1,0,6,6,0,,
Sanjay Gandhi Memorial Hospital,150,114,36,Delhi Government,2021-05-10-09-22,16,16,0,6,2,4,10,10,0,26,26,0,0,7
"Sanjeevan Medical Res. , Daryaganj",40,22,18,Private,2021-05-10-09-40,,,,,,,4,4,0,4,4,0,1,20
"Sant Parmanand Hospital, Civil Lines",60,55,5,Private,2021-05-10-10-11,15,15,0,6,0,6,,,,15,15,0,0,8
Sant Soham Hospital,15,12,3,Private,2021-05-10-07-22,,,,,,,,,,,,,0,8
"Santom Hospital, Prashant Vihar",105,97,8,Private,2021-05-10-09-39,42,42,0,,,,8,8,0,50,50,0,0,8
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,417,83,Central Government,2021-05-10-10-47,,,,,,,128,128,0,128,128,0,2,0
Saroj Super Speciality Hospital,150,150,0,Private,2021-05-10-11-13,43,43,0,,,,20,20,0,63,63,0,0,21
SATYA MULTISPECIALITY HOSPITAL,18,12,6,Private,2021-05-10-09-19,3,3,0,,,,,,,3,3,0,0,18
"Satyabhama Hospital, Nangloi",42,40,2,Private,2021-05-10-10-50,29,29,0,5,5,0,3,3,0,32,32,0,0,4
Satyawati Harishchand Hsopital,200,144,56,Delhi Government,2021-05-10-10-15,12,12,0,,,,3,3,0,15,15,0,0,9
Savitri Hospital,25,25,0,Private,2021-05-10-10-51,13,13,0,,,,,,,13,13,0,0,8
SCI International Hospital,12,12,0,Private,2021-05-10-09-33,,,,,,,,,,,,,1,0
"Sehgal Neo Hospital, Paschim Vihar",85,85,0,Private,2021-05-10-11-22,13,13,0,,,,,,,13,13,0,0,1
"Shakuntala Nursing Home, West Sagarpur",30,25,5,Private,2021-05-10-08-45,5,5,0,,,,,,,5,5,0,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,110,0,Private,2021-05-10-11-16,19,19,0,25,17,8,5,5,0,24,24,0,0,4
"Shree Agarsain International Hospital, Rohini- 22",206,206,0,Private,2021-05-10-10-22,57,57,0,16,16,0,15,15,0,72,72,0,2,18
Shree Hospital,20,17,3,Private,2021-05-10-09-57,,,,,,,,,,,,,0,12
"Shri Ram Singh Hospital, Krishna Nagar",20,15,5,Private,2021-05-10-09-05,7,7,0,,,,,,,7,7,0,0,16
Shrine Hospital,11,9,2,Private,2021-05-10-10-49,3,3,0,,,,,,,3,3,0,0,12
SINGHAL HOSPITAL,27,11,16,Private,2021-05-10-11-17,7,5,2,,,,,,,7,5,2,0,1
Singhal Medical  Centre,20,16,4,Private,2021-05-09-18-09,,,,20,16,4,,,,,,,1,2
Sir Ganga Ram City Hospital,96,82,14,Private,2021-05-10-10-08,1,1,0,,,,15,15,0,16,16,0,0,10
Sir Ganga Ram Hospital,584,584,0,Private,2021-05-10-10-49,83,83,0,95,45,50,74,74,0,157,157,0,0,5
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",41,41,0,Private,2021-05-10-08-38,9,9,0,1,1,0,,,,9,9,0,0,22
"SMS Hospital, Gagan Vihar",36,19,17,Private,2021-05-10-10-57,4,4,0,,,,1,1,0,5,5,0,0,9
"Sri Balaji Action Medical Inst., Paschim Vihar",255,255,0,Private,2021-05-10-10-55,97,97,0,30,30,0,8,8,0,105,105,0,1,4
"St. Stephens Hospital, Tis Hazari",336,263,73,Private,2021-05-10-10-05,24,24,0,8,8,0,8,8,0,32,32,0,0,12
Sunrise Hospital,14,8,6,Private,2021-05-10-10-38,,,,,,,,,,,,,,
"Surya Hospital, Krishna Nagar",40,32,8,Private,2021-05-10-11-23,5,5,0,5,0,5,,,,5,5,0,0,1
SURYA KIRAN HOSPITAL,40,25,15,Private,2021-05-10-11-13,9,9,0,5,5,0,1,1,0,10,10,0,0,7
Sushila Hospial,50,45,5,Private,2021-05-10-11-23,10,5,5,,,,,,,10,5,5,0,14
Swami Dayanand,70,70,0,Central Government,2021-05-10-09-30,,,,,,,,,,,,,0,16
"Tarak Hospital, Uttam Nagar",72,71,1,Private,2021-05-10-09-33,25,25,0,6,6,0,5,5,0,30,30,0,0,4
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,136,0,Private,2021-05-10-11-18,14,14,0,23,5,18,2,2,0,16,16,0,1,11
Triton Hospital,10,10,0,Private,2021-05-10-08-08,,,,12,8,4,,,,,,,0,8
Tulsi Multispeciality Hospital & Critical Care Unit,40,10,30,Private,2021-05-10-10-39,1,1,0,,,,1,1,0,2,2,0,0,6
TYAGI NURSING HOME,15,15,0,Private,2021-05-10-10-08,7,7,0,2,2,0,3,3,0,10,10,0,1,22
"Universal Centre of Health services, Kalkaji",35,28,7,Private,2021-05-10-06-14,,,,,,,,,,,,,1,23
"Venkateshwar Hospital, Dwarka",245,244,1,Private,2021-05-10-09-20,48,48,0,,,,8,8,0,56,56,0,0,12
"Vikas Hospital, Najafgarh",40,34,6,Private,2021-05-10-11-32,8,8,0,,,,3,3,0,11,11,0,0,22
VIMHANS,180,180,0,Private,2021-05-10-07-29,72,72,0,,,,48,48,0,120,120,0,0,8
World Brain Center Hospital,45,20,25,Private,2021-05-10-11-28,11,11,0,,,,,,,11,11,0,0,12
All,22665,19424,3241,,2021-05-10-11-36,3754,3701,53,1035,784,251,2054,2050,4,5808,5751,57,,
