name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant
"Delhi Heart & Lung Institute, Pachkuian Road",73,67,6,Private,2021-05-04-09-52,24,24,0,12,12,0,3,3,0,27,27,0
Delhi multi speciality hospital,11,6,5,Private,2021-05-04-05-30,,,,,,,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",110,94,16,Private,2021-05-04-11-50,11,11,0,23,7,16,3,3,0,14,14,0
"Dharamvir Solanki Hospital, Rohini",16,16,0,Private,2021-05-04-13-11,7,7,0,,,,1,1,0,8,8,0
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",90,90,0,Private,2021-05-04-11-17,10,10,0,,,,2,2,0,12,12,0
Dr Baba Saheb Ambedkar Hospital,370,370,0,Delhi Government,2021-05-04-13-02,33,33,0,,,,50,50,0,83,83,0
Dr Rakesh Multispeciality Hospital,15,11,4,Private,2021-05-04-11-21,5,5,0,,,,1,1,0,6,6,0
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",30,30,0,Private,2021-05-04-10-15,,,,,,,,,,,,
East Delhi Medical Centre Mansarover Park,40,40,0,Private,2021-05-04-01-16,10,10,0,,,,,,,10,10,0
Ekansh Hospital,8,5,3,Private,2021-05-03-11-27,,,,,,,,,,,,
ESIC Hospital Jhilmil,60,60,0,Central Government,2021-05-03-13-47,,,,,,,5,5,0,5,5,0
ESIC hospital Okhla,235,235,0,Central Government,2021-05-04-12-25,,,,,,,10,10,0,10,10,0
"Fortis Escorts Heart Institute, Okhla",112,112,0,Private,2021-05-04-11-21,55,55,0,16,11,5,5,5,0,60,60,0
"Fortis Hospital, Shalimar Bagh",230,230,0,Private,2021-05-04-09-35,33,33,0,8,8,0,27,27,0,60,60,0
"Fortis SS Hospital, Vasant Kunj",106,106,0,Private,2021-05-04-14-30,28,28,0,,,,4,4,0,32,32,0
"Gandhi Nursing Home, Uttam Nagar",94,94,0,Private,2021-05-04-08-50,29,29,0,8,8,0,1,1,0,30,30,0
"Garg Hospital, Karkardooma",36,36,0,Private,2021-05-04-14-28,4,4,0,4,4,0,,,,4,4,0
"Goyal Hospital & Urology Centre, Krishna Nagar",70,70,0,Private,2021-05-04-00-39,12,12,0,8,8,0,5,5,0,17,17,0
"Goyal Hospital, Paschim Vihar",21,21,0,Private,2021-05-04-14-01,7,7,0,,,,,,,7,7,0
GTB Hospital,750,702,48,Delhi Government,2021-05-04-10-57,272,272,0,,,,128,128,0,400,400,0
"Gupta Multispecialty Hospital, Vivek Vihar",50,50,0,Private,2021-05-04-10-05,6,6,0,,,,,,,6,6,0
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,37,161,Delhi Government,2021-05-04-14-34,,,,,,,,,,,,
"HAHC Hospital, Hamdard Nagar",376,124,252,Private,2021-05-04-14-36,21,21,0,6,2,4,8,8,0,29,29,0
HANDA NURSING HOME,12,12,0,Private,2021-05-03-20-29,,,,,,,,,,,,
Hardik Hospital,10,10,0,Private,2021-05-04-11-16,,,,,,,,,,,,
Highland Care Multispeciality Hospital,30,16,14,Private,2021-05-04-10-36,4,4,0,,,,2,2,0,6,6,0
"Holy Family Hospital, Okhla",385,385,0,Private,2021-05-04-09-28,16,16,0,18,18,0,38,38,0,54,54,0
"IBS Hospital, Lajpat Nagar",39,39,0,Private,2021-05-04-12-03,10,10,0,,,,3,3,0,13,13,0
"Indian spinal injury centre,Vasant Kunj",171,171,0,Private,2021-05-04-04-19,10,10,0,9,9,0,4,4,0,14,14,0
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",470,470,0,Private,2021-05-04-07-47,88,88,0,81,81,0,12,12,0,100,100,0
"Irene Hospital, Kalkaji",35,35,0,Private,2021-05-04-10-52,5,5,0,,,,2,2,0,7,7,0
"Ishan Hospital, Rohini",13,13,0,Private,2021-05-04-14-06,5,5,0,,,,,,,5,5,0
"Jain Hospital, Vikas Marg Extn.",42,42,0,Private,2021-05-04-10-02,13,13,0,2,2,0,,,,13,13,0
"Jaipur Golden Hospital, Rohini",220,220,0,Private,2021-05-04-10-06,59,59,0,10,10,0,6,6,0,65,65,0
Janakpuri Super Speciality Hospital Society,17,17,0,Delhi Government,2021-05-04-13-48,17,17,0,,,,,,,17,17,0
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,54,6,Private,2021-05-04-08-06,8,8,0,,,,2,2,0,10,10,0
"Jeewan Mala Hospital, Rohtak Road",60,60,0,Private,2021-05-04-13-11,12,12,0,4,4,0,8,8,0,20,20,0
"Jeewan Moti Khera Hospital, Nangloi",30,12,18,Private,2021-05-04-12-04,3,3,0,,,,1,1,0,4,4,0
"Jeewan Nursing Home, Gate No. 2",25,22,3,Private,2021-05-03-11-52,,,,2,2,0,,,,,,
"Jeewan Nursing Home, Pusa Road",37,32,5,Private,2021-05-04-12-01,7,7,0,7,7,0,,,,7,7,0
K K Surgical & Maternity Centre,40,0,40,Private,2021-05-04-11-25,,,,,,,,,,,,
"Kalra Hospital, Dwarka",30,28,2,Private,2021-05-04-10-17,,,,6,0,6,,,,,,
"Kalra Hospital, Kirti Nagar",93,93,0,Private,2021-05-04-07-57,29,29,0,29,29,0,3,3,0,32,32,0
"Kapil Multispecialty Hospital, Nathupura",30,30,0,Private,2021-05-04-10-26,3,3,0,,,,1,1,0,4,4,0
Khandelwal Hospital And Urology Center,30,28,2,Private,2021-05-04-06-57,6,6,0,,,,,,,6,6,0
"Konark Hospital, Nangloi",43,28,15,Private,2021-05-03-19-02,,,,16,15,1,1,1,0,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,26,0,Private,2021-05-04-08-25,6,6,0,,,,,,,6,6,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,87,9,Private,2021-05-04-09-45,26,26,0,20,20,0,,,,26,26,0
"Kukreja Hospital, Mayur Vihar",27,22,5,Private,2021-05-04-08-18,4,4,0,,,,,,,4,4,0
"Lalita Hospital, Begumpur",40,40,0,Private,2021-05-04-10-27,3,3,0,,,,1,1,0,4,4,0
LHMC,370,342,28,Central Government,2021-05-04-10-25,34,34,0,27,24,3,16,16,0,50,50,0
Life RAYS HOSPITAL,3,0,3,Private,2021-05-04-11-29,,,,,,,,,,,,
Lok Nayak Hospital,1500,1500,0,Delhi Government,2021-05-04-10-42,200,200,0,,,,200,200,0,400,400,0
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,27,44,Private,2021-05-04-12-09,24,18,6,26,14,12,2,2,0,26,20,6
Maha Durga Charitable Trust Hospital,130,130,0,Private,2021-05-04-09-21,24,24,0,6,0,6,6,6,0,30,30,0
"Maharaja Agarsain Multispecialty Hospital, Narela",30,23,7,Private,2021-05-04-09-50,4,4,0,,,,,,,4,4,0
"Maharaja Agrasen Hospital, Dwarka",47,47,0,Private,2021-05-04-11-05,,,,3,3,0,12,12,0,12,12,0
"Maharaja Agrasen Hospital, Punjabi Bagh",200,200,0,Private,2021-05-04-11-02,52,52,0,20,20,0,8,8,0,60,60,0
Makkar Multispeciality Hospital,44,44,0,Private,2021-05-04-13-50,11,11,0,,,,,,,11,11,0
Malik Radix Hospital,47,47,0,Private,2021-05-04-08-16,13,13,0,,,,1,1,0,14,14,0
"MANIPAL HOSPITAL, DWARKA",237,237,0,Private,2021-05-04-09-59,26,26,0,20,20,0,14,14,0,40,40,0
"Mansaram Hospital, Nangloi",42,31,11,Private,2021-05-04-14-02,9,9,0,,,,1,1,0,10,10,0
"Mata Chanan Devi Hospital, Janakpuri",200,200,0,Private,2021-05-04-08-18,39,39,0,,,,9,9,0,48,48,0
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,80,0,Private,2021-05-04-09-44,9,9,0,,,,7,7,0,16,16,0
Max East/West Block,200,200,0,Private,2021-05-04-10-20,42,42,0,10,10,0,8,8,0,50,50,0
"Max Smart Gujarmal Modi hospital ,Saket",200,200,0,Private,2021-05-04-09-41,,,,,,,50,50,0,50,50,0
"MAX SS HOSPITAL, PATPARGANJ",276,248,28,Private,2021-05-04-10-30,52,52,0,18,18,0,20,20,0,72,72,0
"Max SS Hospital, Shalimar Bagh",200,200,0,Private,2021-05-04-10-00,30,30,0,,,,30,30,0,60,60,0
"Medeor Hospital, Qutab Instl. Area",55,30,25,Private,2021-05-04-12-16,8,8,0,8,1,7,4,4,0,12,12,0
"Medstar Hospital, Paschim Vihar",32,32,0,Private,2021-05-04-13-59,13,13,0,,,,1,1,0,14,14,0
"Metro Hospital, Lajpat Nagar",33,33,0,Private,2021-05-03-15-13,14,14,0,,,,,,,14,14,0
"Metro Hospital, Preet Vihar",110,110,0,Private,2021-05-04-12-33,18,18,0,16,16,0,4,4,0,22,22,0
"MGS Hospital, Punjabi Bagh",88,88,0,Private,2021-05-04-07-24,27,27,0,,,,7,7,0,34,34,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",157,157,0,Private,2021-05-04-10-40,18,18,0,9,9,0,12,12,0,30,30,0
"National Heart Institute, East of Kailash",99,99,0,Private,2021-05-04-10-44,30,30,0,10,10,0,2,2,0,32,32,0
"Navjeevan Hospital, Pitampura",90,90,0,Private,2021-05-04-09-03,6,6,0,,,,4,4,0,10,10,0
Nestiva Hospital,20,20,0,Private,2021-05-04-10-18,2,2,0,,,,2,2,0,4,4,0
Nidaan Hospital,20,16,4,Private,2021-05-04-00-08,5,5,0,,,,2,2,0,7,7,0
Nirmala Hospital,23,23,0,Private,2021-05-04-11-54,2,2,0,,,,1,1,0,3,3,0
"NKS Hospital, Gulabi Bagh",82,30,52,Private,2021-05-04-12-44,38,13,25,,,,2,2,0,40,15,25
Northern Railway,200,200,0,Central Government,2021-05-04-10-39,,,,12,12,0,18,18,0,18,18,0
Oncoplus Hospital,40,40,0,Private,2021-05-04-14-08,15,15,0,,,,5,5,0,20,20,0
"Panchsheel Hospital, Yamuna Vihar",32,22,10,Private,2021-05-04-06-57,8,8,0,,,,,,,8,8,0
"Park Hospital, Meera Bagh",110,64,46,Private,2021-05-04-10-34,35,35,0,10,10,0,5,5,0,40,40,0
Parmeshwari Devi Hospital,18,17,1,Private,2021-05-04-12-43,1,1,0,,,,,,,1,1,0
"PGH Hospital, Vikas Nagar",44,13,31,Private,2021-05-04-11-29,6,3,3,2,0,2,1,1,0,7,4,3
"Primus Super Specialty Hospital, Chanakyapuri",111,111,0,Private,2021-05-04-08-21,59,59,0,21,12,9,2,2,0,61,61,0
Pt.RRM Hospital,15,15,0,Private,2021-05-03-18-53,2,2,0,12,12,0,1,1,0,3,3,0
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,35,0,Private,2021-05-04-07-56,9,9,0,5,4,1,1,1,0,10,10,0
"Pushpawati Singhania Hospital, Saket",168,168,0,Private,2021-05-04-10-41,28,28,0,9,6,3,10,10,0,38,38,0
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,96,4,Delhi Government,2021-05-04-10-57,,,,,,,,,,,,
Rajeev Gandhi Super Speciality Hospital,350,345,5,Delhi Government,2021-05-04-13-37,125,125,0,,,,200,200,0,325,325,0
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,230,0,Private,2021-05-04-13-22,35,35,0,11,11,0,5,5,0,40,40,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,4,11,Private,2021-05-03-12-36,,,,,,,,,,,,
Ram Manohar Lohia Hospital,263,258,5,Central Government,2021-05-04-11-09,,,,,,,28,28,0,28,28,0
"Rathi Hospital, Najafgarh",80,58,22,Private,2021-05-04-09-02,19,19,0,,,,6,6,0,25,25,0
Rescue Hospital,38,38,0,Private,2021-05-04-10-43,12,12,0,4,0,4,,,,12,12,0
"Revive Hospital,tilak nagar",28,28,0,Private,2021-05-04-11-43,14,14,0,2,2,0,1,1,0,15,15,0
"RLKC Metro Hospital, Naraina",70,70,0,Private,2021-05-04-14-15,17,17,0,15,15,0,1,1,0,18,18,0
ROSEWOOD HOSPITAL,25,22,3,Private,2021-05-04-12-28,4,4,0,,,,,,,4,4,0
Safdarjung Hospital,376,360,16,Central Government,2021-05-04-14-06,,,,,,,65,65,0,65,65,0
Sai Charitable Dispensary,25,12,13,Private,2021-05-04-12-03,,,,,,,,,,,,
SAMA HOSPITAL,32,32,0,Private,2021-05-03-13-57,,,,,,,4,4,0,4,4,0
"Samar Hospital, Dwarka",30,30,0,Private,2021-05-04-14-18,5,5,0,,,,1,1,0,6,6,0
Sanjay Gandhi Memorial Hospital,118,118,0,Delhi Government,2021-05-03-19-37,10,10,0,6,3,3,10,10,0,20,20,0
"Sanjeevan Medical Res. , Daryaganj",30,30,0,Private,2021-05-04-10-27,4,4,0,,,,,,,4,4,0
"Sant Parmanand Hospital, Civil Lines",66,58,8,Private,2021-05-04-11-22,15,11,4,6,0,6,,,,15,11,4
Sant Soham Hospital,15,15,0,Private,2021-05-04-07-51,,,,,,,,,,,,
"Santom Hospital, Prashant Vihar",105,105,0,Private,2021-05-04-09-35,20,20,0,,,,8,8,0,28,28,0
Sardar Patel Covid Army  hospital,500,450,50,Central Government,2021-05-04-12-00,,,,,,,128,128,0,128,128,0
Saroj Super Speciality Hospital,140,140,0,Private,2021-05-04-08-20,39,39,0,,,,14,14,0,53,53,0
SATYA MULTISPECIALITY HOSPITAL,18,16,2,Private,2021-05-04-09-56,3,3,0,,,,,,,3,3,0
"Satyabhama Hospital, Nangloi",42,42,0,Private,2021-05-04-11-28,29,29,0,5,5,0,3,3,0,32,32,0
Satyawati Harishchand Hsopital,185,144,41,Delhi Government,2021-05-04-13-47,12,12,0,,,,3,3,0,15,15,0
Savitri Hospital,25,25,0,Private,2021-05-04-11-02,13,13,0,,,,,,,13,13,0
SCI International Hospital,12,12,0,Private,2021-05-04-10-27,,,,,,,,,,,,
"Sehgal Neo Hospital, Paschim Vihar",90,90,0,Private,2021-05-04-13-31,13,13,0,,,,,,,13,13,0
"Shakuntala Nursing Home, West Sagarpur",30,30,0,Private,2021-05-04-08-45,5,5,0,,,,,,,5,5,0
"Shanti Mukand Hospital, Vikas Marg Extn.",131,131,0,Private,2021-05-04-07-26,19,19,0,25,24,1,5,5,0,24,24,0
"Shree Agarsain International Hospital, Rohini- 22",229,229,0,Private,2021-05-04-11-13,60,60,0,16,16,0,15,15,0,75,75,0
Shree Hospital,20,11,9,Private,2021-05-04-07-27,,,,,,,,,,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,52,0,Private,2021-05-03-09-28,6,6,0,,,,1,1,0,7,7,0
Shrine Hospital,9,9,0,Private,2021-05-02-08-56,3,0,3,,,,,,,3,0,3
SINGHAL HOSPITAL,25,13,12,Private,2021-05-04-10-32,5,5,0,,,,,,,5,5,0
Sir Ganga Ram City Hospital,96,96,0,Private,2021-05-04-11-18,3,3,0,,,,10,10,0,13,13,0
Sir Ganga Ram Hospital,565,565,0,Private,2021-05-04-14-08,106,106,0,108,73,35,42,42,0,148,148,0
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",33,33,0,Private,2021-05-04-06-50,9,9,0,,,,,,,9,9,0
"SMS Hospital, Gagan Vihar",36,22,14,Private,2021-05-04-13-42,4,4,0,,,,1,1,0,5,5,0
"Sri Balaji Action Medical Inst., Paschim Vihar",260,260,0,Private,2021-05-04-10-33,97,97,0,47,23,24,8,8,0,105,105,0
"St. Stephens Hospital, Tis Hazari",336,302,34,Private,2021-05-04-13-43,24,24,0,8,8,0,8,8,0,32,32,0
Sunrise Hospital,8,8,0,Private,2021-05-03-12-05,,,,,,,,,,,,
"Surya Hospital, Krishna Nagar",40,40,0,Private,2021-05-04-14-16,5,5,0,5,0,5,,,,5,5,0
SURYA KIRAN HOSPITAL,40,18,22,Private,2021-05-03-17-40,9,9,0,5,5,0,1,1,0,10,10,0
Sushila Hospial,50,50,0,Private,2021-05-04-12-19,10,10,0,,,,,,,10,10,0
Swami Dayanand,70,70,0,Central Government,2021-05-04-14-34,,,,,,,,,,,,
"Tarak Hospital, Uttam Nagar",72,72,0,Private,2021-05-04-11-48,26,26,0,6,6,0,4,4,0,30,30,0
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,136,0,Private,2021-05-04-09-32,14,14,0,30,2,28,2,2,0,16,16,0
Tulsi Multispeciality Hospital & Critical Care Unit,40,8,32,Private,2021-05-04-09-46,1,1,0,,,,1,1,0,2,2,0
"Universal Centre of Health services, Kalkaji",40,8,32,Private,2021-05-04-05-35,,,,,,,,,,,,
"Venkateshwar Hospital, Dwarka",245,245,0,Private,2021-05-04-08-20,48,48,0,,,,8,8,0,56,56,0
"Vikas Hospital, Najafgarh",40,28,12,Private,2021-05-04-09-08,8,8,0,,,,3,3,0,11,11,0
VIMHANS,167,167,0,Private,2021-05-04-09-11,54,54,0,,,,40,40,0,94,94,0
World Brain Center Hospital,45,45,0,Private,2021-05-04-13-06,8,8,0,,,,3,3,0,11,11,0
All,21549,20031,1518,,2021-05-04-14-37,3392,3338,54,1069,793,276,1809,1807,2,5201,5145,56
