name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
Deen Dayal Upadhyay hospital,50,0,50,Delhi Government,2021-05-14-12-37,,,,,,,7,8,61,61,0,,,
Deep Chand Bandhu,50,0,50,Delhi Government,2021-05-13-10-10,,,,,,,3,15,10,5,5,,,
"Delhi Heart & Lung Institute, Pachkuian Road",10,0,10,Private,2021-05-14-13-21,1,0,1,2,0,2,3,16,37,17,20,1,0,1
Delhi multi speciality hospital,2,0,2,Private,2021-05-14-12-03,,,,,,,1,15,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",20,0,20,Private,2021-05-14-16-34,,,,5,0,5,,,21,0,21,5,0,5
"Dharamvir Solanki Hospital, Rohini",21,0,21,Private,2021-05-13-09-19,4,0,4,5,0,5,3,16,5,0,5,1,0,1
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",15,0,15,Private,2021-05-14-10-09,,,,2,0,2,1,20,8,8,0,2,0,2
Dr Baba Saheb Ambedkar Hospital,50,1,49,Delhi Government,2021-05-14-08-52,,,,12,1,11,4,0,50,32,18,12,1,11
East Delhi Medical Centre Mansarover Park,5,5,0,Private,2021-05-13-11-06,,,,,,,,,2,0,2,,,
ESIC Hospital Jhilmil,20,0,20,Central Government,2021-05-14-11-34,5,0,5,5,0,5,15,2,5,5,0,,,
ESIC hospital Okhla,20,0,20,Central Government,2021-05-14-10-52,,,,2,0,2,9,0,10,9,1,2,0,2
"Fortis Escorts Heart Institute, Okhla",31,0,31,Private,2021-05-14-09-42,5,0,5,8,0,8,2,3,16,14,2,3,0,3
"Fortis Hospital, Shalimar Bagh",26,0,26,Private,2021-05-14-11-19,4,0,4,6,0,6,3,23,72,64,8,2,0,2
"Fortis SS Hospital, Vasant Kunj",64,0,64,Private,2021-05-14-10-35,18,0,18,22,0,22,2,23,33,27,6,4,0,4
"Gandhi Nursing Home, Uttam Nagar",12,0,12,Private,2021-05-14-09-27,,,,4,0,4,1,12,15,0,15,4,0,4
"Garg Hospital, Karkardooma",5,0,5,Private,2021-05-13-08-23,,,,,,,7,0,4,2,2,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",20,0,20,Private,2021-05-13-12-23,4,0,4,4,0,4,1,23,10,5,5,,,
"Goyal Hospital, Paschim Vihar",5,0,5,Private,2021-05-14-11-02,,,,,,,0,12,,,,,,
GTB Hospital,450,1,449,Delhi Government,2021-05-14-11-41,8,0,8,50,1,49,4,21,81,6,75,42,1,41
"Gupta Multispecialty Hospital, Vivek Vihar",20,0,20,Private,2021-05-14-09-40,2,0,2,2,0,2,3,23,4,0,4,,,
"HAHC Hospital, Hamdard Nagar",66,0,66,Private,2021-05-14-10-26,4,0,4,6,0,6,1,4,30,16,14,2,0,2
HANDA NURSING HOME,4,0,4,Private,2021-05-14-09-32,,,,,,,1,18,6,4,2,,,
Hardik Hospital,4,0,4,Private,2021-05-14-10-39,4,0,4,4,0,4,1,20,,,,,,
"Holy Family Hospital, Okhla",100,3,97,Private,2021-05-14-09-35,5,1,4,23,1,22,1,0,21,21,0,18,0,18
"Indian spinal injury centre,Vasant Kunj",20,0,20,Private,2021-05-14-00-40,,,,3,0,3,0,20,10,4,6,3,0,3
"Indira Gandhi Hospital, Dwarka",1241,1,1240,Delhi Government,2021-05-14-09-00,85,0,85,330,0,330,3,0,,,,245,0,245
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",20,2,18,Private,2021-05-14-10-56,2,0,2,4,2,2,14,0,159,147,12,2,2,0
"Ishan Hospital, Rohini",8,0,8,Private,2021-05-14-08-56,,,,,,,,,,,,,,
"Jain Hospital, Vikas Marg Extn.",3,0,3,Private,2021-05-14-08-57,,,,,,,1,23,4,2,2,,,
"Jaipur Golden Hospital, Rohini",29,1,28,Private,2021-05-14-00-46,10,1,9,11,1,10,0,23,44,44,0,1,0,1
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",10,0,10,Private,2021-05-14-08-18,1,0,1,2,0,2,3,23,,,,1,0,1
"Jeewan Mala Hospital, Rohtak Road",25,0,25,Private,2021-05-14-11-36,3,0,3,5,0,5,0,12,6,6,0,2,0,2
"Jeewan Moti Khera Hospital, Nangloi",2,0,2,Private,2021-05-14-10-36,,,,1,0,1,1,23,1,0,1,1,0,1
"Jeewan Nursing Home, Pusa Road",23,0,23,Private,2021-05-14-07-14,,,,2,0,2,0,23,4,4,0,2,0,2
Jivodaya Hospital,4,0,4,Private,2021-05-14-08-19,,,,,,,1,0,,,,,,
Kailash deepak Hospital,10,0,10,Private,2021-05-14-10-34,,,,10,0,10,79,10,16,12,4,10,0,10
Kalawati Saran Children's Hospital (LHMC),40,0,40,Central Government,2021-05-13-13-04,,,,10,0,10,5,12,35,35,0,10,0,10
"Kalra Hospital, Dwarka",5,0,5,Private,2021-05-14-02-08,,,,,,,5,0,6,6,0,,,
"Kalra Hospital, Kirti Nagar",11,0,11,Private,2021-05-14-17-15,3,0,3,4,0,4,1,12,39,39,0,1,0,1
Khandelwal Hospital And Urology Center,7,0,7,Private,2021-05-14-08-31,2,0,2,2,0,2,0,16,4,0,4,,,
khanna hospital,4,0,4,Private,2021-05-14-09-52,1,0,1,2,0,2,0,10,,,,1,0,1
"Konark Hospital, Nangloi",8,0,8,Private,2021-05-13-10-05,,,,,,,5,23,,,,,,
LHMC,516,11,505,Central Government,2021-05-14-08-55,,,,86,0,86,1,10,27,16,11,86,0,86
Lifeline Hospital,2,0,2,Private,2021-05-14-16-16,,,,,,,3,12,7,0,7,,,
Lok Nayak Hospital,450,0,450,Delhi Government,2021-05-14-10-01,128,0,128,178,0,178,3,0,204,92,112,50,0,50
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-03-02-09-31,11,0,11,20,0,20,10,20,10,0,10,9,0,9
"Maharaja Agrasen Hospital, Dwarka",12,0,12,Private,2021-05-13-09-37,2,0,2,2,0,2,,,10,10,0,,,
"Maharaja Agrasen Hospital, Punjabi Bagh",30,1,29,Private,2021-05-14-14-53,7,1,6,9,1,8,6,8,54,54,0,2,0,2
Makkar Multispeciality Hospital,2,0,2,Private,2021-05-13-09-53,,,,,,,,,16,0,16,,,
Malik Radix Hospital,6,0,6,Private,2021-05-14-11-12,1,0,1,1,0,1,3,6,12,12,0,,,
"MANIPAL HOSPITAL, DWARKA",20,0,20,Private,2021-05-13-07-46,,,,7,0,7,1,0,39,29,10,7,0,7
"Mansaram Hospital, Nangloi",21,0,21,Private,2021-05-14-09-29,4,0,4,5,0,5,1,7,,,,1,0,1
"Mata Chanan Devi Hospital, Janakpuri",21,0,21,Private,2021-05-14-10-12,9,0,9,10,0,10,9,23,45,30,15,1,0,1
Max East/West Block,180,0,180,Private,2021-05-14-09-40,27,0,27,32,0,32,0,21,60,60,0,5,0,5
"Max Smart Gujarmal Modi hospital ,Saket",25,0,25,Private,2021-05-14-11-09,,,,7,0,7,3,0,45,25,20,7,0,7
"MAX SS HOSPITAL, PATPARGANJ",40,0,40,Private,2021-05-12-11-14,3,0,3,5,0,5,2,9,125,101,24,2,0,2
"Max SS Hospital, Shalimar Bagh",28,3,25,Private,2021-05-13-09-48,6,3,3,8,3,5,3,5,82,82,0,2,0,2
"Medeor Hospital, Dwarka",45,0,45,Private,2021-05-14-11-26,4,0,4,8,0,8,,,,,,4,0,4
"Medeor Hospital, Qutab Instl. Area",20,0,20,Private,2021-05-13-17-37,,,,2,0,2,0,23,2,0,2,2,0,2
"Metro Hospital, Preet Vihar",3,0,3,Private,2021-05-13-17-56,,,,3,0,3,0,8,3,0,3,3,0,3
"MGS Hospital, Punjabi Bagh",10,0,10,Private,2021-05-14-02-14,,,,1,0,1,24,0,24,0,24,1,0,1
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",14,2,12,Private,2021-05-13-10-47,3,2,1,3,2,1,3,23,30,10,20,,,
"National Heart Institute, East of Kailash",20,0,20,Private,2021-05-14-10-15,2,0,2,4,0,4,1,12,25,24,1,2,0,2
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-05-14-08-22,,,,,,,5,0,6,3,3,,,
"Navjeevan Hospital, Pitampura",3,1,2,Private,2021-05-14-11-03,,,,,,,5,0,7,7,0,,,
Nidaan Hospital,20,0,20,Private,2021-04-07-12-35,5,0,5,7,0,7,,,,,,2,0,2
Nirmal Hospital,43,0,43,Private,2021-05-14-09-13,,,,,,,0,20,,,,,,
Nirmala Hospital,19,0,19,Private,2021-05-14-09-36,2,0,2,3,0,3,1,0,,,,1,0,1
"NKS Hospital, Gulabi Bagh",10,0,10,Private,2021-05-14-10-24,2,0,2,3,0,3,1,23,27,19,8,1,0,1
Northern Railway,49,1,48,Central Government,2021-05-13-09-46,,,,14,0,14,0,12,12,7,5,14,0,14
"Panchsheel Hospital, Yamuna Vihar",20,0,20,Private,2021-05-14-06-35,3,0,3,3,0,3,2,0,,,,,,
"Park Hospital, Meera Bagh",10,0,10,Private,2021-05-14-09-10,,,,2,0,2,1,0,15,13,2,2,0,2
Parmeshwari Devi Hospital,2,0,2,Private,2021-05-08-09-51,1,0,1,1,0,1,,,,,,,,
Patel Hospital,10,0,10,Private,2021-05-14-09-08,3,0,3,3,0,3,,,,,,,,
Pentagram,7,0,7,Private,2021-01-22-11-43,,,,,,,1,23,,,,,,
Pentamed Hospital,4,0,4,Private,2021-05-14-10-45,1,0,1,2,0,2,2,0,6,2,4,1,0,1
"Primus Super Specialty Hospital, Chanakyapuri",30,0,30,Private,2021-05-14-08-07,5,0,5,8,0,8,10,0,21,14,7,3,0,3
Pt.RRM Hospital,3,0,3,Private,2021-05-13-10-06,3,0,3,3,0,3,,,,,,,,
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",5,0,5,Private,2021-05-13-12-39,,,,,,,0,23,8,3,5,,,
"Pushpawati Singhania Hospital, Saket",10,1,9,Private,2021-05-14-07-11,,,,3,1,2,2,23,30,15,15,3,1,2
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,50,0,50,Central Government,2021-05-14-10-54,,,,,,,4,0,,,,,,
Rajeev Gandhi Super Speciality Hospital,300,0,300,Delhi Government,2021-05-14-07-48,,,,300,0,300,5,8,67,13,54,300,0,300
"Rajiv Gandhi Cancer Institute & RC, Rohini*",50,1,49,Private,2021-05-14-11-54,4,0,4,5,0,5,1,20,10,10,0,1,0,1
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,17,0,17,Private,2021-05-14-09-51,3,0,3,3,0,3,1,20,3,1,2,,,
Ram Manohar Lohia Hospital,405,1,404,Central Government,2021-05-14-16-52,,,,30,1,29,6,4,65,0,65,30,1,29
"Revive Hospital,tilak nagar",28,0,28,Private,2021-05-13-11-42,14,0,14,15,0,15,0,18,,,,1,0,1
"RLKC Metro Hospital, Naraina",40,0,40,Private,2021-05-13-09-34,,,,1,0,1,7,10,,,,1,0,1
ROSEWOOD HOSPITAL,25,0,25,Private,2021-05-14-10-52,4,0,4,4,0,4,3,0,4,0,4,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-05-13-08-26,,,,,,,4,0,8,0,8,,,
Safdarjung Hospital,210,3,207,Central Government,2021-05-14-09-07,,,,18,2,16,17,0,67,67,0,18,2,16
SAMA HOSPITAL,6,0,6,Private,2021-05-12-12-56,,,,,,,0,23,2,0,2,,,
Sanjay Gandhi Memorial Hospital,25,0,25,Delhi Government,2021-05-12-08-46,,,,25,0,25,1,0,8,1,7,25,0,25
"Sanjeevan Medical Res. , Daryaganj",20,2,18,Private,2021-05-13-09-55,,,,2,2,0,1,20,4,2,2,2,2,0
"Sant Parmanand Hospital, Civil Lines",15,0,15,Private,2021-05-13-09-43,2,0,2,2,0,2,3,9,6,3,3,,,
"Santom Hospital, Prashant Vihar",5,0,5,Private,2021-05-14-11-27,,,,1,0,1,2,20,3,0,3,1,0,1
Saroj Super Speciality Hospital,14,0,14,Private,2021-05-14-10-31,4,0,4,6,0,6,11,8,56,56,0,2,0,2
SATYA MULTISPECIALITY HOSPITAL,3,0,3,Private,2021-05-14-11-50,,,,1,0,1,5,0,2,0,2,1,0,1
"Satyabhama Hospital, Nangloi",5,0,5,Private,2021-05-14-10-50,,,,,,,5,6,9,9,0,,,
"Sehgal Neo Hospital, Paschim Vihar",10,0,10,Private,2021-05-14-08-15,1,0,1,1,0,1,0,22,9,3,6,,,
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-05-14-08-04,5,0,5,5,0,5,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",16,0,16,Private,2021-05-14-09-10,4,0,4,5,0,5,6,5,49,40,9,1,0,1
"Shree Agarsain International Hospital, Rohini- 22",10,0,10,Private,2021-05-13-09-53,2,0,2,6,0,6,35,0,26,26,0,4,0,4
"Shri Ram Singh Hospital, Krishna Nagar",52,0,52,Private,2021-05-13-10-26,7,0,7,8,0,8,5,0,8,4,4,1,0,1
Shrine Hospital,12,0,12,Private,2021-11-10-10-20,2,0,2,3,0,3,5,23,,,,1,0,1
SINGHAL HOSPITAL,25,0,25,Private,2021-05-14-10-03,8,0,8,8,0,8,0,20,6,1,5,,,
Singhal Medical  Centre,10,0,10,Private,2021-05-14-07-36,,,,,,,,,,,,,,
Sir Ganga Ram Hospital,56,1,55,Private,2021-05-13-10-07,,,,14,0,14,11,0,134,97,37,14,0,14
"Sri Balaji Action Medical Inst., Paschim Vihar",25,1,24,Private,2021-05-14-14-26,4,1,3,7,1,6,0,19,98,98,0,3,0,3
"St. Stephens Hospital, Tis Hazari",238,0,238,Private,2021-05-14-16-01,11,0,11,16,0,16,2,16,24,0,24,5,0,5
Sunrise Hospital,8,0,8,Private,2021-05-14-14-45,,,,,,,,,,,,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-05-13-09-09,5,0,5,5,0,5,0,20,,,,,,
Sushila Hospial,27,0,27,Private,2021-05-14-08-26,10,0,10,10,0,10,3,20,10,0,10,,,
"Tarak Hospital, Uttam Nagar",9,0,9,Private,2021-05-13-10-02,2,0,2,4,0,4,0,8,8,6,2,2,0,2
"Tirath Ram Shah Charitable Hospital, Civil Lines",20,0,20,Private,2021-05-14-11-51,2,0,2,4,0,4,6,18,36,15,21,2,0,2
Tulsi Multispeciality Hospital & Critical Care Unit,20,0,20,Private,2021-05-13-11-57,1,0,1,1,0,1,1,10,1,0,1,,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-05-14-11-34,8,0,8,10,0,10,2,20,10,0,10,2,0,2
"Venkateshwar Hospital, Dwarka",100,0,100,Private,2021-05-14-07-12,25,0,25,28,0,28,0,18,43,43,0,3,0,3
VIMHANS,90,0,90,Private,2021-11-27-09-12,17,0,17,26,0,26,0,15,,,,9,0,9
All,7976,64,7912,,2021-05-14-17-30,737,15,722,1853,25,1828,,,3246,2111,1135,1116,10,1106
Janakpuri Super Speciality Hospital Society,,,,Delhi Government,2021-05-14-11-36,,,,,,,,,30,15,15,,,
"Kapil Multispecialty Hospital, Nathupura",,,,Private,2021-05-14-10-06,,,,,,,10,0,10,1,9,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",,,,Private,2021-05-14-10-32,,,,,,,0,23,32,0,32,,,
Nestiva Hospital,,,,Private,2021-05-14-07-12,,,,,,,4,0,4,0,4,,,
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",,,,Private,2021-05-14-00-40,,,,,,,2,0,5,2,3,,,
Swami Dayanand,,,,Central Government,2021-05-13-12-16,,,,,,,12,14,24,7,17,,,
Acharyashree Bhikshu Govt. Hospital,,,,,,,,,,,,12,0,,,,,,
CAREWELL MEDICAL CENTRE,,,,,,,,,,,,0,12,,,,,,
Cronus Multi speciality Hospital,,,,,,,,,,,,1,23,,,,,,
Galaxy Hospital,,,,,,,,,,,,5,6,,,,,,
Jivisha Advanced Medical Centre,,,,,,,,,,,,1,23,,,,,,
Jyoti Nursing Home,,,,,,,,,,,,1,11,,,,,,
Satyawati Harishchand Hsopital,,,,,,,,,,,,9,0,,,,,,
