name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,230,0,Private,2021-05-02-07-28,35,35,0,11,11,0,5,5,0,40,40,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,4,11,Private,2021-05-01-17-53,3,0,3,,,,,,,3,0,3
Ram Manohar Lohia Hospital,263,263,0,Central Government,2021-05-02-06-51,,,,,,,28,28,0,28,28,0
"Rathi Hospital, Najafgarh",80,57,23,Private,2021-05-02-10-12,18,18,0,,,,3,3,0,21,21,0
Rescue Hospital,40,40,0,Private,2021-05-01-23-11,12,12,0,4,1,3,,,,12,12,0
"Revive Hospital,tilak nagar",28,28,0,Private,2021-05-01-17-46,14,14,0,2,2,0,1,1,0,15,15,0
"RLKC Metro Hospital, Naraina",70,70,0,Private,2021-05-02-09-34,17,17,0,15,15,0,1,1,0,18,18,0
ROSEWOOD HOSPITAL,25,25,0,Private,2021-05-01-15-56,4,4,0,,,,,,,4,4,0
Safdarjung Hospital,275,275,0,Central Government,2021-05-02-08-14,,,,,,,65,65,0,65,65,0
Sai Charitable Dispensary,25,12,13,Private,2021-05-01-12-19,,,,,,,,,,,,
SAMA HOSPITAL,32,32,0,Private,2021-05-01-14-26,,,,,,,4,4,0,4,4,0
"Samar Hospital, Dwarka",30,30,0,Private,2021-05-01-11-22,5,5,0,,,,1,1,0,6,6,0
Sanjay Gandhi Memorial Hospital,118,118,0,Delhi Government,2021-05-02-08-59,10,10,0,6,4,2,10,10,0,20,20,0
"Sanjeevan Medical Res. , Daryaganj",30,26,4,Private,2021-05-02-10-14,4,4,0,,,,,,,4,4,0
"Sant Parmanand Hospital, Civil Lines",78,74,4,Private,2021-05-01-16-39,15,15,0,6,0,6,,,,15,15,0
Sant Soham Hospital,15,15,0,Private,2021-05-02-10-11,,,,,,,,,,,,
"Santom Hospital, Prashant Vihar",105,105,0,Private,2021-05-02-09-40,20,20,0,,,,8,8,0,28,28,0
Sardar Patel Covid Army  hospital,500,489,11,Central Government,2021-05-01-09-14,,,,,,,128,128,0,128,128,0
Saroj Super Speciality Hospital,140,140,0,Private,2021-05-02-09-00,39,39,0,,,,14,14,0,53,53,0
SATYA MULTISPECIALITY HOSPITAL,16,16,0,Private,2021-05-02-10-32,3,3,0,,,,,,,3,3,0
"Satyabhama Hospital, Nangloi",44,44,0,Private,2021-05-01-19-14,31,31,0,5,5,0,3,3,0,34,34,0
Satyawati Harishchand Hsopital,185,112,73,Delhi Government,2021-05-02-09-12,12,12,0,,,,3,3,0,15,15,0
Savitri Hospital,25,20,5,Private,2021-05-01-09-48,12,12,0,,,,1,1,0,13,13,0
SCI International Hospital,12,12,0,Private,2021-05-02-10-26,,,,,,,,,,,,
"Sehgal Neo Hospital, Paschim Vihar",100,100,0,Private,2021-05-02-08-05,13,13,0,,,,,,,13,13,0
"Shakuntala Nursing Home, West Sagarpur",30,30,0,Private,2021-05-02-08-59,5,5,0,,,,,,,5,5,0
"Shanti Mukand Hospital, Vikas Marg Extn.",131,131,0,Private,2021-05-02-07-23,19,19,0,25,23,2,5,5,0,24,24,0
"Shree Agarsain International Hospital, Rohini- 22",230,230,0,Private,2021-05-02-08-52,63,63,0,16,16,0,15,15,0,78,78,0
Shree Hospital,20,15,5,Private,2021-05-02-09-15,,,,,,,,,,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,52,0,Private,2021-04-29-09-32,6,6,0,,,,1,1,0,7,7,0
Shrine Hospital,9,9,0,Private,2021-05-02-08-56,3,0,3,,,,,,,3,0,3
SINGHAL HOSPITAL,25,13,12,Private,2021-05-02-09-39,5,5,0,,,,,,,5,5,0
Sir Ganga Ram City Hospital,96,96,0,Private,2021-05-02-07-26,3,3,0,,,,10,10,0,13,13,0
Sir Ganga Ram Hospital,565,565,0,Private,2021-05-02-09-44,106,106,0,108,74,34,42,42,0,148,148,0
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",31,31,0,Private,2021-05-02-09-21,9,9,0,,,,,,,9,9,0
"SMS Hospital, Gagan Vihar",36,26,10,Private,2021-05-02-08-13,4,4,0,,,,1,1,0,5,5,0
"Sri Balaji Action Medical Inst., Paschim Vihar",263,263,0,Private,2021-05-02-09-48,100,100,0,47,20,27,5,5,0,105,105,0
"St. Stephens Hospital, Tis Hazari",336,309,27,Private,2021-05-02-10-29,24,24,0,8,8,0,8,8,0,32,32,0
Sunrise Hospital,8,2,6,Private,2021-04-29-17-38,,,,,,,,,,,,
"Surya Hospital, Krishna Nagar",40,40,0,Private,2021-05-02-10-18,5,5,0,5,0,5,,,,5,5,0
SURYA KIRAN HOSPITAL,40,20,20,Private,2021-05-02-08-27,9,9,0,5,5,0,1,1,0,10,10,0
Sushila Hospial,50,50,0,Private,2021-05-02-10-35,10,8,2,,,,,,,10,8,2
Swami Dayanand,70,70,0,Central Government,2021-05-02-09-10,,,,,,,,,,,,
"Tarak Hospital, Uttam Nagar",72,72,0,Private,2021-05-02-10-03,26,26,0,6,6,0,4,4,0,30,30,0
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,136,0,Private,2021-05-01-15-24,14,14,0,30,3,27,2,2,0,16,16,0
Tulsi Multispeciality Hospital & Critical Care Unit,40,9,31,Private,2021-05-02-09-48,1,1,0,,,,1,1,0,2,2,0
"Universal Centre of Health services, Kalkaji",40,12,28,Private,2021-05-02-06-38,,,,,,,,,,,,
"Venkateshwar Hospital, Dwarka",245,245,0,Private,2021-05-02-08-11,48,48,0,,,,8,8,0,56,56,0
"Vikas Hospital, Najafgarh",50,38,12,Private,2021-05-02-10-18,8,8,0,,,,3,3,0,11,11,0
VIMHANS,175,175,0,Private,2021-05-02-08-00,30,30,0,,,,40,40,0,70,70,0
World Brain Center Hospital,45,45,0,Private,2021-05-02-10-25,8,8,0,,,,3,3,0,11,11,0
All,21480,20122,1358,,2021-05-02-10-36,3354,3336,18,1092,805,287,1769,1766,3,5123,5102,21
