name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
"MANIPAL HOSPITAL, DWARKA",200,65,135,Private,2021-06-05-13-11,26,26,0,14,14,0,40,40,0,0,12,20,20,0
"Mansaram Hospital, Nangloi",42,0,42,Private,2021-06-05-14-14,9,0,9,1,0,1,10,0,10,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",200,25,175,Private,2021-06-05-16-45,36,8,28,12,5,7,48,13,35,2,19,7,7,0
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,15,65,Private,2021-06-05-14-00,1,0,1,7,5,2,8,5,3,0,4,8,8,0
Max East/West Block,255,8,247,Private,2021-06-05-17-38,46,5,41,2,2,0,48,7,41,0,20,10,10,0
"Max Smart Gujarmal Modi hospital ,Saket",250,21,229,Private,2021-06-05-17-10,,,,50,11,39,50,11,39,0,19,,,
"MAX SS HOSPITAL, PATPARGANJ",346,16,330,Private,2021-06-05-10-12,30,5,25,40,7,33,70,12,58,0,14,61,61,0
"Max SS Hospital, Shalimar Bagh",224,59,165,Private,2021-06-05-16-38,61,15,46,30,27,3,91,42,49,1,23,,,
"Medeor Hospital, Qutab Instl. Area",55,5,50,Private,2021-06-05-17-33,8,-2,10,4,3,1,12,1,11,0,20,8,6,2
"Medstar Hospital, Paschim Vihar",32,0,32,Private,2021-06-05-15-33,14,0,14,,,,14,0,14,2,23,,,
"Metro Hospital, Lajpat Nagar",33,2,31,Private,2021-06-05-15-52,14,2,12,,,,14,2,12,1,1,,,
"Metro Hospital, Preet Vihar",110,7,103,Private,2021-06-05-17-11,33,6,27,6,1,5,39,7,32,0,23,16,16,0
"MGS Hospital, Punjabi Bagh",60,6,54,Private,2021-06-05-17-31,21,4,17,5,1,4,26,5,21,0,14,8,6,2
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",112,19,93,Private,2021-06-05-17-27,6,3,3,10,7,3,16,10,6,0,14,9,9,0
"National Heart Institute, East of Kailash",16,16,0,Private,2021-06-05-16-04,14,14,0,2,2,0,16,16,0,1,21,10,10,0
National Institute of TB and Respiratory Diseases (LRS TB),35,0,35,Central Government,2021-06-05-09-20,,,,,,,,,,3,0,6,5,1
"Navjeevan Hospital, Pitampura",80,7,73,Private,2021-06-05-12-25,7,3,4,1,0,1,8,3,5,0,18,2,2,0
Nestiva Hospital,20,0,20,Private,2021-06-05-17-20,,,,2,0,2,2,0,2,0,10,,,
Newlife Medical Centre,7,0,7,Private,2021-06-05-16-51,,,,,,,,,,1,20,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-06-05-12-26,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-06-05-12-20,5,0,5,2,0,2,7,0,7,0,23,,,
Nijhara Hospital,7,0,7,Private,2021-06-05-07-25,,,,,,,,,,1,23,,,
Nirmal Hospital,20,1,19,Private,2021-06-05-10-15,,,,,,,,,,0,20,,,
Nirmala Hospital,13,0,13,Private,2021-06-05-16-24,1,0,1,1,0,1,2,0,2,6,0,1,1,0
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-06-05-15-29,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",82,2,80,Private,2021-06-05-17-11,23,0,23,2,0,2,25,0,25,0,7,10,10,0
Northern Railway,55,20,35,Central Government,2021-06-05-17-00,,,,14,6,8,14,6,8,0,12,12,12,0
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,0,15,Private,2021-06-05-10-15,2,-1,3,3,1,2,5,0,5,2,0,5,2,3
Oncoplus Hospital,43,12,31,Private,2021-06-05-12-41,17,8,9,5,1,4,22,9,13,0,23,,,
"Panchsheel Hospital, Yamuna Vihar",40,0,40,Private,2021-06-05-17-09,8,0,8,,,,8,0,8,4,0,,,
"Park Hospital, Meera Bagh",110,0,110,Private,2021-06-05-16-20,35,0,35,5,0,5,40,0,40,1,0,10,10,0
Parmeshwari Devi Hospital,18,2,16,Private,2021-06-05-10-22,1,1,0,,,,1,1,0,,,,,
Patel Hospital,10,1,9,Private,2021-06-05-10-13,,,,,,,,,,0,12,,,
Pentagram,11,0,11,Private,2021-05-28-22-56,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,6,0,6,Private,2021-06-05-10-57,1,0,1,1,0,1,2,0,2,2,10,6,3,3
"PGH Hospital, Vikas Nagar",44,2,42,Private,2021-06-05-16-02,6,0,6,1,0,1,7,0,7,0,23,2,0,2
"Primus Super Specialty Hospital, Chanakyapuri",111,40,71,Private,2021-06-05-15-50,59,30,29,2,2,0,61,32,29,2,0,,,
Pt.RRM Hospital,15,3,12,Private,2021-06-05-15-12,1,1,0,1,0,1,2,1,1,3,18,,,
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,2,33,Private,2021-06-05-15-43,9,1,8,1,1,0,10,2,8,0,23,5,3,2
"Pushpawati Singhania Hospital, Saket",168,10,158,Private,2021-06-05-17-14,28,2,26,10,4,6,38,6,32,0,16,9,9,0
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-06-05-08-01,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,8,92,Central Government,2021-06-05-10-41,,,,,,,,,,4,0,,,
Rajeev Gandhi Super Speciality Hospital,650,29,621,Delhi Government,2021-06-05-17-34,150,0,150,175,29,146,325,29,296,1,2,,,
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,15,215,Private,2021-06-05-16-37,35,9,26,5,3,2,40,12,28,0,15,11,11,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-06-05-12-13,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,43,280,Central Government,2021-06-05-07-41,,,,28,8,20,28,8,20,5,8,,,
"Rathi Hospital, Najafgarh",80,3,77,Private,2021-06-05-17-40,21,3,18,4,0,4,25,3,22,0,9,11,4,7
Rescue Hospital,38,9,29,Private,2021-06-05-16-13,18,8,10,,,,18,8,10,1,18,4,1,3
"Revive Hospital,tilak nagar",28,6,22,Private,2021-06-05-14-33,14,1,13,1,0,1,15,1,14,0,18,2,1,1
"RLKC Metro Hospital, Naraina",70,5,65,Private,2021-06-05-17-28,17,0,17,1,0,1,18,0,18,7,10,12,3,9
ROSEWOOD HOSPITAL,25,0,25,Private,2021-06-05-14-37,4,0,4,,,,4,0,4,2,0,,,
Royal Kalindi Hospital,26,1,25,Private,2021-06-05-04-30,2,-1,3,1,1,0,3,0,3,0,10,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-06-05-08-13,4,0,4,,,,4,0,4,2,0,,,
Safdarjung Hospital,421,36,385,Central Government,2021-06-05-08-50,,,,80,19,61,80,19,61,3,0,,,
Sai Charitable Dispensary,25,0,25,Private,2021-06-05-15-09,,,,,,,,,,0,12,,,
SAMA HOSPITAL,32,10,22,Private,2021-06-05-10-16,,,,4,4,0,4,4,0,0,20,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-06-05-14-40,6,0,6,,,,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,150,41,109,Delhi Government,2021-06-05-17-44,,,,70,19,51,70,19,51,0,23,6,2,4
"Sanjeevan Medical Res. , Daryaganj",40,0,40,Private,2021-06-05-16-12,,,,4,0,4,4,0,4,1,14,,,
Sant Nirankari Covid Care and Treatment centre burari,1044,32,1012,Delhi Government,2021-06-05-17-35,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,1,59,Private,2021-06-05-15-44,15,1,14,,,,15,1,14,0,14,6,3,3
Sant Soham Hospital,15,1,14,Private,2021-06-05-11-27,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,2,40,Private,2021-06-05-17-31,16,1,15,4,1,3,20,2,18,1,20,15,13,2
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,37,463,Central Government,2021-06-05-10-18,,,,128,11,117,128,11,117,27,6,,,
Saroj Super Speciality Hospital,150,14,136,Private,2021-06-05-16-31,3,-3,6,30,15,15,33,12,21,2,0,30,23,7
SATYA MULTISPECIALITY HOSPITAL,16,1,15,Private,2021-06-05-10-56,3,0,3,,,,3,0,3,2,0,,,
"Satyabhama Hospital, Nangloi",42,6,36,Private,2021-06-05-17-32,28,5,23,4,1,3,32,6,26,0,7,5,5,0
Satyawati Harishchand Hsopital,225,19,206,Delhi Government,2021-06-05-16-00,20,2,18,5,1,4,25,3,22,4,4,,,
Savitri Hospital,25,2,23,Private,2021-06-05-16-50,13,1,12,,,,13,1,12,0,10,,,
"Sehgal Neo Hospital, Paschim Vihar",80,3,77,Private,2021-06-05-14-48,3,1,2,,,,3,1,2,0,10,10,10,0
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-06-05-13-40,5,0,5,,,,5,0,5,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,8,102,Private,2021-06-05-16-52,16,3,13,8,0,8,24,3,21,1,10,28,16,12
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-05-10-15,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",175,13,162,Private,2021-06-05-15-46,25,1,24,25,7,18,50,8,42,11,5,16,14,2
Shree Hospital,20,0,20,Private,2021-06-05-17-35,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",50,4,46,Private,2021-06-05-10-24,7,1,6,1,0,1,8,1,7,3,0,8,4,4
Shrine Hospital,17,0,17,Private,2021-06-05-17-44,3,0,3,,,,3,0,3,2,23,,,
SINGHAL HOSPITAL,27,0,27,Private,2021-06-05-16-47,7,0,7,,,,7,0,7,2,20,,,
Singhal Medical  Centre,10,2,8,Private,2021-06-05-11-13,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,96,2,94,Private,2021-06-05-17-20,,,,13,2,11,13,2,11,1,21,,,
Sir Ganga Ram Hospital,162,83,79,Private,2021-06-05-15-30,11,-2,13,74,54,20,85,52,33,2,0,108,84,24
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,3,47,Private,2021-06-05-17-26,6,0,6,,,,6,0,6,1,14,3,3,0
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-06-05-15-31,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",220,22,198,Private,2021-06-05-17-30,89,9,80,6,4,2,95,13,82,1,2,40,40,0
"St. Stephens Hospital, Tis Hazari",336,26,310,Private,2021-06-05-17-01,24,4,20,8,6,2,32,10,22,1,23,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-06-05-17-04,,,,,,,,,,2,0,,,
Sunrise Hospital,14,1,13,Private,2021-06-05-16-50,,,,,,,,,,2,23,,,
