name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant
Delhi multi speciality hospital,11,7,4,Private,2021-05-02-21-04,,,,,,,,,,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",110,100,10,Private,2021-05-02-09-42,11,11,0,23,7,16,3,3,0,14,14,0
"Dharamvir Solanki Hospital, Rohini",13,13,0,Private,2021-05-02-20-23,6,6,0,,,,1,1,0,7,7,0
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",90,90,0,Private,2021-05-02-20-07,10,10,0,,,,2,2,0,12,12,0
Dr Baba Saheb Ambedkar Hospital,370,370,0,Delhi Government,2021-05-03-03-16,33,33,0,,,,50,50,0,83,83,0
Dr Rakesh Multispeciality Hospital,15,11,4,Private,2021-05-02-09-21,5,5,0,,,,1,1,0,6,6,0
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",30,30,0,Private,2021-04-30-17-47,,,,,,,,,,,,
East Delhi Medical Centre Mansarover Park,42,42,0,Private,2021-05-03-01-33,10,10,0,,,,,,,10,10,0
Ekansh Hospital,8,5,3,Private,2021-05-01-17-49,,,,,,,,,,,,
ESIC Hospital Jhilmil,60,60,0,Central Government,2021-04-28-14-56,,,,,,,5,5,0,5,5,0
ESIC hospital Okhla,230,230,0,Central Government,2021-05-02-11-14,,,,,,,10,10,0,10,10,0
"Fortis Escorts Heart Institute, Okhla",112,112,0,Private,2021-05-02-17-27,55,55,0,16,11,5,5,5,0,60,60,0
"Fortis Hospital, Shalimar Bagh",230,230,0,Private,2021-05-02-17-57,33,33,0,8,8,0,27,27,0,60,60,0
"Fortis SS Hospital, Vasant Kunj",106,106,0,Private,2021-05-02-17-00,28,28,0,,,,4,4,0,32,32,0
"Gandhi Nursing Home, Uttam Nagar",99,99,0,Private,2021-05-02-16-50,29,29,0,8,8,0,1,1,0,30,30,0
"Garg Hospital, Karkardooma",36,36,0,Private,2021-05-02-12-16,4,4,0,4,4,0,,,,4,4,0
"Goyal Hospital & Urology Centre, Krishna Nagar",70,70,0,Private,2021-05-03-00-40,12,12,0,8,8,0,5,5,0,17,17,0
"Goyal Hospital, Paschim Vihar",21,21,0,Private,2021-05-02-16-34,7,7,0,,,,,,,7,7,0
GTB Hospital,750,750,0,Delhi Government,2021-05-01-12-37,272,272,0,,,,128,128,0,400,400,0
"Gupta Multispecialty Hospital, Vivek Vihar",50,50,0,Private,2021-05-02-10-21,6,6,0,,,,,,,6,6,0
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,41,157,Delhi Government,2021-05-03-00-24,,,,,,,,,,,,
"HAHC Hospital, Hamdard Nagar",376,124,252,Private,2021-05-03-03-16,21,21,0,6,2,4,8,8,0,29,29,0
HANDA NURSING HOME,12,12,0,Private,2021-05-02-08-11,,,,,,,,,,,,
Hardik Hospital,10,8,2,Private,2021-05-02-12-48,,,,,,,,,,,,
Highland Care Multispeciality Hospital,30,12,18,Private,2021-05-02-15-07,4,4,0,,,,2,2,0,6,6,0
"Holy Family Hospital, Okhla",385,385,0,Private,2021-05-02-09-41,16,16,0,18,18,0,38,38,0,54,54,0
"IBS Hospital, Lajpat Nagar",39,39,0,Private,2021-05-02-16-16,10,10,0,,,,3,3,0,13,13,0
"Indian spinal injury centre,Vasant Kunj",197,197,0,Private,2021-05-02-22-43,10,10,0,9,3,6,4,4,0,14,14,0
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",465,465,0,Private,2021-05-02-15-27,88,88,0,81,81,0,12,12,0,100,100,0
"Irene Hospital, Kalkaji",34,34,0,Private,2021-05-02-12-07,3,3,0,,,,2,2,0,5,5,0
"Ishan Hospital, Rohini",13,13,0,Private,2021-05-02-19-16,5,5,0,,,,,,,5,5,0
"Jain Hospital, Vikas Marg Extn.",42,42,0,Private,2021-05-02-16-44,13,13,0,2,2,0,,,,13,13,0
"Jaipur Golden Hospital, Rohini",220,220,0,Private,2021-05-03-01-21,59,59,0,10,10,0,6,6,0,65,65,0
Janakpuri Super Speciality Hospital Society,15,15,0,Delhi Government,2021-05-02-22-05,15,15,0,,,,,,,15,15,0
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,58,2,Private,2021-05-02-19-58,8,8,0,,,,2,2,0,10,10,0
"Jeewan Mala Hospital, Rohtak Road",60,60,0,Private,2021-05-02-16-44,12,12,0,4,4,0,8,8,0,20,20,0
"Jeewan Moti Khera Hospital, Nangloi",30,12,18,Private,2021-05-02-17-51,3,3,0,,,,1,1,0,4,4,0
"Jeewan Nursing Home, Gate No. 2",20,20,0,Private,2021-05-02-10-47,,,,2,2,0,,,,,,
"Jeewan Nursing Home, Pusa Road",37,37,0,Private,2021-05-02-15-56,7,7,0,7,7,0,,,,7,7,0
K K Surgical & Maternity Centre,40,0,40,Private,2021-05-02-11-53,,,,,,,,,,,,
"Kalra Hospital, Dwarka",30,27,3,Private,2021-05-02-14-55,,,,6,6,0,,,,,,
"Kalra Hospital, Kirti Nagar",93,93,0,Private,2021-05-02-17-24,29,29,0,29,29,0,3,3,0,32,32,0
"Kapil Multispecialty Hospital, Nathupura",30,30,0,Private,2021-05-02-17-28,3,3,0,,,,1,1,0,4,4,0
Khandelwal Hospital And Urology Center,30,28,2,Private,2021-05-02-18-17,6,6,0,,,,,,,6,6,0
"Konark Hospital, Nangloi",43,28,15,Private,2021-05-02-12-01,,,,16,15,1,1,1,0,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,26,0,Private,2021-05-02-08-57,6,6,0,,,,,,,6,6,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,94,2,Private,2021-05-02-17-47,26,26,0,20,20,0,,,,26,26,0
"Kukreja Hospital, Mayur Vihar",27,24,3,Private,2021-05-02-17-12,5,5,0,,,,,,,5,5,0
"Lalita Hospital, Begumpur",40,40,0,Private,2021-05-02-17-04,3,3,0,,,,1,1,0,4,4,0
LHMC,370,364,6,Central Government,2021-05-02-10-59,34,34,0,27,24,3,16,16,0,50,50,0
Life RAYS HOSPITAL,12,0,12,Private,2021-05-02-08-56,,,,,,,,,,,,
Lok Nayak Hospital,1400,1400,0,Delhi Government,2021-05-02-12-19,200,200,0,,,,200,200,0,400,400,0
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,27,44,Private,2021-05-02-18-48,24,19,5,26,14,12,2,2,0,26,21,5
Maha Durga Charitable Trust Hospital,130,130,0,Private,2021-05-02-08-38,24,24,0,6,0,6,6,6,0,30,30,0
"Maharaja Agarsain Multispecialty Hospital, Narela",30,20,10,Private,2021-05-02-17-10,3,3,0,,,,1,1,0,4,4,0
"Maharaja Agrasen Hospital, Dwarka",35,35,0,Private,2021-05-02-09-48,10,10,0,3,3,0,2,2,0,12,12,0
"Maharaja Agrasen Hospital, Punjabi Bagh",250,250,0,Private,2021-05-03-03-00,64,64,0,20,20,0,8,8,0,72,72,0
Makkar Multispeciality Hospital,44,44,0,Private,2021-05-02-10-44,11,11,0,,,,,,,11,11,0
Malik Radix Hospital,47,47,0,Private,2021-05-02-17-20,13,13,0,,,,1,1,0,14,14,0
"MANIPAL HOSPITAL, DWARKA",236,236,0,Private,2021-05-02-23-52,26,26,0,20,20,0,14,14,0,40,40,0
"Mansaram Hospital, Nangloi",42,27,15,Private,2021-05-02-19-06,9,9,0,,,,1,1,0,10,10,0
"Mata Chanan Devi Hospital, Janakpuri",200,200,0,Private,2021-05-02-17-26,39,39,0,,,,9,9,0,48,48,0
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,80,0,Private,2021-05-02-16-54,9,9,0,,,,7,7,0,16,16,0
Max East/West Block,255,217,38,Private,2021-05-02-16-53,40,40,0,12,12,0,8,8,0,48,48,0
"Max Smart Gujarmal Modi hospital ,Saket",250,219,31,Private,2021-05-02-19-18,,,,,,,50,50,0,50,50,0
"MAX SS HOSPITAL, PATPARGANJ",276,266,10,Private,2021-05-02-12-45,52,52,0,18,18,0,20,20,0,72,72,0
"Max SS Hospital, Shalimar Bagh",200,200,0,Private,2021-05-02-10-31,30,30,0,,,,30,30,0,60,60,0
"Medeor Hospital, Qutab Instl. Area",55,37,18,Private,2021-05-03-01-33,8,8,0,8,2,6,4,4,0,12,12,0
"Medstar Hospital, Paschim Vihar",32,32,0,Private,2021-05-02-16-01,13,13,0,,,,1,1,0,14,14,0
"Metro Hospital, Lajpat Nagar",33,33,0,Private,2021-05-02-06-55,14,14,0,,,,,,,14,14,0
"Metro Hospital, Preet Vihar",110,110,0,Private,2021-05-02-18-23,18,18,0,16,16,0,4,4,0,22,22,0
"MGS Hospital, Punjabi Bagh",88,88,0,Private,2021-05-02-17-22,27,27,0,,,,7,7,0,34,34,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",157,157,0,Private,2021-05-02-15-39,18,18,0,9,9,0,12,12,0,30,30,0
"National Heart Institute, East of Kailash",101,101,0,Private,2021-05-03-01-37,30,30,0,12,12,0,2,2,0,32,32,0
"Navjeevan Hospital, Pitampura",80,80,0,Private,2021-05-02-17-50,5,5,0,,,,4,4,0,9,9,0
Nestiva Hospital,20,20,0,Private,2021-05-02-07-09,2,2,0,,,,2,2,0,4,4,0
Nidaan Hospital,20,16,4,Private,2021-05-03-00-38,5,5,0,,,,2,2,0,7,7,0
Nirmala Hospital,21,21,0,Private,2021-05-02-10-13,2,2,0,,,,1,1,0,3,3,0
"NKS Hospital, Gulabi Bagh",24,24,0,Private,2021-05-02-18-05,8,8,0,,,,,,,8,8,0
Northern Railway,200,200,0,Central Government,2021-05-02-07-28,,,,12,11,1,18,18,0,18,18,0
Oncoplus Hospital,40,40,0,Private,2021-05-02-19-00,15,15,0,,,,5,5,0,20,20,0
"Panchsheel Hospital, Yamuna Vihar",32,32,0,Private,2021-05-02-16-19,8,8,0,,,,,,,8,8,0
"Park Hospital, Meera Bagh",110,65,45,Private,2021-05-02-17-23,35,35,0,10,10,0,5,5,0,40,40,0
Parmeshwari Devi Hospital,18,17,1,Private,2021-05-02-15-35,1,1,0,,,,,,,1,1,0
"PGH Hospital, Vikas Nagar",44,18,26,Private,2021-05-02-10-36,5,5,0,2,0,2,2,2,0,7,7,0
"Primus Super Specialty Hospital, Chanakyapuri",111,111,0,Private,2021-05-02-13-12,34,34,0,21,9,12,2,2,0,36,36,0
Pt.RRM Hospital,15,15,0,Private,2021-05-02-14-05,2,2,0,12,12,0,1,1,0,3,3,0
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,35,0,Private,2021-05-02-08-06,9,9,0,5,3,2,1,1,0,10,10,0
"Pushpawati Singhania Hospital, Saket",168,168,0,Private,2021-05-02-18-46,28,28,0,9,5,4,10,10,0,38,38,0
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,99,1,Delhi Government,2021-05-02-11-43,,,,,,,,,,,,
Rajeev Gandhi Super Speciality Hospital,350,350,0,Delhi Government,2021-05-03-03-04,150,150,0,,,,200,200,0,350,350,0
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,230,0,Private,2021-05-02-11-34,35,35,0,11,11,0,5,5,0,40,40,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,4,11,Private,2021-05-02-10-44,,,,,,,,,,,,
Ram Manohar Lohia Hospital,263,263,0,Central Government,2021-05-02-18-38,,,,,,,28,28,0,28,28,0
"Rathi Hospital, Najafgarh",80,61,19,Private,2021-05-02-18-53,18,18,0,,,,3,3,0,21,21,0
Rescue Hospital,40,40,0,Private,2021-05-02-14-49,12,12,0,4,1,3,,,,12,12,0
"Revive Hospital,tilak nagar",28,28,0,Private,2021-05-02-17-57,14,14,0,2,2,0,1,1,0,15,15,0
"RLKC Metro Hospital, Naraina",70,70,0,Private,2021-05-02-19-51,17,17,0,15,15,0,1,1,0,18,18,0
ROSEWOOD HOSPITAL,25,25,0,Private,2021-05-02-17-36,4,4,0,,,,,,,4,4,0
Safdarjung Hospital,275,275,0,Central Government,2021-05-02-08-14,,,,,,,65,65,0,65,65,0
Sai Charitable Dispensary,25,15,10,Private,2021-05-02-15-58,,,,,,,,,,,,
SAMA HOSPITAL,32,32,0,Private,2021-05-02-11-47,,,,,,,4,4,0,4,4,0
"Samar Hospital, Dwarka",30,30,0,Private,2021-05-02-15-43,5,5,0,,,,1,1,0,6,6,0
Sanjay Gandhi Memorial Hospital,118,118,0,Delhi Government,2021-05-02-23-27,10,10,0,6,4,2,10,10,0,20,20,0
"Sanjeevan Medical Res. , Daryaganj",30,30,0,Private,2021-05-02-14-20,4,4,0,,,,,,,4,4,0
"Sant Parmanand Hospital, Civil Lines",74,72,2,Private,2021-05-02-11-39,15,14,1,6,0,6,,,,15,14,1
Sant Soham Hospital,15,15,0,Private,2021-05-02-22-42,,,,,,,,,,,,
"Santom Hospital, Prashant Vihar",105,105,0,Private,2021-05-03-02-05,20,20,0,,,,8,8,0,28,28,0
Sardar Patel Covid Army  hospital,500,483,17,Central Government,2021-05-02-11-12,,,,,,,128,128,0,128,128,0
Saroj Super Speciality Hospital,140,140,0,Private,2021-05-02-09-00,39,39,0,,,,14,14,0,53,53,0
SATYA MULTISPECIALITY HOSPITAL,16,16,0,Private,2021-05-02-10-32,3,3,0,,,,,,,3,3,0
"Satyabhama Hospital, Nangloi",44,44,0,Private,2021-05-02-14-27,31,31,0,5,5,0,3,3,0,34,34,0
Satyawati Harishchand Hsopital,185,124,61,Delhi Government,2021-05-03-01-15,12,12,0,,,,3,3,0,15,15,0
Savitri Hospital,25,24,1,Private,2021-05-02-19-51,12,12,0,,,,1,1,0,13,13,0
SCI International Hospital,12,12,0,Private,2021-05-02-22-17,,,,,,,,,,,,
"Sehgal Neo Hospital, Paschim Vihar",90,90,0,Private,2021-05-02-18-27,13,13,0,,,,,,,13,13,0
"Shakuntala Nursing Home, West Sagarpur",30,30,0,Private,2021-05-02-08-59,5,5,0,,,,,,,5,5,0
"Shanti Mukand Hospital, Vikas Marg Extn.",131,131,0,Private,2021-05-02-22-50,19,19,0,25,23,2,5,5,0,24,24,0
"Shree Agarsain International Hospital, Rohini- 22",230,230,0,Private,2021-05-02-16-26,63,63,0,16,16,0,15,15,0,78,78,0
Shree Hospital,20,16,4,Private,2021-05-02-23-23,,,,,,,,,,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,52,0,Private,2021-04-29-09-32,6,6,0,,,,1,1,0,7,7,0
Shrine Hospital,9,9,0,Private,2021-05-02-08-56,3,0,3,,,,,,,3,0,3
SINGHAL HOSPITAL,25,13,12,Private,2021-05-02-09-39,5,5,0,,,,,,,5,5,0
Sir Ganga Ram City Hospital,96,96,0,Private,2021-05-02-23-09,3,3,0,,,,10,10,0,13,13,0
Sir Ganga Ram Hospital,565,565,0,Private,2021-05-02-22-22,106,106,0,108,74,34,42,42,0,148,148,0
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",31,31,0,Private,2021-05-02-23-12,9,9,0,,,,,,,9,9,0
"SMS Hospital, Gagan Vihar",36,28,8,Private,2021-05-02-12-55,4,4,0,,,,1,1,0,5,5,0
"Sri Balaji Action Medical Inst., Paschim Vihar",263,263,0,Private,2021-05-02-17-08,100,100,0,47,20,27,5,5,0,105,105,0
"St. Stephens Hospital, Tis Hazari",336,307,29,Private,2021-05-03-02-00,24,24,0,8,8,0,8,8,0,32,32,0
Sunrise Hospital,22,18,4,Private,2021-05-03-01-09,4,4,0,,,,,,,4,4,0
"Surya Hospital, Krishna Nagar",40,40,0,Private,2021-05-02-20-37,5,5,0,5,0,5,,,,5,5,0
SURYA KIRAN HOSPITAL,40,20,20,Private,2021-05-02-11-42,9,9,0,5,5,0,1,1,0,10,10,0
Sushila Hospial,50,50,0,Private,2021-05-02-10-43,10,10,0,,,,,,,10,10,0
Swami Dayanand,70,70,0,Central Government,2021-05-03-00-20,,,,,,,,,,,,
"Tarak Hospital, Uttam Nagar",72,72,0,Private,2021-05-02-20-07,26,26,0,6,6,0,4,4,0,30,30,0
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,136,0,Private,2021-05-02-18-03,14,14,0,30,3,27,2,2,0,16,16,0
Tulsi Multispeciality Hospital & Critical Care Unit,40,9,31,Private,2021-05-02-09-48,1,1,0,,,,1,1,0,2,2,0
"Universal Centre of Health services, Kalkaji",40,11,29,Private,2021-05-02-16-52,,,,,,,,,,,,
"Venkateshwar Hospital, Dwarka",245,245,0,Private,2021-05-02-16-54,48,48,0,,,,8,8,0,56,56,0
"Vikas Hospital, Najafgarh",50,38,12,Private,2021-05-02-10-18,8,8,0,,,,3,3,0,11,11,0
VIMHANS,167,167,0,Private,2021-05-02-15-19,54,54,0,,,,40,40,0,94,94,0
World Brain Center Hospital,45,45,0,Private,2021-05-02-19-14,8,8,0,,,,3,3,0,11,11,0
All,21422,20149,1273,,2021-05-03-03-32,3366,3353,13,1086,811,275,1788,1785,3,5154,5138,16
