name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
"Bansal Hospital & Research Centre, New Friends Colony",40,1,39,Private,2021-06-04-07-01,8,0,8,2,0,2,10,0,10,,,,,
Bara Hindurao Hospital,250,23,227,Central Government,2021-06-04-09-51,,,,10,2,8,10,2,8,8,14,,,
Base Hospital Delhi Cantt,500,183,317,Central Government,2021-05-27-06-42,,,,50,48,2,50,48,2,2,12,,,
Batra Hospital,300,16,284,Private,2021-06-04-07-15,18,0,18,15,5,10,33,5,28,0,23,12,12,0
"Bensups Hospital, Dwarka",30,2,28,Private,2021-06-04-13-27,12,1,11,3,0,3,15,1,14,0,18,,,
BH SALVAS HOSPITAL,40,30,10,Private,2021-06-04-16-48,7,7,0,1,1,0,8,8,0,0,8,5,5,0
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",81,9,72,Private,2021-06-04-16-06,23,3,20,5,3,2,28,6,22,1,12,,,
"Bhagwan Mahavir Hospital, Madhuban Chowk",40,10,30,Private,2021-06-04-16-57,10,10,0,1,0,1,11,10,1,0,18,,,
"Bhagwati Hospital, Rohini",130,4,126,Private,2021-06-04-14-42,13,1,12,2,1,1,15,2,13,0,7,,,
"Bhatia Global Hospital, Paschim Vihar",36,5,31,Private,2021-06-04-17-41,6,4,2,,,,6,4,2,0,14,,,
Bimla Devi Hospital,27,0,27,Private,2021-06-04-15-25,,,,,,,,,,4,0,3,0,3
"BLK Hospital, Pusa Road",317,35,282,Private,2021-06-04-17-40,67,9,58,8,8,0,75,17,58,2,5,43,43,0
"Brahm Shakti Hospital, Budh Vihar",80,0,80,Private,2021-06-04-13-36,9,0,9,2,0,2,11,0,11,3,18,2,2,0
Burari Hospital,700,50,650,Delhi Government,2021-06-04-15-22,85,14,71,30,30,0,115,44,71,1,23,,,
C M PATEL HOSPITAL,15,0,15,Private,2021-06-04-11-21,,,,,,,,,,2,23,,,
Cantonment General Hospital,27,2,25,Central Government,2021-06-04-11-09,,,,,,,,,,7,0,,,
CAREWELL MEDICAL CENTRE,8,0,8,Private,2021-06-04-14-51,,,,,,,,,,0,12,,,
CBR Hospital,25,10,15,Private,2021-06-04-11-33,3,3,0,,,,3,3,0,1,7,,,
"CD Global Hospital, Najafgarh Road",40,0,40,Private,2021-06-04-15-52,4,0,4,1,0,1,5,0,5,0,18,3,1,2
Central Hospital,16,4,12,Private,2021-06-04-16-35,,,,4,3,1,4,3,1,0,3,4,0,4
Covid care and treatment centre Gurdwara Rakab ganj,400,108,292,Delhi Government,2021-06-04-14-30,,,,,,,,,,,,,,
Covid Care and Treatment centre Yamuna sports complex,800,14,786,Delhi Government,2021-05-29-11-02,,,,,,,,,,19,0,,,
"Covid Care Center- Sardar Patel, Chattrpur",596,49,547,Delhi Government,2021-06-04-09-49,,,,,,,,,,2,6,,,
Covid Care Center -CWG AKSHARDHAM,460,9,451,Delhi Government,2021-06-04-09-35,,,,,,,,,,5,23,,,
Cronus Multi speciality Hospital,10,0,10,Private,2021-06-04-05-53,5,0,5,,,,5,0,5,1,22,,,
"Cygnus MLS, Rama Vihar",60,8,52,Private,2021-06-04-17-00,19,5,14,5,1,4,24,6,18,0,3,,,
"Cygnus Sonia Hospital, Nangloi",68,7,61,Private,2021-06-04-17-33,26,0,26,5,3,2,31,3,28,0,17,,,
Deen Dayal Upadhyay hospital,500,110,390,Delhi Government,2021-06-04-16-28,120,22,98,130,61,69,250,83,167,0,22,33,2,31
Deep Chand Bandhu,250,53,197,Delhi Government,2021-06-04-16-14,100,14,86,30,20,10,130,34,96,0,12,,,
Delhi global hospital,14,3,11,Private,2021-06-04-15-24,3,0,3,,,,3,0,3,1,16,3,1,2
Delhi Golden Hospital,15,0,15,Private,2021-06-04-17-05,,,,,,,,,,1,1,,,
"Delhi Heart & Lung Institute, Pachkuian Road",73,38,35,Private,2021-06-04-15-57,22,17,5,5,3,2,27,20,7,1,6,12,12,0
Delhi multi speciality hospital,11,0,11,Private,2021-06-04-16-18,,,,,,,,,,1,15,,,
"Dharamshila Narayana Hosp., Vasundhra Enclave",160,3,157,Private,2021-06-04-15-58,13,0,13,5,2,3,18,2,16,1,6,5,5,0
"Dharamvir Solanki Hospital, Rohini",34,3,31,Private,2021-06-04-11-59,9,2,7,2,0,2,11,2,9,0,8,,,
Divine Multispeciality Hospital and Cancer Centre,18,3,15,Private,2021-06-04-15-05,8,1,7,5,2,3,13,3,10,0,20,12,0,12
"Divya Prastha Hospital, RZ-37, Opposite Bagh Wala School, Main Road, Palam Colony, New Delhi 45",20,2,18,Private,2021-06-04-15-22,,,,2,0,2,2,0,2,1,20,8,8,0
Dr Baba Saheb Ambedkar Hospital,400,125,275,Delhi Government,2021-06-04-17-33,58,11,47,142,51,91,200,62,138,1,3,,,
Dr Rakesh Multispeciality Hospital,15,1,14,Private,2021-06-04-09-43,5,0,5,1,0,1,6,0,6,1,0,,,
"Dr. Chaudhary Moral Hospital, Yamuna Vihar",36,0,36,Private,2021-06-04-15-13,,,,,,,,,,2,0,,,
East Delhi Medical Centre Mansarover Park,30,0,30,Private,2021-06-04-16-59,6,0,6,,,,6,0,6,1,12,4,0,4
Eden Hospital,8,1,7,Private,2021-06-04-12-16,,,,,,,,,,0,23,,,
Ekansh Hospital,8,0,8,Private,2021-06-04-16-22,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,65,7,58,Central Government,2021-06-04-16-38,,,,5,4,1,5,4,1,5,7,,,
ESIC hospital Okhla,230,17,213,Central Government,2021-06-04-14-14,,,,15,8,7,15,8,7,4,14,,,
"Fortis Escorts Heart Institute, Okhla",112,4,108,Private,2021-06-04-17-17,55,2,53,5,0,5,60,2,58,2,2,16,12,4
"Fortis Hospital, Shalimar Bagh",200,29,171,Private,2021-06-04-16-16,30,14,16,20,11,9,50,25,25,2,23,18,18,0
"Fortis SS Hospital, Vasant Kunj",106,18,88,Private,2021-06-04-17-10,20,6,14,12,12,0,32,18,14,1,23,,,
Galaxy Hospital,8,1,7,Private,2021-06-04-10-12,2,0,2,,,,2,0,2,3,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",20,3,17,Private,2021-06-04-16-00,7,2,5,1,0,1,8,2,6,1,10,15,15,0
"Garg Hospital, Karkardooma",36,6,30,Private,2021-06-04-17-45,4,1,3,,,,4,1,3,0,12,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",70,11,59,Private,2021-06-04-16-58,12,3,9,5,0,5,17,3,14,1,23,8,3,5
"Goyal Hospital, Paschim Vihar",24,2,22,Private,2021-06-04-13-42,7,2,5,,,,7,2,5,0,12,,,
GTB Hospital,1800,268,1532,Delhi Government,2021-06-04-16-15,672,140,532,228,128,100,900,268,632,1,18,,,
Gupta Multispecialty Hospital,14,1,13,Private,2021-06-04-16-07,,,,,,,,,,1,0,,,
"Gupta Multispecialty Hospital, Vivek Vihar",40,1,39,Private,2021-06-04-17-23,6,0,6,,,,6,0,6,2,20,,,
GURU NANAK EYE CENTRE ( ANNEXED TO LOK NAYAK HOSPITAL),198,0,198,Delhi Government,2021-06-04-09-28,,,,,,,,,,,,,,
"HAHC Hospital, Hamdard Nagar",376,11,365,Private,2021-06-04-17-07,9,3,6,16,4,12,25,7,18,1,4,6,0,6
HANDA NURSING HOME,12,0,12,Private,2021-06-04-14-34,,,,,,,,,,1,18,,,
Hardik Hospital,10,0,10,Private,2021-06-04-17-54,4,0,4,,,,4,0,4,1,20,6,0,6
Highland Care Multispeciality Hospital,30,2,28,Private,2021-06-04-10-19,5,0,5,,,,5,0,5,0,8,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-06-04-10-32,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",275,65,210,Private,2021-06-04-08-49,4,4,0,44,41,3,48,45,3,0,20,18,18,0
"IBS Hospital, Lajpat Nagar",39,0,39,Private,2021-06-04-17-47,9,0,9,4,0,4,13,0,13,0,6,3,3,0
"Indian spinal injury centre,Vasant Kunj",160,23,137,Private,2021-06-04-17-32,,,,19,15,4,19,11,8,0,19,10,10,0
"Indira Gandhi Hospital, Dwarka",315,8,307,Delhi Government,2021-06-04-11-22,,,,10,2,8,10,2,8,7,0,,,
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",470,120,350,Private,2021-06-04-17-39,88,88,0,12,12,0,100,100,0,2,0,65,65,0
"Irene Hospital, Kalkaji",34,0,34,Private,2021-06-04-15-17,3,0,3,2,0,2,5,0,5,3,6,,,
"Ishan Hospital, Rohini",13,1,12,Private,2021-06-04-17-50,5,0,5,,,,5,0,5,0,15,,,
"Jain Hospital, Vikas Marg Extn.",42,0,42,Private,2021-06-04-17-36,13,0,13,,,,13,0,13,0,20,2,2,0
"Jaipur Golden Hospital, Rohini",200,30,170,Private,2021-06-04-16-45,50,16,34,15,3,12,65,19,46,0,16,11,11,0
Janakpuri Super Speciality Hospital Society,100,3,97,Delhi Government,2021-06-04-17-16,50,2,48,,,,50,2,48,2,17,,,
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",60,4,56,Private,2021-06-04-16-06,8,1,7,2,1,1,10,2,8,0,7,,,
"Jeewan Mala Hospital, Rohtak Road",60,8,52,Private,2021-06-04-13-08,28,-1,29,8,2,6,36,1,35,0,12,6,6,0
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-06-04-15-31,4,-1,5,1,1,0,5,0,5,1,23,,,
"Jeewan Nursing Home, Pusa Road",37,1,36,Private,2021-06-04-16-59,7,1,6,,,,7,1,6,0,9,7,7,0
Jivisha Advanced Medical Centre,22,0,22,Private,2021-06-04-09-07,,,,,,,,,,1,23,,,
Jivodaya Hospital,20,0,20,Private,2021-06-04-17-32,,,,,,,,,,1,23,20,0,20
Jyoti Nursing Home,22,3,19,Private,2021-06-04-12-19,,,,,,,,,,1,11,,,
K K Surgical & Maternity Centre,40,0,40,Private,2021-06-04-08-53,,,,,,,,,,,,,,
Kalawati Saran Children's Hospital (LHMC),60,42,18,Central Government,2021-06-04-10-04,,,,15,9,6,15,9,6,4,12,14,14,0
"Kalra Hospital, Dwarka",30,0,30,Private,2021-06-04-17-43,,,,,,,,,,5,0,6,5,1
"Kalra Hospital, Kirti Nagar",93,12,81,Private,2021-06-04-17-39,29,10,19,3,1,2,32,11,21,0,10,29,29,0
Kalyani Hospital,25,3,22,Private,2021-06-04-15-08,8,0,8,1,0,1,9,0,9,3,0,,,
"Kapil Multispecialty Hospital, Nathupura",40,0,40,Private,2021-06-04-12-13,4,0,4,1,0,1,5,0,5,5,0,,,
KAPOOR MEDICAL CENTRE,20,1,19,Private,2021-06-04-08-39,,,,,,,,,,0,22,,,
Khandelwal Hospital And Urology Center,30,0,30,Private,2021-06-04-17-23,6,0,6,,,,6,0,6,0,10,,,
khanna hospital,50,0,50,Private,2021-06-04-10-50,7,0,7,1,0,1,8,0,8,1,10,,,
"Konark Hospital, Nangloi",43,2,41,Private,2021-06-04-17-41,14,2,12,1,0,1,15,2,13,1,4,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-06-04-17-09,6,0,6,,,,6,0,6,0,18,3,3,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",96,5,91,Private,2021-06-04-15-55,26,5,21,,,,26,5,21,0,23,10,10,0
"Kukreja Hospital, Mayur Vihar",20,0,20,Private,2021-06-04-14-18,4,0,4,,,,4,0,4,0,12,,,
"Lalita Hospital, Begumpur",40,2,38,Private,2021-06-04-12-38,3,2,1,1,0,1,4,2,2,,,,,
LHMC,309,74,235,Central Government,2021-06-04-12-59,28,-1,29,16,9,7,44,8,36,1,10,27,26,1
Life RAYS HOSPITAL,12,0,12,Private,2021-06-04-09-36,,,,,,,,,,,,,,
Lifeline Hospital,19,0,19,Private,2021-06-04-13-11,,,,,,,,,,6,0,7,1,6
Lok Nayak Hospital,2000,266,1734,Delhi Government,2021-06-04-16-56,700,96,604,300,89,211,1000,185,815,0,15,,,
Lotus Hospital,15,4,11,Private,2021-06-04-15-23,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-06-04-07-37,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-06-04-09-27,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,96,15,81,Private,2021-06-04-17-19,14,0,14,6,3,3,20,3,17,3,8,10,0,10
"Maharaja Agarsain Multispecialty Hospital, Narela",35,2,33,Private,2021-06-04-08-58,4,2,2,,,,4,2,2,2,5,,,
"Maharaja Agrasen Hospital, Dwarka",47,7,40,Private,2021-06-03-09-55,,,,12,3,9,12,3,9,0,7,4,4,0
"Maharaja Agrasen Hospital, Punjabi Bagh",250,22,228,Private,2021-06-04-16-18,64,13,51,8,5,3,72,18,54,1,15,20,20,0
Makkar Multispeciality Hospital,12,0,12,Private,2021-06-04-08-37,4,0,4,,,,4,0,4,2,0,,,
Malik Radix Hospital,47,1,46,Private,2021-06-04-14-05,13,1,12,1,0,1,14,1,13,3,6,,,
"MANIPAL HOSPITAL, DWARKA",200,65,135,Private,2021-06-04-14-33,26,26,0,14,14,0,40,40,0,0,12,20,20,0
"Mansaram Hospital, Nangloi",42,1,41,Private,2021-06-04-14-33,9,0,9,1,0,1,10,0,10,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",200,26,174,Private,2021-06-04-17-00,36,12,24,12,4,8,48,16,32,2,15,7,7,0
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,28,52,Private,2021-06-04-17-10,9,9,0,7,5,2,16,14,2,0,4,,,
Max East/West Block,255,10,245,Private,2021-06-04-17-40,46,6,40,2,2,0,48,8,40,0,20,10,10,0
"Max Smart Gujarmal Modi hospital ,Saket",250,32,218,Private,2021-06-04-17-21,,,,50,19,31,50,19,31,1,12,,,
"MAX SS HOSPITAL, PATPARGANJ",346,12,334,Private,2021-06-04-10-36,30,4,26,40,6,34,70,10,60,1,9,61,61,0
"Max SS Hospital, Shalimar Bagh",224,61,163,Private,2021-06-04-17-24,61,18,43,30,27,3,91,45,46,0,20,,,
"Medeor Hospital, Qutab Instl. Area",55,6,49,Private,2021-06-04-14-55,8,0,8,4,3,1,12,3,9,0,20,8,5,3
"Medstar Hospital, Paschim Vihar",32,0,32,Private,2021-06-04-17-35,14,0,14,,,,14,0,14,2,23,,,
"Metro Hospital, Lajpat Nagar",33,2,31,Private,2021-06-04-16-02,14,2,12,,,,14,2,12,0,18,,,
"Metro Hospital, Preet Vihar",110,9,101,Private,2021-06-04-17-47,33,5,28,6,1,5,39,6,33,0,15,16,16,0
"MGS Hospital, Punjabi Bagh",60,7,53,Private,2021-06-04-17-25,21,4,17,5,1,4,26,5,21,0,22,8,6,2
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",112,19,93,Private,2021-06-04-17-29,6,2,4,10,7,3,16,9,7,0,12,9,9,0
"National Heart Institute, East of Kailash",16,16,0,Private,2021-06-04-16-07,14,14,0,2,2,0,16,16,0,1,17,10,10,0
National Institute of TB and Respiratory Diseases (LRS TB),35,2,33,Central Government,2021-06-04-09-33,,,,,,,,,,4,0,6,5,1
"Navjeevan Hospital, Pitampura",80,10,70,Private,2021-06-04-14-56,7,3,4,1,0,1,8,3,5,0,20,2,2,0
Nestiva Hospital,20,0,20,Private,2021-06-04-17-54,,,,2,0,2,2,0,2,0,10,,,
Newlife Medical Centre,7,0,7,Private,2021-06-04-17-42,,,,,,,,,,1,20,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-06-04-12-17,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-06-04-17-08,5,0,5,2,0,2,7,0,7,0,23,,,
Nijhara Hospital,7,0,7,Private,2021-06-04-12-56,,,,,,,,,,1,23,,,
Nirmal Hospital,20,2,18,Private,2021-06-04-06-45,,,,,,,,,,0,20,,,
Nirmala Hospital,13,1,12,Private,2021-06-04-17-16,1,1,0,1,0,1,2,1,1,6,0,1,1,0
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-06-04-17-27,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",82,2,80,Private,2021-06-04-17-43,23,0,23,2,0,2,25,0,25,0,7,10,10,0
Northern Railway,55,21,34,Central Government,2021-06-04-16-30,,,,14,5,9,14,5,9,0,12,12,12,0
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,0,15,Private,2021-06-03-10-35,2,-1,3,3,1,2,5,0,5,2,0,5,2,3
Oncoplus Hospital,43,12,31,Private,2021-06-04-12-16,17,8,9,5,1,4,22,9,13,0,23,,,
"Panchsheel Hospital, Yamuna Vihar",40,0,40,Private,2021-06-04-15-49,8,0,8,,,,8,0,8,4,0,,,
"Park Hospital, Meera Bagh",110,0,110,Private,2021-06-04-17-55,35,0,35,5,0,5,40,0,40,1,0,10,10,0
Parmeshwari Devi Hospital,18,5,13,Private,2021-06-04-10-42,1,1,0,,,,1,1,0,,,,,
Patel Hospital,10,1,9,Private,2021-06-04-11-36,,,,,,,,,,0,12,,,
Pentagram,11,0,11,Private,2021-05-28-22-56,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,6,0,6,Private,2021-06-04-11-04,1,0,1,1,0,1,2,0,2,2,20,6,6,0
"PGH Hospital, Vikas Nagar",44,3,41,Private,2021-06-04-17-14,6,0,6,1,0,1,7,0,7,0,23,2,0,2
"Primus Super Specialty Hospital, Chanakyapuri",111,40,71,Private,2021-06-04-17-13,59,30,29,2,2,0,61,32,29,2,0,,,
Pt.RRM Hospital,15,3,12,Private,2021-06-04-10-50,1,1,0,1,0,1,2,1,1,3,18,,,
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,1,34,Private,2021-06-04-16-03,9,0,9,1,1,0,10,1,9,0,22,5,3,2
"Pushpawati Singhania Hospital, Saket",168,11,157,Private,2021-06-04-15-19,28,3,25,10,4,6,38,7,31,1,21,9,9,0
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,1,99,Delhi Government,2021-06-04-07-45,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,9,91,Central Government,2021-06-04-11-24,,,,,,,,,,1,0,,,
Rajeev Gandhi Super Speciality Hospital,650,28,622,Delhi Government,2021-06-04-17-34,150,0,150,175,28,147,325,28,297,1,21,,,
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,18,212,Private,2021-06-04-16-11,35,10,25,5,5,0,40,15,25,0,12,11,11,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-06-04-12-04,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,43,280,Central Government,2021-06-04-15-38,,,,28,8,20,28,8,20,5,8,,,
"Rathi Hospital, Najafgarh",80,4,76,Private,2021-06-04-17-54,21,3,18,4,0,4,25,3,22,0,3,,,
Rescue Hospital,38,9,29,Private,2021-06-04-17-08,18,8,10,,,,18,8,10,0,21,4,1,3
"Revive Hospital,tilak nagar",28,6,22,Private,2021-06-04-14-24,14,1,13,1,0,1,15,1,14,0,18,2,1,1
"RLKC Metro Hospital, Naraina",70,8,62,Private,2021-06-04-15-03,17,0,17,1,0,1,18,0,18,7,10,12,3,9
ROSEWOOD HOSPITAL,25,2,23,Private,2021-06-04-09-27,4,0,4,,,,4,0,4,2,0,,,
Royal Kalindi Hospital,26,1,25,Private,2021-06-04-03-09,2,-1,3,1,1,0,3,0,3,0,10,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-06-04-13-52,4,0,4,,,,4,0,4,2,0,,,
Safdarjung Hospital,421,31,390,Central Government,2021-06-04-09-35,,,,80,19,61,80,19,61,3,0,,,
Sai Charitable Dispensary,25,2,23,Private,2021-06-04-17-24,,,,,,,,,,0,12,,,
SAMA HOSPITAL,32,11,21,Private,2021-06-04-13-24,,,,4,4,0,4,4,0,0,22,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-06-04-15-03,6,0,6,,,,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,150,40,110,Delhi Government,2021-06-04-15-33,,,,70,22,48,70,22,48,0,20,6,3,3
"Sanjeevan Medical Res. , Daryaganj",40,0,40,Private,2021-06-04-17-43,,,,4,0,4,4,0,4,1,20,,,
Sant Nirankari Covid Care and Treatment centre burari,1044,32,1012,Delhi Government,2021-06-04-17-09,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,1,59,Private,2021-06-04-16-05,15,1,14,,,,15,1,14,0,18,6,3,3
Sant Soham Hospital,15,4,11,Private,2021-06-04-13-07,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,4,38,Private,2021-06-04-15-32,16,2,14,4,1,3,20,3,17,1,12,15,14,1
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,39,461,Central Government,2021-06-04-11-24,,,,128,12,116,128,12,116,27,0,,,
Saroj Super Speciality Hospital,150,14,136,Private,2021-06-04-17-14,3,-4,7,30,16,14,33,12,21,2,0,30,28,2
SATYA MULTISPECIALITY HOSPITAL,16,1,15,Private,2021-06-04-10-01,3,0,3,,,,3,0,3,2,0,,,
"Satyabhama Hospital, Nangloi",42,7,35,Private,2021-06-04-17-37,28,6,22,4,1,3,32,7,25,0,8,5,5,0
Satyawati Harishchand Hsopital,225,20,205,Delhi Government,2021-06-04-16-01,20,3,17,5,1,4,25,4,21,3,18,,,
Savitri Hospital,25,2,23,Private,2021-06-04-15-12,13,1,12,,,,13,1,12,0,10,,,
"Sehgal Neo Hospital, Paschim Vihar",80,2,78,Private,2021-06-04-17-47,3,1,2,,,,3,1,2,0,10,10,10,0
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-06-04-16-09,5,0,5,,,,5,0,5,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,9,101,Private,2021-06-04-16-41,16,1,15,8,1,7,24,2,22,1,10,28,25,3
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-04-17-14,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",175,15,160,Private,2021-06-04-16-51,25,2,23,25,7,18,50,9,41,8,2,16,16,0
Shree Hospital,20,0,20,Private,2021-06-04-15-05,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",50,2,48,Private,2021-06-04-09-13,7,2,5,1,0,1,8,2,6,3,0,8,2,6
Shrine Hospital,17,0,17,Private,2021-06-04-16-52,3,0,3,,,,3,0,3,2,23,,,
SINGHAL HOSPITAL,27,0,27,Private,2021-06-04-16-59,7,0,7,,,,7,0,7,2,20,,,
Singhal Medical  Centre,10,2,8,Private,2021-06-04-11-26,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,96,5,91,Private,2021-06-04-17-42,,,,13,3,10,13,3,10,1,20,,,
Sir Ganga Ram Hospital,182,101,81,Private,2021-06-04-16-19,11,-17,28,74,74,0,85,57,28,2,0,108,84,24
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,4,46,Private,2021-06-04-16-06,6,2,4,,,,6,2,4,1,2,3,3,0
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-06-04-16-22,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",220,27,193,Private,2021-06-04-17-30,89,11,78,6,6,0,95,17,78,1,18,40,40,0
"St. Stephens Hospital, Tis Hazari",336,34,302,Private,2021-06-04-17-02,24,6,18,8,5,3,32,11,21,2,23,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-06-04-15-57,,,,,,,,,,2,0,,,
Sunrise Hospital,14,1,13,Private,2021-06-04-17-55,,,,,,,,,,2,23,,,
