name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Dr Baba Saheb Ambedkar Hospital,100,10,90,Delhi Government,2021-08-03-08-49,,,,25,9,16,25,9,16,1,7,12,7,5
Dr Rakesh Multispeciality Hospital,15,0,15,Private,2021-08-03-10-40,5,0,5,1,0,1,6,0,6,,,,,
Ekansh Hospital,8,0,8,Private,2021-08-03-14-20,,,,,,,,,,,,,,
ESIC Hospital Jhilmil,76,0,76,Central Government,2021-08-03-12-56,,,,5,0,5,5,0,5,4,5,5,5,0
ESIC hospital Okhla,20,0,20,Central Government,2021-08-03-10-05,,,,2,0,2,2,0,2,5,22,15,4,11
"Fortis Escorts Heart Institute, Okhla",112,1,111,Private,2021-08-03-16-35,55,1,54,5,0,5,60,1,59,2,1,16,9,7
"Fortis Hospital, Shalimar Bagh",78,0,78,Private,2021-08-03-13-34,15,0,15,5,0,5,20,0,20,4,23,48,46,2
"Fortis SS Hospital, Vasant Kunj",48,0,48,Private,2021-08-03-17-06,14,0,14,4,0,4,18,0,18,2,23,37,16,21
Galaxy Hospital,8,0,8,Private,2021-08-03-08-44,2,0,2,,,,2,0,2,5,0,1,0,1
"Gandhi Nursing Home, Uttam Nagar",25,0,25,Private,2021-08-03-09-30,8,0,8,2,0,2,10,0,10,1,12,15,15,0
"Garg Hospital, Karkardooma",36,0,36,Private,2021-08-03-16-45,4,0,4,,,,4,0,4,7,0,,,
GNS Multispeciality Hospital,6,0,6,Private,2021-07-29-13-47,,,,,,,,,,,,,,
"Goyal Hospital & Urology Centre, Krishna Nagar",14,0,14,Private,2021-08-03-08-24,3,0,3,1,0,1,4,0,4,1,23,10,6,4
"Goyal Hospital, Paschim Vihar",16,0,16,Private,2021-08-03-17-22,7,0,7,,,,7,0,7,0,12,,,
GTB Hospital,600,13,587,Delhi Government,2021-08-03-16-00,410,0,410,140,13,127,550,13,537,4,18,8,8,0
Gupta Multispecialty Hospital,14,0,14,Private,2021-08-03-10-20,,,,,,,,,,2,0,4,0,4
"HAHC Hospital, Hamdard Nagar",141,0,141,Private,2021-08-03-00-01,4,0,4,8,0,8,12,0,12,1,4,29,8,21
HANDA NURSING HOME,12,0,12,Private,2021-08-03-16-07,,,,,,,,,,1,18,6,0,6
Hardik Hospital,10,0,10,Private,2021-08-03-06-54,4,0,4,,,,4,0,4,1,20,,,
Highland Care Multispeciality Hospital,20,1,19,Private,2021-08-03-10-13,5,0,5,,,,5,0,5,0,15,,,
Hira’s Multispeciality Hospital,15,0,15,Private,2021-08-03-14-19,,,,,,,,,,0,12,,,
"Holy Family Hospital, Okhla",100,0,100,Private,2021-08-03-13-48,14,0,14,14,0,14,28,0,28,0,20,18,0,18
"IBS Hospital, Lajpat Nagar",7,0,7,Private,2021-08-03-09-47,,,,,,,,,,0,6,10,4,6
"Indian spinal injury centre,Vasant Kunj",60,3,57,Private,2021-08-03-17-09,,,,9,0,9,9,0,9,0,14,10,10,0
"Indira Gandhi Hospital, Dwarka",250,0,250,Delhi Government,2021-08-03-10-45,,,,15,0,15,15,0,15,5,0,73,0,73
"INDRAPRASTHA APOLLO HOSPITAL, SARITA VIHAR",215,5,210,Private,2021-08-03-15-40,36,4,32,12,0,12,48,4,44,4,0,117,112,5
"Irene Hospital, Kalkaji",34,0,34,Private,2021-08-03-09-56,3,0,3,2,0,2,5,0,5,2,0,,,
"Ishan Hospital, Rohini",13,0,13,Private,2021-08-03-16-07,5,0,5,,,,5,0,5,0,15,,,
"Jaipur Golden Hospital, Rohini",72,11,61,Private,2021-08-03-16-53,8,5,3,4,0,4,12,5,7,0,16,73,39,34
"Jeevan Anmol Hospital, Mayur Vihar Phase-I",50,0,50,Private,2021-08-03-14-24,,,,,,,,,,2,18,10,3,7
"Jeewan Mala Hospital, Rohtak Road",45,0,45,Private,2021-08-03-10-13,15,0,15,8,0,8,23,0,23,0,10,8,8,0
"Jeewan Moti Khera Hospital, Nangloi",30,0,30,Private,2021-08-03-17-24,4,0,4,1,0,1,5,0,5,1,23,2,0,2
Jivisha Advanced Medical Centre,22,0,22,Private,2021-08-03-09-27,,,,,,,,,,1,23,,,
Jyoti Nursing Home,22,4,18,Private,2021-08-03-16-55,,,,,,,,,,1,11,,,
Kalawati Saran Children's Hospital (LHMC),34,14,20,Central Government,2021-08-03-10-39,,,,5,4,1,5,4,1,5,4,35,26,9
"Kalra Hospital, Dwarka",10,0,10,Private,2021-08-03-16-59,,,,,,,,,,6,0,6,6,0
"Kalra Hospital, Kirti Nagar",34,0,34,Private,2021-08-03-17-25,11,0,11,1,0,1,12,0,12,0,12,29,29,0
Kalyani Hospital,25,0,25,Private,2021-08-03-09-27,8,0,8,1,0,1,9,0,9,13,1,,,
"Kapil Multispecialty Hospital, Nathupura",10,0,10,Private,2021-08-03-09-23,,,,,,,,,,8,0,5,1,4
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-08-03-08-05,2,0,2,,,,2,0,2,0,10,4,0,4
khanna hospital,5,0,5,Private,2021-08-03-08-56,1,0,1,1,0,1,2,0,2,0,10,,,
"Konark Hospital, Nangloi",43,0,43,Private,2021-08-03-17-17,14,0,14,1,0,1,15,0,15,1,20,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-08-03-10-09,6,0,6,,,,6,0,6,0,18,2,2,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",30,0,30,Private,2021-08-03-17-16,,,,,,,,,,0,23,32,25,7
"Lalita Hospital, Begumpur",40,0,40,Private,2021-08-03-11-04,4,0,4,1,0,1,5,0,5,,,,,
LHMC,93,62,31,Central Government,2021-08-03-07-09,5,1,4,16,0,16,21,1,20,1,11,27,26,1
Lifeline Hospital,19,0,19,Private,2021-08-03-10-28,2,0,2,2,0,2,4,0,4,10,0,3,0,3
Lok Nayak Hospital,720,10,710,Delhi Government,2021-08-03-16-31,600,5,595,100,5,95,700,10,690,0,20,98,98,0
Lotus Hospital,15,0,15,Private,2021-08-03-16-46,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-08-03-07-12,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-08-03-09-09,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-08-03-10-58,14,0,14,6,0,6,20,0,20,51,21,10,1,9
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-08-03-09-45,,,,,,,,,,,,,,
"Maharaja Agrasen Hospital, Dwarka",21,0,21,Private,2021-08-03-10-11,,,,5,0,5,5,0,5,1,0,11,4,7
"Maharaja Agrasen Hospital, Punjabi Bagh",90,0,90,Private,2021-08-03-10-11,25,0,25,3,0,3,28,0,28,5,8,64,64,0
Makkar Multispeciality Hospital,16,0,16,Private,2021-08-03-11-57,8,0,8,,,,8,0,8,,,8,0,8
Malik Radix Hospital,14,0,14,Private,2021-08-03-17-06,2,0,2,2,0,2,4,0,4,3,6,8,8,0
"MANIPAL HOSPITAL, DWARKA",60,0,60,Private,2021-08-03-09-35,8,0,8,14,0,14,22,0,22,2,0,38,31,7
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-08-03-17-21,4,0,4,1,0,1,5,0,5,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",63,0,63,Private,2021-08-03-14-27,6,0,6,6,0,6,12,0,12,3,22,43,43,0
"Mata Roop Rani Maggo Hospital, Uttam Nagar",20,0,20,Private,2021-08-03-12-06,,,,4,0,4,4,0,4,0,4,12,0,12
Max East/West Block,96,0,96,Private,2021-08-03-16-07,10,0,10,,,,10,0,10,0,21,60,60,0
"Max Smart Gujarmal Modi hospital ,Saket",75,1,74,Private,2021-08-03-16-13,,,,5,0,5,5,0,5,3,17,45,40,5
"MAX SS HOSPITAL, PATPARGANJ",120,0,120,Private,2021-08-03-10-37,10,0,10,10,0,10,20,0,20,3,13,111,111,0
"Max SS Hospital, Shalimar Bagh",84,3,81,Private,2021-08-03-16-11,9,3,6,3,0,3,12,3,9,4,6,99,97,2
"Medeor Hospital, Dwarka",45,0,45,Private,2021-08-03-09-24,,,,8,0,8,8,0,8,0,23,,,
"Medeor Hospital, Qutab Instl. Area",55,0,55,Private,2021-08-03-14-20,8,0,8,4,0,4,12,0,12,0,23,8,8,0
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-08-03-17-17,14,0,14,,,,14,0,14,2,20,,,
"Metro Hospital, Lajpat Nagar",15,0,15,Private,2021-08-03-10-37,5,0,5,,,,5,0,5,3,11,13,10,3
"Metro Hospital, Preet Vihar",40,11,29,Private,2021-08-03-08-55,21,10,11,2,0,2,23,10,13,0,20,16,16,0
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-08-03-14-36,12,0,12,3,0,3,15,0,15,0,21,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",42,0,42,Private,2021-08-03-09-56,6,0,6,2,0,2,8,0,8,2,23,30,16,14
"National Heart Institute, East of Kailash",23,0,23,Private,2021-08-03-16-07,21,0,21,2,0,2,23,0,23,1,3,11,11,0
National Institute of TB and Respiratory Diseases (LRS TB),15,1,14,Central Government,2021-08-03-12-00,,,,,,,,,,4,0,6,5,1
"Navjeevan Hospital, Pitampura",30,0,30,Private,2021-08-03-08-34,2,0,2,1,0,1,3,0,3,2,23,7,7,0
Newlife Medical Centre,12,0,12,Private,2021-08-03-11-41,,,,,,,,,,1,12,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-08-03-12-20,3,0,3,1,0,1,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-08-03-12-43,5,0,5,2,0,2,7,0,7,,,,,
Nijhara Hospital,7,0,7,Private,2021-08-03-11-10,,,,,,,,,,1,23,,,
Nirmal Hospital,20,3,17,Private,2021-08-03-16-09,,,,,,,,,,0,20,,,
Nirmala Hospital,19,0,19,Private,2021-08-03-15-37,2,0,2,1,0,1,3,0,3,6,0,,,
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-08-03-06-41,,,,,,,,,,3,20,,,
"NKS Hospital, Gulabi Bagh",82,0,82,Private,2021-08-03-17-26,23,0,23,2,0,2,25,0,25,0,7,15,15,0
Northern Railway,55,1,54,Central Government,2021-08-03-10-00,,,,14,1,13,14,1,13,0,12,12,8,4
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,15,0,15,Private,2021-08-03-12-29,,,,5,0,5,5,0,5,3,0,,,
Oncoplus Hospital,30,0,30,Private,2021-08-03-17-22,4,0,4,5,0,5,9,0,9,3,0,,,
"Park Hospital, Meera Bagh",53,0,53,Private,2021-08-03-17-21,12,0,12,3,0,3,15,0,15,1,0,35,10,25
Parmeshwari Devi Hospital,18,0,18,Private,2021-08-03-09-38,,,,,,,,,,,,,,
Patel Hospital,10,0,10,Private,2021-08-03-11-40,6,0,6,,,,6,0,6,,,6,0,6
Pentagram,11,0,11,Private,2021-08-03-08-25,6,0,6,,,,6,0,6,1,23,,,
Pentamed Hospital,4,0,4,Private,2021-08-03-09-13,1,0,1,1,0,1,2,0,2,2,20,6,3,3
"PGH Hospital, Vikas Nagar",17,0,17,Private,2021-08-03-14-20,2,0,2,1,0,1,3,0,3,11,23,6,0,6
"Primus Super Specialty Hospital, Chanakyapuri",40,0,40,Private,2021-08-03-16-43,8,0,8,2,0,2,10,0,10,10,0,35,19,16
Pt.RRM Hospital,12,0,12,Private,2021-08-03-10-24,1,0,1,1,0,1,2,0,2,3,14,,,
"Pushpawati Singhania Hospital, Saket",60,0,60,Private,2021-08-03-05-46,5,0,5,4,0,4,9,0,9,1,22,35,6,29
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-08-03-07-53,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,0,100,Central Government,2021-08-03-11-02,,,,,,,,,,5,0,,,
Rajeev Gandhi Super Speciality Hospital,150,0,150,Delhi Government,2021-08-03-14-50,,,,150,0,150,150,0,150,1,10,80,46,34
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,1,229,Private,2021-08-03-10-57,35,1,34,5,0,5,40,1,39,1,11,11,11,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-08-03-12-07,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,19,304,Central Government,2021-08-03-16-49,,,,28,7,21,28,7,21,6,2,65,0,65
"Rathi Hospital, Najafgarh",20,0,20,Private,2021-08-03-17-16,7,0,7,2,0,2,9,0,9,0,10,11,5,6
Rescue Hospital,20,0,20,Private,2021-08-03-11-50,2,0,2,,,,2,0,2,1,22,3,3,0
"Revive Hospital,tilak nagar",28,0,28,Private,2021-08-03-17-17,14,0,14,1,0,1,15,0,15,0,18,2,2,0
"RLKC Metro Hospital, Naraina",30,0,30,Private,2021-08-03-14-45,3,0,3,1,0,1,4,0,4,7,10,31,22,9
ROSEWOOD HOSPITAL,25,0,25,Private,2021-08-03-09-40,4,0,4,,,,4,0,4,2,0,,,
Royal Kalindi Hospital,26,0,26,Private,2021-08-03-11-52,3,0,3,1,0,1,4,0,4,0,23,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-08-03-09-39,,,,,,,,,,4,0,,,
Safdarjung Hospital,210,2,208,Central Government,2021-08-03-09-33,,,,18,1,17,18,1,17,11,0,67,2,65
Sai Charitable Dispensary,25,0,25,Private,2021-08-03-10-27,,,,,,,,,,0,12,,,
SAMA HOSPITAL,31,0,31,Private,2021-08-03-12-20,,,,4,0,4,4,0,4,0,23,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-08-03-14-19,6,0,6,,,,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,50,13,37,Delhi Government,2021-08-03-15-43,,,,25,1,24,25,1,24,0,15,26,20,6
"Sanjeevan Medical Res. , Daryaganj",30,0,30,Private,2021-08-03-16-48,,,,2,0,2,2,0,2,1,20,4,2,2
Sant Nirankari Covid Care and Treatment centre burari,1000,0,1000,Delhi Government,2021-08-03-16-02,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,0,60,Private,2021-08-03-10-13,15,0,15,,,,15,0,15,1,14,6,6,0
Sant Soham Hospital,15,0,15,Private,2021-08-03-11-49,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-08-03-10-47,16,0,16,4,0,4,20,0,20,1,23,15,15,0
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,128,0,128,128,0,128,52,8,,,
Saroj Super Speciality Hospital,21,1,20,Private,2021-08-03-16-31,10,1,9,4,0,4,14,1,13,3,0,49,49,0
SATYA MULTISPECIALITY HOSPITAL,16,0,16,Private,2021-08-03-10-53,3,0,3,,,,3,0,3,6,0,,,
"Satyabhama Hospital, Nangloi",16,0,16,Private,2021-08-03-17-28,4,0,4,1,0,1,5,0,5,0,13,8,7,1
Savitri Hospital,25,0,25,Private,2021-08-03-16-03,13,0,13,,,,13,0,13,0,23,,,
"Sehgal Neo Hospital, Paschim Vihar",30,0,30,Private,2021-08-03-14-19,4,0,4,,,,4,0,4,0,22,9,3,6
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-08-03-14-01,5,0,5,,,,5,0,5,,,,,
Shanti Devi Hospital,25,0,25,Private,2021-08-03-08-52,,,,,,,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,0,110,Private,2021-08-03-07-08,16,0,16,8,0,8,24,0,24,1,5,30,24,6
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-29-08-09,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",98,4,94,Private,2021-08-03-11-43,13,2,11,25,0,25,38,2,36,31,8,32,22,10
Shree Hospital,20,0,20,Private,2021-08-03-16-00,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",50,0,50,Private,2021-08-03-10-34,6,0,6,1,0,1,7,0,7,5,0,8,6,2
Shrine Hospital,12,0,12,Private,2021-08-03-14-35,2,0,2,1,0,1,3,0,3,5,23,,,
SINGHAL HOSPITAL,28,0,28,Private,2021-08-03-16-52,8,0,8,,,,8,0,8,1,6,6,4,2
Singhal Medical  Centre,10,0,10,Private,2021-08-03-13-30,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,36,0,36,Private,2021-08-03-16-32,,,,5,0,5,5,0,5,4,11,11,9,2
Sir Ganga Ram Hospital,13,3,10,Private,2021-08-03-07-53,,,,13,3,10,13,3,10,7,0,134,106,28
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-08-03-17-20,6,0,6,,,,6,0,6,4,7,2,2,0
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-08-03-07-37,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",80,0,80,Private,2021-08-03-16-36,7,0,7,4,0,4,11,0,11,5,7,94,92,2
"St. Stephens Hospital, Tis Hazari",336,11,325,Private,2021-08-03-17-01,24,5,19,8,3,5,32,8,24,1,21,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-07-15-11-23,,,,,,,,,,2,0,,,
Sunrise Hospital,14,0,14,Private,2021-08-03-10-24,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-08-03-10-10,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-08-03-09-11,5,0,5,,,,5,0,5,0,20,3,0,3
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-08-03-17-22,8,0,8,2,0,2,10,0,10,1,0,5,5,0
Sushila Hospial,50,0,50,Private,2021-08-03-10-19,10,0,10,,,,10,0,10,2,20,,,
Swasthik Hospital,30,0,30,Private,2021-08-03-14-16,8,0,8,,,,8,0,8,1,1,,,
"Tarak Hospital, Uttam Nagar",22,0,22,Private,2021-08-03-10-46,2,0,2,5,0,5,7,0,7,0,8,6,6,0
Tilak Nagar CHC,64,0,64,Central Government,2021-07-01-07-27,,,,,,,,,,6,0,,,
"Tirath Ram Shah Charitable Hospital, Civil Lines",54,2,52,Private,2021-08-03-10-04,14,0,14,2,0,2,16,0,16,1,18,23,16,7
Triton Hospital,10,0,10,Private,2021-08-03-11-51,,,,,,,,,,0,10,12,8,4
Tulsi Multispeciality Hospital & Critical Care Unit,10,0,10,Private,2021-08-03-14-23,1,0,1,1,0,1,2,0,2,2,2,,,
TYAGI NURSING HOME,15,0,15,Private,2021-08-03-14-57,7,0,7,3,0,3,10,0,10,,,,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-08-03-07-59,8,0,8,2,0,2,10,0,10,2,20,,,
"Venkateshwar Hospital, Dwarka",67,1,66,Private,2021-08-03-06-09,18,1,17,3,0,3,21,1,20,0,23,50,50,0
"Vikas Hospital, Najafgarh",25,0,25,Private,2021-08-03-12-06,5,0,5,3,0,3,8,0,8,1,10,8,5,3
VIMHANS,180,0,180,Private,2021-08-03-10-57,82,0,82,48,0,48,130,0,130,0,15,,,
World Brain Center Hospital,45,0,45,Private,2021-08-03-13-29,9,0,9,1,0,1,10,0,10,1,0,1,1,0
All,16855,316,16539,,2021-08-03-17-30,2276,47,2229,1410,76,1334,3686,123,3563,,,2968,2065,903
Balaji Hospital,,,,Private,2021-08-03-10-43,,,,,,,,,,0,4,3,0,3
"Bansal Hospital & Research Centre, New Friends Colony",,,,Private,2021-08-03-09-09,,,,,,,,,,1,0,10,5,5
