name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant
"National Heart Institute, East of Kailash",20,0,20,Private,2021-03-05-10-38,2,0,2,4,0,4,0,16,25,25,0,2,0,2
National Institute of TB and Respiratory Diseases (LRS TB),15,0,15,Central Government,2021-03-05-13-44,,,,,,,5,0,6,3,3,,,
"Navjeevan Hospital, Pitampura",3,0,3,Private,2021-03-05-10-28,,,,,,,7,0,7,7,0,,,
Nidaan Hospital,20,0,20,Private,2021-04-07-12-35,5,0,5,7,0,7,,,,,,2,0,2
Nirmal Hospital,43,0,43,Private,2021-03-05-08-53,,,,,,,0,20,,,,,,
Nirmala Hospital,19,0,19,Private,2021-03-04-10-19,2,0,2,3,0,3,1,0,,,,1,0,1
"NKS Hospital, Gulabi Bagh",10,0,10,Private,2021-03-05-07-46,2,0,2,3,0,3,1,23,27,26,1,1,0,1
Northern Railway,49,0,49,Central Government,2021-03-04-09-37,,,,14,0,14,0,12,12,11,1,14,0,14
"Panchsheel Hospital, Yamuna Vihar",20,0,20,Private,2021-03-05-07-22,3,0,3,3,0,3,2,0,,,,,,
"Park Hospital, Meera Bagh",10,0,10,Private,2021-03-05-09-14,1,0,1,2,0,2,1,0,15,13,2,1,0,1
Parmeshwari Devi Hospital,2,0,2,Private,2021-03-05-07-43,1,0,1,1,0,1,,,,,,,,
Patel Hospital,10,0,10,Private,2021-03-05-09-28,3,0,3,3,0,3,,,,,,,,
Pentagram,7,0,7,Private,2021-01-22-11-43,,,,,,,1,23,,,,,,
Pentamed Hospital,4,0,4,Private,2021-03-05-10-26,1,0,1,2,0,2,2,0,6,3,3,1,0,1
"Primus Super Specialty Hospital, Chanakyapuri",30,0,30,Private,2021-03-05-10-03,5,0,5,8,0,8,10,0,21,17,4,3,0,3
Pt.RRM Hospital,3,0,3,Private,2021-03-05-10-33,3,0,3,3,0,3,,,,,,,,
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",5,0,5,Private,2021-03-04-08-36,,,,,,,0,23,,,,,,
"Pushpawati Singhania Hospital, Saket",10,0,10,Private,2021-03-05-02-42,,,,1,0,1,0,15,30,22,8,1,0,1
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,50,0,50,Central Government,2021-03-05-12-23,,,,,,,3,0,,,,,,
Rajeev Gandhi Super Speciality Hospital,300,0,300,Delhi Government,2021-03-05-06-14,,,,300,0,300,5,8,67,38,29,300,0,300
"Rajiv Gandhi Cancer Institute & RC, Rohini*",50,0,50,Private,2021-03-05-10-12,4,0,4,5,0,5,1,20,10,10,0,1,0,1
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,17,0,17,Private,2021-03-05-07-52,3,0,3,3,0,3,1,20,3,0,3,,,
Ram Manohar Lohia Hospital,405,0,405,Central Government,2021-03-05-10-44,,,,30,0,30,6,4,65,0,65,30,0,30
"Revive Hospital,tilak nagar",28,0,28,Private,2021-03-05-11-40,14,0,14,15,0,15,0,18,,,,1,0,1
"RLKC Metro Hospital, Naraina",40,0,40,Private,2021-03-04-09-24,,,,1,0,1,7,10,,,,1,0,1
ROSEWOOD HOSPITAL,25,0,25,Private,2021-03-05-10-37,4,0,4,4,0,4,3,0,4,0,4,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-03-04-09-41,,,,,,,4,0,8,0,8,,,
Safdarjung Hospital,210,0,210,Central Government,2021-03-05-09-33,,,,18,0,18,16,0,67,67,0,18,0,18
SAMA HOSPITAL,6,0,6,Private,2021-03-04-12-04,,,,,,,0,23,2,0,2,,,
Sanjay Gandhi Memorial Hospital,25,0,25,Delhi Government,2021-03-04-09-47,25,0,25,25,0,25,1,0,28,0,28,,,
"Sanjeevan Medical Res. , Daryaganj",20,2,18,Private,2021-03-04-10-39,,,,2,2,0,1,20,4,2,2,2,2,0
"Sant Parmanand Hospital, Civil Lines",15,0,15,Private,2021-03-04-09-48,2,0,2,2,0,2,3,15,6,6,0,,,
"Santom Hospital, Prashant Vihar",5,0,5,Private,2021-03-04-09-28,,,,1,0,1,2,20,3,0,3,1,0,1
Saroj Super Speciality Hospital,14,0,14,Private,2021-03-05-08-53,4,0,4,6,0,6,11,8,56,56,0,2,0,2
SATYA MULTISPECIALITY HOSPITAL,3,0,3,Private,2021-03-05-12-26,,,,1,0,1,5,0,2,0,2,1,0,1
"Satyabhama Hospital, Nangloi",5,0,5,Private,2021-03-04-10-19,,,,,,,5,6,9,9,0,,,
"Sehgal Neo Hospital, Paschim Vihar",10,0,10,Private,2021-03-05-10-39,1,0,1,1,0,1,0,22,9,7,2,,,
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-03-04-08-54,5,0,5,5,0,5,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",16,0,16,Private,2021-03-05-08-34,4,0,4,5,0,5,6,5,49,40,9,1,0,1
"Shree Agarsain International Hospital, Rohini- 22",10,0,10,Private,2021-03-05-09-49,2,0,2,6,0,6,35,0,26,26,0,4,0,4
"Shri Ram Singh Hospital, Krishna Nagar",52,0,52,Private,2021-03-04-10-23,7,0,7,8,0,8,5,0,8,4,4,1,0,1
Shrine Hospital,12,0,12,Private,2021-11-10-10-20,2,0,2,3,0,3,5,23,,,,1,0,1
SINGHAL HOSPITAL,25,0,25,Private,2021-03-05-10-03,8,0,8,8,0,8,0,20,6,1,5,,,
Singhal Medical  Centre,10,0,10,Private,2021-03-04-11-27,,,,,,,,,,,,,,
Sir Ganga Ram Hospital,56,0,56,Private,2021-03-04-09-55,,,,14,0,14,11,0,134,97,37,14,0,14
"Sri Balaji Action Medical Inst., Paschim Vihar",25,0,25,Private,2021-03-05-14-40,3,0,3,5,0,5,4,19,100,98,2,2,0,2
"St. Stephens Hospital, Tis Hazari",238,0,238,Private,2021-03-05-16-27,11,0,11,16,0,16,2,0,24,0,24,5,0,5
Sunrise Hospital,8,0,8,Private,2021-03-04-13-13,,,,,,,,,,,,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-03-04-08-26,5,0,5,5,0,5,0,20,,,,,,
Sushila Hospial,27,0,27,Private,2021-03-04-07-37,10,0,10,10,0,10,3,20,10,0,10,,,
"Tarak Hospital, Uttam Nagar",9,0,9,Private,2021-03-03-11-40,2,0,2,4,0,4,0,8,8,6,2,2,0,2
"Tirath Ram Shah Charitable Hospital, Civil Lines",20,0,20,Private,2021-03-05-13-45,2,0,2,4,0,4,2,5,36,23,13,2,0,2
Tulsi Multispeciality Hospital & Critical Care Unit,20,0,20,Private,2021-03-04-11-24,1,0,1,1,0,1,1,10,1,0,1,,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-03-05-01-00,8,0,8,10,0,10,2,20,10,0,10,2,0,2
"Venkateshwar Hospital, Dwarka",100,0,100,Private,2021-03-05-06-18,25,0,25,28,0,28,0,18,43,43,0,3,0,3
VIMHANS,90,0,90,Private,2021-11-27-09-12,17,0,17,26,0,26,0,15,,,,9,0,9
All,7984,13,7971,,2021-03-05-17-30,756,0,756,1857,3,1854,,,3102,2246,856,1101,3,1098
AIIMS Main Delhi,,,,Central Government,2021-03-05-09-36,,,,,,,4,8,133,105,28,,,
Janakpuri Super Speciality Hospital Society,,,,Delhi Government,2021-03-05-12-30,,,,,,,,,30,12,18,,,
"Kapil Multispecialty Hospital, Nathupura",,,,Private,2021-03-05-10-07,,,,,,,10,0,10,2,8,,,
"Kukreja Hospital and Heart Centre, Rajouri Garden",,,,Private,2021-03-04-09-58,,,,,,,0,23,32,0,32,,,
Nestiva Hospital,,,,Private,2021-03-05-07-19,,,,,,,4,0,4,0,4,,,
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",,,,Private,2021-03-05-01-10,,,,,,,3,0,5,0,5,,,
Swami Dayanand,,,,Central Government,2021-03-05-12-36,,,,,,,14,13,24,14,10,,,
Acharyashree Bhikshu Govt. Hospital,,,,,,,,,,,,12,0,,,,,,
CAREWELL MEDICAL CENTRE,,,,,,,,,,,,0,12,,,,,,
Cronus Multi speciality Hospital,,,,,,,,,,,,1,23,,,,,,
Galaxy Hospital,,,,,,,,,,,,5,6,,,,,,
Jivisha Advanced Medical Centre,,,,,,,,,,,,1,23,,,,,,
Jyoti Nursing Home,,,,,,,,,,,,1,11,,,,,,
Satyawati Harishchand Hsopital,,,,,,,,,,,,9,0,,,,,,
