name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours
Life RAYS HOSPITAL,12,5,7,Private,2021-05-08-10-41,,,,,,,,,,,,,2,20
Lok Nayak Hospital,1500,1439,61,Delhi Government,2021-05-08-12-48,200,200,0,,,,200,200,0,400,400,0,0,11
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,28,43,Private,2021-05-08-09-51,24,19,5,26,14,12,2,2,0,26,21,5,0,2
Maha Durga Charitable Trust Hospital,130,130,0,Private,2021-05-08-08-54,24,24,0,6,0,6,6,6,0,30,30,0,2,0
"Maharaja Agarsain Multispecialty Hospital, Narela",35,31,4,Private,2021-05-08-10-14,4,4,0,,,,,,,4,4,0,2,5
"Maharaja Agrasen Hospital, Dwarka",47,47,0,Private,2021-05-08-11-18,,,,4,4,0,12,12,0,12,12,0,0,16
"Maharaja Agrasen Hospital, Punjabi Bagh",250,232,18,Private,2021-05-08-14-19,64,64,0,20,20,0,8,8,0,72,72,0,0,15
Makkar Multispeciality Hospital,44,42,2,Private,2021-05-08-08-44,11,11,0,,,,,,,11,11,0,1,22
Malik Radix Hospital,47,47,0,Private,2021-05-08-14-04,13,13,0,,,,1,1,0,14,14,0,1,0
"MANIPAL HOSPITAL, DWARKA",231,231,0,Private,2021-05-08-10-34,26,26,0,20,20,0,14,14,0,40,40,0,0,12
"Mansaram Hospital, Nangloi",42,27,15,Private,2021-05-08-14-24,9,9,0,,,,1,1,0,10,10,0,1,4
"Mata Chanan Devi Hospital, Janakpuri",200,188,12,Private,2021-05-08-13-51,39,39,0,,,,9,9,0,48,48,0,0,16
"Mata Roop Rani Maggo Hospital, Uttam Nagar",80,80,0,Private,2021-05-08-14-21,9,9,0,,,,7,7,0,16,16,0,0,8
Max East/West Block,255,217,38,Private,2021-05-08-12-19,32,32,0,10,10,0,16,16,0,48,48,0,0,5
"Max Smart Gujarmal Modi hospital ,Saket",250,236,14,Private,2021-05-08-12-13,,,,,,,50,50,0,50,50,0,0,3
"MAX SS HOSPITAL, PATPARGANJ",346,322,24,Private,2021-05-08-10-04,100,100,0,18,18,0,40,40,0,140,140,0,0,12
"Max SS Hospital, Shalimar Bagh",280,280,0,Private,2021-05-08-12-12,62,62,0,,,,30,30,0,92,92,0,1,15
"Medeor Hospital, Qutab Instl. Area",55,39,16,Private,2021-05-08-14-34,8,8,0,8,2,6,4,4,0,12,12,0,0,12
"Medstar Hospital, Paschim Vihar",32,32,0,Private,2021-05-08-14-17,13,13,0,,,,1,1,0,14,14,0,0,4
"Metro Hospital, Lajpat Nagar",33,33,0,Private,2021-05-08-12-55,14,14,0,,,,,,,14,14,0,0,20
"Metro Hospital, Preet Vihar",110,99,11,Private,2021-05-08-10-11,18,18,0,16,16,0,4,4,0,22,22,0,2,12
"MGS Hospital, Punjabi Bagh",88,88,0,Private,2021-05-08-14-20,27,27,0,,,,7,7,0,34,34,0,0,17
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",129,129,0,Private,2021-05-08-12-09,18,18,0,9,9,0,12,12,0,30,30,0,0,8
"National Heart Institute, East of Kailash",94,94,0,Private,2021-05-08-14-07,25,25,0,10,7,3,7,7,0,32,32,0,0,5
National Institute of TB and Respiratory Diseases (LRS TB),77,47,30,Central Government,2021-05-08-13-16,,,,6,2,4,,,,,,,2,0
"Navjeevan Hospital, Pitampura",90,90,0,Private,2021-05-08-08-46,6,6,0,,,,4,4,0,10,10,0,0,5
Nestiva Hospital,20,18,2,Private,2021-05-08-13-46,2,2,0,,,,2,2,0,4,4,0,0,12
Nidaan Hospital,20,19,1,Private,2021-05-08-13-33,5,5,0,,,,2,2,0,7,7,0,0,23
Nirmala Hospital,23,23,0,Private,2021-05-08-12-29,2,2,0,,,,1,1,0,3,3,0,1,9
"NKS Hospital, Gulabi Bagh",82,47,35,Private,2021-05-08-14-23,38,28,10,,,,2,2,0,40,30,10,0,4
Northern Railway,200,192,8,Central Government,2021-05-08-09-53,,,,12,12,0,18,18,0,18,18,0,0,12
Oncoplus Hospital,40,40,0,Private,2021-05-08-11-29,15,15,0,,,,5,5,0,20,20,0,0,3
"Panchsheel Hospital, Yamuna Vihar",32,27,5,Private,2021-05-08-14-30,8,8,0,,,,,,,8,8,0,0,6
"Park Hospital, Meera Bagh",110,64,46,Private,2021-05-08-13-22,35,35,0,10,10,0,5,5,0,40,40,0,0,12
Parmeshwari Devi Hospital,18,17,1,Private,2021-05-08-11-04,1,1,0,,,,,,,1,1,0,,
"PGH Hospital, Vikas Nagar",44,16,28,Private,2021-05-08-11-18,6,6,0,2,0,2,1,1,0,7,7,0,0,12
"Primus Super Specialty Hospital, Chanakyapuri",111,111,0,Private,2021-05-08-13-06,59,59,0,21,10,11,2,2,0,61,61,0,0,20
Pt.RRM Hospital,15,10,5,Private,2021-05-08-13-25,1,1,0,,,,1,1,0,2,2,0,0,18
"Pushpanjali Medical Centre, Pushpanjali Enclave, Vikas Marg Ext.",35,35,0,Private,2021-05-08-13-41,9,9,0,5,4,1,1,1,0,10,10,0,0,8
"Pushpawati Singhania Hospital, Saket",168,141,27,Private,2021-05-08-14-19,28,28,0,9,9,0,10,10,0,38,38,0,0,2
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,87,13,Delhi Government,2021-05-08-11-24,,,,,,,,,,,,,0,9
Rajeev Gandhi Super Speciality Hospital,350,335,15,Delhi Government,2021-05-08-13-52,125,125,0,,,,200,200,0,325,325,0,0,17
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,230,0,Private,2021-05-08-13-50,35,35,0,11,11,0,5,5,0,40,40,0,0,18
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,4,11,Private,2021-05-07-12-02,,,,,,,,,,,,,1,23
Ram Manohar Lohia Hospital,293,285,8,Central Government,2021-05-08-07-04,,,,,,,28,28,0,28,28,0,0,23
"Rathi Hospital, Najafgarh",80,61,19,Private,2021-05-08-14-26,19,19,0,,,,6,6,0,25,25,0,0,9
Rescue Hospital,38,38,0,Private,2021-05-08-12-39,18,18,0,4,3,1,,,,18,18,0,0,11
"Revive Hospital,tilak nagar",28,28,0,Private,2021-05-08-13-57,14,14,0,2,2,0,1,1,0,15,15,0,0,6
"RLKC Metro Hospital, Naraina",70,70,0,Private,2021-05-08-14-34,17,17,0,15,15,0,1,1,0,18,18,0,2,23
ROSEWOOD HOSPITAL,25,23,2,Private,2021-05-08-12-40,4,4,0,,,,,,,4,4,0,0,12
Royal Kalindi Hospital,26,26,0,Private,2021-05-08-12-31,3,3,0,,,,1,1,0,4,4,0,0,3
RS Grover Memorial Hospital,24,13,11,Private,2021-05-08-13-49,4,4,0,,,,,,,4,4,0,0,16
Safdarjung Hospital,376,306,70,Central Government,2021-05-08-14-21,,,,,,,65,65,0,65,65,0,0,11
Sai Charitable Dispensary,25,10,15,Private,2021-05-08-11-48,,,,,,,,,,,,,0,10
SAMA HOSPITAL,32,29,3,Private,2021-05-08-09-15,,,,,,,4,3,1,4,3,1,0,14
"Samar Hospital, Dwarka",30,30,0,Private,2021-05-08-09-13,5,5,0,,,,1,1,0,6,6,0,,
Sanjay Gandhi Memorial Hospital,150,104,46,Delhi Government,2021-05-08-12-11,16,16,0,6,2,4,10,10,0,26,26,0,0,7
"Sanjeevan Medical Res. , Daryaganj",40,23,17,Private,2021-05-08-11-44,,,,,,,4,4,0,4,4,0,1,10
"Sant Parmanand Hospital, Civil Lines",78,62,16,Private,2021-05-08-14-00,15,15,0,6,0,6,,,,15,15,0,0,1
Sant Soham Hospital,15,13,2,Private,2021-05-08-07-20,,,,,,,,,,,,,0,5
"Santom Hospital, Prashant Vihar",105,105,0,Private,2021-05-08-08-57,42,42,0,,,,8,8,0,50,50,0,0,6
Sardar Patel Covid hospital,500,425,75,Central Government,2021-05-08-12-20,,,,,,,128,128,0,128,128,0,2,0
Saroj Super Speciality Hospital,150,150,0,Private,2021-05-08-14-31,47,47,0,,,,16,16,0,63,63,0,0,15
SATYA MULTISPECIALITY HOSPITAL,18,15,3,Private,2021-05-08-11-25,3,3,0,,,,,,,3,3,0,0,18
"Satyabhama Hospital, Nangloi",42,42,0,Private,2021-05-08-11-33,29,29,0,5,5,0,3,3,0,32,32,0,0,7
Satyawati Harishchand Hsopital,200,141,59,Delhi Government,2021-05-08-14-20,12,12,0,,,,3,3,0,15,15,0,0,10
Savitri Hospital,25,25,0,Private,2021-05-08-09-52,13,13,0,,,,,,,13,13,0,0,8
SCI International Hospital,12,12,0,Private,2021-05-08-08-54,,,,,,,,,,,,,1,12
"Sehgal Neo Hospital, Paschim Vihar",80,80,0,Private,2021-05-08-14-12,13,13,0,,,,,,,13,13,0,0,8
"Shakuntala Nursing Home, West Sagarpur",30,30,0,Private,2021-05-08-09-18,5,5,0,,,,,,,5,5,0,,
"Shanti Mukand Hospital, Vikas Marg Extn.",115,115,0,Private,2021-05-08-07-04,19,19,0,25,19,6,5,5,0,24,24,0,0,6
"Shree Agarsain International Hospital, Rohini- 22",222,222,0,Private,2021-05-08-13-56,60,60,0,16,16,0,15,15,0,75,75,0,3,0
Shree Hospital,20,16,4,Private,2021-05-08-13-34,,,,,,,,,,,,,1,0
"Shri Ram Singh Hospital, Krishna Nagar",52,14,38,Private,2021-05-08-09-28,7,4,3,,,,,,,7,4,3,0,18
Shrine Hospital,8,8,0,Private,2021-05-07-10-52,3,3,0,,,,,,,3,3,0,0,12
SINGHAL HOSPITAL,27,14,13,Private,2021-05-08-12-30,7,5,2,,,,,,,7,5,2,0,1
Sir Ganga Ram City Hospital,96,92,4,Private,2021-05-08-12-44,1,1,0,,,,15,15,0,16,16,0,0,6
Sir Ganga Ram Hospital,590,590,0,Private,2021-05-08-14-22,119,119,0,108,73,35,42,42,0,161,161,0,0,10
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",33,33,0,Private,2021-05-08-13-54,9,9,0,1,1,0,,,,9,9,0,1,5
"SMS Hospital, Gagan Vihar",36,19,17,Private,2021-05-08-14-34,4,4,0,,,,1,1,0,5,5,0,0,7
"Sri Balaji Action Medical Inst., Paschim Vihar",260,260,0,Private,2021-05-08-13-10,97,97,0,30,29,1,8,8,0,105,105,0,1,19
"St. Stephens Hospital, Tis Hazari",336,279,57,Private,2021-05-08-14-33,24,24,0,8,8,0,8,8,0,32,32,0,0,12
Sunrise Hospital,14,7,7,Private,2021-05-08-13-54,,,,,,,,,,,,,,
"Surya Hospital, Krishna Nagar",40,38,2,Private,2021-05-08-13-42,5,5,0,5,0,5,,,,5,5,0,,
SURYA KIRAN HOSPITAL,40,26,14,Private,2021-05-08-13-26,9,9,0,5,5,0,1,1,0,10,10,0,0,7
Sushila Hospial,50,45,5,Private,2021-05-08-13-05,10,10,0,,,,,,,10,10,0,0,12
Swami Dayanand,70,70,0,Central Government,2021-05-08-09-27,,,,,,,,,,,,,0,23
"Tarak Hospital, Uttam Nagar",72,70,2,Private,2021-05-08-11-49,25,25,0,6,6,0,5,5,0,30,30,0,0,4
"Tirath Ram Shah Charitable Hospital, Civil Lines",136,136,0,Private,2021-05-08-13-53,14,14,0,23,4,19,2,2,0,16,16,0,1,10
Triton Hospital,10,10,0,Private,2021-05-08-00-13,,,,12,10,2,,,,,,,0,10
Tulsi Multispeciality Hospital & Critical Care Unit,40,13,27,Private,2021-05-08-11-05,1,1,0,,,,1,1,0,2,2,0,0,5
"Universal Centre of Health services, Kalkaji",30,20,10,Private,2021-05-08-06-01,,,,,,,,,,,,,1,23
"Venkateshwar Hospital, Dwarka",245,243,2,Private,2021-05-08-11-31,48,48,0,,,,8,8,0,56,56,0,0,9
"Vikas Hospital, Najafgarh",40,32,8,Private,2021-05-08-13-40,8,8,0,,,,3,3,0,11,11,0,0,22
VIMHANS,180,180,0,Private,2021-05-08-08-55,72,72,0,,,,48,48,0,120,120,0,0,6
World Brain Center Hospital,45,22,23,Private,2021-05-08-14-11,9,9,0,,,,2,2,0,11,11,0,0,5
All,22359,19921,2438,,2021-05-08-14-35,3717,3688,29,1025,795,230,1947,1939,8,5664,5627,37,,
