name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
"Kalra Hospital, Dwarka",10,0,10,Private,2021-09-04-13-44,,,,,,,,,,6,0,6,6,0
"Kalra Hospital, Kirti Nagar",34,0,34,Private,2021-09-04-17-26,11,0,11,1,0,1,12,0,12,0,12,29,29,0
Kalyani Hospital,25,0,25,Private,2021-09-04-09-17,8,0,8,1,0,1,9,0,9,13,1,,,
"Kapil Multispecialty Hospital, Nathupura",10,0,10,Private,2021-09-04-09-42,,,,,,,,,,20,0,5,0,5
Khandelwal Hospital And Urology Center,10,0,10,Private,2021-09-04-11-55,2,0,2,,,,2,0,2,0,10,4,0,4
khanna hospital,5,0,5,Private,2021-09-04-09-41,1,0,1,1,0,1,2,0,2,0,10,,,
"Konark Hospital, Nangloi",43,0,43,Private,2021-09-04-17-25,14,0,14,1,0,1,15,0,15,1,20,,,
"Kosmos Super Specialty Hospital, Vikas Marg Extn.",26,0,26,Private,2021-09-04-17-23,6,0,6,,,,6,0,6,0,18,2,2,0
"Kukreja Hospital and Heart Centre, Rajouri Garden",30,0,30,Private,2021-09-04-17-20,,,,,,,,,,0,23,32,18,14
"Lalita Hospital, Begumpur",40,0,40,Private,2021-09-04-12-12,4,0,4,1,0,1,5,0,5,,,,,
LHMC,93,56,37,Central Government,2021-09-04-09-33,5,1,4,16,0,16,21,1,20,1,11,27,23,4
Lifeline Hospital,19,0,19,Private,2021-09-04-09-56,2,0,2,2,0,2,4,0,4,5,12,3,0,3
Lok Nayak Hospital,720,4,716,Delhi Government,2021-09-04-17-15,600,3,597,100,1,99,700,4,696,0,20,98,86,12
Lotus Hospital,15,0,15,Private,2021-09-04-07-52,,,,,,,,,,1,20,,,
Maa Bharti Hospital,8,0,8,Private,2021-09-04-07-32,,,,,,,,,,2,4,,,
"Madhukar Rainbow Children Hosp., Malviya Nagar",71,0,71,Private,2021-09-04-08-28,24,0,24,2,0,2,26,0,26,0,12,20,19,1
Maha Durga Charitable Trust Hospital,66,0,66,Private,2021-09-04-09-19,14,0,14,6,0,6,20,0,20,53,19,10,3,7
"Maharaja Agarsain Multispecialty Hospital, Narela",40,0,40,Private,2021-09-04-09-13,,,,,,,,,,,,,,
"Maharaja Agrasen Hospital, Dwarka",21,0,21,Private,2021-09-04-09-34,,,,5,0,5,5,0,5,1,0,11,4,7
"Maharaja Agrasen Hospital, Punjabi Bagh",90,0,90,Private,2021-09-04-16-44,25,0,25,3,0,3,28,0,28,4,2,64,64,0
Makkar Multispeciality Hospital,16,0,16,Private,2021-09-04-12-49,4,0,4,,,,4,0,4,,,8,2,6
Malik Radix Hospital,14,0,14,Private,2021-09-04-16-00,2,0,2,2,0,2,4,0,4,3,6,8,8,0
"MANIPAL HOSPITAL, DWARKA",60,0,60,Private,2021-09-04-11-46,8,0,8,14,0,14,22,0,22,3,0,38,31,7
"Mansaram Hospital, Nangloi",10,0,10,Private,2021-09-04-17-19,4,0,4,1,0,1,5,0,5,1,7,,,
"Mata Chanan Devi Hospital, Janakpuri",63,0,63,Private,2021-09-04-14-24,6,0,6,6,0,6,12,0,12,6,22,43,39,4
"Mata Roop Rani Maggo Hospital, Uttam Nagar",20,0,20,Private,2021-09-04-12-11,,,,4,0,4,4,0,4,0,4,12,0,12
Max East/West Block,96,0,96,Private,2021-09-04-14-57,10,0,10,,,,10,0,10,0,21,60,60,0
"Max Smart Gujarmal Modi hospital ,Saket",75,0,75,Private,2021-09-04-17-27,,,,5,0,5,5,0,5,3,16,45,40,5
"MAX SS HOSPITAL, PATPARGANJ",120,0,120,Private,2021-09-04-10-32,10,0,10,10,0,10,20,0,20,1,0,111,111,0
"Max SS Hospital, Shalimar Bagh",84,0,84,Private,2021-09-04-13-58,9,0,9,3,0,3,12,0,12,4,5,102,102,0
"Medeor Hospital, Dwarka",45,0,45,Private,2021-09-04-09-12,,,,8,0,8,8,0,8,0,23,,,
"Medeor Hospital, Qutab Instl. Area",55,0,55,Private,2021-09-04-11-11,8,0,8,4,0,4,12,0,12,0,23,8,6,2
"Medstar Hospital, Paschim Vihar",26,0,26,Private,2021-09-04-17-18,14,0,14,,,,14,0,14,2,20,,,
"Metro Hospital, Lajpat Nagar",15,0,15,Private,2021-09-04-08-51,5,0,5,,,,5,0,5,3,8,13,8,5
"Metro Hospital, Preet Vihar",40,17,23,Private,2021-09-04-09-15,21,12,9,2,0,2,23,12,11,0,20,50,44,6
"MGS Hospital, Punjabi Bagh",56,0,56,Private,2021-09-04-16-36,12,0,12,3,0,3,15,0,15,2,18,8,8,0
"Mool Chand Khairati Ram Hospital, Lajpat Nagar",42,0,42,Private,2021-09-04-10-22,6,0,6,2,0,2,8,0,8,2,23,30,15,15
"National Heart Institute, East of Kailash",23,0,23,Private,2021-09-04-16-32,21,0,21,2,0,2,23,0,23,1,16,11,11,0
National Institute of TB and Respiratory Diseases (LRS TB),15,1,14,Central Government,2021-09-04-09-36,,,,,,,,,,1,0,6,3,3
"Navjeevan Hospital, Pitampura",30,0,30,Private,2021-09-04-08-13,2,0,2,1,0,1,3,0,3,6,10,7,7,0
Newlife Medical Centre,12,0,12,Private,2021-09-04-12-54,,,,,,,,,,1,12,,,
Newlife Multispeciality Hospital,20,0,20,Private,2021-09-04-09-09,4,0,4,,,,4,0,4,,,,,
Nidaan Hospital,20,0,20,Private,2021-09-04-00-30,5,0,5,2,0,2,7,0,7,,,,,
Nijhara Hospital,7,0,7,Private,2021-09-04-00-44,,,,,,,,,,1,23,,,
Nirmal Hospital,20,2,18,Private,2021-09-04-15-54,,,,,,,,,,0,20,,,
Nirmala Hospital,19,0,19,Private,2021-09-04-16-56,1,0,1,1,0,1,2,0,2,1,0,1,1,0
Nirogi Charitable and Medical Research Trust,20,0,20,Private,2021-09-04-08-00,5,0,5,,,,5,0,5,3,20,,,
"NKS Hospital, Gulabi Bagh",30,0,30,Private,2021-09-04-17-21,10,0,10,2,0,2,12,0,12,0,7,,,
Northern Railway,55,1,54,Central Government,2021-09-04-15-21,,,,14,1,13,14,1,13,0,12,12,10,2
Nu life Hospital,48,25,23,Private,2021-05-16-12-09,,,,,,,,,,1,12,,,
Nulife Hospital,10,0,10,Private,2021-09-04-10-29,,,,5,0,5,5,0,5,3,0,,,
Oncoplus Hospital,30,0,30,Private,2021-09-04-15-26,4,0,4,5,0,5,9,0,9,3,0,,,
"Park Hospital, Meera Bagh",53,0,53,Private,2021-09-04-17-17,13,0,13,2,0,2,15,0,15,1,0,35,10,25
Parmeshwari Devi Hospital,18,0,18,Private,2021-09-04-00-17,1,0,1,,,,1,0,1,,,,,
Patel Hospital,10,0,10,Private,2021-09-04-09-41,6,0,6,,,,6,0,6,,,6,0,6
Pentagram,7,0,7,Private,2021-09-04-08-47,,,,,,,,,,1,23,,,
Pentamed Hospital,4,0,4,Private,2021-09-04-10-59,1,0,1,1,0,1,2,0,2,2,20,6,6,0
"PGH Hospital, Vikas Nagar",17,0,17,Private,2021-09-04-14-06,2,0,2,1,0,1,3,0,3,8,23,6,0,6
"Primus Super Specialty Hospital, Chanakyapuri",40,0,40,Private,2021-09-04-14-48,8,0,8,2,0,2,10,0,10,10,0,35,21,14
Pt.RRM Hospital,6,0,6,Private,2021-09-04-10-34,1,0,1,1,0,1,2,0,2,3,14,,,
"Pushpawati Singhania Hospital, Saket",60,0,60,Private,2021-09-04-09-57,5,0,5,4,0,4,9,0,9,4,22,35,22,13
"RADHA SOAMI SATSANG BEAS , COVID CARE CENTRE, ASHOK NAGAR ",100,0,100,Delhi Government,2021-09-04-07-44,,,,,,,,,,1,23,,,
Rajan Babu Institute of Pulmonary  Medicine and tuberculosis,100,0,100,Central Government,2021-09-04-09-50,,,,,,,,,,6,0,,,
Rajeev Gandhi Super Speciality Hospital,150,0,150,Delhi Government,2021-09-04-14-31,,,,150,0,150,150,0,150,2,10,80,54,26
"Rajiv Gandhi Cancer Institute & RC, Rohini*",230,0,230,Private,2021-09-04-10-07,35,0,35,5,0,5,40,0,40,1,20,10,10,0
RAM LAL KUNDAN LAL ORTHOPAEDIC HOSPITAL,15,0,15,Private,2021-09-04-11-40,3,0,3,,,,3,0,3,1,20,,,
Ram Manohar Lohia Hospital,323,16,307,Central Government,2021-09-04-10-36,,,,28,6,22,28,6,22,4,13,65,0,65
"Rathi Hospital, Najafgarh",20,0,20,Private,2021-09-04-17-16,7,0,7,2,0,2,9,0,9,0,17,11,2,9
Rescue Hospital,20,0,20,Private,2021-09-04-10-01,2,0,2,,,,2,0,2,30,7,3,3,0
"Revive Hospital,tilak nagar",28,0,28,Private,2021-09-04-14-35,14,0,14,1,0,1,15,0,15,0,18,2,2,0
"RLKC Metro Hospital, Naraina",30,0,30,Private,2021-09-04-17-23,3,0,3,1,0,1,4,0,4,7,10,31,17,14
ROSEWOOD HOSPITAL,25,0,25,Private,2021-09-04-09-57,4,0,4,,,,4,0,4,2,0,4,0,4
Royal Kalindi Hospital,26,0,26,Private,2021-09-04-11-26,3,0,3,1,0,1,4,0,4,0,23,,,
RS Grover Memorial Hospital,24,0,24,Private,2021-09-04-10-30,,,,,,,,,,4,0,4,0,4
Safdarjung Hospital,210,2,208,Central Government,2021-09-04-09-54,,,,18,1,17,18,1,17,7,0,67,0,67
Sai Charitable Dispensary,25,0,25,Private,2021-09-04-10-38,,,,,,,,,,0,12,,,
SAMA HOSPITAL,31,0,31,Private,2021-09-04-12-53,,,,4,0,4,4,0,4,0,23,,,
"Samar Hospital, Dwarka",35,0,35,Private,2021-09-04-08-31,5,0,5,1,0,1,6,0,6,,,,,
Sanjay Gandhi Memorial Hospital,50,5,45,Delhi Government,2021-09-04-08-51,,,,25,0,25,25,0,25,0,15,26,19,7
"Sanjeevan Medical Res. , Daryaganj",30,0,30,Private,2021-09-04-11-00,,,,2,0,2,2,0,2,1,20,4,2,2
Sant Nirankari Covid Care and Treatment centre burari,1000,0,1000,Delhi Government,2021-09-04-16-01,,,,,,,,,,,,,,
"Sant Parmanand Hospital, Civil Lines",60,0,60,Private,2021-09-04-10-05,15,0,15,,,,15,0,15,1,10,6,4,2
Sant Soham Hospital,15,0,15,Private,2021-09-04-10-30,,,,,,,,,,0,21,,,
"Santom Hospital, Prashant Vihar",42,0,42,Private,2021-09-04-11-17,16,0,16,4,0,4,20,0,20,1,23,15,15,0
Sardar Vallabhbhai Patel Covid hospital (DRDO),500,0,500,Central Government,2021-06-18-12-27,,,,128,0,128,128,0,128,52,8,,,
Saroj Super Speciality Hospital,10,0,10,Private,2021-09-04-16-31,3,0,3,2,0,2,5,0,5,2,19,58,45,13
SATYA MULTISPECIALITY HOSPITAL,16,0,16,Private,2021-09-04-09-09,3,0,3,,,,3,0,3,6,0,,,
"Satyabhama Hospital, Nangloi",16,0,16,Private,2021-09-04-17-08,4,0,4,1,0,1,5,0,5,0,17,8,6,2
"Sehgal Neo Hospital, Paschim Vihar",30,0,30,Private,2021-09-04-17-15,4,0,4,,,,4,0,4,0,20,9,3,6
"Shakuntala Nursing Home, West Sagarpur",30,0,30,Private,2021-09-04-09-38,5,0,5,,,,5,0,5,,,,,
Shanti Devi Hospital,25,0,25,Private,2021-09-04-10-03,,,,,,,,,,,,,,
"Shanti Mukand Hospital, Vikas Marg Extn.",110,0,110,Private,2021-09-04-06-57,16,0,16,8,0,8,24,0,24,1,5,30,23,7
SHEHNAI LNH EXTENSION,100,0,100,Delhi Government,2021-06-29-08-09,,,,,,,,,,0,20,,,
"Shree Agarsain International Hospital, Rohini- 22",98,2,96,Private,2021-09-04-15-08,13,1,12,25,0,25,38,1,37,44,8,32,13,19
Shree Hospital,20,0,20,Private,2021-09-04-10-38,,,,,,,,,,2,0,,,
"Shri Ram Singh Hospital, Krishna Nagar",52,0,52,Private,2021-09-04-10-12,6,0,6,1,0,1,7,0,7,5,0,8,2,6
Shrine Hospital,12,0,12,Private,2021-09-04-15-55,2,0,2,1,0,1,3,0,3,5,23,,,
SINGHAL HOSPITAL,28,0,28,Private,2021-09-04-16-38,8,0,8,,,,8,0,8,2,15,6,0,6
Singhal Medical  Centre,10,1,9,Private,2021-09-04-12-08,,,,,,,,,,,,,,
Sir Ganga Ram City Hospital,36,0,36,Private,2021-09-04-16-36,,,,5,0,5,5,0,5,3,8,11,6,5
Sir Ganga Ram Hospital,13,1,12,Private,2021-09-04-08-20,,,,13,1,12,13,1,12,9,0,134,116,18
"Sitaram Bhartia Institute of Science & Res., Qutab Institutional Area",50,0,50,Private,2021-09-04-16-02,6,0,6,,,,6,0,6,7,7,2,1,1
"SMS Hospital, Gagan Vihar",36,0,36,Private,2021-09-04-10-21,4,0,4,1,0,1,5,0,5,0,23,,,
"Sri Balaji Action Medical Inst., Paschim Vihar",80,0,80,Private,2021-09-04-14-32,7,0,7,4,0,4,11,0,11,4,19,94,94,0
"St. Stephens Hospital, Tis Hazari",336,15,321,Private,2021-09-04-16-13,24,2,22,8,6,2,32,8,24,6,0,8,8,0
SUKHMANI HOSPITAL,4,0,4,Private,2021-07-15-11-23,,,,,,,,,,2,0,,,
Sunrise Hospital,14,0,14,Private,2021-09-04-10-17,,,,,,,,,,,,,,
Sunrise Hospital (A Unit of Trinity Sunrise Healthcare Pvt.Ltd.,22,0,22,Private,2021-09-04-10-49,1,0,1,3,0,3,4,0,4,0,8,,,
"Surya Hospital, Krishna Nagar",40,0,40,Private,2021-09-04-09-42,5,0,5,,,,5,0,5,0,20,3,0,3
SURYA KIRAN HOSPITAL,40,0,40,Private,2021-09-04-17-17,8,0,8,2,0,2,10,0,10,1,0,5,5,0
Sushila Hospial,50,0,50,Private,2021-09-04-09-53,10,0,10,,,,10,0,10,2,20,,,
Swasthik Hospital,22,0,22,Private,2021-09-04-10-10,8,0,8,,,,8,0,8,1,1,,,
"Tarak Hospital, Uttam Nagar",22,0,22,Private,2021-09-04-11-02,5,0,5,2,0,2,7,0,7,0,8,6,6,0
Tilak Nagar CHC,64,0,64,Central Government,2021-07-01-07-27,,,,,,,,,,6,0,,,
"Tirath Ram Shah Charitable Hospital, Civil Lines",54,2,52,Private,2021-09-04-14-29,14,0,14,2,0,2,16,0,16,1,18,23,16,7
Triton Hospital,10,0,10,Private,2021-09-04-11-40,,,,,,,,,,0,10,12,6,6
Tulsi Multispeciality Hospital & Critical Care Unit,10,0,10,Private,2021-09-04-11-25,1,0,1,,,,1,0,1,2,2,,,
TYAGI NURSING HOME,15,0,15,Private,2021-09-04-12-39,7,0,7,3,0,3,10,0,10,,,,,
"Universal Centre of Health services, Kalkaji",35,0,35,Private,2021-09-04-08-36,8,0,8,2,0,2,10,0,10,2,20,10,0,10
"Venkateshwar Hospital, Dwarka",67,1,66,Private,2021-09-04-08-02,18,0,18,3,0,3,21,0,21,0,18,50,50,0
"Vikas Hospital, Najafgarh",25,0,25,Private,2021-09-04-15-00,5,0,5,3,0,3,8,0,8,1,21,8,7,1
VIMHANS,180,0,180,Private,2021-09-04-09-14,82,0,82,48,0,48,130,0,130,0,14,,,
Warda Hospital,10,0,10,Private,2021-09-03-13-09,,,,,,,,,,,,,,
All,16565,242,16323,,2021-09-04-17-30,2175,28,2147,1384,53,1331,3559,81,3478,,,3259,2144,1115
Arogya Hospital,,,,Private,2021-09-04-11-29,,,,,,,,,,0,23,4,2,2
Balaji Hospital,,,,Private,2021-09-04-10-59,,,,,,,,,,0,4,3,0,3
"Bansal Hospital & Research Centre, New Friends Colony",,,,Private,2021-09-04-09-15,,,,,,,,,,1,0,10,8,2
"Bhagat Chandra Hospital, Mahavir Enclave, Dwarka",,,,Private,2021-09-04-16-05,,,,,,,,,,2,17,10,10,0
"Bhagwan Mahavir Hospital, Madhuban Chowk",,,,Private,2021-09-04-09-23,,,,,,,,,,0,20,11,8,3
East Delhi Medical Centre Mansarover Park,,,,Private,2021-09-04-10-49,,,,,,,,,,1,20,6,3,3
